_id	_cws.staal.foc10.nav.ppmi_weight.bound	_count.staal.foc10.nav.ppmi_weight.bound	_cws.staal.foc10.nav.ppmi_sel.bound	_count.staal.foc10.nav.ppmi_sel.bound	_cws.staal.foc10.nav.no_ppmi.bound	_count.staal.foc10.nav.no_ppmi.bound	_cws.staal.foc10.all.ppmi_weight.bound	_count.staal.foc10.all.ppmi_weight.bound	_cws.staal.foc10.all.ppmi_sel.bound	_count.staal.foc10.all.ppmi_sel.bound	_cws.staal.foc10.all.no_ppmi.bound	_count.staal.foc10.all.no_ppmi.bound	_cws.staal.foc5.nav.ppmi_weight.bound	_count.staal.foc5.nav.ppmi_weight.bound	_cws.staal.foc5.nav.ppmi_sel.bound	_count.staal.foc5.nav.ppmi_sel.bound	_cws.staal.foc5.nav.no_ppmi.bound	_count.staal.foc5.nav.no_ppmi.bound	_cws.staal.foc5.all.ppmi_weight.bound	_count.staal.foc5.all.ppmi_weight.bound	_cws.staal.foc5.all.ppmi_sel.bound	_count.staal.foc5.all.ppmi_sel.bound	_cws.staal.foc5.all.no_ppmi.bound	_count.staal.foc5.all.no_ppmi.bound
staal/noun/het_laatste_nieuws_20030227_01_571/936	ben/verb;cachet/noun;extra/adj;gelakt/adj;maak/verb;vorm/noun	6	ben/verb;cachet/noun;extra/adj;gelakt/adj;maak/verb;vorm/noun	6	ben/verb;cachet/noun;extra/adj;gelakt/adj;krijg/verb;maak/verb;stil/adj;vorm/noun	8	ben/verb;cachet/noun;dankzij/prep;dat/pron;de/det;een/det;extra/adj;gelakt/adj;maak/verb;van/prep;vorm/noun	11	ben/verb;cachet/noun;dankzij/prep;dat/pron;de/det;een/det;extra/adj;gelakt/adj;maak/verb;van/prep;vorm/noun	11	ben/verb;cachet/noun;dankzij/prep;dat/pron;de/det;een/det;extra/adj;gelakt/adj;krijg/verb;maak/verb;stil/adj;van/prep;vorm/noun	13	ben/verb;cachet/noun;extra/adj;gelakt/adj;maak/verb	5	ben/verb;cachet/noun;extra/adj;gelakt/adj;maak/verb	5	ben/verb;cachet/noun;extra/adj;gelakt/adj;krijg/verb;maak/verb	6	ben/verb;cachet/noun;dat/pron;een/det;extra/adj;gelakt/adj;maak/verb;van/prep	8	ben/verb;cachet/noun;dat/pron;een/det;extra/adj;gelakt/adj;maak/verb;van/prep	8	ben/verb;cachet/noun;dat/pron;een/det;extra/adj;gelakt/adj;krijg/verb;maak/verb;van/prep	9
staal/noun/het_laatste_nieuws_20010402_01_385/54	ben/verb;samenstelling/noun	2	ben/verb;samenstelling/noun	2	ben/verb;goedkeuring/noun;samenstelling/noun;start/noun	4	ben/verb;dat/pron;de/det;dezelfde/det;het/det;samenstelling/noun;van/prep	7	ben/verb;dat/pron;de/det;dezelfde/det;het/det;samenstelling/noun;van/prep	7	ben/verb;dat/pron;de/det;dezelfde/det;goedkeuring/noun;helemaal/adv;het/det;niet/adv;samenstelling/noun;start/noun;te/prep;van/prep;voor/prep	13		0		0	start/noun	1	dat/pron;dezelfde/det;het/det;van/prep	4	dat/pron;dezelfde/det;het/det;van/prep	4	dat/pron;dezelfde/det;het/det;start/noun;van/prep;voor/prep	6
staal/noun/het_laatste_nieuws_20021130_01_338/248	aangekocht/adj;wals/verb;word/verb	3	aangekocht/adj;wals/verb;word/verb	3	aangekocht/adj;begin/noun;wals/verb;word/verb	4	aangekocht/adj;het/det;in/prep;met/prep;wals/verb;word/verb	6	aangekocht/adj;het/det;in/prep;met/prep;wals/verb;word/verb	6	aangekocht/adj;al/adv;begin/noun;het/det;in/prep;met/prep;wals/verb;word/verb	8	aangekocht/adj;wals/verb;word/verb	3	aangekocht/adj;wals/verb;word/verb	3	aangekocht/adj;wals/verb;word/verb	3	aangekocht/adj;met/prep;wals/verb;word/verb	4	aangekocht/adj;met/prep;wals/verb;word/verb	4	aangekocht/adj;al/adv;met/prep;wals/verb;word/verb	5
staal/noun/het_laatste_nieuws_20040726_01_355/109	boven_haal/verb;controleer/verb;groen/adj;juridisch/adj;licht/noun	5	boven_haal/verb;controleer/verb;groen/adj;juridisch/adj;licht/noun	5	boven_haal/verb;controleer/verb;groen/adj;juridisch/adj;kan/verb;krijg/verb;licht/noun	7	boven_haal/verb;controleer/verb;groen/adj;het/det;juridisch/adj;licht/noun	6	boven_haal/verb;controleer/verb;groen/adj;het/det;juridisch/adj;licht/noun	6	boven_haal/verb;controleer/verb;dan/adv;groen/adj;het/det;juridisch/adj;kan/verb;krijg/verb;licht/noun;we/pron	10	boven_haal/verb;controleer/verb	2	boven_haal/verb;controleer/verb	2	boven_haal/verb;controleer/verb;kan/verb	3	boven_haal/verb;controleer/verb;het/det	3	boven_haal/verb;controleer/verb;het/det	3	boven_haal/verb;controleer/verb;dan/adv;het/det;kan/verb;we/pron	6
staal/noun/het_laatste_nieuws_20010607_01_473/158	meer/adj;onderlegd/noun	2	meer/adj;onderlegd/noun	2	fysiek/adj;meer/adj;mentaal/adj;onderlegd/noun;tactisch/adj;technisch/adj	6	meer/adj;onderlegd/noun;van/prep	3	meer/adj;onderlegd/noun;van/prep	3	fysiek/adj;meer/adj;mentaal/adj;onderlegd/noun;tactisch/adj;technisch/adj;van/prep	7		0		0	fysiek/adj;mentaal/adj	2	van/prep	1	van/prep	1	fysiek/adj;mentaal/adj;van/prep	3
staal/noun/het_laatste_nieuws_20040225_01_580/88	aanduiding/noun;fles/noun;inspecteur/noun;merk/noun	4	aanduiding/noun;fles/noun;inspecteur/noun;merk/noun	4	aanduiding/noun;fles/noun;inspecteur/noun;interpreteer/verb;merk/noun;onjuist/adj;verkeerd/adj	7	aanduiding/noun;de/det;een/det;fles/noun;inspecteur/noun;merk/noun;op/prep;uit/prep;van/prep	9	aanduiding/noun;de/det;een/det;fles/noun;inspecteur/noun;merk/noun;op/prep;uit/prep;van/prep	9	aanduiding/noun;de/det;een/det;fles/noun;inspecteur/noun;interpreteer/verb;merk/noun;onjuist/adj;op/prep;uit/prep;van/prep;verkeerd/adj	12	aanduiding/noun;fles/noun	2	aanduiding/noun;fles/noun	2	aanduiding/noun;fles/noun;interpreteer/verb;onjuist/adj	4	aanduiding/noun;fles/noun;op/prep;van/prep	4	aanduiding/noun;fles/noun;op/prep;van/prep	4	aanduiding/noun;fles/noun;interpreteer/verb;onjuist/adj;op/prep;van/prep	6
staal/noun/het_laatste_nieuws_20000602_01_420/17	baksteen/noun;beton/noun;bouwmateriaal/noun;dakpan/noun;draag/verb;traditioneel/adj	6	baksteen/noun;beton/noun;bouwmateriaal/noun;dakpan/noun;draag/verb;traditioneel/adj	6	baksteen/noun;beton/noun;bouwmateriaal/noun;dakpan/noun;draag/verb;traditioneel/adj;vaak/adj	7	baksteen/noun;beton/noun;bouwmateriaal/noun;dakpan/noun;draag/verb;traditioneel/adj	6	baksteen/noun;beton/noun;bouwmateriaal/noun;dakpan/noun;draag/verb;traditioneel/adj	6	baksteen/noun;beton/noun;bouwmateriaal/noun;dakpan/noun;draag/verb;traditioneel/adj;vaak/adj	7	baksteen/noun;beton/noun;bouwmateriaal/noun;traditioneel/adj	4	baksteen/noun;beton/noun;bouwmateriaal/noun;traditioneel/adj	4	baksteen/noun;beton/noun;bouwmateriaal/noun;traditioneel/adj	4	baksteen/noun;beton/noun;bouwmateriaal/noun;traditioneel/adj	4	baksteen/noun;beton/noun;bouwmateriaal/noun;traditioneel/adj	4	baksteen/noun;beton/noun;bouwmateriaal/noun;traditioneel/adj	4
staal/noun/het_laatste_nieuws_20001114_01_63/358	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1	nieuw/adj	1
staal/noun/het_laatste_nieuws_20020327_01_316/204	ben/verb;besmet/verb;kip/noun;procent/noun;uitwerpsel/noun	5	ben/verb;besmet/verb;kip/noun;procent/noun;uitwerpsel/noun	5	ben/verb;besmet/verb;kip/noun;procent/noun;uitwerpsel/noun	5	ben/verb;besmet/verb;de/det;kip/noun;met/prep;procent/noun;uitwerpsel/noun;van/prep	8	ben/verb;besmet/verb;de/det;kip/noun;met/prep;procent/noun;uitwerpsel/noun;van/prep	8	ben/verb;besmet/verb;de/det;kip/noun;met/prep;procent/noun;uitwerpsel/noun;van/prep;wat/pron	9	ben/verb;besmet/verb;procent/noun;uitwerpsel/noun	4	ben/verb;besmet/verb;procent/noun;uitwerpsel/noun	4	ben/verb;besmet/verb;procent/noun;uitwerpsel/noun	4	ben/verb;besmet/verb;met/prep;procent/noun;uitwerpsel/noun;van/prep	6	ben/verb;besmet/verb;met/prep;procent/noun;uitwerpsel/noun;van/prep	6	ben/verb;besmet/verb;met/prep;procent/noun;uitwerpsel/noun;van/prep	6
staal/noun/het_laatste_nieuws_20000516_01_299/343	ben/verb;beton/noun;glas/noun;interieur/noun;licht_inval/noun;marmer/noun	6	ben/verb;beton/noun;glas/noun;interieur/noun;licht_inval/noun;marmer/noun	6	ben/verb;beton/noun;glas/noun;interieur/noun;licht_inval/noun;marmer/noun;veel/adj	7	ben/verb;beton/noun;een/det;glas/noun;het/det;interieur/noun;licht_inval/noun;marmer/noun;met/prep	9	ben/verb;beton/noun;een/det;glas/noun;het/det;interieur/noun;licht_inval/noun;marmer/noun;met/prep	9	ben/verb;beton/noun;een/det;glas/noun;het/det;interieur/noun;licht_inval/noun;marmer/noun;met/prep;veel/adj	10	ben/verb;beton/noun;glas/noun	3	ben/verb;beton/noun;glas/noun	3	ben/verb;beton/noun;glas/noun	3	ben/verb;beton/noun;glas/noun;met/prep	4	ben/verb;beton/noun;glas/noun;met/prep	4	ben/verb;beton/noun;glas/noun;met/prep	4
staal/noun/het_laatste_nieuws_20041113_01_787/29	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1	prei/noun	1
staal/noun/het_laatste_nieuws_20031125_01_300/208	ben/verb;ga/verb	2	ben/verb;ga/verb	2	ben/verb;ga/verb	2	ben/verb;de/det;ga/verb;met/prep	4	ben/verb;de/det;ga/verb;met/prep	4	ben/verb;de/det;ga/verb;ik/pron;met/prep;naar/prep;wat/det	7	ben/verb;ga/verb	2	ben/verb;ga/verb	2	ben/verb;ga/verb	2	ben/verb;de/det;ga/verb;met/prep	4	ben/verb;de/det;ga/verb;met/prep	4	ben/verb;de/det;ga/verb;ik/pron;met/prep;naar/prep;wat/det	7
staal/noun/het_laatste_nieuws_20021204_01_34/155	been/noun;onderzoek/noun	2	been/noun;onderzoek/noun	2	been/noun;maak_uit/verb;onderzoek/noun	3	been/noun;de/det;die/pron;het/det;onderzoek/noun;op/prep;van/prep	7	been/noun;de/det;die/pron;het/det;onderzoek/noun;op/prep;van/prep	7	been/noun;de/det;die/pron;het/det;maak_uit/verb;onderzoek/noun;op/prep;van/prep	8	been/noun;onderzoek/noun	2	been/noun;onderzoek/noun	2	been/noun;maak_uit/verb;onderzoek/noun	3	been/noun;die/pron;onderzoek/noun;op/prep	4	been/noun;die/pron;onderzoek/noun;op/prep	4	been/noun;die/pron;maak_uit/verb;onderzoek/noun;op/prep	5
staal/noun/het_laatste_nieuws_20001104_01_88/291	dief/noun;ga/verb;geld_koffer_DIM/noun;raam/noun	4	dief/noun;ga/verb;geld_koffer_DIM/noun;raam/noun	4	dief/noun;forceer/verb;ga/verb;geld_koffer_DIM/noun;raam/noun	5	de/det;dief/noun;een/det;ga/verb;geld_koffer_DIM/noun;het/det;raam/noun	7	de/det;dief/noun;een/det;ga/verb;geld_koffer_DIM/noun;het/det;raam/noun	7	de/det;dief/noun;een/det;forceer/verb;ga/verb;geld_koffer_DIM/noun;het/det;raam/noun	8	ga/verb;geld_koffer_DIM/noun;raam/noun	3	ga/verb;geld_koffer_DIM/noun;raam/noun	3	forceer/verb;ga/verb;geld_koffer_DIM/noun;raam/noun	4	een/det;ga/verb;geld_koffer_DIM/noun;het/det;raam/noun	5	een/det;ga/verb;geld_koffer_DIM/noun;het/det;raam/noun	5	een/det;forceer/verb;ga/verb;geld_koffer_DIM/noun;het/det;raam/noun	6
staal/noun/het_laatste_nieuws_20030507_01_253/458	afzondering/noun;ga_na/verb;neem/verb;pauw/noun;vogel_pest/noun	5	afzondering/noun;ga_na/verb;neem/verb;pauw/noun;vogel_pest/noun	5	afzondering/noun;ga_na/verb;heb/verb;houd/verb;kan/verb;neem/verb;pauw/noun;vogel_pest/noun	8	afzondering/noun;de/det;ga_na/verb;in/prep;neem/verb;pauw/noun;vogel_pest/noun	7	afzondering/noun;de/det;ga_na/verb;in/prep;neem/verb;pauw/noun;vogel_pest/noun	7	afzondering/noun;de/det;ga_na/verb;heb/verb;houd/verb;in/prep;kan/verb;neem/verb;niet/adv;pauw/noun;vogel_pest/noun;ze/pron	12	afzondering/noun;ga_na/verb;neem/verb	3	afzondering/noun;ga_na/verb;neem/verb	3	afzondering/noun;ga_na/verb;houd/verb;kan/verb;neem/verb	5	afzondering/noun;ga_na/verb;in/prep;neem/verb	4	afzondering/noun;ga_na/verb;in/prep;neem/verb	4	afzondering/noun;ga_na/verb;houd/verb;in/prep;kan/verb;neem/verb	6
staal/noun/het_laatste_nieuws_20030531_01_415/74	Belgisch/adj;onderzoek/verb;stof/noun;tref_aan/verb;varken/noun;word/verb	6	Belgisch/adj;onderzoek/verb;stof/noun;tref_aan/verb;varken/noun;word/verb	6	Belgisch/adj;onderzoek/verb;stof/noun;tref_aan/verb;varken/noun;word/verb	6	Belgisch/adj;de/det;enkel/det;in/prep;onderzoek/verb;stof/noun;tref_aan/verb;varken/noun;word/verb	9	Belgisch/adj;de/det;enkel/det;in/prep;onderzoek/verb;stof/noun;tref_aan/verb;varken/noun;word/verb	9	Belgisch/adj;de/det;enkel/det;geen/det;in/prep;onderzoek/verb;stof/noun;tref_aan/verb;varken/noun;word/verb	10	stof/noun;tref_aan/verb;word/verb	3	stof/noun;tref_aan/verb;word/verb	3	stof/noun;tref_aan/verb;word/verb	3	de/det;enkel/det;in/prep;stof/noun;tref_aan/verb;word/verb	6	de/det;enkel/det;in/prep;stof/noun;tref_aan/verb;word/verb	6	de/det;enkel/det;geen/det;in/prep;stof/noun;tref_aan/verb;word/verb	7
staal/noun/het_laatste_nieuws_20020706_01_459/1381	blik/noun;fijn/adj;leuning/noun;marmeren/adj;roest_vrij/adj;trap/noun;voorzien/adj	7	blik/noun;fijn/adj;leuning/noun;marmeren/adj;roest_vrij/adj;trap/noun;voorzien/adj	7	blik/noun;fijn/adj;leid/verb;leuning/noun;marmeren/adj;roest_vrij/adj;trap/noun;voorzien/adj	8	blik/noun;boven/adv;de/det;een/det;fijn/adj;leuning/noun;marmeren/adj;roest_vrij/adj;trap/noun;uit/prep;van/prep;voorzien/adj	12	blik/noun;boven/adv;de/det;een/det;fijn/adj;leuning/noun;marmeren/adj;roest_vrij/adj;trap/noun;uit/prep;van/prep;voorzien/adj	12	blik/noun;boven/adv;de/det;een/det;fijn/adj;leid/verb;leuning/noun;marmeren/adj;naar/prep;roest_vrij/adj;trap/noun;uit/prep;van/prep;voorzien/adj	14	fijn/adj;leuning/noun;roest_vrij/adj	3	fijn/adj;leuning/noun;roest_vrij/adj	3	fijn/adj;leid/verb;leuning/noun;roest_vrij/adj	4	de/det;een/det;fijn/adj;leuning/noun;roest_vrij/adj;uit/prep	6	de/det;een/det;fijn/adj;leuning/noun;roest_vrij/adj;uit/prep	6	de/det;een/det;fijn/adj;leid/verb;leuning/noun;roest_vrij/adj;uit/prep	7
staal/noun/het_laatste_nieuws_20001020_01_144/312	dief/noun;puur/adj	2	dief/noun;puur/adj	2	dief/noun;puur/adj;raak/verb;werk_af/verb	4	binnen/adv;dief/noun;in/prep;met/prep;puur/adj	5	binnen/adv;dief/noun;in/prep;met/prep;puur/adj	5	af/part;binnen/adv;dat/det;dief/noun;geen/det;in/prep;met/prep;nog/adv;puur/adj;raak/verb;werk_af/verb	11	dief/noun;puur/adj	2	dief/noun;puur/adj	2	dief/noun;puur/adj;raak/verb	3	dief/noun;in/prep;met/prep;puur/adj	4	dief/noun;in/prep;met/prep;puur/adj	4	af/part;dief/noun;geen/det;in/prep;met/prep;nog/adv;puur/adj;raak/verb	8
staal/noun/het_laatste_nieuws_20021203_01_577/401	man/noun	1	man/noun	1	man/noun	1	man/noun;van/prep	2	man/noun;van/prep	2	man/noun;van/prep	2	man/noun	1	man/noun	1	man/noun	1	man/noun;van/prep	2	man/noun;van/prep	2	man/noun;van/prep	2
staal/noun/het_laatste_nieuws_20020523_01_117/53	dug-out/noun;vervaardig/verb;word/verb;zacht/adj	4	dug-out/noun;vervaardig/verb;word/verb;zacht/adj	4	dug-out/noun;stad/noun;vervaardig/verb;word/verb;zacht/adj	5	de/det;dug-out/noun;uit/prep;van/prep;vervaardig/verb;word/verb;zacht/adj	7	de/det;dug-out/noun;uit/prep;van/prep;vervaardig/verb;word/verb;zacht/adj	7	de/det;dug-out/noun;stad/noun;uit/prep;van/prep;vervaardig/verb;word/verb;zacht/adj	8	dug-out/noun;vervaardig/verb;zacht/adj	3	dug-out/noun;vervaardig/verb;zacht/adj	3	dug-out/noun;vervaardig/verb;zacht/adj	3	dug-out/noun;uit/prep;vervaardig/verb;zacht/adj	4	dug-out/noun;uit/prep;vervaardig/verb;zacht/adj	4	dug-out/noun;uit/prep;vervaardig/verb;zacht/adj	4
staal/noun/het_laatste_nieuws_20020413_01_223/145	besta/verb;glas/noun;volledig/adj	3	besta/verb;glas/noun;volledig/adj	3	besta/verb;glas/noun;volledig/adj;zal/verb	4	besta/verb;de/det;glas/noun;uit/prep;volledig/adj	5	besta/verb;de/det;glas/noun;uit/prep;volledig/adj	5	besta/verb;de/det;glas/noun;uit/prep;volledig/adj;zal/verb	6	besta/verb;glas/noun;volledig/adj	3	besta/verb;glas/noun;volledig/adj	3	besta/verb;glas/noun;volledig/adj;zal/verb	4	besta/verb;glas/noun;uit/prep;volledig/adj	4	besta/verb;glas/noun;uit/prep;volledig/adj	4	besta/verb;glas/noun;uit/prep;volledig/adj;zal/verb	5
staal/noun/het_laatste_nieuws_20040927_01_351/180	neem/verb	1	neem/verb	1	er/noun;heb/verb;neem/verb;politie/noun	4	de/det;neem/verb;van/prep	3	de/det;neem/verb;van/prep	3	de/det;er/noun;heb/verb;neem/verb;ook/adv;politie/noun;van/prep	7	neem/verb	1	neem/verb	1	er/noun;heb/verb;neem/verb;politie/noun	4	de/det;neem/verb;van/prep	3	de/det;neem/verb;van/prep	3	de/det;er/noun;heb/verb;neem/verb;ook/adv;politie/noun;van/prep	7
staal/noun/het_laatste_nieuws_20000926_01_110/27	ben/verb;gesteente/noun;labo/noun;onderzoek/noun;stuur/verb;verschil/adj	6	ben/verb;gesteente/noun;labo/noun;onderzoek/noun;stuur/verb;verschil/adj	6	ben/verb;gesteente/noun;labo/noun;onderzoek/noun;stuur/verb;verschil/adj	6	ben/verb;gesteente/noun;het/det;labo/noun;onderzoek/noun;stuur/verb;van/prep;verschil/adj	8	ben/verb;gesteente/noun;het/det;labo/noun;onderzoek/noun;stuur/verb;van/prep;verschil/adj	8	ben/verb;gesteente/noun;het/det;labo/noun;naar/prep;onderzoek/noun;stuur/verb;van/prep;verschil/adj;voor/prep	10	ben/verb;gesteente/noun;verschil/adj	3	ben/verb;gesteente/noun;verschil/adj	3	ben/verb;gesteente/noun;verschil/adj	3	ben/verb;gesteente/noun;van/prep;verschil/adj	4	ben/verb;gesteente/noun;van/prep;verschil/adj	4	ben/verb;gesteente/noun;van/prep;verschil/adj;voor/prep	5
staal/noun/het_laatste_nieuws_20030913_01_234/271	ben/verb;bodem/noun;divers/adj;ei/noun;groente/noun;neem/verb	6	ben/verb;bodem/noun;divers/adj;ei/noun;groente/noun;neem/verb	6	ben/verb;bodem/noun;divers/adj;ei/noun;groente/noun;locatie/noun;neem/verb	7	ben/verb;bodem/noun;de/det;divers/adj;ei/noun;groente/noun;neem/verb;ondertussen/adv;op/prep;van/prep	10	ben/verb;bodem/noun;de/det;divers/adj;ei/noun;groente/noun;neem/verb;ondertussen/adv;op/prep;van/prep	10	ben/verb;bodem/noun;de/det;divers/adj;ei/noun;groente/noun;locatie/noun;neem/verb;ondertussen/adv;op/prep;van/prep	11	ben/verb;bodem/noun;neem/verb	3	ben/verb;bodem/noun;neem/verb	3	ben/verb;bodem/noun;locatie/noun;neem/verb	4	ben/verb;bodem/noun;de/det;neem/verb;ondertussen/adv;op/prep;van/prep	7	ben/verb;bodem/noun;de/det;neem/verb;ondertussen/adv;op/prep;van/prep	7	ben/verb;bodem/noun;de/det;locatie/noun;neem/verb;ondertussen/adv;op/prep;van/prep	8
staal/noun/het_laatste_nieuws_20011109_01_361/292	dimensie/noun;kom_bij/adj;steen/noun	3	dimensie/noun;kom_bij/adj;steen/noun	3	dimensie/noun;kom_bij/adj;krijg/verb;steen/noun;werk/noun	5	dimensie/noun;een/det;kom_bij/adj;steen/noun;uit/prep	5	dimensie/noun;een/det;kom_bij/adj;steen/noun;uit/prep	5	dimensie/noun;een/det;kom_bij/adj;krijg/verb;ook/adv;steen/noun;uit/prep;werk/noun	8	kom_bij/adj;steen/noun	2	kom_bij/adj;steen/noun	2	kom_bij/adj;krijg/verb;steen/noun;werk/noun	4	een/det;kom_bij/adj;steen/noun;uit/prep	4	een/det;kom_bij/adj;steen/noun;uit/prep	4	een/det;kom_bij/adj;krijg/verb;ook/adv;steen/noun;uit/prep;werk/noun	7
staal/noun/het_laatste_nieuws_20000720_01_45/66	ben/verb;betaam/verb;pronkstuk/noun;vervaardig/verb	4	ben/verb;betaam/verb;pronkstuk/noun;vervaardig/verb	4	ben/verb;betaam/verb;goed/adj;pronkstuk/noun;vervaardig/verb	5	ben/verb;betaam/verb;de/det;het/det;pronkstuk/noun;uit/prep;vervaardig/verb	7	ben/verb;betaam/verb;de/det;het/det;pronkstuk/noun;uit/prep;vervaardig/verb	7	ben/verb;betaam/verb;de/det;goed/adj;het/det;pronkstuk/noun;uit/prep;vervaardig/verb	8	ben/verb;betaam/verb;vervaardig/verb	3	ben/verb;betaam/verb;vervaardig/verb	3	ben/verb;betaam/verb;goed/adj;vervaardig/verb	4	ben/verb;betaam/verb;het/det;uit/prep;vervaardig/verb	5	ben/verb;betaam/verb;het/det;uit/prep;vervaardig/verb	5	ben/verb;betaam/verb;goed/adj;het/det;uit/prep;vervaardig/verb	6
staal/noun/het_laatste_nieuws_20020604_01_41/89	boom/noun;collectie/noun;inheems/adj;park/noun;representatief/adj;struik/noun;word/verb	7	boom/noun;collectie/noun;inheems/adj;park/noun;representatief/adj;struik/noun;word/verb	7	bied_aan/verb;boom/noun;collectie/noun;inheems/adj;levend/adj;park/noun;representatief/adj;struik/noun;typisch/adj;vertaal/verb;word/verb	11	boom/noun;collectie/noun;een/det;het/det;in/prep;inheems/adj;park/noun;representatief/adj;struik/noun;van/prep;word/verb	11	boom/noun;collectie/noun;een/det;het/det;in/prep;inheems/adj;park/noun;representatief/adj;struik/noun;van/prep;word/verb	11	bied_aan/verb;boom/noun;collectie/noun;een/det;het/det;in/prep;inheems/adj;levend/adj;park/noun;representatief/adj;struik/noun;typisch/adj;van/prep;vertaal/verb;word/verb	15	collectie/noun;representatief/adj	2	collectie/noun;representatief/adj	2	bied_aan/verb;collectie/noun;levend/adj;representatief/adj	4	collectie/noun;een/det;het/det;representatief/adj;van/prep	5	collectie/noun;een/det;het/det;representatief/adj;van/prep	5	bied_aan/verb;collectie/noun;een/det;het/det;levend/adj;representatief/adj;van/prep	7
staal/noun/het_nieuwsblad_20040204_01_1097/97	ben/verb;betonnen/adj;miljoen/noun;nodig/adj;rail/noun;ton/noun;word/verb	7	ben/verb;betonnen/adj;miljoen/noun;nodig/adj;rail/noun;ton/noun;word/verb	7	ben/verb;betonnen/adj;miljoen/noun;nodig/adj;rail/noun;ton/noun;word/verb	7	ben/verb;betonnen/adj;de/det;miljoen/noun;nodig/adj;rail/noun;ton/noun;word/verb	8	ben/verb;betonnen/adj;de/det;miljoen/noun;nodig/adj;rail/noun;ton/noun;word/verb	8	ben/verb;betonnen/adj;de/det;miljoen/noun;nodig/adj;rail/noun;ton/noun;voor/prep;word/verb	9	betonnen/adj;nodig/adj;rail/noun;ton/noun	4	betonnen/adj;nodig/adj;rail/noun;ton/noun	4	betonnen/adj;nodig/adj;rail/noun;ton/noun	4	betonnen/adj;de/det;nodig/adj;rail/noun;ton/noun	5	betonnen/adj;de/det;nodig/adj;rail/noun;ton/noun	5	betonnen/adj;de/det;nodig/adj;rail/noun;ton/noun;voor/prep	6
staal/noun/het_nieuwsblad_20010103_01_21/41	Panamese/adj;aanvaring/noun;lading/noun;vervoer/verb	4	Panamese/adj;aanvaring/noun;lading/noun;vervoer/verb	4	Nederlands/adj;Panamese/adj;aanvaring/noun;kom/verb;lading/noun;vervoer/verb	6	Panamese/adj;aanvaring/noun;de/det;die/pron;een/det;in/prep;lading/noun;met/prep;vervoer/verb	9	Panamese/adj;aanvaring/noun;de/det;die/pron;een/det;in/prep;lading/noun;met/prep;vervoer/verb	9	Nederlands/adj;Panamese/adj;aanvaring/noun;de/det;die/pron;een/det;in/prep;kom/verb;lading/noun;met/prep;vervoer/verb;voor/prep	12	lading/noun;vervoer/verb	2	lading/noun;vervoer/verb	2	kom/verb;lading/noun;vervoer/verb	3	die/pron;een/det;lading/noun;vervoer/verb	4	die/pron;een/det;lading/noun;vervoer/verb	4	die/pron;een/det;kom/verb;lading/noun;vervoer/verb;voor/prep	6
staal/noun/het_nieuwsblad_20041004_01_496/803	bevolking/noun;blijk/verb;representatief/adj	3	bevolking/noun;blijk/verb;representatief/adj	3	bevolking/noun;blijk/verb;parlement/noun;representatief/adj	4	bevolking/noun;blijk/verb;de/det;een/det;het/det;representatief/adj;van/prep	7	bevolking/noun;blijk/verb;de/det;een/det;het/det;representatief/adj;van/prep	7	bevolking/noun;blijk/verb;de/det;een/det;het/det;parlement/noun;representatief/adj;van/prep	8	bevolking/noun;blijk/verb;representatief/adj	3	bevolking/noun;blijk/verb;representatief/adj	3	bevolking/noun;blijk/verb;parlement/noun;representatief/adj	4	bevolking/noun;blijk/verb;de/det;een/det;het/det;representatief/adj;van/prep	7	bevolking/noun;blijk/verb;de/det;een/det;het/det;representatief/adj;van/prep	7	bevolking/noun;blijk/verb;de/det;een/det;het/det;parlement/noun;representatief/adj;van/prep	8
staal/noun/het_nieuwsblad_19990306_01_737/622	aluminium/noun;ben/verb;meer/adj;rol_luik/noun;ruw/adj;vervaardig/verb	6	aluminium/noun;ben/verb;meer/adj;rol_luik/noun;ruw/adj;vervaardig/verb	6	aluminium/noun;ben/verb;besta/adj;meer/adj;rol_luik/noun;ruw/adj;vervaardig/verb;zal/verb	8	aluminium/noun;ben/verb;de/det;een/det;in/prep;meer/adj;rol_luik/noun;ruw/adj;uit/prep;vervaardig/verb	10	aluminium/noun;ben/verb;de/det;een/det;in/prep;meer/adj;rol_luik/noun;ruw/adj;uit/prep;vervaardig/verb	10	aluminium/noun;ben/verb;besta/adj;de/det;een/det;in/prep;meer/adj;rol_luik/noun;ruw/adj;uit/prep;vervaardig/verb;zal/verb	12	ben/verb;ruw/adj;vervaardig/verb	3	ben/verb;ruw/adj;vervaardig/verb	3	ben/verb;besta/adj;ruw/adj;vervaardig/verb;zal/verb	5	ben/verb;ruw/adj;uit/prep;vervaardig/verb	4	ben/verb;ruw/adj;uit/prep;vervaardig/verb	4	ben/verb;besta/adj;ruw/adj;uit/prep;vervaardig/verb;zal/verb	6
