_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
hoop.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	0.11138518538307933	-0.3577589940058785	470	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	319	hoop	0.2774929735303987
hoop.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	0.11318903955665577	-0.3904162440679039	470	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	319	hoop	0.2750288108769885
hoop.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	0.09187460662236065	-0.38504406231706945	470	1	all	bound	ppmi_weight	5_5	foc	470	all	4_4	319	hoop	0.2887134079830348
hoop.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	0.017716331609513497	-0.3142804992075044	470	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	319	hoop	0.2819357915073014
hoop.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	0.0066465437836978804	-0.35424868034292056	470	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	319	hoop	0.28319398733851436
hoop.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	-0.004453771191167523	-0.34212762422216597	470	1	all	bound	ppmi_weight	5_5	foc	470	all	10_10	319	hoop	0.29306347971327973
hoop.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	0.39549843969383847	-0.1397403937317764	470	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	319	hoop	0.2431417572895571
hoop.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	0.4136694853917947	-0.15658959686293183	470	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	319	hoop	0.23647290888478792
hoop.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.3299020493100666	-0.15721724241312368	470	1	all	bound	ppmi_sel	5_5	foc	470	nav	4_4	319	hoop	0.2542501408495944
hoop.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.2603328621989972	-0.09869405018579948	470	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	319	hoop	0.2620757677752782
hoop.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.26693677534772875	-0.124285714157236	470	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	319	hoop	0.25725695740421656
hoop.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.22672606193305533	-0.11943286129526302	470	1	all	bound	ppmi_sel	5_5	foc	470	nav	10_10	319	hoop	0.2681504325159977
hoop.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	0.3850455271063467	-0.12608118442721142	470	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	319	hoop	0.2435688511633589
hoop.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	0.398996777823004	-0.14454118725447343	470	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	319	hoop	0.23791010656538708
