_id	_cws.hoop.foc10.nav.ppmi_weight.bound	_count.hoop.foc10.nav.ppmi_weight.bound	_cws.hoop.foc10.nav.ppmi_sel.bound	_count.hoop.foc10.nav.ppmi_sel.bound	_cws.hoop.foc10.nav.no_ppmi.bound	_count.hoop.foc10.nav.no_ppmi.bound	_cws.hoop.foc10.all.ppmi_weight.bound	_count.hoop.foc10.all.ppmi_weight.bound	_cws.hoop.foc10.all.ppmi_sel.bound	_count.hoop.foc10.all.ppmi_sel.bound	_cws.hoop.foc10.all.no_ppmi.bound	_count.hoop.foc10.all.no_ppmi.bound	_cws.hoop.foc5.nav.ppmi_weight.bound	_count.hoop.foc5.nav.ppmi_weight.bound	_cws.hoop.foc5.nav.ppmi_sel.bound	_count.hoop.foc5.nav.ppmi_sel.bound	_cws.hoop.foc5.nav.no_ppmi.bound	_count.hoop.foc5.nav.no_ppmi.bound	_cws.hoop.foc5.all.ppmi_weight.bound	_count.hoop.foc5.all.ppmi_weight.bound	_cws.hoop.foc5.all.ppmi_sel.bound	_count.hoop.foc5.all.ppmi_sel.bound	_cws.hoop.foc5.all.no_ppmi.bound	_count.hoop.foc5.all.no_ppmi.bound
hoop/noun/de_morgen_20020715_01_66/256	doe/verb;gooi/noun;kan/verb;titel/noun	4	doe/verb;gooi/noun;kan/verb;titel/noun	4	1999/noun;doe/verb;gooi/noun;kan/verb;stap_over/verb;titel/noun	6	de/det;doe/verb;een/det;gooi/noun;in/prep;kan/verb;over/part;titel/noun	8	de/det;doe/verb;een/det;gooi/noun;in/prep;kan/verb;over/part;titel/noun	8	1999/noun;de/det;doe/verb;een/det;gooi/noun;in/prep;kan/verb;naar/prep;nogmaals/adv;over/part;stap_over/verb;titel/noun	12	gooi/noun;kan/verb	2	gooi/noun;kan/verb	2	gooi/noun;kan/verb	2	een/det;gooi/noun;in/prep;kan/verb;over/part	5	een/det;gooi/noun;in/prep;kan/verb;over/part	5	een/det;gooi/noun;in/prep;kan/verb;nogmaals/adv;over/part	6
hoop/noun/de_morgen_20011015_01_97/9	beterschap/noun;vrees/verb	2	beterschap/noun;vrees/verb	2	beterschap/noun;erg/adj;voor/adj;vrees/verb	4	beterschap/noun;op/prep;vrees/verb	3	beterschap/noun;op/prep;vrees/verb	3	beterschap/noun;erg/adj;op/prep;voor/adj;vrees/verb	5	beterschap/noun;vrees/verb	2	beterschap/noun;vrees/verb	2	beterschap/noun;voor/adj;vrees/verb	3	beterschap/noun;op/prep;vrees/verb	3	beterschap/noun;op/prep;vrees/verb	3	beterschap/noun;op/prep;voor/adj;vrees/verb	4
hoop/noun/de_morgen_20040107_01_22/2225	ben/verb;complicatie/noun;heel/adj	3	ben/verb;complicatie/noun;heel/adj	3	ben/verb;bepaald/adj;complicatie/noun;heel/adj;ogenblik/noun;volg/verb	6	ben/verb;complicatie/noun;een/det;er/adv;heel/adj;nog/adv;op/prep	7	ben/verb;complicatie/noun;een/det;er/adv;heel/adj;nog/adv;op/prep	7	ben/verb;bepaald/adj;complicatie/noun;een/det;er/adv;heel/adj;het/det;nog/adv;ogenblik/noun;op/prep;volg/verb	11	complicatie/noun;heel/adj	2	complicatie/noun;heel/adj	2	complicatie/noun;heel/adj;volg/verb	3	complicatie/noun;een/det;er/adv;heel/adj;nog/adv;op/prep	6	complicatie/noun;een/det;er/adv;heel/adj;nog/adv;op/prep	6	complicatie/noun;een/det;er/adv;heel/adj;nog/adv;op/prep;volg/verb	7
hoop/noun/de_morgen_20020216_01_58/5848	ben/verb;vagevuur/noun;vestig/verb	3	ben/verb;vagevuur/noun;vestig/verb	3	ben/verb;vagevuur/noun;vestig/verb	3	al/adv;ben/verb;dus/adv;mijn/det;op/prep;vagevuur/noun;vestig/verb	7	al/adv;ben/verb;dus/adv;mijn/det;op/prep;vagevuur/noun;vestig/verb	7	al/adv;ben/verb;dus/adv;het/det;mijn/det;op/prep;vagevuur/noun;vestig/verb	8	ben/verb;vagevuur/noun	2	ben/verb;vagevuur/noun	2	ben/verb;vagevuur/noun	2	al/adv;ben/verb;dus/adv;mijn/det;op/prep;vagevuur/noun	6	al/adv;ben/verb;dus/adv;mijn/det;op/prep;vagevuur/noun	6	al/adv;ben/verb;dus/adv;het/det;mijn/det;op/prep;vagevuur/noun	7
hoop/noun/de_morgen_19990226_01_76/777	ben/verb;goed/adj;heb/verb;zal/verb	4	ben/verb;goed/adj;heb/verb;zal/verb	4	aanvaard/verb;ben/verb;goed/adj;heb/verb;voorstel/noun;word/verb;zal/verb	7	ben/verb;goed/adj;heb/verb;nog/adv;zal/verb;zijn/det;zover/adv	7	ben/verb;goed/adj;heb/verb;nog/adv;zal/verb;zijn/det;zover/adv	7	aanvaard/verb;ben/verb;goed/adj;heb/verb;het/det;niet/adv;nog/adv;voorstel/noun;word/verb;zal/verb;zijn/det;zover/adv	12	goed/adj;heb/verb;zal/verb	3	goed/adj;heb/verb;zal/verb	3	aanvaard/verb;goed/adj;heb/verb;voorstel/noun;zal/verb	5	goed/adj;heb/verb;zal/verb;zijn/det	4	goed/adj;heb/verb;zal/verb;zijn/det	4	aanvaard/verb;goed/adj;heb/verb;voorstel/noun;zal/verb;zijn/det	6
hoop/noun/de_morgen_20010613_01_23/1239	laat_binnen/verb;licht/noun;mens/noun;red/adj	4	laat_binnen/verb;licht/noun;mens/noun;red/adj	4	deur/noun;laat_binnen/verb;licht/noun;mens/noun;open/verb;red/adj	6	de/det;een/det;laat_binnen/verb;licht/noun;mens/noun;red/adj;voor/prep	7	de/det;een/det;laat_binnen/verb;licht/noun;mens/noun;red/adj;voor/prep	7	binnen/part;de/det;deur/noun;een/det;het/det;laat_binnen/verb;licht/noun;mens/noun;open/verb;red/adj;voor/prep	11	laat_binnen/verb;licht/noun	2	laat_binnen/verb;licht/noun	2	deur/noun;laat_binnen/verb;licht/noun;open/verb	4	de/det;laat_binnen/verb;licht/noun;voor/prep	4	de/det;laat_binnen/verb;licht/noun;voor/prep	4	binnen/part;de/det;deur/noun;het/det;laat_binnen/verb;licht/noun;open/verb;voor/prep	8
hoop/noun/de_morgen_20030103_01_138/490	concurrerend/adj	1	concurrerend/adj	1	concurrerend/adj;winkel/noun	2	concurrerend/adj;de/det;een/det;in/prep	4	concurrerend/adj;de/det;een/det;in/prep	4	concurrerend/adj;de/det;een/det;in/prep;van/prep;winkel/noun;één/pron	7	concurrerend/adj	1	concurrerend/adj	1	concurrerend/adj;winkel/noun	2	concurrerend/adj;de/det;een/det;in/prep	4	concurrerend/adj;de/det;een/det;in/prep	4	concurrerend/adj;de/det;een/det;in/prep;winkel/noun	5
hoop/noun/de_morgen_20020323_01_113/1145	ben/verb;regisseer/verb;rotzooi/noun	3	ben/verb;regisseer/verb;rotzooi/noun	3	acteer/verb;ben/verb;dienst/noun;regisseer/verb;rotzooi/noun;slecht/adj;zeg/verb	7	ben/verb;een/det;regisseer/verb;rotzooi/noun;zichzelf/pron	5	ben/verb;een/det;regisseer/verb;rotzooi/noun;zichzelf/pron	5	acteer/verb;ben/verb;dienst/noun;een/det;geen/det;ook/adv;regisseer/verb;rotzooi/noun;slecht/adj;zeg/verb;zichzelf/pron	11	ben/verb;rotzooi/noun	2	ben/verb;rotzooi/noun	2	ben/verb;rotzooi/noun;zeg/verb	3	ben/verb;een/det;rotzooi/noun	3	ben/verb;een/det;rotzooi/noun	3	ben/verb;een/det;rotzooi/noun;zeg/verb	4
hoop/noun/de_morgen_20030314_01_100/248	wanhoop/noun	1	wanhoop/noun	1	gemeente_bestuur/noun;nationaal/adj;politiek/noun;spiegel/noun;wanhoop/noun	5	de/det;elkaar/pron;wanhoop/noun	3	de/det;elkaar/pron;wanhoop/noun	3	de/det;elkaar/pron;gemeente_bestuur/noun;nationaal/adj;politiek/noun;spiegel/noun;van/prep;wanhoop/noun	8	wanhoop/noun	1	wanhoop/noun	1	nationaal/adj;spiegel/noun;wanhoop/noun	3	de/det;elkaar/pron;wanhoop/noun	3	de/det;elkaar/pron;wanhoop/noun	3	de/det;elkaar/pron;nationaal/adj;spiegel/noun;van/prep;wanhoop/noun	6
hoop/noun/de_morgen_20030827_01_13/1262	ijdel/adj;incasseringsvermogen/noun	2	ijdel/adj;incasseringsvermogen/noun	2	duur_voort/adj;ijdel/adj;incasseringsvermogen/noun;word/verb;zwaar/adj	5	ijdel/adj;incasseringsvermogen/noun;op/prep	3	ijdel/adj;incasseringsvermogen/noun;op/prep	3	duur_voort/adj;het/det;ijdel/adj;incasseringsvermogen/noun;op/prep;van/prep;word/verb;zwaar/adj	8	ijdel/adj;incasseringsvermogen/noun	2	ijdel/adj;incasseringsvermogen/noun	2	ijdel/adj;incasseringsvermogen/noun	2	ijdel/adj;incasseringsvermogen/noun	2	ijdel/adj;incasseringsvermogen/noun	2	het/det;ijdel/adj;incasseringsvermogen/noun;van/prep	4
hoop/noun/de_morgen_20021216_01_41/643	doe/verb;inkt/noun;lijk/verb	3	doe/verb;inkt/noun;lijk/verb	3	doe/verb;horde/noun;inkt/noun;keer/noun;lijk/verb;vloei/verb	6	doe/verb;een/det;ieder/det;inkt/noun;lijk/verb;nog/adv;voor/prep;weer/adv	8	doe/verb;een/det;ieder/det;inkt/noun;lijk/verb;nog/adv;voor/prep;weer/adv	8	doe/verb;een/det;genoeg/det;het/det;horde/noun;ieder/det;inkt/noun;keer/noun;lijk/verb;nog/adv;vloei/verb;voor/prep;weer/adv	13	doe/verb;inkt/noun	2	doe/verb;inkt/noun	2	doe/verb;inkt/noun;keer/noun;vloei/verb	4	doe/verb;een/det;ieder/det;inkt/noun;weer/adv	5	doe/verb;een/det;ieder/det;inkt/noun;weer/adv	5	doe/verb;een/det;ieder/det;inkt/noun;keer/noun;vloei/verb;weer/adv	7
hoop/noun/de_morgen_19990617_01_99/789	ben/verb;boor_in/verb;grond/noun;klap/noun	4	ben/verb;boor_in/verb;grond/noun;klap/noun	4	ben/verb;boor_in/verb;grond/noun;klap/noun;spel/noun;zin/noun	6	alle/det;ben/verb;boor_in/verb;de/det;grond/noun;in/prep;klap/noun;toch/adv	8	alle/det;ben/verb;boor_in/verb;de/det;grond/noun;in/prep;klap/noun;toch/adv	8	alle/det;ben/verb;boor_in/verb;de/det;grond/noun;het/det;in/prep;klap/noun;niet/adv;spel/noun;toch/adv;zin/noun	12	boor_in/verb;grond/noun	2	boor_in/verb;grond/noun	2	boor_in/verb;grond/noun;zin/noun	3	alle/det;boor_in/verb;de/det;grond/noun;in/prep	5	alle/det;boor_in/verb;de/det;grond/noun;in/prep	5	alle/det;boor_in/verb;de/det;grond/noun;in/prep;zin/noun	6
hoop/noun/de_morgen_19990223_01_71/12	zegen/noun	1	zegen/noun	1	zegen/noun	1	op/prep;zegen/noun	2	op/prep;zegen/noun	2	op/prep;van/prep;zegen/noun	3	zegen/noun	1	zegen/noun	1	zegen/noun	1	op/prep;zegen/noun	2	op/prep;zegen/noun	2	op/prep;van/prep;zegen/noun	3
hoop/noun/de_morgen_20011201_01_159/267	koers/noun;nakend/adj;overname_bod/noun;pers/noun	4	koers/noun;nakend/adj;overname_bod/noun;pers/noun	4	berichtgeving/noun;bundel/noun;koers/noun;nakend/adj;overname_bod/noun;pers/noun;stuur/verb;word/verb	8	de/det;een/det;in/prep;koers/noun;nakend/adj;overname_bod/noun;pers/noun	7	de/det;een/det;in/prep;koers/noun;nakend/adj;overname_bod/noun;pers/noun	7	berichtgeving/noun;bundel/noun;de/det;een/det;in/prep;koers/noun;naar/prep;nakend/adj;over/prep;overname_bod/noun;pers/noun;stuur/verb;van/prep;word/verb	14	pers/noun	1	pers/noun	1	berichtgeving/noun;pers/noun;stuur/verb	3	een/det;in/prep;pers/noun	3	een/det;in/prep;pers/noun	3	berichtgeving/noun;een/det;in/prep;over/prep;pers/noun;stuur/verb	6
hoop/noun/de_morgen_20001019_01_79/126	ben/verb;lichaam/noun;lig/verb;verbrijzel/verb	4	ben/verb;lichaam/noun;lig/verb;verbrijzel/verb	4	ben/verb;lichaam/noun;lig/verb;verbrijzel/verb;vermoedelijk/adj;vracht_wagen/noun	6	ben/verb;een/det;lichaam/noun;lig/verb;op/prep;verbrijzel/verb	6	ben/verb;een/det;lichaam/noun;lig/verb;op/prep;verbrijzel/verb	6	ben/verb;dezelfde/det;door/prep;een/det;lichaam/noun;lig/verb;op/prep;verbrijzel/verb;vermoedelijk/adj;vracht_wagen/noun	10	ben/verb;lichaam/noun;lig/verb;verbrijzel/verb	4	ben/verb;lichaam/noun;lig/verb;verbrijzel/verb	4	ben/verb;lichaam/noun;lig/verb;verbrijzel/verb	4	ben/verb;een/det;lichaam/noun;lig/verb;op/prep;verbrijzel/verb	6	ben/verb;een/det;lichaam/noun;lig/verb;op/prep;verbrijzel/verb	6	ben/verb;een/det;lichaam/noun;lig/verb;op/prep;verbrijzel/verb	6
hoop/noun/de_morgen_20000114_01_56/879	alles/noun;genuanceerd/adj;gooi/verb	3	alles/noun;genuanceerd/adj;gooi/verb	3	alles/noun;beeld/noun;genuanceerd/adj;gooi/verb;uitzending/noun;word/verb	6	alles/noun;genuanceerd/adj;gooi/verb;op/prep;over/part	5	alles/noun;genuanceerd/adj;gooi/verb;op/prep;over/part	5	alles/noun;beeld/noun;genuanceerd/adj;gooi/verb;op/prep;over/part;tijdens/prep;uitzending/noun;word/verb;zo'n/det	10	alles/noun;gooi/verb	2	alles/noun;gooi/verb	2	alles/noun;gooi/verb;uitzending/noun;word/verb	4	alles/noun;gooi/verb;op/prep	3	alles/noun;gooi/verb;op/prep	3	alles/noun;gooi/verb;op/prep;uitzending/noun;word/verb;zo'n/det	6
hoop/noun/de_morgen_20020705_01_84/633	ben/verb;doorbreek/verb;verlies/verb;vrees/verb;zal/verb	5	ben/verb;doorbreek/verb;verlies/verb;vrees/verb;zal/verb	5	ben/verb;doorbreek/verb;gemakkelijk/adj;het/noun;moet/verb;verlies/verb;vrees/verb;zal/verb	8	ben/verb;de/det;doorbreek/verb;hen/pron;verlies/verb;vrees/verb;we/pron;zal/verb	8	ben/verb;de/det;doorbreek/verb;hen/pron;verlies/verb;vrees/verb;we/pron;zal/verb	8	ben/verb;de/det;doorbreek/verb;gemakkelijk/adj;hen/pron;het/noun;moet/verb;niet/adv;verlies/verb;vrees/verb;we/pron;zal/verb	12	verlies/verb	1	verlies/verb	1	het/noun;moet/verb;verlies/verb	3	de/det;verlies/verb;we/pron	3	de/det;verlies/verb;we/pron	3	de/det;het/noun;moet/verb;verlies/verb;we/pron	5
hoop/noun/de_morgen_20020801_01_41/751	gooi/verb;moslim/noun;tegelijkertijd/adj;waak/verb	4	gooi/verb;moslim/noun;tegelijkertijd/adj;waak/verb	4	gooi/verb;moslim/noun;tegelijkertijd/adj;waak/verb;zeg/verb	5	alle/det;gooi/verb;ik/pron;moslim/noun;op/prep;tegelijkertijd/adj;waak/verb	7	alle/det;gooi/verb;ik/pron;moslim/noun;op/prep;tegelijkertijd/adj;waak/verb	7	alle/det;gooi/verb;ik/pron;moslim/noun;op/prep;tegelijkertijd/adj;waak/verb;zeg/verb	8	gooi/verb;moslim/noun	2	gooi/verb;moslim/noun	2	gooi/verb;moslim/noun	2	alle/det;gooi/verb;moslim/noun;op/prep	4	alle/det;gooi/verb;moslim/noun;op/prep	4	alle/det;gooi/verb;moslim/noun;op/prep	4
hoop/noun/de_morgen_20040122_01_16/304		0		0	week/noun	1	de/det;ondanks/prep	2	de/det;ondanks/prep	2	binnen/prep;de/det;ondanks/prep;van/prep;week/noun	5		0		0		0	ondanks/prep	1	ondanks/prep	1	ondanks/prep;van/prep	2
hoop/noun/de_morgen_20010324_01_156/2692	ballast/noun;gooi_af/verb;licht_heid/noun;verwerf/verb	4	ballast/noun;gooi_af/verb;licht_heid/noun;verwerf/verb	4	ballast/noun;gooi_af/verb;licht_heid/noun;moet/verb;psychologisch/adj;soort/noun;verwerf/verb	7	ballast/noun;een/det;gooi_af/verb;je/pron;licht_heid/noun;verwerf/verb	6	ballast/noun;een/det;gooi_af/verb;je/pron;licht_heid/noun;verwerf/verb	6	ballast/noun;een/det;eerst/adv;gooi_af/verb;je/pron;licht_heid/noun;moet/verb;psychologisch/adj;soort/noun;verwerf/verb	10	ballast/noun;gooi_af/verb	2	ballast/noun;gooi_af/verb	2	ballast/noun;gooi_af/verb;moet/verb;psychologisch/adj	4	ballast/noun;een/det;gooi_af/verb;je/pron	4	ballast/noun;een/det;gooi_af/verb;je/pron	4	ballast/noun;een/det;eerst/adv;gooi_af/verb;je/pron;moet/verb;psychologisch/adj	7
hoop/noun/de_morgen_20020729_01_36/646	Amerikaans/adj;laat/verb;rechtvaardig/verb;reëel/adj;troep_macht/noun;val/verb;zal/verb	7	Amerikaans/adj;laat/verb;rechtvaardig/verb;reëel/adj;troep_macht/noun;val/verb;zal/verb	7	Amerikaans/adj;grens/noun;laat/verb;rechtvaardig/verb;reëel/adj;troep_macht/noun;val/verb;zal/verb	8	Amerikaans/adj;de/det;een/det;laat/verb;rechtvaardig/verb;reëel/adj;troep_macht/noun;val/verb;zal/verb;zij/pron	10	Amerikaans/adj;de/det;een/det;laat/verb;rechtvaardig/verb;reëel/adj;troep_macht/noun;val/verb;zal/verb;zij/pron	10	Amerikaans/adj;bij/prep;de/det;een/det;grens/noun;laat/verb;rechtvaardig/verb;reëel/adj;troep_macht/noun;val/verb;van/prep;zal/verb;zich/pron;zij/pron	14	rechtvaardig/verb;reëel/adj	2	rechtvaardig/verb;reëel/adj	2	rechtvaardig/verb;reëel/adj	2	een/det;rechtvaardig/verb;reëel/adj;zij/pron	4	een/det;rechtvaardig/verb;reëel/adj;zij/pron	4	een/det;rechtvaardig/verb;reëel/adj;van/prep;zij/pron	5
hoop/noun/de_morgen_20010210_01_160/1918	even/adj;instantie/noun;mens/noun;ver/adj	4	even/adj;instantie/noun;mens/noun;ver/adj	4	bed/noun;even/adj;instantie/noun;kunst/noun;mens/noun;val_lastig/verb;ver/adj;word/verb	8	de/det;even/adj;in/prep;instantie/noun;mens/noun;ver/adj;zijn/det	7	de/det;even/adj;in/prep;instantie/noun;mens/noun;ver/adj;zijn/det	7	bed/noun;de/det;die/pron;door/prep;even/adj;in/prep;instantie/noun;kunst/noun;mens/noun;niet/adv;val_lastig/verb;van/prep;ver/adj;voor/part;word/verb;zijn/det	16		0		0	bed/noun;val_lastig/verb;word/verb	3	de/det;zijn/det	2	de/det;zijn/det	2	bed/noun;de/det;door/prep;niet/adv;val_lastig/verb;word/verb;zijn/det	7
hoop/noun/de_morgen_20000708_01_112/1779	heb/verb	1	heb/verb	1	graag/adj;heb/verb;kind/noun;wil/verb	4	een/det;heb/verb;ik/pron;zo/adv	4	een/det;heb/verb;ik/pron;zo/adv	4	een/det;graag/adj;heb/verb;ik/pron;kind/noun;wil/verb;zo/adv	7	heb/verb	1	heb/verb	1	graag/adj;heb/verb;kind/noun;wil/verb	4	een/det;heb/verb;ik/pron;zo/adv	4	een/det;heb/verb;ik/pron;zo/adv	4	een/det;graag/adj;heb/verb;ik/pron;kind/noun;wil/verb;zo/adv	7
hoop/noun/de_morgen_19990618_01_107/3763	gerechtigheid/noun;geschied/verb;leef/verb;overleef/adj;zal/verb	5	gerechtigheid/noun;geschied/verb;leef/verb;overleef/adj;zal/verb	5	gerechtigheid/noun;geschied/verb;leef/verb;overleef/adj;zal/verb	5	de/det;een/det;gerechtigheid/noun;geschied/verb;leef/verb;nu/adv;overleef/adj;zal/verb	8	de/det;een/det;gerechtigheid/noun;geschied/verb;leef/verb;nu/adv;overleef/adj;zal/verb	8	de/det;een/det;gerechtigheid/noun;geschied/verb;leef/verb;met/prep;nu/adv;overleef/adj;uit/prep;zal/verb	10	gerechtigheid/noun;geschied/verb;leef/verb;zal/verb	4	gerechtigheid/noun;geschied/verb;leef/verb;zal/verb	4	gerechtigheid/noun;geschied/verb;leef/verb;zal/verb	4	de/det;gerechtigheid/noun;geschied/verb;leef/verb;nu/adv;zal/verb	6	de/det;gerechtigheid/noun;geschied/verb;leef/verb;nu/adv;zal/verb	6	de/det;gerechtigheid/noun;geschied/verb;leef/verb;met/prep;nu/adv;zal/verb	7
hoop/noun/de_morgen_20041108_01_115/786	diep/adj;machteloos/adj;redding/noun;wacht/verb;wanhoop/noun	5	diep/adj;machteloos/adj;redding/noun;wacht/verb;wanhoop/noun	5	diep/adj;machteloos/adj;redding/noun;wacht/verb;wanhoop/noun	5	diep/adj;machteloos/adj;op/prep;redding/noun;wacht/verb;wanhoop/noun	6	diep/adj;machteloos/adj;op/prep;redding/noun;wacht/verb;wanhoop/noun	6	diep/adj;machteloos/adj;op/prep;redding/noun;tot/prep;van/prep;wacht/verb;wanhoop/noun	8	redding/noun;wacht/verb	2	redding/noun;wacht/verb	2	redding/noun;wacht/verb	2	op/prep;redding/noun;wacht/verb	3	op/prep;redding/noun;wacht/verb	3	op/prep;redding/noun;van/prep;wacht/verb	4
hoop/noun/de_morgen_20010517_01_51/345	heb/verb;veel/adj	2	heb/verb;veel/adj	2	echt/adj;heb/verb;veel/adj;zeg/verb	4	de/det;heb/verb;ik/pron;veel/adj	4	de/det;heb/verb;ik/pron;veel/adj	4	de/det;echt/adj;heb/verb;ik/pron;niet/adv;van/prep;veel/adj;zeg/verb	8	heb/verb;veel/adj	2	heb/verb;veel/adj	2	echt/adj;heb/verb;veel/adj	3	heb/verb;ik/pron;veel/adj	3	heb/verb;ik/pron;veel/adj	3	echt/adj;heb/verb;ik/pron;niet/adv;veel/adj	5
hoop/noun/de_morgen_20030623_01_10/462	ben/verb;rest/noun	2	ben/verb;rest/noun	2	ben/verb;rest/noun	2	ben/verb;de/det;er/adv;rest/noun;voor/prep	5	ben/verb;de/det;er/adv;rest/noun;voor/prep	5	ben/verb;de/det;er/adv;ook/adv;rest/noun;voor/prep	6	ben/verb;rest/noun	2	ben/verb;rest/noun	2	ben/verb;rest/noun	2	ben/verb;de/det;er/adv;rest/noun;voor/prep	5	ben/verb;de/det;er/adv;rest/noun;voor/prep	5	ben/verb;de/det;er/adv;rest/noun;voor/prep	5
hoop/noun/de_morgen_20010724_01_85/848	leef/verb	1	leef/verb	1	leef/verb	1	leef/verb;op/prep;we/pron	3	leef/verb;op/prep;we/pron	3	leef/verb;op/prep;we/pron	3	leef/verb	1	leef/verb	1	leef/verb	1	leef/verb;op/prep;we/pron	3	leef/verb;op/prep;we/pron	3	leef/verb;op/prep;we/pron	3
hoop/noun/de_morgen_20010622_01_205/816	Belgisch/adj;ben/verb;regering/noun;stel/verb	4	Belgisch/adj;ben/verb;regering/noun;stel/verb	4	Belgisch/adj;ben/verb;regering/noun;stel/verb;vakbond/noun	5	Belgisch/adj;alle/det;ben/verb;de/det;hen/pron;op/prep;regering/noun;stel/verb	8	Belgisch/adj;alle/det;ben/verb;de/det;hen/pron;op/prep;regering/noun;stel/verb	8	Belgisch/adj;alle/det;ben/verb;de/det;hen/pron;het/det;op/prep;regering/noun;stel/verb;vakbond/noun;volgens/prep	11	Belgisch/adj;regering/noun;stel/verb	3	Belgisch/adj;regering/noun;stel/verb	3	Belgisch/adj;regering/noun;stel/verb;vakbond/noun	4	Belgisch/adj;alle/det;de/det;op/prep;regering/noun;stel/verb	6	Belgisch/adj;alle/det;de/det;op/prep;regering/noun;stel/verb	6	Belgisch/adj;alle/det;de/det;op/prep;regering/noun;stel/verb;vakbond/noun	7
hoop/noun/de_standaard_19991218_01_25/178	herstel/noun;iets/noun	2	herstel/noun;iets/noun	2	gebrek/noun;herstel/noun;iets/noun;middel/noun	4	de/det;herstel/noun;iets/noun	3	de/det;herstel/noun;iets/noun	3	de/det;gebrek/noun;herstel/noun;het/det;iets/noun;middel/noun	6	herstel/noun	1	herstel/noun	1	gebrek/noun;herstel/noun	2	de/det;herstel/noun	2	de/det;herstel/noun	2	de/det;gebrek/noun;herstel/noun;het/det	4
hoop/noun/de_standaard_20010727_01_44/287	duizenden/noun;wacht_lijst/noun	2	duizenden/noun;wacht_lijst/noun	2	benader/verb;duizenden/noun;plaats/noun;pond/noun;sta/verb;sta_af/verb;wacht_lijst/noun	7	de/det;duizenden/noun;hun/det;in/prep;op/prep;voor/prep;wacht_lijst/noun;ze/pron	8	de/det;duizenden/noun;hun/det;in/prep;op/prep;voor/prep;wacht_lijst/noun;ze/pron	8	benader/verb;de/det;die/pron;duizenden/noun;enkel/det;hun/det;in/prep;op/prep;plaats/noun;pond/noun;sta/verb;sta_af/verb;voor/prep;vooraan/adv;wacht_lijst/noun;ze/pron	16		0		0	benader/verb;plaats/noun;sta/verb	3	de/det;hun/det;in/prep;ze/pron	4	de/det;hun/det;in/prep;ze/pron	4	benader/verb;de/det;hun/det;in/prep;plaats/noun;sta/verb;ze/pron	7
hoop/noun/de_standaard_20000307_01_86/102		0		0		0	een/det;op/prep;wel/adv;ze/pron	4	een/det;op/prep;wel/adv;ze/pron	4	een/det;met/prep;op/prep;wel/adv;ze/pron	5		0		0		0	een/det;op/prep;ze/pron	3	een/det;op/prep;ze/pron	3	een/det;op/prep;ze/pron	3
hoop/noun/de_standaard_20020629_01_99/474	laat/verb;zet/verb	2	laat/verb;zet/verb	2	alleen/adj;laat/verb;zet/verb	3	alle/det;de/det;laat/verb;op/prep;zet/verb	5	alle/det;de/det;laat/verb;op/prep;zet/verb	5	alle/det;alleen/adj;de/det;laat/verb;op/prep;zet/verb;zich/pron	7	zet/verb	1	zet/verb	1	zet/verb	1	alle/det;op/prep;zet/verb	3	alle/det;op/prep;zet/verb	3	alle/det;op/prep;zet/verb	3
hoop/noun/de_standaard_20021014_01_63/696	Belgisch/adj;lig/verb;schouder/noun;uiteindelijk/adj	4	Belgisch/adj;lig/verb;schouder/noun;uiteindelijk/adj	4	Belgisch/adj;lig/verb;schouder/noun;uiteindelijk/adj	4	Belgisch/adj;alle/det;de/det;lig/verb;op/prep;schouder/noun;uiteindelijk/adj	7	Belgisch/adj;alle/det;de/det;lig/verb;op/prep;schouder/noun;uiteindelijk/adj	7	Belgisch/adj;alle/det;de/det;lig/verb;op/prep;schouder/noun;uiteindelijk/adj;van/prep	8	Belgisch/adj;lig/verb;schouder/noun;uiteindelijk/adj	4	Belgisch/adj;lig/verb;schouder/noun;uiteindelijk/adj	4	Belgisch/adj;lig/verb;schouder/noun;uiteindelijk/adj	4	Belgisch/adj;alle/det;de/det;lig/verb;op/prep;schouder/noun;uiteindelijk/adj	7	Belgisch/adj;alle/det;de/det;lig/verb;op/prep;schouder/noun;uiteindelijk/adj	7	Belgisch/adj;alle/det;de/det;lig/verb;op/prep;schouder/noun;uiteindelijk/adj	7
hoop/noun/de_standaard_20041211_01_109/1628	trek/verb;tweejarige/adj;zoon_DIM/noun	3	trek/verb;tweejarige/adj;zoon_DIM/noun	3	aandacht/noun;hef/verb;hoofd/noun;trek/verb;tweejarige/adj;zoon_DIM/noun	6	de/det;haar/det;in/prep;trek/verb;tweejarige/adj;zoon_DIM/noun	6	de/det;haar/det;in/prep;trek/verb;tweejarige/adj;zoon_DIM/noun	6	aandacht/noun;boven/prep;de/det;haar/det;hef/verb;hoofd/noun;in/prep;trek/verb;tweejarige/adj;van/prep;zoon_DIM/noun	11		0		0	aandacht/noun;hoofd/noun	2	de/det;haar/det;in/prep	3	de/det;haar/det;in/prep	3	aandacht/noun;de/det;haar/det;hoofd/noun;in/prep;van/prep	6
hoop/noun/de_standaard_20020424_01_96/395	heb/verb	1	heb/verb	1	heb/verb	1	heb/verb;nog/adv;toch/adv	3	heb/verb;nog/adv;toch/adv	3	heb/verb;hij/pron;nog/adv;toch/adv	4	heb/verb	1	heb/verb	1	heb/verb	1	heb/verb;nog/adv;toch/adv	3	heb/verb;nog/adv;toch/adv	3	heb/verb;hij/pron;nog/adv;toch/adv	4
