_id	_cws.hemels.foc10.nav.weight.bound	_count.hemels.foc10.nav.weight.bound	_cws.hemels.foc10.nav.selection.bound	_count.hemels.foc10.nav.selection.bound	_cws.hemels.foc10.nav.no.bound	_count.hemels.foc10.nav.no.bound	_cws.hemels.foc10.all.weight.bound	_count.hemels.foc10.all.weight.bound	_cws.hemels.foc10.all.selection.bound	_count.hemels.foc10.all.selection.bound	_cws.hemels.foc10.all.no.bound	_count.hemels.foc10.all.no.bound	_cws.hemels.foc5.nav.weight.bound	_count.hemels.foc5.nav.weight.bound	_cws.hemels.foc5.nav.selection.bound	_count.hemels.foc5.nav.selection.bound	_cws.hemels.foc5.nav.no.bound	_count.hemels.foc5.nav.no.bound	_cws.hemels.foc5.all.weight.bound	_count.hemels.foc5.all.weight.bound	_cws.hemels.foc5.all.selection.bound	_count.hemels.foc5.all.selection.bound	_cws.hemels.foc5.all.no.bound	_count.hemels.foc5.all.no.bound
hemels/adj/nrc_handelsblad_20021004_161/1302	alleen/adj;geniet/verb;literair/adj;pad/noun;stiekem/adj	5	alleen/adj;geniet/verb;literair/adj;pad/noun;stiekem/adj	5	alleen/adj;geniet/verb;literair/adj;pad/noun;stiekem/adj	5	alleen/adj;door/prep;geniet/verb;het/det;literair/adj;pad/noun;stiekem/adj	7	alleen/adj;door/prep;geniet/verb;het/det;literair/adj;pad/noun;stiekem/adj	7	alleen/adj;door/prep;geniet/verb;het/det;literair/adj;pad/noun;stiekem/adj	7	alleen/adj;geniet/verb;literair/adj;pad/noun	4	alleen/adj;geniet/verb;literair/adj;pad/noun	4	alleen/adj;geniet/verb;literair/adj;pad/noun	4	alleen/adj;geniet/verb;literair/adj;pad/noun	4	alleen/adj;geniet/verb;literair/adj;pad/noun	4	alleen/adj;geniet/verb;literair/adj;pad/noun	4
hemels/adj/nrc_handelsblad_20010103_65/542	indrukwekkend/adj;onbezorgd/adj;wijze/noun	3	indrukwekkend/adj;onbezorgd/adj;wijze/noun	3	indrukwekkend/adj;onbezorgd/adj;wijze/noun	3	bijna/adv;deze/det;indrukwekkend/adj;onbezorgd/adj;tussen/prep;wijze/noun	6	bijna/adv;deze/det;indrukwekkend/adj;onbezorgd/adj;tussen/prep;wijze/noun	6	bijna/adv;deze/det;indrukwekkend/adj;onbezorgd/adj;tussen/prep;wijze/noun	6	onbezorgd/adj;wijze/noun	2	onbezorgd/adj;wijze/noun	2	onbezorgd/adj;wijze/noun	2	bijna/adv;onbezorgd/adj;tussen/prep;wijze/noun	4	bijna/adv;onbezorgd/adj;tussen/prep;wijze/noun	4	bijna/adv;onbezorgd/adj;tussen/prep;wijze/noun	4
hemels/adj/nrc_handelsblad_20020408_86/1012	blauw/noun;bloei_op/verb;eeuwig/adj;lente/noun;lied/noun	5	blauw/noun;bloei_op/verb;eeuwig/adj;lente/noun;lied/noun	5	blauw/noun;bloei_op/verb;eeuwig/adj;lente/noun;lied/noun	5	blauw/noun;bloei_op/verb;die/pron;eeuwig/adj;het/det;lente/noun;lied/noun;over/prep;weer/adv	9	blauw/noun;bloei_op/verb;die/pron;eeuwig/adj;het/det;lente/noun;lied/noun;over/prep;weer/adv	9	blauw/noun;bloei_op/verb;die/pron;eeuwig/adj;het/det;lente/noun;lied/noun;over/prep;weer/adv	9	blauw/noun;eeuwig/adj;lente/noun;lied/noun	4	blauw/noun;eeuwig/adj;lente/noun;lied/noun	4	blauw/noun;eeuwig/adj;lente/noun;lied/noun	4	blauw/noun;die/pron;eeuwig/adj;het/det;lente/noun;lied/noun;over/prep	7	blauw/noun;die/pron;eeuwig/adj;het/det;lente/noun;lied/noun;over/prep	7	blauw/noun;die/pron;eeuwig/adj;het/det;lente/noun;lied/noun;over/prep	7
hemels/adj/volkskrant_20010421_222/264	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3	geïnspireerd/adj;hels/adj;tafereel/noun	3
hemels/adj/volkskrant_20010117_52/678	district/noun;light/noun;smoezelig/adj;verheven/adj	4	district/noun;light/noun;smoezelig/adj;verheven/adj	4	district/noun;light/noun;smoezelig/adj;verheven/adj	4	district/noun;light/noun;maar/adv;smoezelig/adj;veeleer/adv;verheven/adj	6	district/noun;light/noun;maar/adv;smoezelig/adj;veeleer/adv;verheven/adj	6	district/noun;light/noun;maar/adv;smoezelig/adj;veeleer/adv;verheven/adj	6	district/noun;light/noun;verheven/adj	3	district/noun;light/noun;verheven/adj	3	district/noun;light/noun;verheven/adj	3	district/noun;light/noun;maar/adv;veeleer/adv;verheven/adj	5	district/noun;light/noun;maar/adv;veeleer/adv;verheven/adj	5	district/noun;light/noun;maar/adv;veeleer/adv;verheven/adj	5
hemels/adj/volkskrant_20010528_107/440	herrie/noun;ontketen/verb;schrijf_tafel/noun;verkneukel/verb;vos/noun	5	herrie/noun;ontketen/verb;schrijf_tafel/noun;verkneukel/verb;vos/noun	5	herrie/noun;ontketen/verb;schrijf_tafel/noun;verkneukel/verb;vos/noun	5	dat/pron;die/pron;herrie/noun;ontketen/verb;over/prep;schrijf_tafel/noun;verkneukel/verb;vos/noun	8	dat/pron;die/pron;herrie/noun;ontketen/verb;over/prep;schrijf_tafel/noun;verkneukel/verb;vos/noun	8	dat/pron;die/pron;herrie/noun;ontketen/verb;over/prep;schrijf_tafel/noun;verkneukel/verb;vos/noun	8	herrie/noun;ontketen/verb;verkneukel/verb	3	herrie/noun;ontketen/verb;verkneukel/verb	3	herrie/noun;ontketen/verb;verkneukel/verb	3	die/pron;herrie/noun;ontketen/verb;verkneukel/verb	4	die/pron;herrie/noun;ontketen/verb;verkneukel/verb	4	die/pron;herrie/noun;ontketen/verb;verkneukel/verb	4
hemels/adj/volkskrant_20001127_50/94	aandoenlijk/adj;modder/noun;vergezicht/noun;zeldzaam/adj	4	aandoenlijk/adj;modder/noun;vergezicht/noun;zeldzaam/adj	4	aandoenlijk/adj;modder/noun;vergezicht/noun;zeldzaam/adj	4	aandoenlijk/adj;die/det;modder/noun;nergens/adv;vergezicht/noun;zeldzaam/adj;zulk/det	7	aandoenlijk/adj;die/det;modder/noun;nergens/adv;vergezicht/noun;zeldzaam/adj;zulk/det	7	aandoenlijk/adj;die/det;modder/noun;nergens/adv;vergezicht/noun;zeldzaam/adj;zulk/det	7	modder/noun;zeldzaam/adj	2	modder/noun;zeldzaam/adj	2	modder/noun;zeldzaam/adj	2	modder/noun;nergens/adv;zeldzaam/adj;zulk/det	4	modder/noun;nergens/adv;zeldzaam/adj;zulk/det	4	modder/noun;nergens/adv;zeldzaam/adj;zulk/det	4
hemels/adj/volkskrant_20000304_198/719	aards/adj;balans/noun;bewaak/verb;pretendeer/verb	4	aards/adj;balans/noun;bewaak/verb;pretendeer/verb	4	aards/adj;balans/noun;bewaak/verb;pretendeer/verb	4	aards/adj;balans/noun;bewaak/verb;het/det;pretendeer/verb;tussen/prep;ze/pron	7	aards/adj;balans/noun;bewaak/verb;het/det;pretendeer/verb;tussen/prep;ze/pron	7	aards/adj;balans/noun;bewaak/verb;het/det;pretendeer/verb;tussen/prep;ze/pron	7	aards/adj;balans/noun;bewaak/verb	3	aards/adj;balans/noun;bewaak/verb	3	aards/adj;balans/noun;bewaak/verb	3	aards/adj;balans/noun;bewaak/verb;het/det;tussen/prep	5	aards/adj;balans/noun;bewaak/verb;het/det;tussen/prep	5	aards/adj;balans/noun;bewaak/verb;het/det;tussen/prep	5
hemels/adj/volkskrant_20000906_101/83	bereiding/noun;breed/adj;hul/verb;licht/noun;ruimte/noun;vergis/verb	6	bereiding/noun;breed/adj;hul/verb;licht/noun;ruimte/noun;vergis/verb	6	bereiding/noun;breed/adj;hul/verb;licht/noun;ruimte/noun;vergis/verb	6	bereiding/noun;breed/adj;een/det;hul/verb;je/pron;licht/noun;maar/adv;ruimte/noun;vergis/verb	9	bereiding/noun;breed/adj;een/det;hul/verb;je/pron;licht/noun;maar/adv;ruimte/noun;vergis/verb	9	bereiding/noun;breed/adj;een/det;hul/verb;je/pron;licht/noun;maar/adv;ruimte/noun;vergis/verb	9	hul/verb;licht/noun;ruimte/noun;vergis/verb	4	hul/verb;licht/noun;ruimte/noun;vergis/verb	4	hul/verb;licht/noun;ruimte/noun;vergis/verb	4	een/det;hul/verb;je/pron;licht/noun;maar/adv;ruimte/noun;vergis/verb	7	een/det;hul/verb;je/pron;licht/noun;maar/adv;ruimte/noun;vergis/verb	7	een/det;hul/verb;je/pron;licht/noun;maar/adv;ruimte/noun;vergis/verb	7
hemels/adj/volkskrant_20030628_128/50	compliment/noun	1	compliment/noun	1	compliment/noun	1	compliment/noun;met/prep	2	compliment/noun;met/prep	2	compliment/noun;met/prep	2	compliment/noun	1	compliment/noun	1	compliment/noun	1	compliment/noun;met/prep	2	compliment/noun;met/prep	2	compliment/noun;met/prep	2
hemels/adj/volkskrant_20020329_78/901	aria/noun;hoog/adj;ijl/adj;schitterend/adj;sopraan/noun;stem/noun	6	aria/noun;hoog/adj;ijl/adj;schitterend/adj;sopraan/noun;stem/noun	6	aria/noun;hoog/adj;ijl/adj;schitterend/adj;sopraan/noun;stem/noun	6	aria/noun;hoog/adj;ijl/adj;met/prep;schitterend/adj;sopraan/noun;stem/noun	7	aria/noun;hoog/adj;ijl/adj;met/prep;schitterend/adj;sopraan/noun;stem/noun	7	aria/noun;hoog/adj;ijl/adj;met/prep;schitterend/adj;sopraan/noun;stem/noun	7	hoog/adj;ijl/adj;stem/noun	3	hoog/adj;ijl/adj;stem/noun	3	hoog/adj;ijl/adj;stem/noun	3	hoog/adj;ijl/adj;met/prep;stem/noun	4	hoog/adj;ijl/adj;met/prep;stem/noun	4	hoog/adj;ijl/adj;met/prep;stem/noun	4
hemels/adj/volkskrant_19990227_154/1982	aarde/noun;ontloop/verb;straf/noun;tribunaal/noun	4	aarde/noun;ontloop/verb;straf/noun;tribunaal/noun	4	aarde/noun;ontloop/verb;straf/noun;tribunaal/noun	4	aarde/noun;die/pron;het/det;ontloop/verb;straf/noun;tribunaal/noun;ze/pron	7	aarde/noun;die/pron;het/det;ontloop/verb;straf/noun;tribunaal/noun;ze/pron	7	aarde/noun;die/pron;het/det;ontloop/verb;straf/noun;tribunaal/noun;ze/pron	7	aarde/noun;ontloop/verb;tribunaal/noun	3	aarde/noun;ontloop/verb;tribunaal/noun	3	aarde/noun;ontloop/verb;tribunaal/noun	3	aarde/noun;het/det;ontloop/verb;tribunaal/noun;ze/pron	5	aarde/noun;het/det;ontloop/verb;tribunaal/noun;ze/pron	5	aarde/noun;het/det;ontloop/verb;tribunaal/noun;ze/pron	5
hemels/adj/volkskrant_20000623_104/142	licht/noun;muziek/noun;verschijning/noun;wezen/noun	4	licht/noun;muziek/noun;verschijning/noun;wezen/noun	4	licht/noun;muziek/noun;verschijning/noun;wezen/noun	4	een/det;licht/noun;muziek/noun;uit/prep;verschijning/noun;wezen/noun	6	een/det;licht/noun;muziek/noun;uit/prep;verschijning/noun;wezen/noun	6	een/det;licht/noun;muziek/noun;uit/prep;verschijning/noun;wezen/noun	6	licht/noun;wezen/noun	2	licht/noun;wezen/noun	2	licht/noun;wezen/noun	2	een/det;licht/noun;uit/prep;wezen/noun	4	een/det;licht/noun;uit/prep;wezen/noun	4	een/det;licht/noun;uit/prep;wezen/noun	4
hemels/adj/volkskrant_20011214_127/1783	dynastie/noun;eeuwig/adj;mandaat/noun;regeer/verb	4	dynastie/noun;eeuwig/adj;mandaat/noun;regeer/verb	4	dynastie/noun;eeuwig/adj;mandaat/noun;regeer/verb	4	alle/det;dynastie/noun;een/det;eeuwig/adj;mandaat/noun;regeer/verb;ze/pron	7	alle/det;dynastie/noun;een/det;eeuwig/adj;mandaat/noun;regeer/verb;ze/pron	7	alle/det;dynastie/noun;een/det;eeuwig/adj;mandaat/noun;regeer/verb;ze/pron	7	dynastie/noun;eeuwig/adj;mandaat/noun	3	dynastie/noun;eeuwig/adj;mandaat/noun	3	dynastie/noun;eeuwig/adj;mandaat/noun	3	dynastie/noun;een/det;eeuwig/adj;mandaat/noun	4	dynastie/noun;een/det;eeuwig/adj;mandaat/noun	4	dynastie/noun;een/det;eeuwig/adj;mandaat/noun	4
hemels/adj/volkskrant_20040115_88/202	beeld/noun;eeneiig/adj;heilig/adj;tweeling/noun	4	beeld/noun;eeneiig/adj;heilig/adj;tweeling/noun	4	beeld/noun;eeneiig/adj;heilig/adj;tweeling/noun	4	beeld/noun;een/det;eeneiig/adj;heilig/adj;mij/pron;tweeling/noun	6	beeld/noun;een/det;eeneiig/adj;heilig/adj;mij/pron;tweeling/noun	6	beeld/noun;een/det;eeneiig/adj;heilig/adj;mij/pron;tweeling/noun	6	eeneiig/adj;tweeling/noun	2	eeneiig/adj;tweeling/noun	2	eeneiig/adj;tweeling/noun	2	een/det;eeneiig/adj;tweeling/noun	3	een/det;eeneiig/adj;tweeling/noun	3	een/det;eeneiig/adj;tweeling/noun	3
hemels/adj/volkskrant_20020214_172/1445	bereik/verb;gered/adj;heerlijkheid/noun	3	bereik/verb;gered/adj;heerlijkheid/noun	3	bereik/verb;gered/adj;heerlijkheid/noun	3	bereik/verb;gered/adj;haar/pron;heerlijkheid/noun;zij/pron	5	bereik/verb;gered/adj;haar/pron;heerlijkheid/noun;zij/pron	5	bereik/verb;gered/adj;haar/pron;heerlijkheid/noun;zij/pron	5	bereik/verb;heerlijkheid/noun	2	bereik/verb;heerlijkheid/noun	2	bereik/verb;heerlijkheid/noun	2	bereik/verb;haar/pron;heerlijkheid/noun;zij/pron	4	bereik/verb;haar/pron;heerlijkheid/noun;zij/pron	4	bereik/verb;haar/pron;heerlijkheid/noun;zij/pron	4
hemels/adj/volkskrant_20020726_102/470	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1	duivels/adj	1
hemels/adj/volkskrant_20010426_109/79	licht/noun;staat/noun;val/verb;wolk/noun	4	licht/noun;staat/noun;val/verb;wolk/noun	4	licht/noun;staat/noun;val/verb;wolk/noun	4	dat/pron;door/prep;een/det;licht/noun;staat/noun;uit/prep;val/verb;wolk/noun	8	dat/pron;door/prep;een/det;licht/noun;staat/noun;uit/prep;val/verb;wolk/noun	8	dat/pron;door/prep;een/det;licht/noun;staat/noun;uit/prep;val/verb;wolk/noun	8	licht/noun	1	licht/noun	1	licht/noun	1	dat/pron;door/prep;een/det;licht/noun	4	dat/pron;door/prep;een/det;licht/noun	4	dat/pron;door/prep;een/det;licht/noun	4
hemels/adj/volkskrant_19990802_53/851	maal/noun;nuttig/verb	2	maal/noun;nuttig/verb	2	maal/noun;nuttig/verb	2	het/det;maal/noun;nuttig/verb	3	het/det;maal/noun;nuttig/verb	3	het/det;maal/noun;nuttig/verb	3	maal/noun;nuttig/verb	2	maal/noun;nuttig/verb	2	maal/noun;nuttig/verb	2	het/det;maal/noun;nuttig/verb	3	het/det;maal/noun;nuttig/verb	3	het/det;maal/noun;nuttig/verb	3
hemels/adj/volkskrant_20010219_8/353	danser/noun;magistraal/adj;pose/noun	3	danser/noun;magistraal/adj;pose/noun	3	danser/noun;magistraal/adj;pose/noun	3	danser/noun;door/prep;magistraal/adj;pose/noun	4	danser/noun;door/prep;magistraal/adj;pose/noun	4	danser/noun;door/prep;magistraal/adj;pose/noun	4	danser/noun;pose/noun	2	danser/noun;pose/noun	2	danser/noun;pose/noun	2	danser/noun;pose/noun	2	danser/noun;pose/noun	2	danser/noun;pose/noun	2
hemels/adj/volkskrant_19990415_75/208	klink/verb;muziek/noun	2	klink/verb;muziek/noun	2	klink/verb;muziek/noun	2	klink/verb;muziek/noun;uit/prep;wie/det	4	klink/verb;muziek/noun;uit/prep;wie/det	4	klink/verb;muziek/noun;uit/prep;wie/det	4	klink/verb;muziek/noun	2	klink/verb;muziek/noun	2	klink/verb;muziek/noun	2	klink/verb;muziek/noun	2	klink/verb;muziek/noun	2	klink/verb;muziek/noun	2
hemels/adj/volkskrant_20020725_132/344	behoor/verb;blaas/verb;breng/verb;lief_DIM/noun;orgasme/noun;scène/noun	6	behoor/verb;blaas/verb;breng/verb;lief_DIM/noun;orgasme/noun;scène/noun	6	behoor/verb;blaas/verb;breng/verb;lief_DIM/noun;orgasme/noun;scène/noun	6	behoor/verb;blaas/verb;breng/verb;door/prep;een/det;haar/det;lief_DIM/noun;orgasme/noun;scène/noun;tot/prep;zijn/det	11	behoor/verb;blaas/verb;breng/verb;door/prep;een/det;haar/det;lief_DIM/noun;orgasme/noun;scène/noun;tot/prep;zijn/det	11	behoor/verb;blaas/verb;breng/verb;door/prep;een/det;haar/det;lief_DIM/noun;orgasme/noun;scène/noun;tot/prep;zijn/det	11	breng/verb;lief_DIM/noun;orgasme/noun	3	breng/verb;lief_DIM/noun;orgasme/noun	3	breng/verb;lief_DIM/noun;orgasme/noun	3	breng/verb;door/prep;een/det;lief_DIM/noun;orgasme/noun;tot/prep;zijn/det	7	breng/verb;door/prep;een/det;lief_DIM/noun;orgasme/noun;tot/prep;zijn/det	7	breng/verb;door/prep;een/det;lief_DIM/noun;orgasme/noun;tot/prep;zijn/det	7
hemels/adj/volkskrant_20000513_164/1854	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2	kijk/verb;zangeres/noun	2
hemels/adj/volkskrant_20010816_144/554	aarde/noun;drink/verb;geniet/verb	3	aarde/noun;drink/verb;geniet/verb	3	aarde/noun;drink/verb;geniet/verb	3	aarde/noun;drink/verb;een/det;geniet/verb	4	aarde/noun;drink/verb;een/det;geniet/verb	4	aarde/noun;drink/verb;een/det;geniet/verb	4	aarde/noun;geniet/verb	2	aarde/noun;geniet/verb	2	aarde/noun;geniet/verb	2	aarde/noun;een/det;geniet/verb	3	aarde/noun;een/det;geniet/verb	3	aarde/noun;een/det;geniet/verb	3
hemels/adj/volkskrant_20040227_up.artikelen-A_410/428		0		0		0		0		0		0		0		0		0		0		0		0
hemels/adj/volkskrant_20010526_193/540	eeuwig/adj;hel/noun;katholiek/noun;predik/verb;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	8	eeuwig/adj;hel/noun;katholiek/noun;predik/verb;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	8	eeuwig/adj;hel/noun;katholiek/noun;predik/verb;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	8	die/det;eeuwig/adj;hel/noun;katholiek/noun;predik/verb;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	9	die/det;eeuwig/adj;hel/noun;katholiek/noun;predik/verb;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	9	die/det;eeuwig/adj;hel/noun;katholiek/noun;predik/verb;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	9	katholiek/noun;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	5	katholiek/noun;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	5	katholiek/noun;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	5	katholiek/noun;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	5	katholiek/noun;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	5	katholiek/noun;verdoemenis/noun;waarachtig/adj;zaligheid/noun;zondaar/noun	5
hemels/adj/volkskrant_20001207_119/148	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1	getal/noun	1
hemels/adj/volkskrant_20020706_133/257	geef/verb;grappig/adj;stuur_af/verb;vlinder/noun	4	geef/verb;grappig/adj;stuur_af/verb;vlinder/noun	4	geef/verb;grappig/adj;stuur_af/verb;vlinder/noun	4	een/det;geef/verb;grappig/adj;hem/pron;stuur_af/verb;vlinder/noun;zodoende/adv	7	een/det;geef/verb;grappig/adj;hem/pron;stuur_af/verb;vlinder/noun;zodoende/adv	7	een/det;geef/verb;grappig/adj;hem/pron;stuur_af/verb;vlinder/noun;zodoende/adv	7	geef/verb;stuur_af/verb	2	geef/verb;stuur_af/verb	2	geef/verb;stuur_af/verb	2	een/det;geef/verb;hem/pron;stuur_af/verb;zodoende/adv	5	een/det;geef/verb;hem/pron;stuur_af/verb;zodoende/adv	5	een/det;geef/verb;hem/pron;stuur_af/verb;zodoende/adv	5
hemels/adj/volkskrant_20010519_12/177	cirkel/noun;half/adj;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	6	cirkel/noun;half/adj;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	6	cirkel/noun;half/adj;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	6	bovenuit/prep;cirkel/noun;een/det;half/adj;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	8	bovenuit/prep;cirkel/noun;een/det;half/adj;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	8	bovenuit/prep;cirkel/noun;een/det;half/adj;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	8	hoog/adj;steek/verb;waar/noun;wereldlijk/adj	4	hoog/adj;steek/verb;waar/noun;wereldlijk/adj	4	hoog/adj;steek/verb;waar/noun;wereldlijk/adj	4	bovenuit/prep;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	5	bovenuit/prep;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	5	bovenuit/prep;hoog/adj;steek/verb;waar/noun;wereldlijk/adj	5
hemels/adj/volkskrant_19991023_175/1505	doe/verb;patent/noun;water/noun	3	doe/verb;patent/noun;water/noun	3	doe/verb;patent/noun;water/noun	3	doe/verb;een/det;patent/noun;water/noun	4	doe/verb;een/det;patent/noun;water/noun	4	doe/verb;een/det;patent/noun;water/noun	4	doe/verb;patent/noun;water/noun	3	doe/verb;patent/noun;water/noun	3	doe/verb;patent/noun;water/noun	3	doe/verb;een/det;patent/noun;water/noun	4	doe/verb;een/det;patent/noun;water/noun	4	doe/verb;een/det;patent/noun;water/noun	4
hemels/adj/volkskrant_19991015_133/55	ervaring/noun;geniet/verb;harmonie/noun;versperring/noun;vrede/noun	5	ervaring/noun;geniet/verb;harmonie/noun;versperring/noun;vrede/noun	5	ervaring/noun;geniet/verb;harmonie/noun;versperring/noun;vrede/noun	5	die/det;ervaring/noun;geniet/verb;harmonie/noun;iemand/det;versperring/noun;vrede/noun;zoal/adv	8	die/det;ervaring/noun;geniet/verb;harmonie/noun;iemand/det;versperring/noun;vrede/noun;zoal/adv	8	die/det;ervaring/noun;geniet/verb;harmonie/noun;iemand/det;versperring/noun;vrede/noun;zoal/adv	8	ervaring/noun;harmonie/noun;vrede/noun	3	ervaring/noun;harmonie/noun;vrede/noun	3	ervaring/noun;harmonie/noun;vrede/noun	3	die/det;ervaring/noun;harmonie/noun;vrede/noun	4	die/det;ervaring/noun;harmonie/noun;vrede/noun	4	die/det;ervaring/noun;harmonie/noun;vrede/noun	4
hemels/adj/volkskrant_20011207_141/1039	oord/noun;welbehagen/noun;wil_terug/verb	3	oord/noun;welbehagen/noun;wil_terug/verb	3	oord/noun;welbehagen/noun;wil_terug/verb	3	het/det;naar/prep;oord/noun;welbehagen/noun;wil_terug/verb	5	het/det;naar/prep;oord/noun;welbehagen/noun;wil_terug/verb	5	het/det;naar/prep;oord/noun;welbehagen/noun;wil_terug/verb	5	oord/noun;welbehagen/noun	2	oord/noun;welbehagen/noun	2	oord/noun;welbehagen/noun	2	het/det;naar/prep;oord/noun;welbehagen/noun	4	het/det;naar/prep;oord/noun;welbehagen/noun	4	het/det;naar/prep;oord/noun;welbehagen/noun	4
hemels/adj/volkskrant_20040619_82/267	aarde/noun;geef/verb;live/adj;muziek/noun;onlosmakelijk/adj;tip/noun;verbind/verb	7	aarde/noun;geef/verb;live/adj;muziek/noun;onlosmakelijk/adj;tip/noun;verbind/verb	7	aarde/noun;geef/verb;live/adj;muziek/noun;onlosmakelijk/adj;tip/noun;verbind/verb	7	aarde/noun;geef/verb;hem/pron;live/adj;met/prep;muziek/noun;onlosmakelijk/adj;tip/noun;verbind/verb	9	aarde/noun;geef/verb;hem/pron;live/adj;met/prep;muziek/noun;onlosmakelijk/adj;tip/noun;verbind/verb	9	aarde/noun;geef/verb;hem/pron;live/adj;met/prep;muziek/noun;onlosmakelijk/adj;tip/noun;verbind/verb	9	aarde/noun;geef/verb;tip/noun	3	aarde/noun;geef/verb;tip/noun	3	aarde/noun;geef/verb;tip/noun	3	aarde/noun;geef/verb;hem/pron;tip/noun	4	aarde/noun;geef/verb;hem/pron;tip/noun	4	aarde/noun;geef/verb;hem/pron;tip/noun	4
hemels/adj/volkskrant_20000128_114/1001	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;tot/prep;vertegenwoordiger/noun	4	aards/adj;stad/noun;tot/prep;vertegenwoordiger/noun	4	aards/adj;stad/noun;tot/prep;vertegenwoordiger/noun	4	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;vertegenwoordiger/noun	3	aards/adj;stad/noun;vertegenwoordiger/noun	3
hemels/adj/volkskrant_20040408_92/39	beloon/verb;geluid/noun	2	beloon/verb;geluid/noun	2	beloon/verb;geluid/noun	2	beloon/verb;die/pron;een/det;geluid/noun;met/prep	5	beloon/verb;die/pron;een/det;geluid/noun;met/prep	5	beloon/verb;die/pron;een/det;geluid/noun;met/prep	5	beloon/verb;geluid/noun	2	beloon/verb;geluid/noun	2	beloon/verb;geluid/noun	2	beloon/verb;geluid/noun;met/prep	3	beloon/verb;geluid/noun;met/prep	3	beloon/verb;geluid/noun;met/prep	3
hemels/adj/volkskrant_20000115_139/383	absoluut/adj;heerser/noun;meest/adj;symbolisch/adj	4	absoluut/adj;heerser/noun;meest/adj;symbolisch/adj	4	absoluut/adj;heerser/noun;meest/adj;symbolisch/adj	4	absoluut/adj;een/det;heerser/noun;meest/adj;plaats/prep;symbolisch/adj;wie/det	7	absoluut/adj;een/det;heerser/noun;meest/adj;plaats/prep;symbolisch/adj;wie/det	7	absoluut/adj;een/det;heerser/noun;meest/adj;plaats/prep;symbolisch/adj;wie/det	7	absoluut/adj	1	absoluut/adj	1	absoluut/adj	1	absoluut/adj;een/det;plaats/prep	3	absoluut/adj;een/det;plaats/prep	3	absoluut/adj;een/det;plaats/prep	3
