_id	_cws.blik.foc10.nav.ppmi_weight.bound	_count.blik.foc10.nav.ppmi_weight.bound	_cws.blik.foc10.nav.ppmi_sel.bound	_count.blik.foc10.nav.ppmi_sel.bound	_cws.blik.foc10.nav.no_ppmi.bound	_count.blik.foc10.nav.no_ppmi.bound	_cws.blik.foc10.all.ppmi_weight.bound	_count.blik.foc10.all.ppmi_weight.bound	_cws.blik.foc10.all.ppmi_sel.bound	_count.blik.foc10.all.ppmi_sel.bound	_cws.blik.foc10.all.no_ppmi.bound	_count.blik.foc10.all.no_ppmi.bound	_cws.blik.foc5.nav.ppmi_weight.bound	_count.blik.foc5.nav.ppmi_weight.bound	_cws.blik.foc5.nav.ppmi_sel.bound	_count.blik.foc5.nav.ppmi_sel.bound	_cws.blik.foc5.nav.no_ppmi.bound	_count.blik.foc5.nav.no_ppmi.bound	_cws.blik.foc5.all.ppmi_weight.bound	_count.blik.foc5.all.ppmi_weight.bound	_cws.blik.foc5.all.ppmi_sel.bound	_count.blik.foc5.all.ppmi_sel.bound	_cws.blik.foc5.all.no_ppmi.bound	_count.blik.foc5.all.no_ppmi.bound
blik/noun/algemeen_dagblad_20020220_145/61	bezoeker/noun;bot/noun;gebruiksvoorwerp/noun;gun/verb;historisch/adj;steen/noun	6	bezoeker/noun;bot/noun;gebruiksvoorwerp/noun;gun/verb;historisch/adj;steen/noun	6	bezoeker/noun;bot/noun;gebruiksvoorwerp/noun;gun/verb;historisch/adj;moet/verb;steen/noun;tijd/noun	8	bezoeker/noun;bot/noun;de/det;die/pron;een/det;gebruiksvoorwerp/noun;gun/verb;historisch/adj;steen/noun;vol/prep	10	bezoeker/noun;bot/noun;de/det;die/pron;een/det;gebruiksvoorwerp/noun;gun/verb;historisch/adj;steen/noun;vol/prep	10	bezoeker/noun;bot/noun;de/det;die/pron;een/det;gebruiksvoorwerp/noun;gun/verb;historisch/adj;in/prep;moet/verb;steen/noun;tijd/noun;vol/prep	13	bezoeker/noun;gebruiksvoorwerp/noun;gun/verb;historisch/adj	4	bezoeker/noun;gebruiksvoorwerp/noun;gun/verb;historisch/adj	4	bezoeker/noun;gebruiksvoorwerp/noun;gun/verb;historisch/adj;moet/verb;tijd/noun	6	bezoeker/noun;de/det;die/pron;een/det;gebruiksvoorwerp/noun;gun/verb;historisch/adj	7	bezoeker/noun;de/det;die/pron;een/det;gebruiksvoorwerp/noun;gun/verb;historisch/adj	7	bezoeker/noun;de/det;die/pron;een/det;gebruiksvoorwerp/noun;gun/verb;historisch/adj;in/prep;moet/verb;tijd/noun	10
blik/noun/algemeen_dagblad_20000906_11/657	geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj	5	geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj	5	geef/verb;geregisseerd/adj;klein/adj;kom/verb;scherm/noun;strak/adj	6	achter/prep;de/det;een/det;geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj;zo/adv	9	achter/prep;de/det;een/det;geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj;zo/adv	9	achter/prep;de/det;een/det;geef/verb;geregisseerd/adj;klein/adj;kom/verb;scherm/noun;strak/adj;van/prep;we/pron;zo/adv	12	geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj	5	geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj	5	geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj	5	achter/prep;de/det;een/det;geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj	8	achter/prep;de/det;een/det;geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj	8	achter/prep;de/det;een/det;geef/verb;geregisseerd/adj;klein/adj;scherm/noun;strak/adj;van/prep	9
blik/noun/algemeen_dagblad_20020528_113/740	bewust/adj;hoofd/noun;laat/verb;nooduitgang/noun;val/verb;wend_af/verb	6	bewust/adj;hoofd/noun;laat/verb;nooduitgang/noun;val/verb;wend_af/verb	6	bewust/adj;hoofd/noun;laat/verb;nooduitgang/noun;val/verb;wend_af/verb	6	af/part;bewust/adj;de/det;hoofd/noun;laat/verb;nooduitgang/noun;op/prep;val/verb;wend_af/verb;zijn/det	10	af/part;bewust/adj;de/det;hoofd/noun;laat/verb;nooduitgang/noun;op/prep;val/verb;wend_af/verb;zijn/det	10	af/part;bewust/adj;de/det;hoofd/noun;laat/verb;niet/adv;nooduitgang/noun;op/prep;val/verb;wend_af/verb;zijn/det	11	bewust/adj;hoofd/noun;laat/verb	3	bewust/adj;hoofd/noun;laat/verb	3	bewust/adj;hoofd/noun;laat/verb	3	af/part;bewust/adj;hoofd/noun;laat/verb;zijn/det	5	af/part;bewust/adj;hoofd/noun;laat/verb;zijn/det	5	af/part;bewust/adj;hoofd/noun;laat/verb;niet/adv;zijn/det	6
blik/noun/algemeen_dagblad_20000519_4/34	kapsel/noun;mevrouw/noun;spraak/noun	3	kapsel/noun;mevrouw/noun;spraak/noun	3	kapsel/noun;mevrouw/noun;spraak/noun	3	de/det;een/det;kapsel/noun;met/prep;mevrouw/noun;spraak/noun	6	de/det;een/det;kapsel/noun;met/prep;mevrouw/noun;spraak/noun	6	de/det;een/det;het/det;kapsel/noun;met/prep;mevrouw/noun;spraak/noun;van/prep	8	kapsel/noun	1	kapsel/noun	1	kapsel/noun	1	de/det;kapsel/noun	2	de/det;kapsel/noun	2	de/det;kapsel/noun	2
blik/noun/algemeen_dagblad_20000127_0/643	boos/adj;journalist/noun;snel/adj;volg/verb;woord/noun	5	boos/adj;journalist/noun;snel/adj;volg/verb;woord/noun	5	boos/adj;ga/verb;hard/adj;journalist/noun;snel/adj;volg/verb;woord/noun	7	achteruit/adv;boos/adj;de/det;genoeg/adv;journalist/noun;snel/adj;volg/verb;woord/noun	8	achteruit/adv;boos/adj;de/det;genoeg/adv;journalist/noun;snel/adj;volg/verb;woord/noun	8	achteruit/adv;boos/adj;de/det;ga/verb;genoeg/adv;hard/adj;journalist/noun;niet/adv;snel/adj;volg/verb;woord/noun	11	boos/adj;volg/verb;woord/noun	3	boos/adj;volg/verb;woord/noun	3	boos/adj;ga/verb;hard/adj;volg/verb;woord/noun	5	achteruit/adv;boos/adj;volg/verb;woord/noun	4	achteruit/adv;boos/adj;volg/verb;woord/noun	4	achteruit/adv;boos/adj;ga/verb;hard/adj;volg/verb;woord/noun	6
blik/noun/de_morgen_20020504_01_120/36	fobie/noun;krankzinnig/adj;meest/adj;pittig/adj;tv/noun;vergun/verb;vrouw_blad/noun	7	fobie/noun;krankzinnig/adj;meest/adj;pittig/adj;tv/noun;vergun/verb;vrouw_blad/noun	7	fobie/noun;krankzinnig/adj;meest/adj;pittig/adj;tv/noun;vergun/verb;vrouw_blad/noun	7	de/det;een/det;fobie/noun;hun/det;krankzinnig/adj;meest/adj;ons/pron;op/prep;pittig/adj;tv/noun;vergun/verb;vrouw_blad/noun	12	de/det;een/det;fobie/noun;hun/det;krankzinnig/adj;meest/adj;ons/pron;op/prep;pittig/adj;tv/noun;vergun/verb;vrouw_blad/noun	12	de/det;een/det;eerst/adv;fobie/noun;hun/det;krankzinnig/adj;meest/adj;ons/pron;op/prep;pittig/adj;tv/noun;uiteraard/adv;vandaag/adv;vergun/verb;vrouw_blad/noun	15	fobie/noun;vergun/verb	2	fobie/noun;vergun/verb	2	fobie/noun;vergun/verb	2	de/det;een/det;fobie/noun;hun/det;ons/pron;op/prep;vergun/verb	7	de/det;een/det;fobie/noun;hun/det;ons/pron;op/prep;vergun/verb	7	de/det;een/det;fobie/noun;hun/det;ons/pron;op/prep;vandaag/adv;vergun/verb	8
blik/noun/de_morgen_20030802_01_26/67	aarde/noun;bied/verb;hoe/adj;onthutsend/adj	4	aarde/noun;bied/verb;hoe/adj;onthutsend/adj	4	aarde/noun;bied/verb;eind/noun;hoe/adj;onthutsend/adj;op/adj;rapport/noun	7	aarde/noun;bied/verb;de/det;een/det;hoe/adj;onthutsend/adj;ter/adv;zake/adv	8	aarde/noun;bied/verb;de/det;een/det;hoe/adj;onthutsend/adj;ter/adv;zake/adv	8	aan/prep;aarde/noun;bied/verb;de/det;een/det;eind/noun;het/det;hoe/adj;onthutsend/adj;op/adj;rapport/noun;ter/adv;van/prep;zake/adv	14	aarde/noun;bied/verb;hoe/adj;onthutsend/adj	4	aarde/noun;bied/verb;hoe/adj;onthutsend/adj	4	aarde/noun;bied/verb;hoe/adj;onthutsend/adj;op/adj	5	aarde/noun;bied/verb;een/det;hoe/adj;onthutsend/adj;ter/adv;zake/adv	7	aarde/noun;bied/verb;een/det;hoe/adj;onthutsend/adj;ter/adv;zake/adv	7	aarde/noun;bied/verb;een/det;hoe/adj;onthutsend/adj;op/adj;ter/adv;zake/adv	8
blik/noun/de_morgen_20020422_01_106/386	boeiend/adj;herken/verb;naïef/adj;typisch/adj;wereld/noun	5	boeiend/adj;herken/verb;naïef/adj;typisch/adj;wereld/noun	5	boeiend/adj;herken/verb;naïef/adj;typisch/adj;wereld/noun	5	altijd/adv;boeiend/adj;de/det;een/det;herken/verb;met/prep;naïef/adj;op/prep;typisch/adj;wereld/noun	10	altijd/adv;boeiend/adj;de/det;een/det;herken/verb;met/prep;naïef/adj;op/prep;typisch/adj;wereld/noun	10	altijd/adv;boeiend/adj;de/det;een/det;herken/verb;met/prep;naïef/adj;op/prep;typisch/adj;wereld/noun	10	naïef/adj;typisch/adj;wereld/noun	3	naïef/adj;typisch/adj;wereld/noun	3	naïef/adj;typisch/adj;wereld/noun	3	de/det;een/det;met/prep;naïef/adj;op/prep;typisch/adj;wereld/noun	7	de/det;een/det;met/prep;naïef/adj;op/prep;typisch/adj;wereld/noun	7	de/det;een/det;met/prep;naïef/adj;op/prep;typisch/adj;wereld/noun	7
blik/noun/de_morgen_20001202_01_86/1427	bloedeloze/noun;breed/adj;handbereik/noun;maagd/noun;planeet/noun;veelbetekenend/adj;zweef/verb	7	bloedeloze/noun;breed/adj;handbereik/noun;maagd/noun;planeet/noun;veelbetekenend/adj;zweef/verb	7	bloedeloze/noun;breed/adj;handbereik/noun;maagd/noun;planeet/noun;veelbetekenend/adj;zweef/verb	7	altijd/adv;bloedeloze/noun;breed/adj;de/det;die/pron;handbereik/noun;maagd/noun;planeet/noun;veelbetekenend/adj;zweef/verb	10	altijd/adv;bloedeloze/noun;breed/adj;de/det;die/pron;handbereik/noun;maagd/noun;planeet/noun;veelbetekenend/adj;zweef/verb	10	altijd/adv;binnen/prep;bloedeloze/noun;breed/adj;de/det;die/pron;handbereik/noun;maagd/noun;planeet/noun;veelbetekenend/adj;zweef/verb	11	handbereik/noun;veelbetekenend/adj;zweef/verb	3	handbereik/noun;veelbetekenend/adj;zweef/verb	3	handbereik/noun;veelbetekenend/adj;zweef/verb	3	handbereik/noun;veelbetekenend/adj;zweef/verb	3	handbereik/noun;veelbetekenend/adj;zweef/verb	3	handbereik/noun;veelbetekenend/adj;zweef/verb	3
blik/noun/de_morgen_20010414_01_75/44	ingrediënt/noun;koek/noun;super_markt/noun;vergeefs/adj;zoek/verb	5	ingrediënt/noun;koek/noun;super_markt/noun;vergeefs/adj;zoek/verb	5	afdeling/noun;ben/verb;ingrediënt/noun;koek/noun;super_markt/noun;vergeefs/adj;vermeld/verb;zoek/verb	8	die/pron;hun/det;ingrediënt/noun;koek/noun;mijn/det;naar/prep;onder/prep;super_markt/noun;vergeefs/adj;zoek/verb	10	die/pron;hun/det;ingrediënt/noun;koek/noun;mijn/det;naar/prep;onder/prep;super_markt/noun;vergeefs/adj;zoek/verb	10	afdeling/noun;ben/verb;die/pron;het/det;hun/det;in/prep;ingrediënt/noun;koek/noun;mijn/det;naar/prep;onder/prep;super_markt/noun;vergeefs/adj;vermeld/verb;zoek/verb	15	koek/noun;vergeefs/adj;zoek/verb	3	koek/noun;vergeefs/adj;zoek/verb	3	ben/verb;koek/noun;vergeefs/adj;zoek/verb	4	die/pron;koek/noun;naar/prep;vergeefs/adj;zoek/verb	5	die/pron;koek/noun;naar/prep;vergeefs/adj;zoek/verb	5	ben/verb;die/pron;het/det;koek/noun;naar/prep;vergeefs/adj;zoek/verb	7
blik/noun/de_morgen_20000614_01_75/180	volsta/verb	1	volsta/verb	1	volsta/verb	1	op/prep;volsta/verb	2	op/prep;volsta/verb	2	op/prep;volsta/verb	2	volsta/verb	1	volsta/verb	1	volsta/verb	1	op/prep;volsta/verb	2	op/prep;volsta/verb	2	op/prep;volsta/verb	2
blik/noun/de_morgen_19990127_01_173/470	mannelijk/adj;ogenblikkelijk/adj;toeschouwer/noun;vrouwelijk/adj	4	mannelijk/adj;ogenblikkelijk/adj;toeschouwer/noun;vrouwelijk/adj	4	ben/verb;mannelijk/adj;ogenblikkelijk/adj;toeschouwer/noun;vrouwelijk/adj	5	mannelijk/adj;ogenblikkelijk/adj;op/prep;toeschouwer/noun;vrouwelijk/adj	5	mannelijk/adj;ogenblikkelijk/adj;op/prep;toeschouwer/noun;vrouwelijk/adj	5	alle/det;ben/verb;mannelijk/adj;ogenblikkelijk/adj;op/prep;toeschouwer/noun;van/prep;vrouwelijk/adj	8	mannelijk/adj	1	mannelijk/adj	1	mannelijk/adj	1	mannelijk/adj	1	mannelijk/adj	1	alle/det;mannelijk/adj;van/prep	3
blik/noun/de_morgen_20021112_01_94/328	ander/adj;enkel/adj;richt/verb;voetbal_competitie/noun	4	ander/adj;enkel/adj;richt/verb;voetbal_competitie/noun	4	Belgisch/adj;ander/adj;definitief/adj;enkel/adj;mag/verb;richt/verb;scenario/noun;voetbal_competitie/noun;word/verb	9	ander/adj;de/det;enkel/adj;richt/verb;richting/prep;voetbal_competitie/noun	6	ander/adj;de/det;enkel/adj;richt/verb;richting/prep;voetbal_competitie/noun	6	Belgisch/adj;alle/det;ander/adj;de/det;definitief/adj;enkel/adj;in/prep;mag/verb;nog/adv;richt/verb;richting/prep;scenario/noun;voetbal_competitie/noun;word/verb	14	ander/adj;enkel/adj	2	ander/adj;enkel/adj	2	Belgisch/adj;ander/adj;definitief/adj;enkel/adj;mag/verb;scenario/noun	6	ander/adj;de/det;enkel/adj;richting/prep	4	ander/adj;de/det;enkel/adj;richting/prep	4	Belgisch/adj;alle/det;ander/adj;de/det;definitief/adj;enkel/adj;mag/verb;nog/adv;richting/prep;scenario/noun	10
blik/noun/de_morgen_20011128_01_8/868	baard/noun;doordringend/adj;haar/noun;lang/adj;onverzorgd/adj;rafelig/adj	6	baard/noun;doordringend/adj;haar/noun;lang/adj;onverzorgd/adj;rafelig/adj	6	baard/noun;doordringend/adj;haar/noun;lang/adj;onverzorgd/adj;rafelig/adj	6	baard/noun;doordringend/adj;haar/noun;lang/adj;onverzorgd/adj;rafelig/adj	6	baard/noun;doordringend/adj;haar/noun;lang/adj;onverzorgd/adj;rafelig/adj	6	baard/noun;doordringend/adj;haar/noun;lang/adj;onverzorgd/adj;rafelig/adj	6	doordringend/adj;haar/noun	2	doordringend/adj;haar/noun	2	doordringend/adj;haar/noun	2	doordringend/adj;haar/noun	2	doordringend/adj;haar/noun	2	doordringend/adj;haar/noun	2
blik/noun/de_morgen_20010915_01_114/40	richt/verb;zuiden/noun	2	richt/verb;zuiden/noun	2	nieuw/adj;richt/verb;top/noun;zuiden/noun	4	de/det;naar/prep;richt/verb;zuiden/noun	4	de/det;naar/prep;richt/verb;zuiden/noun	4	de/det;het/det;naar/prep;nieuw/adj;richt/verb;top/noun;van/prep;zuiden/noun	8	richt/verb;zuiden/noun	2	richt/verb;zuiden/noun	2	richt/verb;zuiden/noun	2	de/det;naar/prep;richt/verb;zuiden/noun	4	de/det;naar/prep;richt/verb;zuiden/noun	4	de/det;het/det;naar/prep;richt/verb;van/prep;zuiden/noun	6
blik/noun/de_morgen_20030307_01_53/70	man/noun;sluier/noun;til_op/verb;vijandelijk/adj;vrouw/noun	5	man/noun;sluier/noun;til_op/verb;vijandelijk/adj;vrouw/noun	5	maak/verb;man/noun;moet/verb;sluier/noun;til_op/verb;vijandelijk/adj;vrouw/noun;zorg/verb	8	haar/det;man/noun;sluier/noun;til_op/verb;vijandelijk/adj;vrouw/noun;wat/pron;ze/pron;zelfs/adv	9	haar/det;man/noun;sluier/noun;til_op/verb;vijandelijk/adj;vrouw/noun;wat/pron;ze/pron;zelfs/adv	9	bij/prep;haar/det;maak/verb;man/noun;moet/verb;sluier/noun;til_op/verb;vijandelijk/adj;voor/prep;vrouw/noun;wat/pron;ze/pron;zelfs/adv;zorg/verb	14	man/noun;til_op/verb;vijandelijk/adj	3	man/noun;til_op/verb;vijandelijk/adj	3	man/noun;til_op/verb;vijandelijk/adj;zorg/verb	4	man/noun;til_op/verb;vijandelijk/adj;wat/pron;zelfs/adv	5	man/noun;til_op/verb;vijandelijk/adj;wat/pron;zelfs/adv	5	bij/prep;man/noun;til_op/verb;vijandelijk/adj;voor/prep;wat/pron;zelfs/adv;zorg/verb	8
blik/noun/de_morgen_19991023_01_16/96	geef/verb;inzicht/noun;lach/verb;lees/adj;waard/adj	5	geef/verb;inzicht/noun;lach/verb;lees/adj;waard/adj	5	ben/verb;buitenlander/noun;geef/verb;heb/verb;inzicht/noun;lach/verb;lees/adj;minder/adj;reden/noun;vermeld/verb;waard/adj	11	de/det;die/pron;geef/verb;inzicht/noun;lach/verb;lees/adj;misschien/adv;voldoende/det;waard/adj	9	de/det;die/pron;geef/verb;inzicht/noun;lach/verb;lees/adj;misschien/adv;voldoende/det;waard/adj	9	ben/verb;buitenlander/noun;de/det;die/pron;geef/verb;heb/verb;het/det;inzicht/noun;lach/verb;lees/adj;minder/adj;misschien/adv;reden/noun;tot/prep;van/prep;vermeld/verb;voldoende/det;waard/adj	18	geef/verb;inzicht/noun;lach/verb	3	geef/verb;inzicht/noun;lach/verb	3	buitenlander/noun;geef/verb;heb/verb;inzicht/noun;lach/verb	5	de/det;geef/verb;inzicht/noun;lach/verb;voldoende/det	5	de/det;geef/verb;inzicht/noun;lach/verb;voldoende/det	5	buitenlander/noun;de/det;geef/verb;heb/verb;inzicht/noun;lach/verb;van/prep;voldoende/det	8
blik/noun/de_morgen_20020327_01_60/389	spoedig/adj;verruim/verb	2	spoedig/adj;verruim/verb	2	maand/noun;spoedig/adj;verruim/verb	3	je/det;je/pron;naar/prep;spoedig/adj;verruim/verb	5	je/det;je/pron;naar/prep;spoedig/adj;verruim/verb	5	je/det;je/pron;maand/noun;naar/prep;spoedig/adj;verruim/verb;wel/adv;zeker/adv	8	verruim/verb	1	verruim/verb	1	maand/noun;verruim/verb	2	je/det;naar/prep;verruim/verb	3	je/det;naar/prep;verruim/verb	3	je/det;maand/noun;naar/prep;verruim/verb	4
blik/noun/de_morgen_20010209_01_196/791	arm/noun;kam/noun;mond/noun;neus/noun;schuif/verb;voorhoofd/noun	6	arm/noun;kam/noun;mond/noun;neus/noun;schuif/verb;voorhoofd/noun	6	arm/noun;kam/noun;leg/verb;mond/noun;neus/noun;schuif/verb;voorhoofd/noun	7	arm/noun;dat/pron;de/det;kam/noun;mijn/det;mond/noun;naar/prep;neus/noun;schuif/verb;u/det;voorhoofd/noun	11	arm/noun;dat/pron;de/det;kam/noun;mijn/det;mond/noun;naar/prep;neus/noun;schuif/verb;u/det;voorhoofd/noun	11	arm/noun;dat/pron;de/det;kam/noun;leg/verb;mijn/det;mond/noun;naar/prep;neus/noun;over/prep;schuif/verb;u/det;van/prep;voorhoofd/noun	14	kam/noun;mond/noun;schuif/verb;voorhoofd/noun	4	kam/noun;mond/noun;schuif/verb;voorhoofd/noun	4	kam/noun;mond/noun;schuif/verb;voorhoofd/noun	4	de/det;kam/noun;mijn/det;mond/noun;naar/prep;schuif/verb;voorhoofd/noun	7	de/det;kam/noun;mijn/det;mond/noun;naar/prep;schuif/verb;voorhoofd/noun	7	de/det;kam/noun;mijn/det;mond/noun;naar/prep;over/prep;schuif/verb;voorhoofd/noun	8
blik/noun/de_morgen_19991217_01_73/301	bied/verb;geruststelling/noun;verontrust/adj	3	bied/verb;geruststelling/noun;verontrust/adj	3	bied/verb;geruststelling/noun;verontrust/adj;zorg/verb	4	bied/verb;enig/det;geruststelling/noun;misschien/adv;verontrust/adj	5	bied/verb;enig/det;geruststelling/noun;misschien/adv;verontrust/adj	5	allicht/adv;bied/verb;enig/det;geruststelling/noun;misschien/adv;verontrust/adj;voor/prep;zorg/verb	8	bied/verb;verontrust/adj	2	bied/verb;verontrust/adj	2	bied/verb;verontrust/adj;zorg/verb	3	bied/verb;misschien/adv;verontrust/adj	3	bied/verb;misschien/adv;verontrust/adj	3	allicht/adv;bied/verb;misschien/adv;verontrust/adj;voor/prep;zorg/verb	6
blik/noun/de_morgen_20040510_01_23/274	Vlaams_nationalist/noun;reiziger/noun;rest/noun;wereld/noun	4	Vlaams_nationalist/noun;reiziger/noun;rest/noun;wereld/noun	4	Vlaams_nationalist/noun;ben/verb;reiziger/noun;rest/noun;wereld/noun	5	Vlaams_nationalist/noun;de/det;een/det;met/prep;op/prep;reiziger/noun;rest/noun;wereld/noun;zijn/det	9	Vlaams_nationalist/noun;de/det;een/det;met/prep;op/prep;reiziger/noun;rest/noun;wereld/noun;zijn/det	9	Vlaams_nationalist/noun;ben/verb;de/det;een/det;met/prep;niet/adv;op/prep;reiziger/noun;rest/noun;van/prep;wereld/noun;zijn/det	12	Vlaams_nationalist/noun;rest/noun	2	Vlaams_nationalist/noun;rest/noun	2	Vlaams_nationalist/noun;rest/noun	2	Vlaams_nationalist/noun;de/det;een/det;met/prep;rest/noun	5	Vlaams_nationalist/noun;de/det;een/det;met/prep;rest/noun	5	Vlaams_nationalist/noun;de/det;een/det;met/prep;rest/noun;van/prep	6
blik/noun/de_morgen_20000205_01_92/457	keur/verb	1	keur/verb	1	keur/verb;president/noun	2	geen/det;keur/verb	2	geen/det;keur/verb	2	geen/det;keur/verb;president/noun	3	keur/verb	1	keur/verb	1	keur/verb	1	geen/det;keur/verb	2	geen/det;keur/verb	2	geen/det;keur/verb	2
blik/noun/de_morgen_20000909_01_12/1883	iemand/noun;werp/verb	2	iemand/noun;werp/verb	2	er/noun;iemand/noun;werp/verb	3	een/det;iemand/noun;op/prep;werp/verb;zonder/prep	5	een/det;iemand/noun;op/prep;werp/verb;zonder/prep	5	een/det;er/noun;iemand/noun;ooit/adv;op/prep;werp/verb;zonder/prep	7	iemand/noun;werp/verb	2	iemand/noun;werp/verb	2	er/noun;iemand/noun;werp/verb	3	een/det;iemand/noun;op/prep;werp/verb	4	een/det;iemand/noun;op/prep;werp/verb	4	een/det;er/noun;iemand/noun;ooit/adv;op/prep;werp/verb	6
blik/noun/de_morgen_20040720_01_11/351	jager/noun;kijk/verb;precies/adj	3	jager/noun;kijk/verb;precies/adj	3	goed/adj;jager/noun;kijk/verb;krijg/verb;precies/adj	5	de/det;die/det;die/pron;jager/noun;kijk/verb;met/prep;naar/prep;ons/pron;precies/adj;zij/pron	10	de/det;die/det;die/pron;jager/noun;kijk/verb;met/prep;naar/prep;ons/pron;precies/adj;zij/pron	10	de/det;die/det;die/pron;goed/adj;jager/noun;kijk/verb;krijg/verb;met/prep;naar/prep;ons/pron;precies/adj;terug/part;zij/pron	13	kijk/verb	1	kijk/verb	1	kijk/verb;krijg/verb	2	die/det;kijk/verb;met/prep;naar/prep;ons/pron;zij/pron	6	die/det;kijk/verb;met/prep;naar/prep;ons/pron;zij/pron	6	die/det;kijk/verb;krijg/verb;met/prep;naar/prep;ons/pron;zij/pron	7
blik/noun/de_morgen_20000812_01_109/2937	fraai/adj;overzijde/noun;wend_af/verb;zie/verb	4	fraai/adj;overzijde/noun;wend_af/verb;zie/verb	4	fraai/adj;overzijde/noun;wend_af/verb;zie/verb	4	af/part;de/det;een/det;fraai/adj;ik/pron;mijn/det;overzijde/noun;wend_af/verb;zie/verb	9	af/part;de/det;een/det;fraai/adj;ik/pron;mijn/det;overzijde/noun;wend_af/verb;zie/verb	9	aan/prep;af/part;de/det;een/det;fraai/adj;ik/pron;mijn/det;overzijde/noun;wend_af/verb;zie/verb	10	wend_af/verb;zie/verb	2	wend_af/verb;zie/verb	2	wend_af/verb;zie/verb	2	af/part;ik/pron;mijn/det;wend_af/verb;zie/verb	5	af/part;ik/pron;mijn/det;wend_af/verb;zie/verb	5	aan/prep;af/part;ik/pron;mijn/det;wend_af/verb;zie/verb	6
blik/noun/de_morgen_20041123_01_110/519	dromerig/adj;journalist/noun	2	dromerig/adj;journalist/noun	2	Italiaans/adj;bezoek/noun;breng/verb;dromerig/adj;journalist/noun;vorig/adj;week/noun	7	de/det;die/pron;dromerig/adj;een/det;journalist/noun	5	de/det;die/pron;dromerig/adj;een/det;journalist/noun	5	Italiaans/adj;bezoek/noun;breng/verb;de/det;die/pron;dromerig/adj;een/det;journalist/noun;van/prep;vorig/adj;week/noun	11	dromerig/adj;journalist/noun	2	dromerig/adj;journalist/noun	2	Italiaans/adj;dromerig/adj;journalist/noun	3	de/det;die/pron;dromerig/adj;journalist/noun	4	de/det;die/pron;dromerig/adj;journalist/noun	4	Italiaans/adj;de/det;die/pron;dromerig/adj;journalist/noun;van/prep	6
blik/noun/de_morgen_20010511_01_27/423	beperkt/adj;laat_af/adj;richt/verb	3	beperkt/adj;laat_af/adj;richt/verb	3	beperkt/adj;financieel/adj;laat_af/adj;middel/noun;ondernemer/noun;richt/verb	6	beperkt/adj;de/det;laat_af/adj;op/prep;richt/verb;zijn/det	6	beperkt/adj;de/det;laat_af/adj;op/prep;richt/verb;zijn/det	6	beperkt/adj;de/det;financieel/adj;in/prep;laat_af/adj;middel/noun;niet/adv;ondernemer/noun;op/prep;richt/verb;zijn/det	11	laat_af/adj	1	laat_af/adj	1	laat_af/adj;ondernemer/noun	2	de/det;laat_af/adj;op/prep;zijn/det	4	de/det;laat_af/adj;op/prep;zijn/det	4	de/det;laat_af/adj;niet/adv;ondernemer/noun;op/prep;zijn/det	6
blik/noun/de_morgen_20010224_01_171/331	T-shirt/noun;groente/noun;stronk/noun	3	T-shirt/noun;groente/noun;stronk/noun	3	T-shirt/noun;groente/noun;prijk/verb;stronk/noun	4	T-shirt/noun;elk/det;groente/noun;ieder/det;stronk/noun	5	T-shirt/noun;elk/det;groente/noun;ieder/det;stronk/noun	5	T-shirt/noun;elk/det;groente/noun;ieder/det;prijk/verb;stronk/noun	6	groente/noun;stronk/noun	2	groente/noun;stronk/noun	2	groente/noun;stronk/noun	2	groente/noun;ieder/det;stronk/noun	3	groente/noun;ieder/det;stronk/noun	3	groente/noun;ieder/det;stronk/noun	3
blik/noun/de_morgen_20020814_01_9/5345	beest/noun;eeuw/noun;preparaat/noun;vervlecht/verb	4	beest/noun;eeuw/noun;preparaat/noun;vervlecht/verb	4	beest/noun;ben/verb;bloed/noun;eeuw/noun;in/adj;preparaat/noun;staat/adj;vervlecht/verb	8	beest/noun;eeuw/noun;jouw/det;met/prep;mijn/det;preparaat/noun;vervlecht/verb;wie/pron;zich/pron;zijn/det	10	beest/noun;eeuw/noun;jouw/det;met/prep;mijn/det;preparaat/noun;vervlecht/verb;wie/pron;zich/pron;zijn/det	10	als/prep;beest/noun;ben/verb;bloed/noun;eeuw/noun;in/adj;jouw/det;met/prep;mijn/det;preparaat/noun;staat/adj;vervlecht/verb;wie/pron;zich/pron;zijn/det	15	vervlecht/verb	1	vervlecht/verb	1	in/adj;staat/adj;vervlecht/verb	3	jouw/det;met/prep;vervlecht/verb;zich/pron;zijn/det	5	jouw/det;met/prep;vervlecht/verb;zich/pron;zijn/det	5	in/adj;jouw/det;met/prep;staat/adj;vervlecht/verb;zich/pron;zijn/det	7
