_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc5.all.no_ppmi.bound.min1.soc4.nav.foc	-0.1320342022409473	0.4381902156450993	688	1	all	bound	no_ppmi	5_5	foc	688	nav	4_4	279	horde	0.20155412431401268
horde.foc5.all.no_ppmi.bound.min1.soc10.nav.5000	-0.01790086893249205	0.35886311877529886	688	1	all	bound	no_ppmi	5_5	5000	5e3	nav	10_10	279	horde	0.17161179803947163
horde.foc5.all.no_ppmi.bound.min1.soc10.nav.10000	-0.2527843533029566	0.3115800252890188	688	1	all	bound	no_ppmi	5_5	10000	1e4	nav	10_10	279	horde	0.15416392661027487
horde.foc5.all.no_ppmi.bound.min1.soc10.nav.foc	0.11317472335438818	0.39369656555418636	688	1	all	bound	no_ppmi	5_5	foc	688	nav	10_10	279	horde	0.2065754753204383
horde.foc5.all.no_ppmi.bound.min1.soc4.all.5000	-0.1898104322977235	-0.11085074976410991	688	1	all	bound	no_ppmi	5_5	5000	5e3	all	4_4	279	horde	0.13559815534926134
horde.foc5.all.no_ppmi.bound.min1.soc4.all.10000	-0.14863684516616849	-0.20606318032252957	688	1	all	bound	no_ppmi	5_5	10000	1e4	all	4_4	279	horde	0.1327782462465038
horde.foc5.all.no_ppmi.bound.min1.soc4.all.foc	-0.07998973382617726	0.4432140244457241	688	1	all	bound	no_ppmi	5_5	foc	688	all	4_4	279	horde	0.2015395711581308
horde.foc5.all.no_ppmi.bound.min1.soc10.all.5000	-0.14816481412220847	0.3716683020645907	688	1	all	bound	no_ppmi	5_5	5000	5e3	all	10_10	279	horde	0.17865841115504827
horde.foc5.all.no_ppmi.bound.min1.soc10.all.10000	-0.31003287468486207	0.1975509646395924	688	1	all	bound	no_ppmi	5_5	10000	1e4	all	10_10	279	horde	0.14937648276911053
horde.foc5.all.no_ppmi.bound.min1.soc10.all.foc	0.10449303496009243	-0.24046493604063518	688	1	all	bound	no_ppmi	5_5	foc	688	all	10_10	279	horde	0.20638209165378976
