_id	_cws.horde.foc10.nav.ppmi_weight.bound	_count.horde.foc10.nav.ppmi_weight.bound	_cws.horde.foc10.nav.ppmi_sel.bound	_count.horde.foc10.nav.ppmi_sel.bound	_cws.horde.foc10.nav.no_ppmi.bound	_count.horde.foc10.nav.no_ppmi.bound	_cws.horde.foc10.all.ppmi_weight.bound	_count.horde.foc10.all.ppmi_weight.bound	_cws.horde.foc10.all.ppmi_sel.bound	_count.horde.foc10.all.ppmi_sel.bound	_cws.horde.foc10.all.no_ppmi.bound	_count.horde.foc10.all.no_ppmi.bound	_cws.horde.foc5.nav.ppmi_weight.bound	_count.horde.foc5.nav.ppmi_weight.bound	_cws.horde.foc5.nav.ppmi_sel.bound	_count.horde.foc5.nav.ppmi_sel.bound	_cws.horde.foc5.nav.no_ppmi.bound	_count.horde.foc5.nav.no_ppmi.bound	_cws.horde.foc5.all.ppmi_weight.bound	_count.horde.foc5.all.ppmi_weight.bound	_cws.horde.foc5.all.ppmi_sel.bound	_count.horde.foc5.all.ppmi_sel.bound	_cws.horde.foc5.all.no_ppmi.bound	_count.horde.foc5.all.no_ppmi.bound
horde/noun/de_standaard_20001204_01_29/88	Londens/adj;achtervolgd/adj;ren/verb;straat/noun;tiener/noun;uitzinnig/adj	6.0	Londens/adj;achtervolgd/adj;ren/verb;straat/noun;tiener/noun;uitzinnig/adj	6.0	Londens/adj;achtervolgd/adj;leven/noun;ren/verb;straat/noun;tiener/noun;uitzinnig/adj	7.0	Londens/adj;achtervolgd/adj;door/prep;een/det;hun/det;ren/verb;straat/noun;tiener/noun;uitzinnig/adj	9	Londens/adj;achtervolgd/adj;door/prep;een/det;hun/det;ren/verb;straat/noun;tiener/noun;uitzinnig/adj	9	Londens/adj;achtervolgd/adj;door/prep;een/det;hun/det;leven/noun;ren/verb;straat/noun;tiener/noun;uitzinnig/adj;voor/prep	11	achtervolgd/adj;tiener/noun;uitzinnig/adj	3.0	achtervolgd/adj;tiener/noun;uitzinnig/adj	3.0	achtervolgd/adj;leven/noun;tiener/noun;uitzinnig/adj	4.0	achtervolgd/adj;door/prep;een/det;tiener/noun;uitzinnig/adj	5.0	achtervolgd/adj;door/prep;een/det;tiener/noun;uitzinnig/adj	5.0	achtervolgd/adj;door/prep;een/det;leven/noun;tiener/noun;uitzinnig/adj	6.0
horde/noun/de_standaard_20010526_01_39/37	Amerikaan/noun;Japans/adj;heelder/adj;land/noun;word/verb	5.0	Amerikaan/noun;Japans/adj;heelder/adj;land/noun;word/verb	5.0	Amerikaan/noun;Japans/adj;hart/noun;heelder/adj;land/noun;school/noun;word/verb	7.0	Amerikaan/noun;Japans/adj;door/prep;heelder/adj;land/noun;word/verb	6	Amerikaan/noun;Japans/adj;door/prep;heelder/adj;land/noun;word/verb	6	Amerikaan/noun;Japans/adj;door/prep;hart/noun;heelder/adj;land/noun;ons/det;school/noun;van/prep;word/verb	10	Amerikaan/noun;Japans/adj;heelder/adj;word/verb	4.0	Amerikaan/noun;Japans/adj;heelder/adj;word/verb	4.0	Amerikaan/noun;Japans/adj;heelder/adj;school/noun;word/verb	5.0	Amerikaan/noun;Japans/adj;door/prep;heelder/adj;word/verb	5.0	Amerikaan/noun;Japans/adj;door/prep;heelder/adj;word/verb	5.0	Amerikaan/noun;Japans/adj;door/prep;heelder/adj;school/noun;word/verb	6.0
horde/noun/de_standaard_20010905_01_49/68	toerist/noun	1.0	toerist/noun	1.0	toerist/noun	1.0	toerist/noun	1	toerist/noun	1	meestal/adv;toerist/noun	2	toerist/noun	1.0	toerist/noun	1.0	toerist/noun	1.0	toerist/noun	1.0	toerist/noun	1.0	meestal/adv;toerist/noun	2.0
horde/noun/de_standaard_20011010_01_53/41	belangrijk/adj;neem/verb;vrede_proces/noun	3.0	belangrijk/adj;neem/verb;vrede_proces/noun	3.0	belangrijk/adj;ben/verb;neem/verb;vrede_proces/noun	4.0	belangrijk/adj;een/det;neem/verb;vrede_proces/noun	4	belangrijk/adj;een/det;neem/verb;vrede_proces/noun	4	belangrijk/adj;ben/verb;een/det;het/det;in/prep;neem/verb;opnieuw/adv;vrede_proces/noun	8	belangrijk/adj;neem/verb;vrede_proces/noun	3.0	belangrijk/adj;neem/verb;vrede_proces/noun	3.0	belangrijk/adj;ben/verb;neem/verb;vrede_proces/noun	4.0	belangrijk/adj;een/det;neem/verb;vrede_proces/noun	4.0	belangrijk/adj;een/det;neem/verb;vrede_proces/noun	4.0	belangrijk/adj;ben/verb;een/det;het/det;in/prep;neem/verb;opnieuw/adv;vrede_proces/noun	8.0
horde/noun/de_standaard_20020817_01_107/254	gil/adj;opgewonden/adj;podium/noun;tiener_meisje/noun;verschans/verb	5.0	gil/adj;opgewonden/adj;podium/noun;tiener_meisje/noun;verschans/verb	5.0	gil/adj;groot/adj;heb/verb;opgewonden/adj;podium/noun;tiener_meisje/noun;uur/noun;verschans/verb;vijf/noun	9.0	een/det;gil/adj;opgewonden/adj;podium/noun;rond/prep;tiener_meisje/noun;verschans/verb;zich/pron	8	een/det;gil/adj;opgewonden/adj;podium/noun;rond/prep;tiener_meisje/noun;verschans/verb;zich/pron	8	een/det;gil/adj;groot/adj;heb/verb;het/det;opgewonden/adj;podium/noun;rond/prep;tiener_meisje/noun;uur/noun;verschans/verb;vijf/noun;voor/prep;zich/pron	14	gil/adj;tiener_meisje/noun	2.0	gil/adj;tiener_meisje/noun	2.0	gil/adj;heb/verb;tiener_meisje/noun;uur/noun;vijf/noun	5.0	een/det;gil/adj;rond/prep;tiener_meisje/noun;zich/pron	5.0	een/det;gil/adj;rond/prep;tiener_meisje/noun;zich/pron	5.0	een/det;gil/adj;heb/verb;het/det;rond/prep;tiener_meisje/noun;uur/noun;vijf/noun;voor/prep;zich/pron	10.0
horde/noun/de_standaard_20030318_01_81/559	beurs/noun;neem/verb	2.0	beurs/noun;neem/verb	2.0	beurs/noun;heb/verb;neem/verb	3.0	beurs/noun;de/det;neem/verb;nog/adv;wat/det	5	beurs/noun;de/det;neem/verb;nog/adv;wat/det	5	beurs/noun;de/det;heb/verb;heel/adv;neem/verb;nog/adv;ook/adv;wat/det	8	neem/verb	1.0	neem/verb	1.0	heb/verb;neem/verb	2.0	neem/verb;nog/adv;wat/det	3.0	neem/verb;nog/adv;wat/det	3.0	heb/verb;heel/adv;neem/verb;nog/adv;ook/adv;wat/det	6.0
horde/noun/de_standaard_20030605_01_101/338	grens/noun;journalist/noun;steek_over/verb	3.0	grens/noun;journalist/noun;steek_over/verb	3.0	Nederlands/adj;grens/noun;journalist/noun;steek_over/verb	4.0	de/det;die/pron;grens/noun;journalist/noun;steek_over/verb;zich/pron	6	de/det;die/pron;grens/noun;journalist/noun;steek_over/verb;zich/pron	6	Nederlands/adj;bij/prep;de/det;die/pron;grens/noun;journalist/noun;steek_over/verb;zich/pron	8	grens/noun;journalist/noun	2.0	grens/noun;journalist/noun	2.0	Nederlands/adj;grens/noun;journalist/noun	3.0	die/pron;grens/noun;journalist/noun	3.0	die/pron;grens/noun;journalist/noun	3.0	Nederlands/adj;die/pron;grens/noun;journalist/noun	4.0
horde/noun/de_standaard_20031121_01_85/402	laat/adj;struikel/verb	2.0	laat/adj;struikel/verb	2.0	groot/adj;keer/noun;laat/adj;struikel/verb;toernooi/noun	5.0	de/det;een/det;laat/adj;op/prep;struikel/verb	5	de/det;een/det;laat/adj;op/prep;struikel/verb	5	de/det;dit/det;een/det;groot/adj;keer/noun;laat/adj;op/prep;struikel/verb;toernooi/noun	9	laat/adj	1.0	laat/adj	1.0	keer/noun;laat/adj	2.0	de/det;laat/adj;op/prep	3.0	de/det;laat/adj;op/prep	3.0	de/det;dit/det;keer/noun;laat/adj;op/prep	5.0
horde/noun/de_standaard_20031226_01_56/566	daal_af/verb;immens/adj;mens/noun;trap_partij/noun;zie/verb	5.0	daal_af/verb;immens/adj;mens/noun;trap_partij/noun;zie/verb	5.0	daal_af/verb;hoe/adj;immens/adj;mens/noun;trap_partij/noun;zie/verb	6.0	daal_af/verb;de/det;immens/adj;je/pron;mens/noun;trap_partij/noun;zie/verb	7	daal_af/verb;de/det;immens/adj;je/pron;mens/noun;trap_partij/noun;zie/verb	7	daal_af/verb;de/det;het/det;hoe/adj;immens/adj;je/pron;mens/noun;trap_partij/noun;van/prep;zie/verb	10	daal_af/verb;immens/adj;mens/noun;zie/verb	4.0	daal_af/verb;immens/adj;mens/noun;zie/verb	4.0	daal_af/verb;hoe/adj;immens/adj;mens/noun;zie/verb	5.0	daal_af/verb;de/det;immens/adj;je/pron;mens/noun;zie/verb	6.0	daal_af/verb;de/det;immens/adj;je/pron;mens/noun;zie/verb	6.0	daal_af/verb;de/det;hoe/adj;immens/adj;je/pron;mens/noun;zie/verb	7.0
horde/noun/de_standaard_20040205_01_118/1566	bescherm/verb;bewaking/noun;kind/noun;moet/verb;raak_aan/verb	5.0	bescherm/verb;bewaking/noun;kind/noun;moet/verb;raak_aan/verb	5.0	bescherm/verb;bewaking/noun;kind/noun;moet/verb;raak_aan/verb;wil/verb	6.0	bescherm/verb;bewaking/noun;de/det;die/pron;kind/noun;moet/verb;raak_aan/verb	7	bescherm/verb;bewaking/noun;de/det;die/pron;kind/noun;moet/verb;raak_aan/verb	7	bescherm/verb;bewaking/noun;de/det;die/pron;kind/noun;mij/pron;moet/verb;raak_aan/verb;tegen/prep;wil/verb	10	bescherm/verb;kind/noun;moet/verb;raak_aan/verb	4.0	bescherm/verb;kind/noun;moet/verb;raak_aan/verb	4.0	bescherm/verb;kind/noun;moet/verb;raak_aan/verb;wil/verb	5.0	bescherm/verb;de/det;die/pron;kind/noun;moet/verb;raak_aan/verb	6.0	bescherm/verb;de/det;die/pron;kind/noun;moet/verb;raak_aan/verb	6.0	bescherm/verb;de/det;die/pron;kind/noun;mij/pron;moet/verb;raak_aan/verb;tegen/prep;wil/verb	9.0
horde/noun/de_standaard_20040311_01_66/691	VTM_kijker/noun;lok/verb;missie/noun;trouw/adj	4.0	VTM_kijker/noun;lok/verb;missie/noun;trouw/adj	4.0	VTM_kijker/noun;lok/verb;missie/noun;trouw/adj	4.0	VTM_kijker/noun;af/part;de/det;hun/det;lok/verb;missie/noun;naar/prep;trouw/adj	8	VTM_kijker/noun;af/part;de/det;hun/det;lok/verb;missie/noun;naar/prep;trouw/adj	8	VTM_kijker/noun;af/part;de/det;hun/det;lok/verb;missie/noun;naar/prep;trouw/adj	8	lok/verb;missie/noun	2.0	lok/verb;missie/noun	2.0	lok/verb;missie/noun	2.0	hun/det;lok/verb;missie/noun;naar/prep	4.0	hun/det;lok/verb;missie/noun;naar/prep	4.0	hun/det;lok/verb;missie/noun;naar/prep	4.0
horde/noun/de_standaard_20040628_01_51/230	pelgrim/noun;stroom_toe/verb	2.0	pelgrim/noun;stroom_toe/verb	2.0	pelgrim/noun;stroom_toe/verb;verbaasd/adj	3.0	intussen/adv;pelgrim/noun;stroom_toe/verb	3	intussen/adv;pelgrim/noun;stroom_toe/verb	3	intussen/adv;pelgrim/noun;stroom_toe/verb;toe/part;verbaasd/adj	5	pelgrim/noun;stroom_toe/verb	2.0	pelgrim/noun;stroom_toe/verb	2.0	pelgrim/noun;stroom_toe/verb;verbaasd/adj	3.0	intussen/adv;pelgrim/noun;stroom_toe/verb	3.0	intussen/adv;pelgrim/noun;stroom_toe/verb	3.0	intussen/adv;pelgrim/noun;stroom_toe/verb;toe/part;verbaasd/adj	5.0
horde/noun/de_standaard_20040715_01_70/722	laat_toe/verb;mens/noun;net/adj	3.0	laat_toe/verb;mens/noun;net/adj	3.0	ben/verb;laat_toe/verb;mens/noun;net/adj;niets/noun	5.0	die/pron;je/pron;laat_toe/verb;mens/noun;net/adj	5	die/pron;je/pron;laat_toe/verb;mens/noun;net/adj	5	ben/verb;die/pron;er/adv;je/pron;laat_toe/verb;maar/adv;mens/noun;net/adj;niets/noun;wat/pron	10	laat_toe/verb;mens/noun	2.0	laat_toe/verb;mens/noun	2.0	ben/verb;laat_toe/verb;mens/noun;niets/noun	4.0	die/pron;laat_toe/verb;mens/noun	3.0	die/pron;laat_toe/verb;mens/noun	3.0	ben/verb;die/pron;er/adv;laat_toe/verb;mens/noun;niets/noun	6.0
horde/noun/de_standaard_20040809_01_29/161	baan/noun;kom/verb;scheidsrechter/noun;steward/noun	4.0	baan/noun;kom/verb;scheidsrechter/noun;steward/noun	4.0	baan/noun;er/noun;kom/verb;scheidsrechter/noun;steward/noun;vrij/adj	6.0	baan/noun;de/det;een/det;kom/verb;scheidsrechter/noun;steward/noun	6	baan/noun;de/det;een/det;kom/verb;scheidsrechter/noun;steward/noun	6	aan/prep;baan/noun;de/det;een/det;er/noun;kom/verb;scheidsrechter/noun;steward/noun;vrij/adj	9	kom/verb;steward/noun	2.0	kom/verb;steward/noun	2.0	er/noun;kom/verb;steward/noun	3.0	een/det;kom/verb;steward/noun	3.0	een/det;kom/verb;steward/noun	3.0	aan/prep;een/det;er/noun;kom/verb;steward/noun	5.0
horde/noun/de_standaard_20041009_01_54/342	snap_shot/noun;toerist/noun;trek_aan/verb;vergeleken/adj;word/verb	5.0	snap_shot/noun;toerist/noun;trek_aan/verb;vergeleken/adj;word/verb	5.0	snap_shot/noun;toerist/noun;trek_aan/verb;vergeleken/adj;word/verb	5.0	nu/adv;snap_shot/noun;toerist/noun;trek_aan/verb;vergeleken/adj;weer/adv;word/verb	7	nu/adv;snap_shot/noun;toerist/noun;trek_aan/verb;vergeleken/adj;weer/adv;word/verb	7	dat/pron;het/det;met/prep;nu/adv;snap_shot/noun;toerist/noun;trek_aan/verb;van/prep;vergeleken/adj;weer/adv;word/verb	11	toerist/noun;trek_aan/verb	2.0	toerist/noun;trek_aan/verb	2.0	toerist/noun;trek_aan/verb	2.0	nu/adv;toerist/noun;trek_aan/verb;weer/adv	4.0	nu/adv;toerist/noun;trek_aan/verb;weer/adv	4.0	dat/pron;het/det;nu/adv;toerist/noun;trek_aan/verb;weer/adv	6.0
horde/noun/de_standaard_20041104_01_93/716	heel/adj;overbodig/adj;stouw_vol/verb;weetje/noun	4.0	heel/adj;overbodig/adj;stouw_vol/verb;weetje/noun	4.0	heel/adj;meest/adj;overbodig/adj;stouw_vol/verb;weetje/noun	5.0	de/det;heel/adj;overbodig/adj;stouw_vol/verb;weetje/noun;zich/pron	6	de/det;heel/adj;overbodig/adj;stouw_vol/verb;weetje/noun;zich/pron	6	de/det;heel/adj;meest/adj;met/prep;overbodig/adj;stouw_vol/verb;vol/part;weetje/noun;zich/pron	9	heel/adj;stouw_vol/verb	2.0	heel/adj;stouw_vol/verb	2.0	heel/adj;stouw_vol/verb	2.0	heel/adj;stouw_vol/verb;zich/pron	3.0	heel/adj;stouw_vol/verb;zich/pron	3.0	heel/adj;met/prep;stouw_vol/verb;vol/part;zich/pron	5.0
horde/noun/het_laatste_nieuws_19990710_01_522/82	blok/noun;deel_op/verb;discipline/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun;werp_nummer/noun	8.0	blok/noun;deel_op/verb;discipline/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun;werp_nummer/noun	8.0	blok/noun;deel_op/verb;discipline/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun;werp_nummer/noun	8.0	blok/noun;de/det;deel_op/verb;discipline/noun;fond/noun;half/adj;op/part;spring_nummer/noun;spurt/noun;werp_nummer/noun	10	blok/noun;de/det;deel_op/verb;discipline/noun;fond/noun;half/adj;op/part;spring_nummer/noun;spurt/noun;werp_nummer/noun	10	blok/noun;de/det;deel_op/verb;discipline/noun;fond/noun;half/adj;in/prep;op/part;spring_nummer/noun;spurt/noun;werp_nummer/noun	11	blok/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun	5.0	blok/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun	5.0	blok/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun	5.0	blok/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun	5.0	blok/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun	5.0	blok/noun;fond/noun;half/adj;spring_nummer/noun;spurt/noun	5.0
horde/noun/het_laatste_nieuws_20000131_01_17/281	fan/noun;goedmenende/adj;tast/verb	3.0	fan/noun;goedmenende/adj;tast/verb	3.0	diep/adj;eigen/adj;fan/noun;goedmenende/adj;portefeuille/noun;tast/verb	6.0	de/det;die/pron;fan/noun;goedmenende/adj;hun/det;tast/verb	6	de/det;die/pron;fan/noun;goedmenende/adj;hun/det;tast/verb	6	de/det;die/pron;diep/adj;eigen/adj;fan/noun;goedmenende/adj;hun/det;in/prep;niet/adv;portefeuille/noun;tast/verb;voor/prep	12	fan/noun;goedmenende/adj	2.0	fan/noun;goedmenende/adj	2.0	diep/adj;fan/noun;goedmenende/adj	3.0	de/det;die/pron;fan/noun;goedmenende/adj	4.0	de/det;die/pron;fan/noun;goedmenende/adj	4.0	de/det;die/pron;diep/adj;fan/noun;goedmenende/adj;in/prep;niet/adv;voor/prep	8.0
horde/noun/het_laatste_nieuws_20000216_01_665/334	duizendsten/noun;seconde/noun;versla/verb;word/verb	4.0	duizendsten/noun;seconde/noun;versla/verb;word/verb	4.0	duizendsten/noun;seconde/noun;versla/verb;word/verb	4.0	de/det;duizendsten/noun;een/det;ik/pron;op/prep;seconde/noun;versla/verb;word/verb	8	de/det;duizendsten/noun;een/det;ik/pron;op/prep;seconde/noun;versla/verb;word/verb	8	de/det;duizendsten/noun;een/det;ik/pron;met/prep;op/prep;seconde/noun;van/prep;versla/verb;word/verb	10	versla/verb;word/verb	2.0	versla/verb;word/verb	2.0	versla/verb;word/verb	2.0	de/det;ik/pron;op/prep;versla/verb;word/verb	5.0	de/det;ik/pron;op/prep;versla/verb;word/verb	5.0	de/det;ik/pron;met/prep;op/prep;versla/verb;word/verb	6.0
horde/noun/het_laatste_nieuws_20000325_01_186/128	Brusselaars/noun;Hongaar/noun;Italiaan/noun;inheems/adj;kom_tegen/verb;verscholen/adj	6.0	Brusselaars/noun;Hongaar/noun;Italiaan/noun;inheems/adj;kom_tegen/verb;verscholen/adj	6.0	Brusselaars/noun;Hongaar/noun;Italiaan/noun;inheems/adj;kom_tegen/verb;verscholen/adj	6.0	Brusselaars/noun;Hongaar/noun;Italiaan/noun;en/adv;inheems/adj;je/pron;kom_tegen/verb;tegen/part;toe/adv;tussen/prep;verscholen/adj	11	Brusselaars/noun;Hongaar/noun;Italiaan/noun;en/adv;inheems/adj;je/pron;kom_tegen/verb;tegen/part;toe/adv;tussen/prep;verscholen/adj	11	Brusselaars/noun;Hongaar/noun;Italiaan/noun;en/adv;er/adv;inheems/adj;je/pron;kom_tegen/verb;tegen/part;toe/adv;tussen/prep;verscholen/adj;één/pron	13	Brusselaars/noun;inheems/adj;verscholen/adj	3.0	Brusselaars/noun;inheems/adj;verscholen/adj	3.0	Brusselaars/noun;inheems/adj;verscholen/adj	3.0	Brusselaars/noun;inheems/adj;tegen/part;tussen/prep;verscholen/adj	5.0	Brusselaars/noun;inheems/adj;tegen/part;tussen/prep;verscholen/adj	5.0	Brusselaars/noun;inheems/adj;tegen/part;tussen/prep;verscholen/adj;één/pron	6.0
horde/noun/het_laatste_nieuws_20000624_01_609/277	haal/verb;hoog/adj;minimum/noun	3.0	haal/verb;hoog/adj;minimum/noun	3.0	haal/verb;hoog/adj;minimum/noun	3.0	de/det;haal/verb;hoog/adj;minimum/noun;nog/adv	5	de/det;haal/verb;hoog/adj;minimum/noun;nog/adv	5	de/det;haal/verb;het/det;hoog/adj;minimum/noun;nog/adv;voor/prep	7	hoog/adj	1.0	hoog/adj	1.0	hoog/adj	1.0	de/det;hoog/adj	2.0	de/det;hoog/adj	2.0	de/det;hoog/adj;voor/prep	3.0
horde/noun/het_laatste_nieuws_20000731_01_317/543	WK_finalist/noun;kampioenschap/noun;medaille/noun	3.0	WK_finalist/noun;kampioenschap/noun;medaille/noun	3.0	WK_finalist/noun;blijf/verb;eerst/adj;het/adj;kampioenschap/noun;medaille/noun;voor/adj	7.0	WK_finalist/noun;de/det;een/det;kampioenschap/noun;medaille/noun;op/prep;zonder/prep	7	WK_finalist/noun;de/det;een/det;kampioenschap/noun;medaille/noun;op/prep;zonder/prep	7	WK_finalist/noun;blijf/verb;de/det;een/det;eerst/adj;het/adj;kampioenschap/noun;medaille/noun;op/prep;voor/adj;zonder/prep	11	WK_finalist/noun;kampioenschap/noun;medaille/noun	3.0	WK_finalist/noun;kampioenschap/noun;medaille/noun	3.0	WK_finalist/noun;blijf/verb;kampioenschap/noun;medaille/noun	4.0	WK_finalist/noun;de/det;een/det;kampioenschap/noun;medaille/noun;zonder/prep	6.0	WK_finalist/noun;de/det;een/det;kampioenschap/noun;medaille/noun;zonder/prep	6.0	WK_finalist/noun;blijf/verb;de/det;een/det;kampioenschap/noun;medaille/noun;zonder/prep	7.0
horde/noun/het_laatste_nieuws_20000825_01_322/505	half/noun;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb;wekenlang/adj;word/verb	7.0	half/noun;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb;wekenlang/adj;word/verb	7.0	half/noun;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb;wekenlang/adj;word/verb	7.0	door/prep;half/noun;nachts/adv;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb;wekenlang/adj;word/verb	9	door/prep;half/noun;nachts/adv;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb;wekenlang/adj;word/verb	9	andapos;s/adv;door/prep;half/noun;nachts/adv;om/prep;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb;wekenlang/adj;wij/pron;word/verb	12	storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb	4.0	storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb	4.0	storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb	4.0	door/prep;nachts/adv;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb	6.0	door/prep;nachts/adv;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb	6.0	andapos;s/adv;door/prep;nachts/adv;storm_aan/adj;twee/noun;vracht_wagen/noun;wek/verb	7.0
horde/noun/het_laatste_nieuws_20000912_01_363/274	journalist/noun;meter/noun;prins_paar/noun	3.0	journalist/noun;meter/noun;prins_paar/noun	3.0	ben/verb;journalist/noun;meter/noun;prins_paar/noun;voor/adj	5.0	achter/prep;de/det;een/det;journalist/noun;meter/noun;prins_paar/noun	6	achter/prep;de/det;een/det;journalist/noun;meter/noun;prins_paar/noun	6	achter/prep;ben/verb;de/det;een/det;het/det;journalist/noun;met/prep;meter/noun;prins_paar/noun;voor/adj	10	journalist/noun;meter/noun	2.0	journalist/noun;meter/noun	2.0	journalist/noun;meter/noun;voor/adj	3.0	een/det;journalist/noun;meter/noun	3.0	een/det;journalist/noun;meter/noun	3.0	een/det;journalist/noun;met/prep;meter/noun;voor/adj	5.0
horde/noun/het_laatste_nieuws_20010521_01_281/147	club_maat/noun;knie/noun;raak/verb;val_neer/adj	4.0	club_maat/noun;knie/noun;raak/verb;val_neer/adj	4.0	ben/verb;club_maat/noun;greep/noun;knie/noun;raak/verb;val_neer/adj	6.0	club_maat/noun;de/det;die/pron;door/part;knie/noun;naar/prep;raak/verb;val_neer/adj	8	club_maat/noun;de/det;die/pron;door/part;knie/noun;naar/prep;raak/verb;val_neer/adj	8	ben/verb;club_maat/noun;de/det;die/pron;door/part;greep/noun;knie/noun;naar/prep;raak/verb;val_neer/adj;van/prep;zijn/det	12	club_maat/noun;raak/verb;val_neer/adj	3.0	club_maat/noun;raak/verb;val_neer/adj	3.0	ben/verb;club_maat/noun;raak/verb;val_neer/adj	4.0	club_maat/noun;de/det;die/pron;door/part;raak/verb;val_neer/adj	6.0	club_maat/noun;de/det;die/pron;door/part;raak/verb;val_neer/adj	6.0	ben/verb;club_maat/noun;de/det;die/pron;door/part;raak/verb;val_neer/adj;van/prep;zijn/det	9.0
horde/noun/het_laatste_nieuws_20010814_01_436/290	meter/noun	1.0	meter/noun	1.0	meter/noun	1.0	de/det;meter/noun;op/prep	3	de/det;meter/noun;op/prep	3	de/det;meter/noun;op/prep;voor/prep	4	meter/noun	1.0	meter/noun	1.0	meter/noun	1.0	de/det;meter/noun;op/prep	3.0	de/det;meter/noun;op/prep	3.0	de/det;meter/noun;op/prep	3.0
horde/noun/het_laatste_nieuws_20020810_01_346/28	24/noun;Belgisch/adj;amfi_theater/noun;trek/verb;woensdag/noun	5.0	24/noun;Belgisch/adj;amfi_theater/noun;trek/verb;woensdag/noun	5.0	24/noun;Belgisch/adj;amfi_theater/noun;juli/noun;trek/verb;woensdag/noun	6.0	24/noun;Belgisch/adj;amfi_theater/noun;een/det;naar/prep;op/prep;trek/verb;woensdag/noun	8	24/noun;Belgisch/adj;amfi_theater/noun;een/det;naar/prep;op/prep;trek/verb;woensdag/noun	8	24/noun;Belgisch/adj;amfi_theater/noun;een/det;het/det;juli/noun;met/prep;naar/prep;op/prep;trek/verb;van/prep;woensdag/noun	12	Belgisch/adj;amfi_theater/noun;trek/verb	3.0	Belgisch/adj;amfi_theater/noun;trek/verb	3.0	Belgisch/adj;amfi_theater/noun;trek/verb	3.0	Belgisch/adj;amfi_theater/noun;een/det;naar/prep;trek/verb	5.0	Belgisch/adj;amfi_theater/noun;een/det;naar/prep;trek/verb	5.0	Belgisch/adj;amfi_theater/noun;een/det;het/det;met/prep;naar/prep;trek/verb	7.0
horde/noun/het_laatste_nieuws_20030515_01_394/136	400_meter/noun;horde/noun;sluit_af/verb;word/verb	4.0	400_meter/noun;horde/noun;sluit_af/verb;word/verb	4.0	400_meter/noun;horde/noun;sluit_af/verb;word/verb	4.0	400_meter/noun;af/part;de/det;horde/noun;op/prep;sluit_af/verb;word/verb	7	400_meter/noun;af/part;de/det;horde/noun;op/prep;sluit_af/verb;word/verb	7	400_meter/noun;af/part;de/det;hij/pron;horde/noun;op/prep;sluit_af/verb;word/verb	8	400_meter/noun;word/verb	2.0	400_meter/noun;word/verb	2.0	400_meter/noun;word/verb	2.0	400_meter/noun;de/det;op/prep;word/verb	4.0	400_meter/noun;de/det;op/prep;word/verb	4.0	400_meter/noun;de/det;op/prep;word/verb	4.0
horde/noun/het_laatste_nieuws_20030616_01_426/250	verspring/verb;vrouw/noun;win/verb	3.0	verspring/verb;vrouw/noun;win/verb	3.0	verspring/verb;vrouw/noun;win/verb	3.0	de/det;verspring/verb;vrouw/noun;win/verb	4	de/det;verspring/verb;vrouw/noun;win/verb	4	de/det;het/det;verspring/verb;vrouw/noun;win/verb;zijn/det	6	verspring/verb;win/verb	2.0	verspring/verb;win/verb	2.0	verspring/verb;win/verb	2.0	de/det;verspring/verb;win/verb	3.0	de/det;verspring/verb;win/verb	3.0	de/det;het/det;verspring/verb;win/verb	4.0
