_id	_cws.goedkoop.foc10.nav.weight.bound	_count.goedkoop.foc10.nav.weight.bound	_cws.goedkoop.foc10.nav.selection.bound	_count.goedkoop.foc10.nav.selection.bound	_cws.goedkoop.foc10.nav.no.bound	_count.goedkoop.foc10.nav.no.bound	_cws.goedkoop.foc10.all.weight.bound	_count.goedkoop.foc10.all.weight.bound	_cws.goedkoop.foc10.all.selection.bound	_count.goedkoop.foc10.all.selection.bound	_cws.goedkoop.foc10.all.no.bound	_count.goedkoop.foc10.all.no.bound	_cws.goedkoop.foc5.nav.weight.bound	_count.goedkoop.foc5.nav.weight.bound	_cws.goedkoop.foc5.nav.selection.bound	_count.goedkoop.foc5.nav.selection.bound	_cws.goedkoop.foc5.nav.no.bound	_count.goedkoop.foc5.nav.no.bound	_cws.goedkoop.foc5.all.weight.bound	_count.goedkoop.foc5.all.weight.bound	_cws.goedkoop.foc5.all.selection.bound	_count.goedkoop.foc5.all.selection.bound	_cws.goedkoop.foc5.all.no.bound	_count.goedkoop.foc5.all.no.bound
goedkoop/adj/algemeen_dagblad_20011107_173/424	ben/verb;fles_DIM/noun;rook/verb;snel/adj;veel/adj	5	ben/verb;fles_DIM/noun;rook/verb;snel/adj;veel/adj	5	ben/verb;fles_DIM/noun;ga/verb;rook/noun;rook/verb;snel/adj;veel/adj	7	ben/verb;een/det;fles_DIM/noun;rook/verb;snel/adj;uit/prep;veel/adj;vooral/adv	8	ben/verb;een/det;fles_DIM/noun;rook/verb;snel/adj;uit/prep;veel/adj;vooral/adv	8	ben/verb;een/det;fles_DIM/noun;ga/verb;met/prep;rook/noun;rook/verb;snel/adj;uit/prep;veel/adj;vooral/adv	11	ben/verb;fles_DIM/noun;snel/adj;veel/adj	4	ben/verb;fles_DIM/noun;snel/adj;veel/adj	4	ben/verb;fles_DIM/noun;ga/verb;snel/adj;veel/adj	5	ben/verb;een/det;fles_DIM/noun;snel/adj;uit/prep;veel/adj;vooral/adv	7	ben/verb;een/det;fles_DIM/noun;snel/adj;uit/prep;veel/adj;vooral/adv	7	ben/verb;een/det;fles_DIM/noun;ga/verb;snel/adj;uit/prep;veel/adj;vooral/adv	8
goedkoop/adj/algemeen_dagblad_19991118_119/229	ben/verb;eigen/adj;geld/noun;kan/verb;leen/verb;procent/noun;rente/noun	7	ben/verb;eigen/adj;geld/noun;kan/verb;leen/verb;procent/noun;rente/noun	7	ben/verb;eigen/adj;geld/noun;kan/verb;leen/verb;mens/noun;procent/noun;rente/noun;stap/verb	9	ben/verb;die/pron;eigen/adj;geld/noun;kan/verb;leen/verb;procent/noun;rente/noun	8	ben/verb;die/pron;eigen/adj;geld/noun;kan/verb;leen/verb;procent/noun;rente/noun	8	ben/verb;de/det;die/pron;eigen/adj;geld/noun;kan/verb;leen/verb;mens/noun;met/prep;procent/noun;rente/noun;stap/verb	12	eigen/adj;geld/noun;kan/verb;leen/verb	4	eigen/adj;geld/noun;kan/verb;leen/verb	4	eigen/adj;geld/noun;kan/verb;leen/verb	4	eigen/adj;geld/noun;kan/verb;leen/verb	4	eigen/adj;geld/noun;kan/verb;leen/verb	4	de/det;eigen/adj;geld/noun;kan/verb;leen/verb;met/prep	6
goedkoop/adj/de_morgen_20020717_01_133/124	dollar/noun;effect/noun;huidig/adj;kan/verb;zomer_seizoen/noun	5	dollar/noun;effect/noun;huidig/adj;kan/verb;zomer_seizoen/noun	5	dollar/noun;effect/noun;heb/verb;huidig/adj;kan/verb;zomer_seizoen/noun	6	dollar/noun;een/det;effect/noun;huidig/adj;kan/verb;zomer_seizoen/noun	6	dollar/noun;een/det;effect/noun;huidig/adj;kan/verb;zomer_seizoen/noun	6	de/det;dollar/noun;een/det;effect/noun;heb/verb;het/det;huidig/adj;kan/verb;op/prep;zomer_seizoen/noun	10	dollar/noun;effect/noun	2	dollar/noun;effect/noun	2	dollar/noun;effect/noun;heb/verb	3	dollar/noun;een/det;effect/noun	3	dollar/noun;een/det;effect/noun	3	de/det;dollar/noun;een/det;effect/noun;heb/verb;op/prep	6
goedkoop/adj/de_morgen_20021030_01_131/133	ben/verb;eigen/adj;kamer/noun	3	ben/verb;eigen/adj;kamer/noun	3	ben/verb;eigen/adj;heb/verb;kamer/noun	4	ben/verb;een/det;eigen/adj;je/pron;kamer/noun	5	ben/verb;een/det;eigen/adj;je/pron;kamer/noun	5	ben/verb;de/det;een/det;eigen/adj;heb/verb;je/pron;kamer/noun;tenminste/adv	8	ben/verb;kamer/noun	2	ben/verb;kamer/noun	2	ben/verb;heb/verb;kamer/noun	3	ben/verb;je/pron;kamer/noun	3	ben/verb;je/pron;kamer/noun	3	ben/verb;de/det;heb/verb;je/pron;kamer/noun;tenminste/adv	6
goedkoop/adj/de_morgen_20010126_01_210/1041	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;geen/det;materiaal/noun;rommel/noun;we/pron;wil/verb	7	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;materiaal/noun;rommel/noun;wil/verb	5	bied_aan/verb;degelijk/adj;geen/det;materiaal/noun;rommel/noun;wil/verb	6
goedkoop/adj/de_morgen_19990519_01_101/333	ander/adj;ben/verb;geliberaliseerde/adj;maak/verb;markt/noun;slagvaardig/adj	6	ander/adj;ben/verb;geliberaliseerde/adj;maak/verb;markt/noun;slagvaardig/adj	6	ander/adj;ben/verb;geliberaliseerde/adj;maak/verb;markt/noun;probeer/verb;slagvaardig/adj;voortbestaan/noun;woord/noun	9	ander/adj;ben/verb;een/det;geliberaliseerde/adj;hun/det;maak/verb;markt/noun;slagvaardig/adj;ze/pron	9	ander/adj;ben/verb;een/det;geliberaliseerde/adj;hun/det;maak/verb;markt/noun;slagvaardig/adj;ze/pron	9	ander/adj;ben/verb;een/det;geliberaliseerde/adj;hun/det;in/prep;maak/verb;markt/noun;met/prep;probeer/verb;slagvaardig/adj;voortbestaan/noun;we/pron;woord/noun;ze/pron	15	ander/adj;maak/verb;slagvaardig/adj	3	ander/adj;maak/verb;slagvaardig/adj	3	ander/adj;maak/verb;slagvaardig/adj;voortbestaan/noun;woord/noun	5	ander/adj;hun/det;maak/verb;slagvaardig/adj	4	ander/adj;hun/det;maak/verb;slagvaardig/adj	4	ander/adj;hun/det;maak/verb;met/prep;slagvaardig/adj;voortbestaan/noun;woord/noun	7
goedkoop/adj/de_morgen_20010703_01_17/760	moet/verb;ontvanger/noun;veel/adj;zal/verb	4	moet/verb;ontvanger/noun;veel/adj;zal/verb	4	leg_op/verb;moet/verb;ontvanger/noun;veel/adj;zal/verb	5	moet/verb;ontvanger/noun;veel/adj;zal/verb;zelf/adv	5	moet/verb;ontvanger/noun;veel/adj;zal/verb;zelf/adv	5	de/det;leg_op/verb;moet/verb;ontvanger/noun;veel/adj;wat/pron;zal/verb;zelf/adv	8	ontvanger/noun;veel/adj	2	ontvanger/noun;veel/adj	2	ontvanger/noun;veel/adj	2	ontvanger/noun;veel/adj;zelf/adv	3	ontvanger/noun;veel/adj;zelf/adv	3	de/det;ontvanger/noun;veel/adj;wat/pron;zelf/adv	5
goedkoop/adj/de_morgen_20020611_01_98/909	arbeid_kracht/noun;illegaal/noun;scrupule/noun;word/verb;zet_in/verb	5	arbeid_kracht/noun;illegaal/noun;scrupule/noun;word/verb;zet_in/verb	5	arbeid_kracht/noun;illegaal/noun;kom_binnen/verb;scrupule/noun;word/verb;zet_in/verb	6	arbeid_kracht/noun;dan/adv;deze/det;illegaal/noun;scrupule/noun;word/verb;zet_in/verb;zonder/prep	8	arbeid_kracht/noun;dan/adv;deze/det;illegaal/noun;scrupule/noun;word/verb;zet_in/verb;zonder/prep	8	als/prep;arbeid_kracht/noun;dan/adv;deze/det;illegaal/noun;kom_binnen/verb;scrupule/noun;word/verb;zet_in/verb;zonder/prep	10	arbeid_kracht/noun;illegaal/noun;scrupule/noun;zet_in/verb	4	arbeid_kracht/noun;illegaal/noun;scrupule/noun;zet_in/verb	4	arbeid_kracht/noun;illegaal/noun;scrupule/noun;zet_in/verb	4	arbeid_kracht/noun;illegaal/noun;scrupule/noun;zet_in/verb;zonder/prep	5	arbeid_kracht/noun;illegaal/noun;scrupule/noun;zet_in/verb;zonder/prep	5	als/prep;arbeid_kracht/noun;illegaal/noun;scrupule/noun;zet_in/verb;zonder/prep	6
goedkoop/adj/de_morgen_19991208_01_18/2667	wil/verb	1	wil/verb	1	doe/verb;grondig/adj;haal_uit/verb;heb/verb;neem/verb;wil/verb	6	wil/verb	1	wil/verb	1	doe/verb;geen/det;grondig/adj;haal_uit/verb;heb/verb;het/det;neem/verb;wil/verb	8		0		0	haal_uit/verb;neem/verb	2		0		0	geen/det;haal_uit/verb;neem/verb	3
goedkoop/adj/de_morgen_20010612_01_28/226	invoer/noun;manier/noun;migrant/noun;moet/verb;nieuw/adj;tekort/noun;word/verb	7	invoer/noun;manier/noun;migrant/noun;moet/verb;nieuw/adj;tekort/noun;word/verb	7	invoer/noun;manier/noun;migrant/noun;moet/verb;nieuw/adj;stel/verb;tekort/noun;vul_in/verb;word/verb;zie/verb	10	een/det;in/part;invoer/noun;manier/noun;migrant/noun;moet/verb;nieuw/adj;tekort/noun;word/verb	9	een/det;in/part;invoer/noun;manier/noun;migrant/noun;moet/verb;nieuw/adj;tekort/noun;word/verb	9	als/prep;een/det;er/adv;in/part;invoer/noun;manier/noun;migrant/noun;moet/verb;nieuw/adj;op/part;stel/verb;tekort/noun;van/prep;vul_in/verb;word/verb;zie/verb;zij/pron	17	manier/noun;tekort/noun	2	manier/noun;tekort/noun	2	manier/noun;tekort/noun;vul_in/verb;zie/verb	4	een/det;in/part;manier/noun;tekort/noun	4	een/det;in/part;manier/noun;tekort/noun	4	als/prep;een/det;in/part;manier/noun;op/part;tekort/noun;vul_in/verb;zie/verb	8
goedkoop/adj/de_morgen_19990707_01_29/613	ben/verb;gemiddeld/adj;procent/noun	3	ben/verb;gemiddeld/adj;procent/noun	3	ben/verb;gemiddeld/adj;procent/noun	3	ben/verb;gemiddeld/adj;procent/noun	3	ben/verb;gemiddeld/adj;procent/noun	3	ben/verb;de/det;gemiddeld/adj;procent/noun	4	procent/noun	1	procent/noun	1	procent/noun	1	procent/noun	1	procent/noun	1	de/det;procent/noun	2
goedkoop/adj/de_morgen_20030106_01_91/829	ben/verb;kan/verb;overname/noun;stuk/noun;word/verb;zal/verb	6	ben/verb;kan/verb;overname/noun;stuk/noun;word/verb;zal/verb	6	ben/verb;geniet/verb;heel/adj;kan/verb;overname/noun;stuk/noun;word/verb;zal/verb	8	ben/verb;die/pron;een/det;immers/adv;kan/verb;overname/noun;stuk/noun;word/verb;zal/verb	9	ben/verb;die/pron;een/det;immers/adv;kan/verb;overname/noun;stuk/noun;word/verb;zal/verb	9	ben/verb;die/pron;een/det;geniet/verb;heel/adj;immers/adv;kan/verb;overname/noun;stuk/noun;van/prep;word/verb;zal/verb	12	ben/verb;overname/noun;stuk/noun;word/verb	4	ben/verb;overname/noun;stuk/noun;word/verb	4	ben/verb;heel/adj;overname/noun;stuk/noun;word/verb	5	ben/verb;die/pron;een/det;overname/noun;stuk/noun;word/verb	6	ben/verb;die/pron;een/det;overname/noun;stuk/noun;word/verb	6	ben/verb;die/pron;een/det;heel/adj;overname/noun;stuk/noun;word/verb	7
goedkoop/adj/de_morgen_20010615_01_25/611	ben/verb;ga_mee/verb	2	ben/verb;ga_mee/verb	2	ben/verb;ga_mee/verb;lang/adj;leven/noun	4	ben/verb;een/det;ga_mee/verb;niet/adv;ze/pron	5	ben/verb;een/det;ga_mee/verb;niet/adv;ze/pron	5	ben/verb;een/det;ga_mee/verb;lang/adj;leven/noun;mee/part;niet/adv;ze/pron	8	ben/verb;ga_mee/verb	2	ben/verb;ga_mee/verb	2	ben/verb;ga_mee/verb	2	ben/verb;een/det;ga_mee/verb;niet/adv;ze/pron	5	ben/verb;een/det;ga_mee/verb;niet/adv;ze/pron	5	ben/verb;een/det;ga_mee/verb;niet/adv;ze/pron	5
goedkoop/adj/de_morgen_20000405_01_78/259	Belgisch/adj;blijf/verb;mode/noun;wagen_park/noun	4	Belgisch/adj;blijf/verb;mode/noun;wagen_park/noun	4	Belgisch/adj;blijf/verb;mode/noun;wagen_park/noun	4	Belgisch/adj;blijf/verb;mode/noun;nu/adv;ook/adv;wagen_park/noun	6	Belgisch/adj;blijf/verb;mode/noun;nu/adv;ook/adv;wagen_park/noun	6	Belgisch/adj;blijf/verb;de/det;in/prep;mode/noun;nu/adv;ook/adv;wagen_park/noun	8	mode/noun	1	mode/noun	1	mode/noun	1	mode/noun;nu/adv;ook/adv	3	mode/noun;nu/adv;ook/adv	3	de/det;in/prep;mode/noun;nu/adv;ook/adv	5
goedkoop/adj/de_morgen_19990202_01_86/365	ben/verb;procent/noun	2	ben/verb;procent/noun	2	ben/verb;procent/noun	2	ben/verb;boven/prep;procent/noun;veruit/adv	4	ben/verb;boven/prep;procent/noun;veruit/adv	4	ben/verb;boven/prep;de/det;procent/noun;van/prep;veruit/adv	6	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;veruit/adv	2	ben/verb;veruit/adv	2	ben/verb;de/det;veruit/adv	3
goedkoop/adj/de_morgen_20000510_01_108/492	profiteer/verb;reclameboodschap/noun;trip/noun	3	profiteer/verb;reclameboodschap/noun;trip/noun	3	luid/verb;profiteer/verb;reclameboodschap/noun;trip/noun	4	naar/prep;namelijk/adv;profiteer/verb;reclameboodschap/noun;trip/noun	5	naar/prep;namelijk/adv;profiteer/verb;reclameboodschap/noun;trip/noun	5	de/det;luid/verb;naar/prep;namelijk/adv;profiteer/verb;reclameboodschap/noun;trip/noun;van/prep	8	profiteer/verb;trip/noun	2	profiteer/verb;trip/noun	2	profiteer/verb;trip/noun	2	naar/prep;profiteer/verb;trip/noun	3	naar/prep;profiteer/verb;trip/noun	3	naar/prep;profiteer/verb;trip/noun;van/prep	4
goedkoop/adj/de_morgen_20040126_01_22/2019	ben/verb;gratis/adj;moet/verb;mogelijk/adj	4	ben/verb;gratis/adj;moet/verb;mogelijk/adj	4	ben/verb;gratis/adj;moet/verb;mogelijk/adj;rest/noun	5	ben/verb;gratis/adj;moet/verb;mogelijk/adj;zo/adv	5	ben/verb;gratis/adj;moet/verb;mogelijk/adj;zo/adv	5	ben/verb;de/det;gratis/adj;moet/verb;mogelijk/adj;rest/noun;zo/adv	7	gratis/adj;mogelijk/adj	2	gratis/adj;mogelijk/adj	2	gratis/adj;mogelijk/adj;rest/noun	3	gratis/adj;mogelijk/adj;zo/adv	3	gratis/adj;mogelijk/adj;zo/adv	3	de/det;gratis/adj;mogelijk/adj;rest/noun;zo/adv	5
goedkoop/adj/de_morgen_20010303_01_188/139	patiënt/noun;zal/verb	2	patiënt/noun;zal/verb	2	heb/verb;klacht/noun;patiënt/noun;recht/noun;trek_in/verb;zal/verb	6	patiënt/noun;zal/verb	2	patiënt/noun;zal/verb	2	alle/det;heb/verb;klacht/noun;op/prep;patiënt/noun;recht/noun;trek_in/verb;zal/verb	8	patiënt/noun	1	patiënt/noun	1	heb/verb;patiënt/noun;recht/noun	3	patiënt/noun	1	patiënt/noun	1	alle/det;heb/verb;op/prep;patiënt/noun;recht/noun	5
goedkoop/adj/de_morgen_19990305_01_117/165	klein/adj;moet/verb;wagen/noun	3	klein/adj;moet/verb;wagen/noun	3	klein/adj;moet/verb;volg_op/verb;wagen/noun	4	immers/adv;klein/adj;moet/verb;wagen/noun	4	immers/adv;klein/adj;moet/verb;wagen/noun	4	de/det;immers/adv;klein/adj;moet/verb;volg_op/verb;wagen/noun	6	klein/adj	1	klein/adj	1	klein/adj;volg_op/verb	2	klein/adj	1	klein/adj	1	de/det;klein/adj;volg_op/verb	3
goedkoop/adj/de_morgen_20020206_01_141/26	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;boekjaar/noun;heb/verb;kwartaal/noun;luchtvaart_maatschappij/noun	5	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;boekjaar/noun;de/det;dit/det;heb/verb;het/det;in/prep;kwartaal/noun;luchtvaart_maatschappij/noun;van/prep	10	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;heb/verb;luchtvaart_maatschappij/noun	3	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;luchtvaart_maatschappij/noun	2	Iers/adj;de/det;heb/verb;het/det;in/prep;luchtvaart_maatschappij/noun	6
goedkoop/adj/de_morgen_19990403_01_0/639	compenseer/verb;draai/verb;het/noun;lamp_DIM/noun;last_verlaging/noun;moet/verb;wil/verb;word/verb	8	compenseer/verb;draai/verb;het/noun;lamp_DIM/noun;last_verlaging/noun;moet/verb;wil/verb;word/verb	8	beloofd/adj;compenseer/verb;draai/verb;het/noun;lamp_DIM/noun;last_verlaging/noun;moet/verb;wil/verb;word/verb	9	compenseer/verb;draai/verb;het/noun;hier/adv;lamp_DIM/noun;last_verlaging/noun;moet/verb;wil/verb;word/verb	9	compenseer/verb;draai/verb;het/noun;hier/adv;lamp_DIM/noun;last_verlaging/noun;moet/verb;wil/verb;word/verb	9	beloofd/adj;compenseer/verb;de/det;draai/verb;elkaar/pron;het/noun;hier/adv;in/prep;lamp_DIM/noun;last_verlaging/noun;moet/verb;wil/verb;word/verb	13	compenseer/verb;het/noun;lamp_DIM/noun;moet/verb;word/verb	5	compenseer/verb;het/noun;lamp_DIM/noun;moet/verb;word/verb	5	compenseer/verb;het/noun;lamp_DIM/noun;moet/verb;word/verb	5	compenseer/verb;het/noun;hier/adv;lamp_DIM/noun;moet/verb;word/verb	6	compenseer/verb;het/noun;hier/adv;lamp_DIM/noun;moet/verb;word/verb	6	compenseer/verb;het/noun;hier/adv;in/prep;lamp_DIM/noun;moet/verb;word/verb	7
goedkoop/adj/de_morgen_20010113_01_282/499	ben/verb;inferieur/adj;kan/verb;koop/verb;kwaliteit/noun;weet/adj	6	ben/verb;inferieur/adj;kan/verb;koop/verb;kwaliteit/noun;weet/adj	6	beest/noun;ben/verb;inferieur/adj;kan/verb;koop/verb;kwaliteit/noun;weet/adj	7	ben/verb;dan/adv;dat/det;die/det;inferieur/adj;kan/verb;koop/verb;kwaliteit/noun;niet/adv;toch/adv;u/pron;weet/adj;wel/adv	13	ben/verb;dan/adv;dat/det;die/det;inferieur/adj;kan/verb;koop/verb;kwaliteit/noun;niet/adv;toch/adv;u/pron;weet/adj;wel/adv	13	beest/noun;ben/verb;dan/adv;dat/det;die/det;eens/adv;inferieur/adj;kan/verb;koop/verb;kwaliteit/noun;niet/adv;toch/adv;u/pron;van/prep;weet/adj;wel/adv	16	inferieur/adj;weet/adj	2	inferieur/adj;weet/adj	2	beest/noun;inferieur/adj;weet/adj	3	dat/det;inferieur/adj;niet/adv;weet/adj;wel/adv	5	dat/det;inferieur/adj;niet/adv;weet/adj;wel/adv	5	beest/noun;dat/det;eens/adv;inferieur/adj;niet/adv;van/prep;weet/adj;wel/adv	8
goedkoop/adj/de_morgen_20030414_01_133/419	aandeel/noun;ben/verb;euro/noun;nieuw/adj	4	aandeel/noun;ben/verb;euro/noun;nieuw/adj	4	aandeel/noun;ben/verb;euro/noun;nieuw/adj;slot_koers/noun;vrijdag/noun	6	aandeel/noun;ben/verb;een/det;euro/noun;nieuw/adj;zo/adv	6	aandeel/noun;ben/verb;een/det;euro/noun;nieuw/adj;zo/adv	6	aandeel/noun;ben/verb;de/det;een/det;euro/noun;het/det;nieuw/adj;slot_koers/noun;van/prep;vrijdag/noun;zo/adv	11	aandeel/noun;ben/verb	2	aandeel/noun;ben/verb	2	aandeel/noun;ben/verb;slot_koers/noun;vrijdag/noun	4	aandeel/noun;ben/verb;een/det;zo/adv	4	aandeel/noun;ben/verb;een/det;zo/adv	4	aandeel/noun;ben/verb;de/det;een/det;slot_koers/noun;van/prep;vrijdag/noun;zo/adv	8
goedkoop/adj/de_morgen_20020801_01_25/259	bijproduct/noun;enig/adj;maak/verb;veel/adj;water/noun	5	bijproduct/noun;enig/adj;maak/verb;veel/adj;water/noun	5	bijproduct/noun;enig/adj;heb/verb;maak/verb;nodig/adj;veel/adj;water/noun	7	bijproduct/noun;enig/adj;maak/verb;veel/adj;water/noun	5	bijproduct/noun;enig/adj;maak/verb;veel/adj;water/noun	5	bijproduct/noun;enig/adj;heb/verb;maak/verb;nodig/adj;veel/adj;water/noun	7	maak/verb;veel/adj	2	maak/verb;veel/adj	2	heb/verb;maak/verb;veel/adj	3	maak/verb;veel/adj	2	maak/verb;veel/adj	2	heb/verb;maak/verb;veel/adj	3
goedkoop/adj/de_morgen_19990518_01_26/310	kwadraat/noun;productie/noun	2	kwadraat/noun;productie/noun	2	bijzonderheid/noun;ga/verb;kwadraat/noun;onafhankelijk/adj;productie/noun	5	die/det;een/det;hier/adv;kwadraat/noun;productie/noun	5	die/det;een/det;hier/adv;kwadraat/noun;productie/noun	5	bijzonderheid/noun;die/det;een/det;ga/verb;het/det;hier/adv;in/prep;kwadraat/noun;met/prep;om/prep;onafhankelijk/adj;productie/noun	12	kwadraat/noun;productie/noun	2	kwadraat/noun;productie/noun	2	kwadraat/noun;onafhankelijk/adj;productie/noun	3	een/det;hier/adv;kwadraat/noun;productie/noun	4	een/det;hier/adv;kwadraat/noun;productie/noun	4	een/det;het/det;hier/adv;in/prep;kwadraat/noun;om/prep;onafhankelijk/adj;productie/noun	8
goedkoop/adj/de_morgen_20021026_01_135/1078	ben/verb;duur/adj;hamvraag/noun;technologie_aandeel/noun	4	ben/verb;duur/adj;hamvraag/noun;technologie_aandeel/noun	4	ben/verb;duur/adj;hamvraag/noun;technologie_aandeel/noun	4	ben/verb;dan/adv;duur/adj;hamvraag/noun;nu/adv;technologie_aandeel/noun	6	ben/verb;dan/adv;duur/adj;hamvraag/noun;nu/adv;technologie_aandeel/noun	6	ben/verb;dan/adv;de/det;duur/adj;hamvraag/noun;nu/adv;technologie_aandeel/noun	7	ben/verb;duur/adj;technologie_aandeel/noun	3	ben/verb;duur/adj;technologie_aandeel/noun	3	ben/verb;duur/adj;technologie_aandeel/noun	3	ben/verb;duur/adj;nu/adv;technologie_aandeel/noun	4	ben/verb;duur/adj;nu/adv;technologie_aandeel/noun	4	ben/verb;duur/adj;nu/adv;technologie_aandeel/noun	4
goedkoop/adj/de_morgen_19990805_01_93/484	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	Frans/adj;concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	5	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	Frans/adj;concurrentie/noun;de/det;het/det;met/prep;telecom_aandeel/noun;vergeleken/adj;vind/verb	8	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	Frans/adj;concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	5	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	concurrentie/noun;telecom_aandeel/noun;vergeleken/adj;vind/verb	4	Frans/adj;concurrentie/noun;de/det;het/det;met/prep;telecom_aandeel/noun;vergeleken/adj;vind/verb	8
goedkoop/adj/de_morgen_19990709_01_19/642	investeer/verb;leefomgeving/noun;stad/noun;stedelijk/adj;word/verb	5	investeer/verb;leefomgeving/noun;stad/noun;stedelijk/adj;word/verb	5	investeer/verb;leefomgeving/noun;stad/noun;stedelijk/adj;word/verb	5	investeer/verb;leefomgeving/noun;stad/noun;stedelijk/adj;word/verb	5	investeer/verb;leefomgeving/noun;stad/noun;stedelijk/adj;word/verb	5	de/det;er/adv;in/prep;investeer/verb;leefomgeving/noun;stad/noun;stedelijk/adj;word/verb	8	investeer/verb;stad/noun;word/verb	3	investeer/verb;stad/noun;word/verb	3	investeer/verb;stad/noun;word/verb	3	investeer/verb;stad/noun;word/verb	3	investeer/verb;stad/noun;word/verb	3	er/adv;in/prep;investeer/verb;stad/noun;word/verb	5
goedkoop/adj/de_morgen_20020731_01_29/581	ben/verb;het/noun	2	ben/verb;het/noun	2	ben/verb;dier/noun;het/noun;laat/verb;theorie/noun;vernietig/verb	6	ben/verb;dat/det;het/noun;wellicht/adv	4	ben/verb;dat/det;het/noun;wellicht/adv	4	ben/verb;dat/det;de/det;dier/noun;het/noun;laat/verb;theorie/noun;vernietig/verb;wellicht/adv	9	ben/verb;het/noun	2	ben/verb;het/noun	2	ben/verb;dier/noun;het/noun;laat/verb;theorie/noun	5	ben/verb;het/noun;wellicht/adv	3	ben/verb;het/noun;wellicht/adv	3	ben/verb;de/det;dier/noun;het/noun;laat/verb;theorie/noun;wellicht/adv	7
goedkoop/adj/de_morgen_20010423_01_28/1752	ben/verb;blijk/verb;formule/noun	3	ben/verb;blijk/verb;formule/noun	3	ben/verb;blijk/verb;formule/noun;gekozen/adj;verbijstering/noun	5	ben/verb;blijk/verb;formule/noun	3	ben/verb;blijk/verb;formule/noun	3	ben/verb;bij/prep;blijk/verb;de/det;door/prep;formule/noun;gekozen/adj;mij/pron;mijn/det;verbijstering/noun	10	ben/verb;formule/noun	2	ben/verb;formule/noun	2	ben/verb;formule/noun;gekozen/adj	3	ben/verb;formule/noun	2	ben/verb;formule/noun	2	ben/verb;bij/prep;formule/noun;gekozen/adj;mij/pron	5
goedkoop/adj/de_morgen_20030117_01_116/146	relatief/adj;sociaal/adj;veel/adj;veilig/adj	4	relatief/adj;sociaal/adj;veel/adj;veilig/adj	4	controle/noun;grijns/verb;relatief/adj;sociaal/adj;veel/adj;veilig/adj	6	heel/adv;relatief/adj;sociaal/adj;veel/adj;veilig/adj	5	heel/adv;relatief/adj;sociaal/adj;veel/adj;veilig/adj	5	controle/noun;grijns/verb;heel/adv;relatief/adj;sociaal/adj;veel/adj;veilig/adj	7	relatief/adj;veel/adj;veilig/adj	3	relatief/adj;veel/adj;veilig/adj	3	relatief/adj;veel/adj;veilig/adj	3	heel/adv;relatief/adj;veel/adj;veilig/adj	4	heel/adv;relatief/adj;veel/adj;veilig/adj	4	heel/adv;relatief/adj;veel/adj;veilig/adj	4
goedkoop/adj/de_morgen_20000826_01_109/2073	ben/verb;erg/adj;kom_weg/verb	3	ben/verb;erg/adj;kom_weg/verb	3	ben/verb;erg/adj;kom_weg/verb;zeg/verb	4	ben/verb;erg/adj;je/pron;kom_weg/verb;toch/adv	5	ben/verb;erg/adj;je/pron;kom_weg/verb;toch/adv	5	ben/verb;erg/adj;ik/pron;je/pron;kom_weg/verb;toch/adv;zeg/verb	7	ben/verb;erg/adj;kom_weg/verb	3	ben/verb;erg/adj;kom_weg/verb	3	ben/verb;erg/adj;kom_weg/verb	3	ben/verb;erg/adj;je/pron;kom_weg/verb;toch/adv	5	ben/verb;erg/adj;je/pron;kom_weg/verb;toch/adv	5	ben/verb;erg/adj;je/pron;kom_weg/verb;toch/adv	5
