	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
goedkoop/adj/volkskrant_20031211_38/299/R1	goedkoop/adj/volkskrant_20031211_38/299	R1	voor	prep	voor/prep	voor	True	R	2	0.30578184	3806927.0	7939.0
goedkoop/adj/volkskrant_20031211_38/299/R2	goedkoop/adj/volkskrant_20031211_38/299	R2	die	det	die/det	die	True	R	3	0.19735686	1365392.0	2579.0
goedkoop/adj/volkskrant_20031211_38/299/R3	goedkoop/adj/volkskrant_20031211_38/299	R3	opeens	adv	opeens/adv	opeens	True	R	4	0.020551197	13950.0	22.0
goedkoop/adj/volkskrant_20031211_38/299/R4	goedkoop/adj/volkskrant_20031211_38/299	R4	zo	adv	zo/adv	zo	True	R	5	0.58390594	748301.0	2076.0
goedkoop/adj/volkskrant_20031211_38/299/R5	goedkoop/adj/volkskrant_20031211_38/299	R5	duur	adj	duur/adj	dure	True	R	6	3.036618	61418.0	1956.0
goedkoop/adj/volkskrant_20031211_38/299/R6	goedkoop/adj/volkskrant_20031211_38/299	R6	kerk_telefoon	noun	kerk_telefoon/noun	kerktelefoon	True	R	7			
goedkoop/adj/volkskrant_20031211_38/299/R7	goedkoop/adj/volkskrant_20031211_38/299	R7	.	punct	./punct	.	True	R	8			
goedkoop/adj/volkskrant_20031211_38/299/R8	goedkoop/adj/volkskrant_20031211_38/299	R8	sentence_delimiter	none	none	</sentence>	none	R	9			
goedkoop/adj/volkskrant_20031211_38/299/R9	goedkoop/adj/volkskrant_20031211_38/299	R9	sentence_delimiter	none	none	<sentence>	none	R	10			
goedkoop/adj/volkskrant_20031211_38/299/R10	goedkoop/adj/volkskrant_20031211_38/299	R10	de	det	de/det	De	False	R	11	-0.009065625	28074105.0	42862.0
goedkoop/adj/volkskrant_20031211_38/299/R11	goedkoop/adj/volkskrant_20031211_38/299	R11	overheid	noun	overheid/noun	overheid	False	R	12			
goedkoop/adj/volkskrant_20031211_38/299/R12	goedkoop/adj/volkskrant_20031211_38/299	R12	help_mee	verb	help_mee/verb	hielp	False	R	13			
goedkoop/adj/volkskrant_20031211_38/299/R13	goedkoop/adj/volkskrant_20031211_38/299	R13	een	fixed	een/fixed	een	False	R	14			
goedkoop/adj/volkskrant_20031211_38/299/R14	goedkoop/adj/volkskrant_20031211_38/299	R14	handje	fixed	handje/fixed	handje	False	R	15			
goedkoop/adj/volkskrant_20031211_38/299/R15	goedkoop/adj/volkskrant_20031211_38/299	R15	mee	part	mee/part	mee	False	R	16	-0.16816948	135936.0	177.0
goedkoop/adj/volkskrant_19991230_53/902/L0	goedkoop/adj/volkskrant_19991230_53/902	L0	ben	verb	ben/verb	zijn	True	L	1	0.41230032	9938754.0	23138.0
goedkoop/adj/volkskrant_19991230_53/902/L1	goedkoop/adj/volkskrant_19991230_53/902	L1	wij	pron	wij/pron	wij	True	L	2	0.21056060000000001	316273.0	604.0
goedkoop/adj/volkskrant_19991230_53/902/L2	goedkoop/adj/volkskrant_19991230_53/902	L2	maar	vg	maar/vg	maar	True	L	3			
goedkoop/adj/volkskrant_19991230_53/902/L3	goedkoop/adj/volkskrant_19991230_53/902	L3	,	punct	,/punct	,	True	L	4			
goedkoop/adj/volkskrant_19991230_53/902/L4	goedkoop/adj/volkskrant_19991230_53/902	L4	groot	adj	groot/adj	groot	True	L	5	0.06979055	774779.0	1280.0
goedkoop/adj/volkskrant_19991230_53/902/L5	goedkoop/adj/volkskrant_19991230_53/902	L5	zo	adv	zo/adv	zo	True	L	6	0.58390594	748301.0	2076.0
goedkoop/adj/volkskrant_19991230_53/902/L6	goedkoop/adj/volkskrant_19991230_53/902	L6	keer	noun	keer/noun	keer	True	L	7	-0.1590406	277310.0	365.0
goedkoop/adj/volkskrant_19991230_53/902/L7	goedkoop/adj/volkskrant_19991230_53/902	L7	vijf	num	vijf/num	vijf	True	L	8			
goedkoop/adj/volkskrant_19991230_53/902/L8	goedkoop/adj/volkskrant_19991230_53/902	L8	wel	adv	wel/adv	wel	True	L	9	0.17582382	887396.0	1636.0
goedkoop/adj/volkskrant_19991230_53/902/L9	goedkoop/adj/volkskrant_19991230_53/902	L9	ben	verb	ben/verb	zijn	True	L	10	0.41230032	9938754.0	23138.0
goedkoop/adj/volkskrant_19991230_53/902/L10	goedkoop/adj/volkskrant_19991230_53/902	L10	verkeer_leiding	noun	verkeer_leiding/noun	verkeersleidingen	True	L	11			
goedkoop/adj/volkskrant_19991230_53/902/L11	goedkoop/adj/volkskrant_19991230_53/902	L11	Brits	adj	Brits/adj	Britse	True	L	12	-0.07545927	94154.0	132.0
goedkoop/adj/volkskrant_19991230_53/902/L12	goedkoop/adj/volkskrant_19991230_53/902	L12	en	vg	en/vg	en	True	L	13			
goedkoop/adj/volkskrant_19991230_53/902/L13	goedkoop/adj/volkskrant_19991230_53/902	L13	Duits	adj	Duits/adj	Duitse	True	L	14			
goedkoop/adj/volkskrant_19991230_53/902/L14	goedkoop/adj/volkskrant_19991230_53/902	L14	de	det	de/det	De	True	L	15	-0.009065625	28074105.0	42862.0
goedkoop/adj/volkskrant_19991230_53/902/L15	goedkoop/adj/volkskrant_19991230_53/902	L15	'	punct	'/punct	'	True	L	16			
goedkoop/adj/volkskrant_19991230_53/902/R0	goedkoop/adj/volkskrant_19991230_53/902	R0	.	punct	./punct	.	True	R	1			
goedkoop/adj/volkskrant_19991230_53/902/R1	goedkoop/adj/volkskrant_19991230_53/902	R1	sentence_delimiter	none	none	</sentence>	none	R	2			
goedkoop/adj/volkskrant_19991230_53/902/R2	goedkoop/adj/volkskrant_19991230_53/902	R2	sentence_delimiter	none	none	<sentence>	none	R	3			
goedkoop/adj/volkskrant_19991230_53/902/R3	goedkoop/adj/volkskrant_19991230_53/902	R3	wij	pron	wij/pron	Wij	False	R	4	0.21056060000000001	316273.0	604.0
goedkoop/adj/volkskrant_19991230_53/902/R4	goedkoop/adj/volkskrant_19991230_53/902	R4	ben	verb	ben/verb	zijn	False	R	5	0.41230032	9938754.0	23138.0
goedkoop/adj/volkskrant_19991230_53/902/R5	goedkoop/adj/volkskrant_19991230_53/902	R5	competent	adj	competent/adj	competent	False	R	6			
goedkoop/adj/volkskrant_19991230_53/902/R6	goedkoop/adj/volkskrant_19991230_53/902	R6	genoeg	adv	genoeg/adv	genoeg	False	R	7			
goedkoop/adj/volkskrant_19991230_53/902/R7	goedkoop/adj/volkskrant_19991230_53/902	R7	om	comp	om/comp	om	False	R	8			
goedkoop/adj/volkskrant_19991230_53/902/R8	goedkoop/adj/volkskrant_19991230_53/902	R8	ons	det	ons/det	ons	False	R	9	0.034181725	470011.0	750.0
goedkoop/adj/volkskrant_19991230_53/902/R9	goedkoop/adj/volkskrant_19991230_53/902	R9	eigen	adj	eigen/adj	eigen	False	R	10	0.13446605	316997.0	559.0
goedkoop/adj/volkskrant_19991230_53/902/R10	goedkoop/adj/volkskrant_19991230_53/902	R10	lot	noun	lot/noun	lot	False	R	11			
goedkoop/adj/volkskrant_19991230_53/902/R11	goedkoop/adj/volkskrant_19991230_53/902	R11	te	comp	te/comp	te	False	R	12			
goedkoop/adj/volkskrant_19991230_53/902/R12	goedkoop/adj/volkskrant_19991230_53/902	R12	bepaal	verb	bepaal/verb	bepalen	False	R	13			
goedkoop/adj/volkskrant_19991230_53/902/R13	goedkoop/adj/volkskrant_19991230_53/902	R13	.	punct	./punct	.	False	R	14			
goedkoop/adj/volkskrant_19991230_53/902/R14	goedkoop/adj/volkskrant_19991230_53/902	R14	'	punct	'/punct	'	False	R	15			
goedkoop/adj/volkskrant_19991230_53/902/R15	goedkoop/adj/volkskrant_19991230_53/902	R15	sentence_delimiter	none	none	</sentence>	none	R	16			
goedkoop/adj/volkskrant_20000403_139/9/L0	goedkoop/adj/volkskrant_20000403_139/9	L0	en	vg	en/vg	en	True	L	1			
goedkoop/adj/volkskrant_20000403_139/9/L1	goedkoop/adj/volkskrant_20000403_139/9	L1	makkelijk	adj	makkelijk/adj	makkelijk	True	L	2	1.4860349	43633.0	298.0
goedkoop/adj/volkskrant_20000403_139/9/L2	goedkoop/adj/volkskrant_20000403_139/9	L2	heel	adv	heel/adv	heel	True	L	3	0.3507102	276441.0	607.0
goedkoop/adj/volkskrant_20000403_139/9/L3	goedkoop/adj/volkskrant_20000403_139/9	L3	wel	adv	wel/adv	wel	True	L	4	0.17582382	887396.0	1636.0
goedkoop/adj/volkskrant_20000403_139/9/L4	goedkoop/adj/volkskrant_20000403_139/9	L4	ben	verb	ben/verb	is	True	L	5	0.41230032	9938754.0	23138.0
goedkoop/adj/volkskrant_20000403_139/9/L5	goedkoop/adj/volkskrant_20000403_139/9	L5	het	noun	het/noun	Het	True	L	6	0.21292901	764720.0	1464.0
goedkoop/adj/volkskrant_20000403_139/9/L6	goedkoop/adj/volkskrant_20000403_139/9	L6	sentence_delimiter	none	none	<sentence>	none	L	7			
goedkoop/adj/volkskrant_20000403_139/9/L7	goedkoop/adj/volkskrant_20000403_139/9	L7	sentence_delimiter	none	none	"<artikel naam=""139"">"	none	L	8			
goedkoop/adj/volkskrant_20000403_139/9/R0	goedkoop/adj/volkskrant_20000403_139/9	R0	de	det	de/det	de	True	R	1	-0.009065625	28074105.0	42862.0
goedkoop/adj/volkskrant_20000403_139/9/R1	goedkoop/adj/volkskrant_20000403_139/9	R1	probleem	noun	probleem/noun	problemen	True	R	2	-0.3551916	208882.0	226.0
goedkoop/adj/volkskrant_20000403_139/9/R2	goedkoop/adj/volkskrant_20000403_139/9	R2	in	prep	in/prep	in	True	R	3	-0.1738838	9492181.0	12266.0
goedkoop/adj/volkskrant_20000403_139/9/R3	goedkoop/adj/volkskrant_20000403_139/9	R3	het	det	het/det	het	True	R	4	-0.066581026	11650779.0	16800.0
goedkoop/adj/volkskrant_20000403_139/9/R4	goedkoop/adj/volkskrant_20000403_139/9	R4	onderwijs	noun	onderwijs/noun	onderwijs	True	R	5	-0.09496695	49322.0	69.0
goedkoop/adj/volkskrant_20000403_139/9/R5	goedkoop/adj/volkskrant_20000403_139/9	R5	te	comp	te/comp	te	True	R	6			
goedkoop/adj/volkskrant_20000403_139/9/R6	goedkoop/adj/volkskrant_20000403_139/9	R6	wil	verb	wil/verb	willen	True	R	7	0.14717375	946915.0	1683.0
goedkoop/adj/volkskrant_20000403_139/9/R7	goedkoop/adj/volkskrant_20000403_139/9	R7	pak_aan	verb	pak_aan/verb	aanpakken	True	R	8	-0.22021382	33416.0	41.0
goedkoop/adj/volkskrant_20000403_139/9/R8	goedkoop/adj/volkskrant_20000403_139/9	R8	met	prep	met/prep	met	True	R	9	-0.038191567999999995	4230163.0	6281.0
goedkoop/adj/volkskrant_20000403_139/9/R9	goedkoop/adj/volkskrant_20000403_139/9	R9	een	det	een/det	een	True	R	10	0.10414596	11075723.0	18973.0
goedkoop/adj/volkskrant_20000403_139/9/R10	goedkoop/adj/volkskrant_20000403_139/9	R10	leer_plicht	noun	leer_plicht/noun	leerplicht	True	R	11			
goedkoop/adj/volkskrant_20000403_139/9/R11	goedkoop/adj/volkskrant_20000403_139/9	R11	voor	prep	voor/prep	voor	True	R	12	0.30578184	3806927.0	7939.0
goedkoop/adj/volkskrant_20000403_139/9/R12	goedkoop/adj/volkskrant_20000403_139/9	R12	4-jarigen	adj	4-jarigen/adj	4-jarigen	True	R	13			
goedkoop/adj/volkskrant_20000403_139/9/R13	goedkoop/adj/volkskrant_20000403_139/9	R13	.	punct	./punct	.	True	R	14			
goedkoop/adj/volkskrant_20000403_139/9/R14	goedkoop/adj/volkskrant_20000403_139/9	R14	sentence_delimiter	none	none	</sentence>	none	R	15			
goedkoop/adj/volkskrant_20000403_139/9/R15	goedkoop/adj/volkskrant_20000403_139/9	R15	sentence_delimiter	none	none	<sentence>	none	R	16			
goedkoop/adj/volkskrant_20010921_57/594/L0	goedkoop/adj/volkskrant_20010921_57/594	L0	en	vg	en/vg	en	True	L	1			
goedkoop/adj/volkskrant_20010921_57/594/L1	goedkoop/adj/volkskrant_20010921_57/594	L1	snel	adj	snel/adj	snelste	True	L	2	1.1335108	230240.0	1102.0
goedkoop/adj/volkskrant_20010921_57/594/L2	goedkoop/adj/volkskrant_20010921_57/594	L2	,	punct	,/punct	,	True	L	3			
goedkoop/adj/volkskrant_20010921_57/594/L3	goedkoop/adj/volkskrant_20010921_57/594	L3	makkelijk	adj	makkelijk/adj	makkelijkste	True	L	4	1.4860349	43633.0	298.0
goedkoop/adj/volkskrant_20010921_57/594/L4	goedkoop/adj/volkskrant_20010921_57/594	L4	de	det	de/det	de	True	L	5	-0.009065625	28074105.0	42862.0
goedkoop/adj/volkskrant_20010921_57/594/L5	goedkoop/adj/volkskrant_20010921_57/594	L5	ben	verb	ben/verb	is	True	L	6	0.41230032	9938754.0	23138.0
goedkoop/adj/volkskrant_20010921_57/594/L6	goedkoop/adj/volkskrant_20010921_57/594	L6	tracé	noun	tracé/noun	tracé	True	L	7	1.2945201000000002	1600.0	9.0
goedkoop/adj/volkskrant_20010921_57/594/L7	goedkoop/adj/volkskrant_20010921_57/594	L7	historisch	adj	historisch/adj	historisch	True	L	8	-0.56411237	35422.0	31.0
goedkoop/adj/volkskrant_20010921_57/594/L8	goedkoop/adj/volkskrant_20010921_57/594	L8	het	det	het/det	Het	True	L	9	-0.066581026	11650779.0	16800.0
goedkoop/adj/volkskrant_20010921_57/594/L9	goedkoop/adj/volkskrant_20010921_57/594	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
goedkoop/adj/volkskrant_20010921_57/594/L10	goedkoop/adj/volkskrant_20010921_57/594	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
goedkoop/adj/volkskrant_20010921_57/594/L11	goedkoop/adj/volkskrant_20010921_57/594	L11	.	punct	./punct	.	False	L	12			
goedkoop/adj/volkskrant_20010921_57/594/L12	goedkoop/adj/volkskrant_20010921_57/594	L12	2008	noun	2008/noun	2008	False	L	13			
goedkoop/adj/volkskrant_20010921_57/594/L13	goedkoop/adj/volkskrant_20010921_57/594	L13	vanaf	prep	vanaf/prep	vanaf	False	L	14	0.9154264999999999	163636.0	626.0
goedkoop/adj/volkskrant_20010921_57/594/L14	goedkoop/adj/volkskrant_20010921_57/594	L14	traject	noun	traject/noun	traject	False	L	15			
goedkoop/adj/volkskrant_20010921_57/594/L15	goedkoop/adj/volkskrant_20010921_57/594	L15	definitief	adj	definitief/adj	definitieve	False	L	16			
goedkoop/adj/volkskrant_20010921_57/594/R0	goedkoop/adj/volkskrant_20010921_57/594	R0	oplossing	noun	oplossing/noun	oplossing	True	R	1	1.7998278000000003	55296.0	514.0
goedkoop/adj/volkskrant_20010921_57/594/R1	goedkoop/adj/volkskrant_20010921_57/594	R1	op	prep	op/prep	op	True	R	2	-0.17927769	4502370.0	5790.0
goedkoop/adj/volkskrant_20010921_57/594/R2	goedkoop/adj/volkskrant_20010921_57/594	R2	Nederlands	adj	Nederlands/adj	Nederlands	True	R	3	0.09637126	241254.0	403.0
goedkoop/adj/volkskrant_20010921_57/594/R3	goedkoop/adj/volkskrant_20010921_57/594	R3	grond_gebied	noun	grond_gebied/noun	grondgebied	True	R	4	-1.5525478000000001	9165.0	3.0
goedkoop/adj/volkskrant_20010921_57/594/R4	goedkoop/adj/volkskrant_20010921_57/594	R4	.	punct	./punct	.	True	R	5			
goedkoop/adj/volkskrant_20010921_57/594/R5	goedkoop/adj/volkskrant_20010921_57/594	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
goedkoop/adj/volkskrant_20010921_57/594/R6	goedkoop/adj/volkskrant_20010921_57/594	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
goedkoop/adj/volkskrant_20010921_57/594/R7	goedkoop/adj/volkskrant_20010921_57/594	R7	bovendien	adv	bovendien/adv	Bovendien	False	R	8	1.2838817	145076.0	814.0
goedkoop/adj/volkskrant_20010921_57/594/R8	goedkoop/adj/volkskrant_20010921_57/594	R8	draai_op	verb	draai_op/verb	draait	False	R	9			
goedkoop/adj/volkskrant_20010921_57/594/R9	goedkoop/adj/volkskrant_20010921_57/594	R9	België	name	België/name	België	False	R	10			
goedkoop/adj/volkskrant_20010921_57/594/R10	goedkoop/adj/volkskrant_20010921_57/594	R10	op	part	op/part	op	False	R	11	-0.29452723	540823.0	620.0
goedkoop/adj/volkskrant_20010921_57/594/R11	goedkoop/adj/volkskrant_20010921_57/594	R11	voor	prep	voor/prep	voor	False	R	12	0.30578184	3806927.0	7939.0
goedkoop/adj/volkskrant_20010921_57/594/R12	goedkoop/adj/volkskrant_20010921_57/594	R12	het	det	het/det	het	False	R	13	-0.066581026	11650779.0	16800.0
goedkoop/adj/volkskrant_20010921_57/594/R13	goedkoop/adj/volkskrant_20010921_57/594	R13	leeuwendeel	noun	leeuwendeel/noun	leeuwendeel	False	R	14			
goedkoop/adj/volkskrant_20010921_57/594/R14	goedkoop/adj/volkskrant_20010921_57/594	R14	van	prep	van/prep	van	False	R	15	-0.21945427	12638933.0	15641.0
goedkoop/adj/volkskrant_20010921_57/594/R15	goedkoop/adj/volkskrant_20010921_57/594	R15	de	det	de/det	de	False	R	16	-0.009065625	28074105.0	42862.0
goedkoop/adj/volkskrant_20011208_240/94/L0	goedkoop/adj/volkskrant_20011208_240/94	L0	eerste	num	eerste/num	eerste	True	L	1			
goedkoop/adj/volkskrant_20011208_240/94/L1	goedkoop/adj/volkskrant_20011208_240/94	L1	:	punct	:/punct	:	True	L	2			
goedkoop/adj/volkskrant_20011208_240/94/L2	goedkoop/adj/volkskrant_20011208_240/94	L2	1980	noun	1980/noun	1980	True	L	3	-0.16465455	7643.0	10.0
goedkoop/adj/volkskrant_20011208_240/94/L3	goedkoop/adj/volkskrant_20011208_240/94	L3	in	prep	in/prep	in	True	L	4	-0.1738838	9492181.0	12266.0
goedkoop/adj/volkskrant_20011208_240/94/L4	goedkoop/adj/volkskrant_20011208_240/94	L4	opvallend	adj	opvallend/adj	opvallend	True	L	5	0.18204941	38314.0	71.0
goedkoop/adj/volkskrant_20011208_240/94/L5	goedkoop/adj/volkskrant_20011208_240/94	L5	sentence_delimiter	none	none	<sentence>	none	L	6			
goedkoop/adj/volkskrant_20011208_240/94/L6	goedkoop/adj/volkskrant_20011208_240/94	L6	sentence_delimiter	none	none	</sentence>	none	L	7			
goedkoop/adj/volkskrant_20011208_240/94/L7	goedkoop/adj/volkskrant_20011208_240/94	L7	basic	noun	basic/noun	basic	False	L	8			
goedkoop/adj/volkskrant_20011208_240/94/L8	goedkoop/adj/volkskrant_20011208_240/94	L8	:	punct	:/punct	:	False	L	9			
goedkoop/adj/volkskrant_20011208_240/94/L9	goedkoop/adj/volkskrant_20011208_240/94	L9	besturing_systeem	noun	besturing_systeem/noun	besturingssysteem	False	L	10			
goedkoop/adj/volkskrant_20011208_240/94/L10	goedkoop/adj/volkskrant_20011208_240/94	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
goedkoop/adj/volkskrant_20011208_240/94/L11	goedkoop/adj/volkskrant_20011208_240/94	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
goedkoop/adj/volkskrant_20011208_240/94/L12	goedkoop/adj/volkskrant_20011208_240/94	L12	rom	noun	rom/noun	rom	False	L	13			
goedkoop/adj/volkskrant_20011208_240/94/L13	goedkoop/adj/volkskrant_20011208_240/94	L13	4k	noun	4k/noun	4k	False	L	14			
goedkoop/adj/volkskrant_20011208_240/94/L14	goedkoop/adj/volkskrant_20011208_240/94	L14	,	punct	,/punct	,	False	L	15			
goedkoop/adj/volkskrant_20011208_240/94/L15	goedkoop/adj/volkskrant_20011208_240/94	L15	ram	noun	ram/noun	ram	False	L	16			
goedkoop/adj/volkskrant_20011208_240/94/R0	goedkoop/adj/volkskrant_20011208_240/94	R0	home_computer	noun	home_computer/noun	homecomputer	True	R	1			
goedkoop/adj/volkskrant_20011208_240/94/R1	goedkoop/adj/volkskrant_20011208_240/94	R1	,	punct	,/punct	,	True	R	2			
goedkoop/adj/volkskrant_20011208_240/94/R2	goedkoop/adj/volkskrant_20011208_240/94	R2	waardoor	pp	waardoor/pp	waardoor	True	R	3			
goedkoop/adj/volkskrant_20011208_240/94/R3	goedkoop/adj/volkskrant_20011208_240/94	R3	kind	noun	kind/noun	kinderen	True	R	4	-0.7468354	305978.0	223.0
goedkoop/adj/volkskrant_20011208_240/94/R4	goedkoop/adj/volkskrant_20011208_240/94	R4	aan	prep	aan/prep	aan	True	R	5	-0.19266529999999998	2153601.0	2740.0
goedkoop/adj/volkskrant_20011208_240/94/R5	goedkoop/adj/volkskrant_20011208_240/94	R5	het	det	het/det	het	True	R	6	-0.066581026	11650779.0	16800.0
goedkoop/adj/volkskrant_20011208_240/94/R6	goedkoop/adj/volkskrant_20011208_240/94	R6	programmeer	verb	programmeer/verb	programmeren	True	R	7	-0.42143407	4939.0	5.0
goedkoop/adj/volkskrant_20011208_240/94/R7	goedkoop/adj/volkskrant_20011208_240/94	R7	sla	verb	sla/verb	sloegen	True	R	8	-0.9664504	66622.0	39.0
goedkoop/adj/volkskrant_20011208_240/94/R8	goedkoop/adj/volkskrant_20011208_240/94	R8	sentence_delimiter	none	none	</sentence>	none	R	9			
goedkoop/adj/volkskrant_20011208_240/94/R9	goedkoop/adj/volkskrant_20011208_240/94	R9	sentence_delimiter	none	none	<sentence>	none	R	10			
goedkoop/adj/volkskrant_20011208_240/94/R10	goedkoop/adj/volkskrant_20011208_240/94	R10	verzamelaar_waarde	noun	verzamelaar_waarde/noun	verzamelaarswaarde	False	R	11			
goedkoop/adj/volkskrant_20011208_240/94/R11	goedkoop/adj/volkskrant_20011208_240/94	R11	nu	adv	nu/adv	nu	False	R	12	0.18220975	803160.0	1490.0
goedkoop/adj/volkskrant_20011208_240/94/R12	goedkoop/adj/volkskrant_20011208_240/94	R12	:	punct	:/punct	:	False	R	13			
goedkoop/adj/volkskrant_20011208_240/94/R13	goedkoop/adj/volkskrant_20011208_240/94	R13	prijs	noun	prijs/noun	prijs	False	R	14	1.9482839	111414.0	1200.0
goedkoop/adj/volkskrant_20011208_240/94/R14	goedkoop/adj/volkskrant_20011208_240/94	R14	kan	verb	kan/verb	kan	False	R	15	0.573743	1969534.0	5394.0
goedkoop/adj/volkskrant_20011208_240/94/R15	goedkoop/adj/volkskrant_20011208_240/94	R15	loop_op	verb	loop_op/verb	oplopen	False	R	16			
goedkoop/adj/volkskrant_20021010_119/281/L0	goedkoop/adj/volkskrant_20021010_119/281	L0	middel	noun	middel/noun	middel	True	L	1	1.0876843999999999	48001.0	220.0
goedkoop/adj/volkskrant_20021010_119/281/L1	goedkoop/adj/volkskrant_20021010_119/281	L1	het	det	het/det	het	True	L	2	-0.066581026	11650779.0	16800.0
goedkoop/adj/volkskrant_20021010_119/281/L2	goedkoop/adj/volkskrant_20021010_119/281	L2	fabrikant	noun	fabrikant/noun	fabrikant	True	L	3	1.9582645	12018.0	129.0
goedkoop/adj/volkskrant_20021010_119/281/L3	goedkoop/adj/volkskrant_20021010_119/281	L3	elk	det	elk/det	elke	True	L	4	-0.0434127	249085.0	368.0
goedkoop/adj/volkskrant_20021010_119/281/L4	goedkoop/adj/volkskrant_20021010_119/281	L4	mag	verb	mag/verb	mag	True	L	5	-0.15887204	401159.0	526.0
goedkoop/adj/volkskrant_20021010_119/281/L5	goedkoop/adj/volkskrant_20021010_119/281	L5	,	punct	,/punct	,	True	L	6			
goedkoop/adj/volkskrant_20021010_119/281/L6	goedkoop/adj/volkskrant_20021010_119/281	L6	ben	verb	ben/verb	is	True	L	7	0.41230032	9938754.0	23138.0
goedkoop/adj/volkskrant_20021010_119/281/L7	goedkoop/adj/volkskrant_20021010_119/281	L7	verloop	verb	verloop/verb	verlopen	True	L	8	-0.21143939	34493.0	43.0
goedkoop/adj/volkskrant_20021010_119/281/L8	goedkoop/adj/volkskrant_20021010_119/281	L8	octrooi	noun	octrooi/noun	octrooi	True	L	9	1.6175827	1294.0	10.0
goedkoop/adj/volkskrant_20021010_119/281/L9	goedkoop/adj/volkskrant_20021010_119/281	L9	het	det	het/det	het	True	L	10	-0.066581026	11650779.0	16800.0
goedkoop/adj/volkskrant_20021010_119/281/L10	goedkoop/adj/volkskrant_20021010_119/281	L10	als	comp	als/comp	Als	True	L	11			
goedkoop/adj/volkskrant_20021010_119/281/L11	goedkoop/adj/volkskrant_20021010_119/281	L11	sentence_delimiter	none	none	<sentence>	none	L	12			
goedkoop/adj/volkskrant_20021010_119/281/L12	goedkoop/adj/volkskrant_20021010_119/281	L12	sentence_delimiter	none	none	</sentence>	none	L	13			
goedkoop/adj/volkskrant_20021010_119/281/L13	goedkoop/adj/volkskrant_20021010_119/281	L13	.	punct	./punct	.	False	L	14			
goedkoop/adj/volkskrant_20021010_119/281/L14	goedkoop/adj/volkskrant_20021010_119/281	L14	merk_medicijn	noun	merk_medicijn/noun	merkmedicijn	False	L	15			
goedkoop/adj/volkskrant_20021010_119/281/L15	goedkoop/adj/volkskrant_20021010_119/281	L15	gepatenteerde	adj	gepatenteerde/adj	gepatenteerde	False	L	16			
goedkoop/adj/volkskrant_20021010_119/281/R0	goedkoop/adj/volkskrant_20021010_119/281	R0	maak_na	verb	maak_na/verb	namaken	True	R	1	2.5534086	1163.0	23.0
goedkoop/adj/volkskrant_20021010_119/281/R1	goedkoop/adj/volkskrant_20021010_119/281	R1	.	punct	./punct	.	True	R	2			
goedkoop/adj/volkskrant_20021010_119/281/R2	goedkoop/adj/volkskrant_20021010_119/281	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
