_id	batch	majority_conf	majority_sense	majority_agreement
goedkoop/adj/de_morgen_20030117_01_116/146	goedkoop_6	0.8235558816128189	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20000826_01_109/2073	goedkoop_6	-0.6494275233397444	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20040611_01_120/827	goedkoop_6	0.8235558816128189	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20010608_01_37/47	goedkoop_6	0.825812528515449	goedkoop_1	1
goedkoop/adj/de_morgen_20010609_01_269/92	goedkoop_6	0.028504767360306382	goedkoop_3	0.6666666666666666
goedkoop/adj/de_morgen_20041120_01_56/22	goedkoop_6	-0.22761762613638295	goedkoop_1	1
goedkoop/adj/de_standaard_20010213_01_14/579	goedkoop_6	0.825812528515449	goedkoop_1	1
goedkoop/adj/de_standaard_20040831_01_61/13	goedkoop_6	-0.07877235255210507	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20010608_01_116/212	goedkoop_6	0.2242603724054996	no_agreement	0.3333333333333333
goedkoop/adj/de_standaard_20041030_01_150/574	goedkoop_6	-0.22761762613638295	goedkoop_1	1
goedkoop/adj/de_standaard_19990217_01_9/2445	goedkoop_6	-0.11705993834395471	goedkoop_4	1
goedkoop/adj/de_standaard_20040819_01_34/1194	goedkoop_6	0.7063217651731302	goedkoop_3	0.6666666666666666
goedkoop/adj/de_standaard_20001125_01_88/705	goedkoop_6	-0.07877235255210507	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20021031_01_50/367	goedkoop_6	-0.07877235255210507	goedkoop_2	0.6666666666666666
goedkoop/adj/de_standaard_20021108_01_79/465	goedkoop_6	-0.07877235255210507	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20021218_01_51/39	goedkoop_6	-0.07877235255210507	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20020928_01_149/1497	goedkoop_6	0.2242603724054996	goedkoop_1	1
goedkoop/adj/de_standaard_20020930_01_48/280	goedkoop_6	0.33481806019792787	no_agreement	0.3333333333333333
goedkoop/adj/de_standaard_20030520_01_75/619	goedkoop_6	-0.22761762613638295	goedkoop_1	1
goedkoop/adj/de_standaard_20010111_01_77/1144	goedkoop_6	-0.8152640550283867	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20030322_01_90/34	goedkoop_6	0.764996469836588	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20030312_01_76/80	goedkoop_6	-0.07877235255210507	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20001228_01_43/19	goedkoop_6	0.825812528515449	goedkoop_1	1
goedkoop/adj/de_standaard_20001124_01_107/322	goedkoop_6	-0.8152640550283867	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20030509_01_7/237	goedkoop_6	0.8235558816128189	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_19990130_01_116/17	goedkoop_6	-0.6912599978808079	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20040730_01_59/1915	goedkoop_7	-0.020233101851018075	goedkoop_1	1
goedkoop/adj/de_standaard_20030213_01_78/231	goedkoop_7	-0.4034988782611114	goedkoop_1	1
goedkoop/adj/de_standaard_20000331_01_6/270	goedkoop_7	-0.5112234612358106	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20030424_01_162/244	goedkoop_7	0.33795682636176916	goedkoop_1	1
goedkoop/adj/de_standaard_20010210_01_17/1063	goedkoop_7	-0.5838203715631843	goedkoop_1	1
goedkoop/adj/de_standaard_20011107_01_82/543	goedkoop_7	0.7212226027718625	goedkoop_1	1
goedkoop/adj/de_standaard_20030510_01_121/214	goedkoop_7	-0.23774952230964153	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_19990104_01_32/99	goedkoop_7	0.7212226027718625	goedkoop_4	1
goedkoop/adj/de_standaard_20010525_01_58/682	goedkoop_7	-0.20055459515309101	goedkoop_1	1
goedkoop/adj/de_standaard_19990306_01_34/343	goedkoop_7	0.3630326745590753	goedkoop_1	1
goedkoop/adj/de_standaard_19991227_01_40/204	goedkoop_7	-0.04530895004832423	goedkoop_1	1
goedkoop/adj/de_standaard_20030802_01_45/599	goedkoop_7	-0.5112234612358106	goedkoop_1	0.6666666666666666
goedkoop/adj/de_standaard_20020518_01_77/192	goedkoop_7	0.004842746346288025	goedkoop_1	1
goedkoop/adj/de_standaard_20041113_01_168/312	goedkoop_7	0.3630326745590753	goedkoop_1	1
goedkoop/adj/de_standaard_19991020_01_111/146	goedkoop_7	0.3630326745590753	goedkoop_4	1
goedkoop/adj/de_standaard_20021029_01_76/1478	goedkoop_7	0.7212226027718625	goedkoop_1	1
goedkoop/adj/de_standaard_20000110_01_77/403	goedkoop_7	0.7212226027718625	goedkoop_1	1
goedkoop/adj/de_standaard_19990814_01_52/127	goedkoop_7	0.33795682636176916	goedkoop_1	1
