cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_2	ann_1	ann_3	ann_4	votes
heet/adj/de_standaard_20000425_01_86/402/L7	heet/adj/de_standaard_20000425_01_86/402	L7	het	noun	het/noun	het	True	L	8	-0.07411554	764720	289	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L8	heet/adj/de_standaard_20000425_01_86/402	L8	en	vg	en/vg	en	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L9	heet/adj/de_standaard_20000425_01_86/402	L9	maak	verb	maak/verb	maken	True	L	10	-0.22297354	801559	260	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L10	heet/adj/de_standaard_20000425_01_86/402	L10	te	comp	te/comp	te	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L11	heet/adj/de_standaard_20000425_01_86/402	L11	bioglas	noun	bioglas/noun	bioglas	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L12	heet/adj/de_standaard_20000425_01_86/402	L12	duur	adj	duur/adj	duur	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L13	heet/adj/de_standaard_20000425_01_86/402	L13	eerst	adv	eerst/adv	eerst	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L14	heet/adj/de_standaard_20000425_01_86/402	L14	van	prep	van/prep	van	True	L	15	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R0	heet/adj/de_standaard_20000425_01_86/402	R0	plasma_vlam	noun	plasma_vlam/noun	plasmavlam	True	R	1	NA	NA	NA	TRUE	TRUE	TRUE	FALSE	3
heet/adj/de_standaard_20000425_01_86/402/R1	heet/adj/de_standaard_20000425_01_86/402	R1	op	prep	op/prep	op	True	R	2	0.07248061	4502370	1959	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R2	heet/adj/de_standaard_20000425_01_86/402	R2	de	det	de/det	de	True	R	3	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R3	heet/adj/de_standaard_20000425_01_86/402	R3	prothese	noun	prothese/noun	prothese	True	R	4	1.1516916000000001	780	1	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R4	heet/adj/de_standaard_20000425_01_86/402	R4	te	comp	te/comp	te	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R5	heet/adj/de_standaard_20000425_01_86/402	R5	spuit	verb	spuit/verb	spuiten	True	R	6	1.6700587	4191	9	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R6	heet/adj/de_standaard_20000425_01_86/402	R6	,	punct	,/punct	,	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R7	heet/adj/de_standaard_20000425_01_86/402	R7	breng	verb	breng/verb	brengt	True	R	8	-0.033735115	243129	95	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R8	heet/adj/de_standaard_20000425_01_86/402	R8	hij	pron	hij/pron	hij	True	R	9	-0.24874377	2403923	764	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R9	heet/adj/de_standaard_20000425_01_86/402	R9	goedkoop	adj	goedkoop/adj	goedkope	True	R	10	0.09331563	40669	18	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R10	heet/adj/de_standaard_20000425_01_86/402	R10	poeder	noun	poeder/noun	poeders	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R11	heet/adj/de_standaard_20000425_01_86/402	R11	in	prep	in/prep	in	True	R	12	0.24172923	9492181	4889	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R12	heet/adj/de_standaard_20000425_01_86/402	R12	de	det	de/det	de	True	R	13	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R13	heet/adj/de_standaard_20000425_01_86/402	R13	vlam	noun	vlam/noun	vlam	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R14	heet/adj/de_standaard_20000425_01_86/402	R14	,	punct	,/punct	,	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000425_01_86/402/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L0	heet/adj/de_standaard_20010716_01_81/266	L0	land	noun	land/noun	land	True	L	1	-0.037015732	304215	119	FALSE	TRUE	TRUE	FALSE	2
heet/adj/de_standaard_20010716_01_81/266/L1	heet/adj/de_standaard_20010716_01_81/266	L1	was	verb	was/verb	waste	True	L	2	2.317515	6814	28	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010716_01_81/266/L2	heet/adj/de_standaard_20010716_01_81/266	L2	stuk_DIM	noun	stuk_DIM/noun	stukje	True	L	3	1.0919368	25704	31	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010716_01_81/266/L3	heet/adj/de_standaard_20010716_01_81/266	L3	dit	det	dit/det	Dit	True	L	4	-0.05046192	795783	307	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010716_01_81/266/L4	heet/adj/de_standaard_20010716_01_81/266	L4	sentence_delimiter	none	none	<sentence>	none	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L5	heet/adj/de_standaard_20010716_01_81/266	L5	sentence_delimiter	none	none	</sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L6	heet/adj/de_standaard_20010716_01_81/266	L6	.	punct	./punct	.	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L7	heet/adj/de_standaard_20010716_01_81/266	L7	ga	verb	ga/verb	gaan	False	L	8	-0.25942633	1085158	339	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L8	heet/adj/de_standaard_20010716_01_81/266	L8	te	comp	te/comp	te	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L9	heet/adj/de_standaard_20010716_01_81/266	L9	blijk	verb	blijk/verb	blijkt	False	L	10	-0.25880504	279801	88	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L10	heet/adj/de_standaard_20010716_01_81/266	L10	passage	noun	passage/noun	passages	False	L	11	0.6343181	7803	6	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L11	heet/adj/de_standaard_20010716_01_81/266	L11	vluchtig	adj	vluchtig/adj	vluchtige	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L12	heet/adj/de_standaard_20010716_01_81/266	L12	over	prep	over/prep	over	False	L	13	-0.08107386	1300877	486	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L13	heet/adj/de_standaard_20010716_01_81/266	L13	meer	adv	meer/adv	meer	False	L	14	-0.23985298	429100	137	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L14	heet/adj/de_standaard_20010716_01_81/266	L14	onder	adv	onder/adv	onder	False	L	15	-0.21815912	128088	42	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R0	heet/adj/de_standaard_20010716_01_81/266	R0	Waaiendijk	noun	Waaiendijk/noun	Waaiendijk	True	R	1	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010716_01_81/266/R1	heet/adj/de_standaard_20010716_01_81/266	R1	,	punct	,/punct	,	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R2	heet/adj/de_standaard_20010716_01_81/266	R2	""""	punct	"""/punct"	""""	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R3	heet/adj/de_standaard_20010716_01_81/266	R3	waar	adv	waar/adv	waar	True	R	4	0.32931766	363546	206	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R4	heet/adj/de_standaard_20010716_01_81/266	R4	alles	noun	alles/noun	alles	True	R	5	0.33467704	209596	119	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R5	heet/adj/de_standaard_20010716_01_81/266	R5	samen_waai	verb	samen_waai/verb	samenwaait	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R6	heet/adj/de_standaard_20010716_01_81/266	R6	wat	pron	wat/pron	wat	True	R	7	0.06290877	598351	259	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R7	heet/adj/de_standaard_20010716_01_81/266	R7	in	prep	in/prep	in	True	R	8	0.24172923	9492181	4889	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R8	heet/adj/de_standaard_20010716_01_81/266	R8	de	det	de/det	de	True	R	9	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R9	heet/adj/de_standaard_20010716_01_81/266	R9	stad	noun	stad/noun	stad	True	R	10	0.09219066	189573	84	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R10	heet/adj/de_standaard_20010716_01_81/266	R10	te	adv	te/adv	te	True	R	11	1.6764296000000003	407519	883	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R11	heet/adj/de_standaard_20010716_01_81/266	R11	los	adj	los/adj	los	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R12	heet/adj/de_standaard_20010716_01_81/266	R12	of	vg	of/vg	of	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R13	heet/adj/de_standaard_20010716_01_81/266	R13	te	adv	te/adv	te	True	R	14	1.6764296000000003	407519	883	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R14	heet/adj/de_standaard_20010716_01_81/266	R14	licht	adj	licht/adj	licht	True	R	15	0.31760556	48585	27	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010716_01_81/266/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L0	heet/adj/de_standaard_20031025_01_218/2337	L0	een	det	een/det	een	True	L	1	0.21254325	11075723	5562	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20031025_01_218/2337/L1	heet/adj/de_standaard_20031025_01_218/2337	L1	op	prep	op/prep	op	True	L	2	0.07248061	4502370	1959	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20031025_01_218/2337/L2	heet/adj/de_standaard_20031025_01_218/2337	L2	druppel	noun	druppel/noun	druppels	True	L	3	4.815082	4731	237	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20031025_01_218/2337/L3	heet/adj/de_standaard_20031025_01_218/2337	L3	ben	verb	ben/verb	zijn	True	L	4	0.16841711	9938754	4769	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L4	heet/adj/de_standaard_20031025_01_218/2337	L4	het	noun	het/noun	Het	True	L	5	-0.07411554	764720	289	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L5	heet/adj/de_standaard_20031025_01_218/2337	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L6	heet/adj/de_standaard_20031025_01_218/2337	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L7	heet/adj/de_standaard_20031025_01_218/2337	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L8	heet/adj/de_standaard_20031025_01_218/2337	L8	streek	noun	streek/noun	streek	False	L	9	0.08574204	18080	8	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L9	heet/adj/de_standaard_20031025_01_218/2337	L9	de	det	de/det	de	False	L	10	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L10	heet/adj/de_standaard_20031025_01_218/2337	L10	van	prep	van/prep	van	False	L	11	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L11	heet/adj/de_standaard_20031025_01_218/2337	L11	afhankelijk	adj	afhankelijk/adj	Afhankelijk	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L12	heet/adj/de_standaard_20031025_01_218/2337	L12	sentence_delimiter	none	none	<sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L13	heet/adj/de_standaard_20031025_01_218/2337	L13	sentence_delimiter	none	none	</sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L14	heet/adj/de_standaard_20031025_01_218/2337	L14	.	punct	./punct	.	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R0	heet/adj/de_standaard_20031025_01_218/2337	R0	plaat	noun	plaat/noun	plaat	True	R	1	3.115925	27330	251	TRUE	TRUE	TRUE	FALSE	3
heet/adj/de_standaard_20031025_01_218/2337/R1	heet/adj/de_standaard_20031025_01_218/2337	R1	:	punct	:/punct	:	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R2	heet/adj/de_standaard_20031025_01_218/2337	R2	voor	prep	voor/prep	voor	True	R	3	-0.10629398	3806927	1383	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R3	heet/adj/de_standaard_20031025_01_218/2337	R3	elk	det	elk/det	elke	True	R	4	0.047399912	249085	106	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R4	heet/adj/de_standaard_20031025_01_218/2337	R4	slaaf	noun	slaaf/noun	slaaf	True	R	5	0.705542	3657	3	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R5	heet/adj/de_standaard_20031025_01_218/2337	R5	die	pron	die/pron	die	True	R	6	-0.18750222	2519801	852	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R6	heet/adj/de_standaard_20031025_01_218/2337	R6	naar	prep	naar/prep	naar	True	R	7	-0.030210095	1512452	594	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R7	heet/adj/de_standaard_20031025_01_218/2337	R7	zijn	det	zijn/det	zijn	True	R	8	-0.2831475	2164588	663	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R8	heet/adj/de_standaard_20031025_01_218/2337	R8	dorp	noun	dorp/noun	dorp	True	R	9	-0.08056304	37386	14	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R9	heet/adj/de_standaard_20031025_01_218/2337	R9	keer_terug	verb	keer_terug/verb	terugkeert	True	R	10	-0.45363137	50783	13	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R10	heet/adj/de_standaard_20031025_01_218/2337	R10	,	punct	,/punct	,	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R11	heet/adj/de_standaard_20031025_01_218/2337	R11	word	verb	word/verb	worden	True	R	12	0.44066927	3486710	2197	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R12	heet/adj/de_standaard_20031025_01_218/2337	R12	er	adv	er/adv	er	True	R	13	-0.014603617	1744977	700	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R13	heet/adj/de_standaard_20031025_01_218/2337	R13	dezelfde	det	dezelfde/det	dezelfde	True	R	14	-0.42627072	97788	26	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R14	heet/adj/de_standaard_20031025_01_218/2337	R14	dag	noun	dag/noun	dag	True	R	15	0.77779925	388220	342	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20031025_01_218/2337/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L0	heet/adj/de_standaard_20010124_01_39/291	L0	bel	noun	bel/noun	bel	True	L	1	0.6589941999999999	5151	4	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010124_01_39/291/L1	heet/adj/de_standaard_20010124_01_39/291	L1	een	det	een/det	een	True	L	2	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L2	heet/adj/de_standaard_20010124_01_39/291	L2	van	prep	van/prep	van	True	L	3	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L3	heet/adj/de_standaard_20010124_01_39/291	L3	karakteristiek	noun	karakteristiek/noun	karakteristieken	True	L	4	1.3116363000000002	661	1	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L4	heet/adj/de_standaard_20010124_01_39/291	L4	alle	det	alle/det	alle	True	L	5	-0.3156334	422543	125	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L5	heet/adj/de_standaard_20010124_01_39/291	L5	heb	verb	heb/verb	hadden	True	L	6	-0.36773524	4034811	1129	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L6	heet/adj/de_standaard_20010124_01_39/291	L6	seismogram	noun	seismogram/noun	seismogrammen	True	L	7	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010124_01_39/291/L7	heet/adj/de_standaard_20010124_01_39/291	L7	de	det	de/det	De	True	L	8	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L8	heet/adj/de_standaard_20010124_01_39/291	L8	sentence_delimiter	none	none	<sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L9	heet/adj/de_standaard_20010124_01_39/291	L9	sentence_delimiter	none	none	</sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L10	heet/adj/de_standaard_20010124_01_39/291	L10	.	punct	./punct	.	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L11	heet/adj/de_standaard_20010124_01_39/291	L11	klein	adj	klein/adj	kleinere	False	L	12	0.24879020000000002	228937	119	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L12	heet/adj/de_standaard_20010124_01_39/291	L12	reeks	noun	reeks/noun	reeks	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L13	heet/adj/de_standaard_20010124_01_39/291	L13	geen	det	geen/det	geen	False	L	14	-0.23819056	1048752	334	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L14	heet/adj/de_standaard_20010124_01_39/291	L14	,	punct	,/punct	,	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R0	heet/adj/de_standaard_20010124_01_39/291	R0	gas	noun	gas/noun	gassen	True	R	1	3.0073354	11491	94	TRUE	TRUE	TRUE	FALSE	3
heet/adj/de_standaard_20010124_01_39/291/R1	heet/adj/de_standaard_20010124_01_39/291	R1	die	pron	die/pron	die	True	R	2	-0.18750222	2519801	852	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010124_01_39/291/R2	heet/adj/de_standaard_20010124_01_39/291	R2	naar	prep	naar/prep	naar	True	R	3	-0.030210095	1512452	594	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010124_01_39/291/R3	heet/adj/de_standaard_20010124_01_39/291	R3	de	det	de/det	de	True	R	4	0.14649855	28074105	13172	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010124_01_39/291/R4	heet/adj/de_standaard_20010124_01_39/291	R4	oppervlakte	noun	oppervlakte/noun	oppervlakte	True	R	5	0.7494629	6974	6	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010124_01_39/291/R5	heet/adj/de_standaard_20010124_01_39/291	R5	stijg	verb	stijg/verb	stijgt	True	R	6	-0.50080276	81713	20	FALSE	FALSE	TRUE	FALSE	1
heet/adj/de_standaard_20010124_01_39/291/R6	heet/adj/de_standaard_20010124_01_39/291	R6	.	punct	./punct	.	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R7	heet/adj/de_standaard_20010124_01_39/291	R7	sentence_delimiter	none	none	</sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R8	heet/adj/de_standaard_20010124_01_39/291	R8	sentence_delimiter	none	none	<sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R9	heet/adj/de_standaard_20010124_01_39/291	R9	de	det	de/det	De	False	R	10	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R10	heet/adj/de_standaard_20010124_01_39/291	R10	vorsers	noun	vorsers/noun	vorsers	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R11	heet/adj/de_standaard_20010124_01_39/291	R11	rapporteer	verb	rapporteer/verb	rapporteren	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R12	heet/adj/de_standaard_20010124_01_39/291	R12	in	prep	in/prep	in	False	R	13	0.24172923	9492181	4889	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R13	heet/adj/de_standaard_20010124_01_39/291	R13	Eos	name	Eos/name	Eos	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R14	heet/adj/de_standaard_20010124_01_39/291	R14	,	punct	,/punct	,	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20010124_01_39/291/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L0	heet/adj/de_standaard_20000401_01_116/91	L0	de	det	de/det	de	True	L	1	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L1	heet/adj/de_standaard_20000401_01_116/91	L1	van	prep	van/prep	van	True	L	2	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L2	heet/adj/de_standaard_20000401_01_116/91	L2	één	pron	één/pron	een	True	L	3	0.24295479999999997	218147	113	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L3	heet/adj/de_standaard_20000401_01_116/91	L3	ben	verb	ben/verb	is	True	L	4	0.16841711	9938754	4769	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L4	heet/adj/de_standaard_20000401_01_116/91	L4	vluchteling	noun	vluchteling/noun	vluchtelingen	True	L	5	0.31493730000000003	23542	13	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L5	heet/adj/de_standaard_20000401_01_116/91	L5	de	det	de/det	de	True	L	6	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L6	heet/adj/de_standaard_20000401_01_116/91	L6	van	prep	van/prep	van	True	L	7	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L7	heet/adj/de_standaard_20000401_01_116/91	L7	lot	noun	lot/noun	lot	True	L	8	0.08039299999999999	20553	9	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L8	heet/adj/de_standaard_20000401_01_116/91	L8	het	det	het/det	Het	True	L	9	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L9	heet/adj/de_standaard_20000401_01_116/91	L9	sentence_delimiter	none	none	<sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L10	heet/adj/de_standaard_20000401_01_116/91	L10	sentence_delimiter	none	none	</sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L11	heet/adj/de_standaard_20000401_01_116/91	L11	.	punct	./punct	.	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/de_standaard_20000401_01_116/91/L12	heet/adj/de_standaard_20000401_01_116/91	L12	zie	verb	zie/verb	gezien	False	L	13	-0.674559	555838	115	FALSE	FALSE	FALSE	FALSE	0
