_id	_cws.dof.foc10.nav.weight.bound	_count.dof.foc10.nav.weight.bound	_cws.dof.foc10.nav.selection.bound	_count.dof.foc10.nav.selection.bound	_cws.dof.foc10.nav.no.bound	_count.dof.foc10.nav.no.bound	_cws.dof.foc10.all.weight.bound	_count.dof.foc10.all.weight.bound	_cws.dof.foc10.all.selection.bound	_count.dof.foc10.all.selection.bound	_cws.dof.foc10.all.no.bound	_count.dof.foc10.all.no.bound	_cws.dof.foc5.nav.weight.bound	_count.dof.foc5.nav.weight.bound	_cws.dof.foc5.nav.selection.bound	_count.dof.foc5.nav.selection.bound	_cws.dof.foc5.nav.no.bound	_count.dof.foc5.nav.no.bound	_cws.dof.foc5.all.weight.bound	_count.dof.foc5.all.weight.bound	_cws.dof.foc5.all.selection.bound	_count.dof.foc5.all.selection.bound	_cws.dof.foc5.all.no.bound	_count.dof.foc5.all.no.bound
dof/adj/volkskrant_20010816_9/135	beetje/noun;kaal/adj;oog/noun;sta/verb;word/verb	5	beetje/noun;kaal/adj;oog/noun;sta/verb;word/verb	5	beetje/noun;kaal/adj;oog/noun;sta/verb;word/verb	5	beetje/noun;een/det;kaal/adj;oog/noun;sta/verb;wat/det;word/verb;zijn/det	8	beetje/noun;een/det;kaal/adj;oog/noun;sta/verb;wat/det;word/verb;zijn/det	8	beetje/noun;een/det;kaal/adj;oog/noun;sta/verb;wat/det;word/verb;zijn/det	8	beetje/noun;oog/noun;sta/verb	3	beetje/noun;oog/noun;sta/verb	3	beetje/noun;oog/noun;sta/verb	3	beetje/noun;een/det;oog/noun;sta/verb	4	beetje/noun;een/det;oog/noun;sta/verb	4	beetje/noun;een/det;oog/noun;sta/verb	4
dof/adj/volkskrant_20010804_83/13	hond/noun;hoor/verb;knal/noun;loop/verb	4	hond/noun;hoor/verb;knal/noun;loop/verb	4	hond/noun;hoor/verb;knal/noun;loop/verb	4	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun;loop/verb;met/prep;mijn/det	9	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun;loop/verb;met/prep;mijn/det	9	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun;loop/verb;met/prep;mijn/det	9	hond/noun;hoor/verb;knal/noun	3	hond/noun;hoor/verb;knal/noun	3	hond/noun;hoor/verb;knal/noun	3	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun	6	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun	6	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun	6
dof/adj/volkskrant_19990923_70/852	aanmoediging/noun;ben/verb;heerlijk/adj;klap/noun;snerp/adj;trom/noun;type/noun	7	aanmoediging/noun;ben/verb;heerlijk/adj;klap/noun;snerp/adj;trom/noun;type/noun	7	aanmoediging/noun;ben/verb;heerlijk/adj;klap/noun;snerp/adj;trom/noun;type/noun	7	aanmoediging/noun;ben/verb;een/det;heerlijk/adj;het/det;klap/noun;op/prep;snerp/adj;trom/noun;type/noun	10	aanmoediging/noun;ben/verb;een/det;heerlijk/adj;het/det;klap/noun;op/prep;snerp/adj;trom/noun;type/noun	10	aanmoediging/noun;ben/verb;een/det;heerlijk/adj;het/det;klap/noun;op/prep;snerp/adj;trom/noun;type/noun	10	aanmoediging/noun;heerlijk/adj;klap/noun;trom/noun	4	aanmoediging/noun;heerlijk/adj;klap/noun;trom/noun	4	aanmoediging/noun;heerlijk/adj;klap/noun;trom/noun	4	aanmoediging/noun;een/det;heerlijk/adj;het/det;klap/noun;op/prep;trom/noun	7	aanmoediging/noun;een/det;heerlijk/adj;het/det;klap/noun;op/prep;trom/noun	7	aanmoediging/noun;een/det;heerlijk/adj;het/det;klap/noun;op/prep;trom/noun	7
dof/adj/volkskrant_20001223_167/36	ellende/noun;heel/adj;loop_uit/verb;meld/verb	4	ellende/noun;heel/adj;loop_uit/verb;meld/verb	4	ellende/noun;heel/adj;loop_uit/verb;meld/verb	4	ellende/noun;heel/adj;het/det;loop_uit/verb;meld/verb;op/prep;uit/part	7	ellende/noun;heel/adj;het/det;loop_uit/verb;meld/verb;op/prep;uit/part	7	ellende/noun;heel/adj;het/det;loop_uit/verb;meld/verb;op/prep;uit/part	7	ellende/noun;heel/adj;loop_uit/verb	3	ellende/noun;heel/adj;loop_uit/verb	3	ellende/noun;heel/adj;loop_uit/verb	3	ellende/noun;heel/adj;loop_uit/verb;op/prep;uit/part	5	ellende/noun;heel/adj;loop_uit/verb;op/prep;uit/part	5	ellende/noun;heel/adj;loop_uit/verb;op/prep;uit/part	5
dof/adj/volkskrant_20001215_124/481	ben/verb;flank/noun;nek/noun;oog/noun;staar/verb;zak/verb;zwaar/adj	7	ben/verb;flank/noun;nek/noun;oog/noun;staar/verb;zak/verb;zwaar/adj	7	ben/verb;flank/noun;nek/noun;oog/noun;staar/verb;zak/verb;zwaar/adj	7	ben/verb;flank/noun;met/prep;nek/noun;omlaag/adv;oog/noun;staar/verb;zak/verb;zwaar/adj	9	ben/verb;flank/noun;met/prep;nek/noun;omlaag/adv;oog/noun;staar/verb;zak/verb;zwaar/adj	9	ben/verb;flank/noun;met/prep;nek/noun;omlaag/adv;oog/noun;staar/verb;zak/verb;zwaar/adj	9	oog/noun;staar/verb	2	oog/noun;staar/verb	2	oog/noun;staar/verb	2	met/prep;oog/noun;staar/verb	3	met/prep;oog/noun;staar/verb	3	met/prep;oog/noun;staar/verb	3
dof/adj/volkskrant_20000928_71/381	oog/noun;sta/verb;verdrietig/adj	3	oog/noun;sta/verb;verdrietig/adj	3	oog/noun;sta/verb;verdrietig/adj	3	oog/noun;sta/verb;verdrietig/adj;zijn/det	4	oog/noun;sta/verb;verdrietig/adj;zijn/det	4	oog/noun;sta/verb;verdrietig/adj;zijn/det	4	oog/noun;sta/verb;verdrietig/adj	3	oog/noun;sta/verb;verdrietig/adj	3	oog/noun;sta/verb;verdrietig/adj	3	oog/noun;sta/verb;verdrietig/adj;zijn/det	4	oog/noun;sta/verb;verdrietig/adj;zijn/det	4	oog/noun;sta/verb;verdrietig/adj;zijn/det	4
dof/adj/volkskrant_20020227_78/683	klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	4	klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	4	klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	4	een/det;klink/verb;knal/noun;plotseling/adj;vanuit/prep;weg_versperring/noun	6	een/det;klink/verb;knal/noun;plotseling/adj;vanuit/prep;weg_versperring/noun	6	een/det;klink/verb;knal/noun;plotseling/adj;vanuit/prep;weg_versperring/noun	6	klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	4	klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	4	klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	4	een/det;klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	5	een/det;klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	5	een/det;klink/verb;knal/noun;plotseling/adj;weg_versperring/noun	5
dof/adj/volkskrant_20020307_53/789	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;vanuit/prep;verte/noun;waai_aan/verb	5	explosie/noun;geluid/noun;vanuit/prep;verte/noun;waai_aan/verb	5	explosie/noun;geluid/noun;vanuit/prep;verte/noun;waai_aan/verb	5	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4	explosie/noun;geluid/noun;verte/noun;waai_aan/verb	4
dof/adj/volkskrant_19990728_57/263	alles/noun;ben/verb;grauw/adj;maak_schoon/verb;val/verb;vies/adj	6	alles/noun;ben/verb;grauw/adj;maak_schoon/verb;val/verb;vies/adj	6	alles/noun;ben/verb;grauw/adj;maak_schoon/verb;val/verb;vies/adj	6	alles/noun;ben/verb;grauw/adj;maak_schoon/verb;schoon/part;val/verb;vies/adj;wat/pron	8	alles/noun;ben/verb;grauw/adj;maak_schoon/verb;schoon/part;val/verb;vies/adj;wat/pron	8	alles/noun;ben/verb;grauw/adj;maak_schoon/verb;schoon/part;val/verb;vies/adj;wat/pron	8	grauw/adj;maak_schoon/verb;vies/adj	3	grauw/adj;maak_schoon/verb;vies/adj	3	grauw/adj;maak_schoon/verb;vies/adj	3	grauw/adj;maak_schoon/verb;vies/adj;wat/pron	4	grauw/adj;maak_schoon/verb;vies/adj;wat/pron	4	grauw/adj;maak_schoon/verb;vies/adj;wat/pron	4
dof/adj/volkskrant_20020126_131/16	erotisch/adj;glans/noun;koninklijk/adj;rebels/adj;speels/adj	5	erotisch/adj;glans/noun;koninklijk/adj;rebels/adj;speels/adj	5	erotisch/adj;glans/noun;koninklijk/adj;rebels/adj;speels/adj	5	een/det;erotisch/adj;glans/noun;koninklijk/adj;rebels/adj;soms/adv;speels/adj	7	een/det;erotisch/adj;glans/noun;koninklijk/adj;rebels/adj;soms/adv;speels/adj	7	een/det;erotisch/adj;glans/noun;koninklijk/adj;rebels/adj;soms/adv;speels/adj	7	erotisch/adj;glans/noun	2	erotisch/adj;glans/noun	2	erotisch/adj;glans/noun	2	een/det;erotisch/adj;glans/noun;soms/adv	4	een/det;erotisch/adj;glans/noun;soms/adv	4	een/det;erotisch/adj;glans/noun;soms/adv	4
dof/adj/volkskrant_20011013_137/1301	bloedserieus/adj;eindeloos/adj;lees_voor/verb;stoet/noun;toon/noun	5	bloedserieus/adj;eindeloos/adj;lees_voor/verb;stoet/noun;toon/noun	5	bloedserieus/adj;eindeloos/adj;lees_voor/verb;stoet/noun;toon/noun	5	bloedserieus/adj;die/pron;eindeloos/adj;lees_voor/verb;op/prep;stoet/noun;toon/noun	7	bloedserieus/adj;die/pron;eindeloos/adj;lees_voor/verb;op/prep;stoet/noun;toon/noun	7	bloedserieus/adj;die/pron;eindeloos/adj;lees_voor/verb;op/prep;stoet/noun;toon/noun	7	bloedserieus/adj;lees_voor/verb;toon/noun	3	bloedserieus/adj;lees_voor/verb;toon/noun	3	bloedserieus/adj;lees_voor/verb;toon/noun	3	bloedserieus/adj;die/pron;lees_voor/verb;op/prep;toon/noun	5	bloedserieus/adj;die/pron;lees_voor/verb;op/prep;toon/noun	5	bloedserieus/adj;die/pron;lees_voor/verb;op/prep;toon/noun	5
dof/adj/volkskrant_20001028_48/277	klap/noun;klink/verb;ontplof/adj;verte/noun	4	klap/noun;klink/verb;ontplof/adj;verte/noun	4	klap/noun;klink/verb;ontplof/adj;verte/noun	4	af/adv;een/det;en/adv;er/adv;klap/noun;klink/verb;nog/adv;ontplof/adj;toe/adv;verte/noun	10	af/adv;een/det;en/adv;er/adv;klap/noun;klink/verb;nog/adv;ontplof/adj;toe/adv;verte/noun	10	af/adv;een/det;en/adv;er/adv;klap/noun;klink/verb;nog/adv;ontplof/adj;toe/adv;verte/noun	10	klap/noun;ontplof/adj	2	klap/noun;ontplof/adj	2	klap/noun;ontplof/adj	2	af/adv;een/det;en/adv;klap/noun;nog/adv;ontplof/adj;toe/adv	7	af/adv;een/det;en/adv;klap/noun;nog/adv;ontplof/adj;toe/adv	7	af/adv;een/det;en/adv;klap/noun;nog/adv;ontplof/adj;toe/adv	7
dof/adj/volkskrant_19990701_37/109	auto/noun;boor/verb;klap/noun;portier/noun	4	auto/noun;boor/verb;klap/noun;portier/noun	4	auto/noun;boor/verb;klap/noun;portier/noun	4	auto/noun;boor/verb;een/det;het/det;klap/noun;met/prep;portier/noun;zich/pron	8	auto/noun;boor/verb;een/det;het/det;klap/noun;met/prep;portier/noun;zich/pron	8	auto/noun;boor/verb;een/det;het/det;klap/noun;met/prep;portier/noun;zich/pron	8	boor/verb;klap/noun;portier/noun	3	boor/verb;klap/noun;portier/noun	3	boor/verb;klap/noun;portier/noun	3	boor/verb;het/det;klap/noun;met/prep;portier/noun;zich/pron	6	boor/verb;het/det;klap/noun;met/prep;portier/noun;zich/pron	6	boor/verb;het/det;klap/noun;met/prep;portier/noun;zich/pron	6
dof/adj/volkskrant_20030719_21/302	glans/noun;slecht/adj	2	glans/noun;slecht/adj	2	glans/noun;slecht/adj	2	glans/noun;slecht/adj;wat/adv	3	glans/noun;slecht/adj;wat/adv	3	glans/noun;slecht/adj;wat/adv	3		0		0		0	wat/adv	1	wat/adv	1	wat/adv	1
dof/adj/volkskrant_20010530_135/351	bleek/adj;gezicht/noun;oog/noun;word/verb	4	bleek/adj;gezicht/noun;oog/noun;word/verb	4	bleek/adj;gezicht/noun;oog/noun;word/verb	4	bleek/adj;gezicht/noun;oog/noun;word/verb	4	bleek/adj;gezicht/noun;oog/noun;word/verb	4	bleek/adj;gezicht/noun;oog/noun;word/verb	4	bleek/adj;oog/noun;word/verb	3	bleek/adj;oog/noun;word/verb	3	bleek/adj;oog/noun;word/verb	3	bleek/adj;oog/noun;word/verb	3	bleek/adj;oog/noun;word/verb	3	bleek/adj;oog/noun;word/verb	3
dof/adj/volkskrant_20020215_151/22	alles/noun;ander/adj;berusting/noun;even/adj;gooi_uit/verb;sla_toe/verb	6	alles/noun;ander/adj;berusting/noun;even/adj;gooi_uit/verb;sla_toe/verb	6	alles/noun;ander/adj;berusting/noun;even/adj;gooi_uit/verb;sla_toe/verb	6	alles/noun;ander/adj;berusting/noun;een/det;een/pron;er/adv;even/adj;gooi_uit/verb;nog/adv;sla_toe/verb	10	alles/noun;ander/adj;berusting/noun;een/det;een/pron;er/adv;even/adj;gooi_uit/verb;nog/adv;sla_toe/verb	10	alles/noun;ander/adj;berusting/noun;een/det;een/pron;er/adv;even/adj;gooi_uit/verb;nog/adv;sla_toe/verb	10	ander/adj;berusting/noun;sla_toe/verb	3	ander/adj;berusting/noun;sla_toe/verb	3	ander/adj;berusting/noun;sla_toe/verb	3	ander/adj;berusting/noun;een/det;een/pron;sla_toe/verb	5	ander/adj;berusting/noun;een/det;een/pron;sla_toe/verb	5	ander/adj;berusting/noun;een/det;een/pron;sla_toe/verb	5
dof/adj/volkskrant_20030411_125/27	beetje/noun;boekje/noun;glans/adj;juweel/noun;weggestopt/adj	5	beetje/noun;boekje/noun;glans/adj;juweel/noun;weggestopt/adj	5	beetje/noun;boekje/noun;glans/adj;juweel/noun;weggestopt/adj	5	beetje/noun;boekje/noun;een/det;glans/adj;juweel/noun;weggestopt/adj	6	beetje/noun;boekje/noun;een/det;glans/adj;juweel/noun;weggestopt/adj	6	beetje/noun;boekje/noun;een/det;glans/adj;juweel/noun;weggestopt/adj	6	boekje/noun;glans/adj;juweel/noun	3	boekje/noun;glans/adj;juweel/noun	3	boekje/noun;glans/adj;juweel/noun	3	boekje/noun;een/det;glans/adj;juweel/noun	4	boekje/noun;een/det;glans/adj;juweel/noun	4	boekje/noun;een/det;glans/adj;juweel/noun	4
dof/adj/volkskrant_20001202_199/1615	ben/verb;zwaar/adj	2	ben/verb;zwaar/adj	2	ben/verb;zwaar/adj	2	ben/verb;die/det;heel/adv;het/det;zwaar/adj	5	ben/verb;die/det;heel/adv;het/det;zwaar/adj	5	ben/verb;die/det;heel/adv;het/det;zwaar/adj	5	zwaar/adj	1	zwaar/adj	1	zwaar/adj	1	heel/adv;het/det;zwaar/adj	3	heel/adv;het/det;zwaar/adj	3	heel/adv;het/det;zwaar/adj	3
dof/adj/volkskrant_19990204_19/363	ben/verb;bereiding/noun;dikwijls/adj;dooier/noun;helder/adj;over/adj;vaak/adj	7	ben/verb;bereiding/noun;dikwijls/adj;dooier/noun;helder/adj;over/adj;vaak/adj	7	ben/verb;bereiding/noun;dikwijls/adj;dooier/noun;helder/adj;over/adj;vaak/adj	7	ben/verb;bereiding/noun;dikwijls/adj;dooier/noun;een/det;helder/adj;over/adj;vaak/adj	8	ben/verb;bereiding/noun;dikwijls/adj;dooier/noun;een/det;helder/adj;over/adj;vaak/adj	8	ben/verb;bereiding/noun;dikwijls/adj;dooier/noun;een/det;helder/adj;over/adj;vaak/adj	8	ben/verb;dikwijls/adj;dooier/noun;helder/adj	4	ben/verb;dikwijls/adj;dooier/noun;helder/adj	4	ben/verb;dikwijls/adj;dooier/noun;helder/adj	4	ben/verb;dikwijls/adj;dooier/noun;helder/adj	4	ben/verb;dikwijls/adj;dooier/noun;helder/adj	4	ben/verb;dikwijls/adj;dooier/noun;helder/adj	4
dof/adj/parool_20001009_55/186	akelig/adj;hard/adj;nagel/noun	3	akelig/adj;hard/adj;nagel/noun	3	akelig/adj;hard/adj;nagel/noun	3	akelig/adj;een/det;hard/adj;mijn/det;nagel/noun;onder/prep;op/prep	7	akelig/adj;een/det;hard/adj;mijn/det;nagel/noun;onder/prep;op/prep	7	akelig/adj;een/det;hard/adj;mijn/det;nagel/noun;onder/prep;op/prep	7	akelig/adj;hard/adj	2	akelig/adj;hard/adj	2	akelig/adj;hard/adj	2	akelig/adj;een/det;hard/adj;op/prep	4	akelig/adj;een/det;hard/adj;op/prep	4	akelig/adj;een/det;hard/adj;op/prep	4
dof/adj/parool_20020426_27/689	blijk/verb;schuld/noun;voortijdig/adj	3	blijk/verb;schuld/noun;voortijdig/adj	3	blijk/verb;schuld/noun;voortijdig/adj	3	blijk/verb;een/det;haar/pron;ik/pron;mijn/det;nog/adv;schuld/noun;voortijdig/adj	8	blijk/verb;een/det;haar/pron;ik/pron;mijn/det;nog/adv;schuld/noun;voortijdig/adj	8	blijk/verb;een/det;haar/pron;ik/pron;mijn/det;nog/adv;schuld/noun;voortijdig/adj	8	voortijdig/adj	1	voortijdig/adj	1	voortijdig/adj	1	een/det;haar/pron;voortijdig/adj	3	een/det;haar/pron;voortijdig/adj	3	een/det;haar/pron;voortijdig/adj	3
dof/adj/parool_20020813_13/318	ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	4	ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	4	ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	4	haar/det;ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	5	haar/det;ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	5	haar/det;ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	5	ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	4	ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	4	ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	4	haar/det;ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	5	haar/det;ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	5	haar/det;ontbloot/verb;onzeker/adj;oog/noun;oog_lid/noun	5
dof/adj/parool_20010928_30/2040	berusting/noun;donker/adj;uitzichtloos_heid/noun	3	berusting/noun;donker/adj;uitzichtloos_heid/noun	3	berusting/noun;donker/adj;uitzichtloos_heid/noun	3	berusting/noun;donker/adj;met/prep;uitzichtloos_heid/noun;zo'n/det	5	berusting/noun;donker/adj;met/prep;uitzichtloos_heid/noun;zo'n/det	5	berusting/noun;donker/adj;met/prep;uitzichtloos_heid/noun;zo'n/det	5	berusting/noun	1	berusting/noun	1	berusting/noun	1	berusting/noun;met/prep	2	berusting/noun;met/prep	2	berusting/noun;met/prep	2
dof/adj/parool_19990130_113/4436	ander/adj;hart/noun;hoor/verb;niets/noun;ritme/noun	5	ander/adj;hart/noun;hoor/verb;niets/noun;ritme/noun	5	ander/adj;hart/noun;hoor/verb;niets/noun;ritme/noun	5	ander/adj;dan/adv;hart/noun;het/det;hoor/verb;je/pron;niets/noun;ritme/noun	8	ander/adj;dan/adv;hart/noun;het/det;hoor/verb;je/pron;niets/noun;ritme/noun	8	ander/adj;dan/adv;hart/noun;het/det;hoor/verb;je/pron;niets/noun;ritme/noun	8	ander/adj;hart/noun;niets/noun;ritme/noun	4	ander/adj;hart/noun;niets/noun;ritme/noun	4	ander/adj;hart/noun;niets/noun;ritme/noun	4	ander/adj;hart/noun;het/det;niets/noun;ritme/noun	5	ander/adj;hart/noun;het/det;niets/noun;ritme/noun	5	ander/adj;hart/noun;het/det;niets/noun;ritme/noun	5
dof/adj/parool_20000609_90/137	flat_gebouw/noun;klap/noun;kom_terecht/verb;laag/adj;verdieping/noun;zand/noun	6	flat_gebouw/noun;klap/noun;kom_terecht/verb;laag/adj;verdieping/noun;zand/noun	6	flat_gebouw/noun;klap/noun;kom_terecht/verb;laag/adj;verdieping/noun;zand/noun	6	een/det;flat_gebouw/noun;het/det;klap/noun;kom_terecht/verb;laag/adj;met/prep;op/prep;verdieping/noun;zand/noun	10	een/det;flat_gebouw/noun;het/det;klap/noun;kom_terecht/verb;laag/adj;met/prep;op/prep;verdieping/noun;zand/noun	10	een/det;flat_gebouw/noun;het/det;klap/noun;kom_terecht/verb;laag/adj;met/prep;op/prep;verdieping/noun;zand/noun	10	klap/noun;kom_terecht/verb;laag/adj;zand/noun	4	klap/noun;kom_terecht/verb;laag/adj;zand/noun	4	klap/noun;kom_terecht/verb;laag/adj;zand/noun	4	een/det;klap/noun;kom_terecht/verb;laag/adj;met/prep;op/prep;zand/noun	7	een/det;klap/noun;kom_terecht/verb;laag/adj;met/prep;op/prep;zand/noun	7	een/det;klap/noun;kom_terecht/verb;laag/adj;met/prep;op/prep;zand/noun	7
dof/adj/parool_20011212_128/32	beetje/noun;even/adj;flikker/verb;klap/noun;licht/noun;merk/verb	6	beetje/noun;even/adj;flikker/verb;klap/noun;licht/noun;merk/verb	6	beetje/noun;even/adj;flikker/verb;klap/noun;licht/noun;merk/verb	6	beetje/noun;een/det;even/adj;flikker/verb;het/det;ik/pron;klap/noun;licht/noun;merk/verb;zo/adv	10	beetje/noun;een/det;even/adj;flikker/verb;het/det;ik/pron;klap/noun;licht/noun;merk/verb;zo/adv	10	beetje/noun;een/det;even/adj;flikker/verb;het/det;ik/pron;klap/noun;licht/noun;merk/verb;zo/adv	10	beetje/noun;flikker/verb;klap/noun;licht/noun	4	beetje/noun;flikker/verb;klap/noun;licht/noun	4	beetje/noun;flikker/verb;klap/noun;licht/noun	4	beetje/noun;een/det;flikker/verb;het/det;klap/noun;licht/noun	6	beetje/noun;een/det;flikker/verb;het/det;klap/noun;licht/noun	6	beetje/noun;een/det;flikker/verb;het/det;klap/noun;licht/noun	6
dof/adj/parool_20010420_12/709	boor/verb;dik/adj;keel/noun;kreet/noun;tand/noun	5	boor/verb;dik/adj;keel/noun;kreet/noun;tand/noun	5	boor/verb;dik/adj;keel/noun;kreet/noun;tand/noun	5	boor/verb;dik/adj;een/det;keel/noun;kreet/noun;mijn/det;tand/noun;zich/pron;zijn/det	9	boor/verb;dik/adj;een/det;keel/noun;kreet/noun;mijn/det;tand/noun;zich/pron;zijn/det	9	boor/verb;dik/adj;een/det;keel/noun;kreet/noun;mijn/det;tand/noun;zich/pron;zijn/det	9	boor/verb;keel/noun;kreet/noun;tand/noun	4	boor/verb;keel/noun;kreet/noun;tand/noun	4	boor/verb;keel/noun;kreet/noun;tand/noun	4	boor/verb;een/det;keel/noun;kreet/noun;mijn/det;tand/noun	6	boor/verb;een/det;keel/noun;kreet/noun;mijn/det;tand/noun	6	boor/verb;een/det;keel/noun;kreet/noun;mijn/det;tand/noun	6
dof/adj/parool_19990129_122/321	Rus/noun;ellende/noun;intens/adj;komedie/noun;ontsnap/verb;verlangen/noun	6	Rus/noun;ellende/noun;intens/adj;komedie/noun;ontsnap/verb;verlangen/noun	6	Rus/noun;ellende/noun;intens/adj;komedie/noun;ontsnap/verb;verlangen/noun	6	Rus/noun;ellende/noun;het/det;hun/det;intens/adj;komedie/noun;ontsnap/verb;verlangen/noun	8	Rus/noun;ellende/noun;het/det;hun/det;intens/adj;komedie/noun;ontsnap/verb;verlangen/noun	8	Rus/noun;ellende/noun;het/det;hun/det;intens/adj;komedie/noun;ontsnap/verb;verlangen/noun	8	Rus/noun;ellende/noun	2	Rus/noun;ellende/noun	2	Rus/noun;ellende/noun	2	Rus/noun;ellende/noun;hun/det	3	Rus/noun;ellende/noun;hun/det	3	Rus/noun;ellende/noun;hun/det	3
dof/adj/parool_20001218_8/533	Algerijns/adj;bruin/adj;cel/noun;goedkoop/adj;haar/noun;huid/noun;jas/noun;leren/adj;man/noun;zwart/adj	10	Algerijns/adj;bruin/adj;cel/noun;goedkoop/adj;haar/noun;huid/noun;jas/noun;leren/adj;man/noun;zwart/adj	10	Algerijns/adj;bruin/adj;cel/noun;goedkoop/adj;haar/noun;huid/noun;jas/noun;leren/adj;man/noun;zwart/adj	10	Algerijns/adj;bruin/adj;cel/noun;goedkoop/adj;haar/noun;het/det;huid/noun;hun/det;jas/noun;leren/adj;man/noun;zwart/adj	12	Algerijns/adj;bruin/adj;cel/noun;goedkoop/adj;haar/noun;het/det;huid/noun;hun/det;jas/noun;leren/adj;man/noun;zwart/adj	12	Algerijns/adj;bruin/adj;cel/noun;goedkoop/adj;haar/noun;het/det;huid/noun;hun/det;jas/noun;leren/adj;man/noun;zwart/adj	12	haar/noun;jas/noun;zwart/adj	3	haar/noun;jas/noun;zwart/adj	3	haar/noun;jas/noun;zwart/adj	3	haar/noun;het/det;jas/noun;zwart/adj	4	haar/noun;het/det;jas/noun;zwart/adj	4	haar/noun;het/det;jas/noun;zwart/adj	4
dof/adj/parool_19991002_98/286	beeld/noun;blik/noun;coupé/noun;oog/noun;vrouw/noun	5	beeld/noun;blik/noun;coupé/noun;oog/noun;vrouw/noun	5	beeld/noun;blik/noun;coupé/noun;oog/noun;vrouw/noun	5	beeld/noun;blik/noun;coupé/noun;het/det;met/prep;oog/noun;vrouw/noun;weer/adv	8	beeld/noun;blik/noun;coupé/noun;het/det;met/prep;oog/noun;vrouw/noun;weer/adv	8	beeld/noun;blik/noun;coupé/noun;het/det;met/prep;oog/noun;vrouw/noun;weer/adv	8	blik/noun;coupé/noun;oog/noun	3	blik/noun;coupé/noun;oog/noun	3	blik/noun;coupé/noun;oog/noun	3	blik/noun;coupé/noun;met/prep;oog/noun;weer/adv	5	blik/noun;coupé/noun;met/prep;oog/noun;weer/adv	5	blik/noun;coupé/noun;met/prep;oog/noun;weer/adv	5
dof/adj/parool_20010615_51/549	dreun/noun;leef/verb;zit/verb	3	dreun/noun;leef/verb;zit/verb	3	dreun/noun;leef/verb;zit/verb	3	dreun/noun;een/det;het/det;je/pron;leef/verb;midden/adv;zit/verb	7	dreun/noun;een/det;het/det;je/pron;leef/verb;midden/adv;zit/verb	7	dreun/noun;een/det;het/det;je/pron;leef/verb;midden/adv;zit/verb	7	dreun/noun;zit/verb	2	dreun/noun;zit/verb	2	dreun/noun;zit/verb	2	dreun/noun;een/det;je/pron;zit/verb	4	dreun/noun;een/det;je/pron;zit/verb	4	dreun/noun;een/det;je/pron;zit/verb	4
