cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	ann_4	votes	conc_distance	conc_id
spot/noun/de_morgen_20030507_01_156/407/R9	spot/noun/de_morgen_20030507_01_156/407	R9	in	prep	in/prep	in	True	R	10	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_morgen_20030507_01_156/407/R9
spot/noun/de_morgen_20030507_01_156/407/R10	spot/noun/de_morgen_20030507_01_156/407	R10	deodorant	noun	deodorant/noun	deodorant	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_morgen_20030507_01_156/407/R10
spot/noun/de_morgen_20030507_01_156/407/R11	spot/noun/de_morgen_20030507_01_156/407	R11	op	prep	op/prep	op	True	R	12	0.39528270000000004	4502370	869	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_morgen_20030507_01_156/407/R11
spot/noun/de_morgen_20030507_01_156/407/R12	spot/noun/de_morgen_20030507_01_156/407	R12	hun	det	hun/det	hun	True	R	13	0.049864635	902917	124	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_morgen_20030507_01_156/407/R12
spot/noun/de_morgen_20030507_01_156/407/R13	spot/noun/de_morgen_20030507_01_156/407	R13	lichaam	noun	lichaam/noun	lichaam	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_morgen_20030507_01_156/407/R13
spot/noun/de_morgen_20030507_01_156/407/R14	spot/noun/de_morgen_20030507_01_156/407	R14	laat	verb	laat/verb	lieten	True	R	15	-0.029893236	521724	66	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/de_morgen_20030507_01_156/407/R14
spot/noun/de_morgen_20030507_01_156/407/R15	spot/noun/de_morgen_20030507_01_156/407	R15	spuit	verb	spuit/verb	spuiten	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/de_morgen_20030507_01_156/407/R15
spot/noun/de_morgen_20010413_01_118/274/L0	spot/noun/de_morgen_20010413_01_118/274	L0	en	vg	en/vg	en	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_morgen_20010413_01_118/274/L0
spot/noun/de_morgen_20010413_01_118/274/L1	spot/noun/de_morgen_20010413_01_118/274	L1	hoon	noun	hoon/noun	hoon	True	L	2	6.45339	763	63	TRUE	TRUE	TRUE	FALSE	3	2	spot/noun/de_morgen_20010413_01_118/274/L1
spot/noun/de_morgen_20010413_01_118/274/L2	spot/noun/de_morgen_20010413_01_118/274	L2	zijn	det	zijn/det	zijn	True	L	3	0.18760833	2164588	341	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_morgen_20010413_01_118/274/L2
spot/noun/de_morgen_20010413_01_118/274/L3	spot/noun/de_morgen_20010413_01_118/274	L3	,	punct	,/punct	,	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_morgen_20010413_01_118/274/L3
spot/noun/de_morgen_20010413_01_118/274/L4	spot/noun/de_morgen_20010413_01_118/274	L4	keer_terug	verb	keer_terug/verb	terugkeren	True	L	5	-0.091172904	50783	6	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_morgen_20010413_01_118/274/L4
spot/noun/de_morgen_20010413_01_118/274/L5	spot/noun/de_morgen_20010413_01_118/274	L5	hand	noun	hand/noun	handen	True	L	6	0.24138372	132538	22	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_morgen_20010413_01_118/274/L5
spot/noun/de_morgen_20010413_01_118/274/L6	spot/noun/de_morgen_20010413_01_118/274	L6	leeg	adj	leeg/adj	lege	True	L	7	0.88001496	25572	8	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_morgen_20010413_01_118/274/L6
spot/noun/de_morgen_20010413_01_118/274/L7	spot/noun/de_morgen_20010413_01_118/274	L7	met	prep	met/prep	met	True	L	8	0.78020245	4230163	1203	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_morgen_20010413_01_118/274/L7
spot/noun/de_morgen_20010413_01_118/274/L8	spot/noun/de_morgen_20010413_01_118/274	L8	visser	noun	visser/noun	vissers	True	L	9	1.8318952000000002	4942	4	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_morgen_20010413_01_118/274/L8
spot/noun/de_morgen_20010413_01_118/274/L9	spot/noun/de_morgen_20010413_01_118/274	L9	de	det	de/det	de	True	L	10	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_morgen_20010413_01_118/274/L9
spot/noun/de_morgen_20010413_01_118/274/L10	spot/noun/de_morgen_20010413_01_118/274	L10	als	comp	als/comp	Als	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_morgen_20010413_01_118/274/L10
spot/noun/de_morgen_20010413_01_118/274/L11	spot/noun/de_morgen_20010413_01_118/274	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_morgen_20010413_01_118/274/delimiter
spot/noun/de_morgen_20010413_01_118/274/L12	spot/noun/de_morgen_20010413_01_118/274	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_morgen_20010413_01_118/274/delimiter
spot/noun/de_morgen_20010413_01_118/274/L13	spot/noun/de_morgen_20010413_01_118/274	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_morgen_20010413_01_118/274/L11
spot/noun/de_morgen_20010413_01_118/274/L14	spot/noun/de_morgen_20010413_01_118/274	L14	ben	verb	ben/verb	was	False	L	15	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_morgen_20010413_01_118/274/L12
spot/noun/de_morgen_20010413_01_118/274/L15	spot/noun/de_morgen_20010413_01_118/274	L15	succesvol	adj	succesvol/adj	succesvol	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_morgen_20010413_01_118/274/L13
spot/noun/de_morgen_20010413_01_118/274/R0	spot/noun/de_morgen_20010413_01_118/274	R0	ben	verb	ben/verb	zijn	True	R	1	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_morgen_20010413_01_118/274/R0
spot/noun/de_morgen_20010413_01_118/274/R1	spot/noun/de_morgen_20010413_01_118/274	R1	deel	noun	deel/noun	deel	True	R	2	-0.33789435	150293	14	TRUE	FALSE	FALSE	FALSE	1	2	spot/noun/de_morgen_20010413_01_118/274/R1
spot/noun/de_morgen_20010413_01_118/274/R2	spot/noun/de_morgen_20010413_01_118/274	R2	.	punct	./punct	.	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_morgen_20010413_01_118/274/R2
spot/noun/de_morgen_20010413_01_118/274/R3	spot/noun/de_morgen_20010413_01_118/274	R3	sentence_delimiter	none	none	</sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_morgen_20010413_01_118/274/delimiter
spot/noun/de_morgen_20010413_01_118/274/R4	spot/noun/de_morgen_20010413_01_118/274	R4	sentence_delimiter	none	none	<sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_morgen_20010413_01_118/274/delimiter
spot/noun/de_morgen_20010413_01_118/274/R5	spot/noun/de_morgen_20010413_01_118/274	R5	""""	punct	"""/punct"	""""	False	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_morgen_20010413_01_118/274/R3
spot/noun/de_morgen_20010413_01_118/274/R6	spot/noun/de_morgen_20010413_01_118/274	R6	de	det	de/det	De	False	R	7	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_morgen_20010413_01_118/274/R4
spot/noun/de_morgen_20010413_01_118/274/R7	spot/noun/de_morgen_20010413_01_118/274	R7	schildpad_jacht	noun	schildpad_jacht/noun	schildpadjacht	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_morgen_20010413_01_118/274/R5
spot/noun/de_morgen_20010413_01_118/274/R8	spot/noun/de_morgen_20010413_01_118/274	R8	ben	verb	ben/verb	is	False	R	9	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_morgen_20010413_01_118/274/R6
spot/noun/de_morgen_20010413_01_118/274/R9	spot/noun/de_morgen_20010413_01_118/274	R9	te	comp	te/comp	te	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_morgen_20010413_01_118/274/R7
spot/noun/de_morgen_20010413_01_118/274/R10	spot/noun/de_morgen_20010413_01_118/274	R10	vergelijk	verb	vergelijk/verb	vergelijken	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_morgen_20010413_01_118/274/R8
spot/noun/de_morgen_20010413_01_118/274/R11	spot/noun/de_morgen_20010413_01_118/274	R11	met	prep	met/prep	met	False	R	12	0.78020245	4230163	1203	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_morgen_20010413_01_118/274/R9
spot/noun/de_morgen_20010413_01_118/274/R12	spot/noun/de_morgen_20010413_01_118/274	R12	het	det	het/det	het	False	R	13	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_morgen_20010413_01_118/274/R10
spot/noun/de_morgen_20010413_01_118/274/R13	spot/noun/de_morgen_20010413_01_118/274	R13	politiek	adj	politiek/adj	politieke	False	R	14	-0.16470623	145013	16	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_morgen_20010413_01_118/274/R11
spot/noun/de_morgen_20010413_01_118/274/R14	spot/noun/de_morgen_20010413_01_118/274	R14	bedrijf	noun	bedrijf/noun	bedrijf	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_morgen_20010413_01_118/274/R12
spot/noun/de_morgen_20010413_01_118/274/R15	spot/noun/de_morgen_20010413_01_118/274	R15	""""	punct	"""/punct"	""""	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_morgen_20010413_01_118/274/R13
spot/noun/de_morgen_20031117_01_90/454/L0	spot/noun/de_morgen_20031117_01_90/454	L0	gekleurd	adj	gekleurd/adj	gekleurde	True	L	1	2.9258115	4520	11	TRUE	TRUE	TRUE	FALSE	3	1	spot/noun/de_morgen_20031117_01_90/454/L0
spot/noun/de_morgen_20031117_01_90/454/L1	spot/noun/de_morgen_20031117_01_90/454	L1	vier	num	vier/num	vier	True	L	2	NA	NA	NA	FALSE	TRUE	FALSE	FALSE	1	2	spot/noun/de_morgen_20031117_01_90/454/L1
spot/noun/de_morgen_20031117_01_90/454/L2	spot/noun/de_morgen_20031117_01_90/454	L2	en	vg	en/vg	en	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_morgen_20031117_01_90/454/L2
spot/noun/de_morgen_20031117_01_90/454/L3	spot/noun/de_morgen_20031117_01_90/454	L3	Arcade_topper	noun	Arcade_topper/noun	Arcade-toppers	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_morgen_20031117_01_90/454/L3
spot/noun/de_morgen_20031117_01_90/454/L4	spot/noun/de_morgen_20031117_01_90/454	L4	goed	adj	goed/adj	goed	True	L	5	-0.10300041	987502	116	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_morgen_20031117_01_90/454/L4
spot/noun/de_morgen_20031117_01_90/454/L5	spot/noun/de_morgen_20031117_01_90/454	L5	13	num	13/num	13	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_morgen_20031117_01_90/454/L5
spot/noun/de_morgen_20031117_01_90/454/L6	spot/noun/de_morgen_20031117_01_90/454	L6	alle	det	alle/det	Alle	True	L	7	0.26836735	422543	72	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_morgen_20031117_01_90/454/L6
spot/noun/de_morgen_20031117_01_90/454/L7	spot/noun/de_morgen_20031117_01_90/454	L7	in	prep	in/prep	in	True	L	8	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_morgen_20031117_01_90/454/L7
spot/noun/de_morgen_20031117_01_90/454/L8	spot/noun/de_morgen_20031117_01_90/454	L8	loontje	noun	loontje/noun	loontje	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_morgen_20031117_01_90/454/L8
spot/noun/de_morgen_20031117_01_90/454/L9	spot/noun/de_morgen_20031117_01_90/454	L9	heel	adj	heel/adj	hele	True	L	10	0.45860934	251548	52	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_morgen_20031117_01_90/454/L9
spot/noun/de_morgen_20031117_01_90/454/L10	spot/noun/de_morgen_20031117_01_90/454	L10	hun	det	hun/det	hun	True	L	11	0.049864635	902917	124	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_morgen_20031117_01_90/454/L10
spot/noun/de_morgen_20031117_01_90/454/L11	spot/noun/de_morgen_20031117_01_90/454	L11	om	comp	om/comp	om	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_morgen_20031117_01_90/454/L11
spot/noun/de_morgen_20031117_01_90/454/L12	spot/noun/de_morgen_20031117_01_90/454	L12	woon	verb	woon/verb	wonen	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_morgen_20031117_01_90/454/L12
spot/noun/de_morgen_20031117_01_90/454/L13	spot/noun/de_morgen_20031117_01_90/454	L13	blijf	verb	blijf/verb	bleven	True	L	14	-0.10972788	516893	60	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_morgen_20031117_01_90/454/L13
spot/noun/de_morgen_20031117_01_90/454/L14	spot/noun/de_morgen_20031117_01_90/454	L14	moeder	noun	moeder/noun	moeder	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/de_morgen_20031117_01_90/454/L14
spot/noun/de_morgen_20031117_01_90/454/L15	spot/noun/de_morgen_20031117_01_90/454	L15	hun	det	hun/det	hun	True	L	16	0.049864635	902917	124	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/de_morgen_20031117_01_90/454/L15
spot/noun/de_morgen_20031117_01_90/454/R0	spot/noun/de_morgen_20031117_01_90/454	R0	te	comp	te/comp	te	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_morgen_20031117_01_90/454/R0
spot/noun/de_morgen_20031117_01_90/454/R1	spot/noun/de_morgen_20031117_01_90/454	R1	kan	verb	kan/verb	kunnen	True	R	2	-0.33870858	1969534	183	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_morgen_20031117_01_90/454/R1
spot/noun/de_morgen_20031117_01_90/454/R2	spot/noun/de_morgen_20031117_01_90/454	R2	investeer	verb	investeer/verb	investeren	True	R	3	0.014802515	30441	4	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_morgen_20031117_01_90/454/R2
spot/noun/de_morgen_20031117_01_90/454/R3	spot/noun/de_morgen_20031117_01_90/454	R3	.	punct	./punct	.	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_morgen_20031117_01_90/454/R3
spot/noun/de_morgen_20031117_01_90/454/R4	spot/noun/de_morgen_20031117_01_90/454	R4	sentence_delimiter	none	none	</sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_morgen_20031117_01_90/454/delimiter
spot/noun/de_morgen_20031117_01_90/454/R5	spot/noun/de_morgen_20031117_01_90/454	R5	sentence_delimiter	none	none	<sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_morgen_20031117_01_90/454/delimiter
spot/noun/de_morgen_20031117_01_90/454/R6	spot/noun/de_morgen_20031117_01_90/454	R6	herdenk	verb	herdenk/verb	Herdenken	False	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_morgen_20031117_01_90/454/R4
spot/noun/de_morgen_20031117_01_90/454/R7	spot/noun/de_morgen_20031117_01_90/454	R7	we	pron	we/pron	we	False	R	8	-0.22552942	1359191	142	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_morgen_20031117_01_90/454/R5
spot/noun/de_morgen_20031117_01_90/454/R8	spot/noun/de_morgen_20031117_01_90/454	R8	die	det	die/det	die	False	R	9	0.27289018	1365392	235	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_morgen_20031117_01_90/454/R6
spot/noun/de_morgen_20031117_01_90/454/R9	spot/noun/de_morgen_20031117_01_90/454	R9	primaat	noun	primaat/noun	primaten	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_morgen_20031117_01_90/454/R7
spot/noun/de_morgen_20031117_01_90/454/R10	spot/noun/de_morgen_20031117_01_90/454	R10	met	prep	met/prep	met	False	R	11	0.78020245	4230163	1203	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_morgen_20031117_01_90/454/R8
spot/noun/de_morgen_20031117_01_90/454/R11	spot/noun/de_morgen_20031117_01_90/454	R11	ronk	adj	ronk/adj	ronkende	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_morgen_20031117_01_90/454/R9
spot/noun/de_morgen_20031117_01_90/454/R12	spot/noun/de_morgen_20031117_01_90/454	R12	naam	noun	naam/noun	namen	False	R	13	-0.07451686	140818	17	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_morgen_20031117_01_90/454/R10
spot/noun/de_morgen_20031117_01_90/454/R13	spot/noun/de_morgen_20031117_01_90/454	R13	als	comp	als/comp	als	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_morgen_20031117_01_90/454/R11
spot/noun/de_morgen_20031117_01_90/454/R14	spot/noun/de_morgen_20031117_01_90/454	R14	Magic	name	Magic/name	Magic	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_morgen_20031117_01_90/454/R12
spot/noun/de_morgen_20031117_01_90/454/R15	spot/noun/de_morgen_20031117_01_90/454	R15	Mike	name	Mike/name	Mike	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_morgen_20031117_01_90/454/R13
spot/noun/de_standaard_20040517_01_72/89/L0	spot/noun/de_standaard_20040517_01_72/89	L0	hot	noun	hot/noun	hot	True	L	1	7.568936999999999	688	173	TRUE	TRUE	TRUE	FALSE	3	1	spot/noun/de_standaard_20040517_01_72/89/L0
spot/noun/de_standaard_20040517_01_72/89/L1	spot/noun/de_standaard_20040517_01_72/89	L1	cultureel	adj	cultureel/adj	culturele	True	L	2	0.93572104	36192	12	TRUE	FALSE	TRUE	FALSE	2	2	spot/noun/de_standaard_20040517_01_72/89/L1
spot/noun/de_standaard_20040517_01_72/89/L2	spot/noun/de_standaard_20040517_01_72/89	L2	de	det	de/det	dé	True	L	3	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20040517_01_72/89/L2
spot/noun/de_standaard_20040517_01_72/89/L3	spot/noun/de_standaard_20040517_01_72/89	L3	word	verb	word/verb	wordt	True	L	4	0.22710589999999997	3486710	570	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20040517_01_72/89/L3
spot/noun/de_standaard_20040517_01_72/89/L4	spot/noun/de_standaard_20040517_01_72/89	L4	het	det	het/det	Het	True	L	5	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20040517_01_72/89/L4
spot/noun/de_standaard_20040517_01_72/89/L5	spot/noun/de_standaard_20040517_01_72/89	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040517_01_72/89/delimiter
spot/noun/de_standaard_20040517_01_72/89/L6	spot/noun/de_standaard_20040517_01_72/89	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040517_01_72/89/delimiter
spot/noun/de_standaard_20040517_01_72/89/L7	spot/noun/de_standaard_20040517_01_72/89	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20040517_01_72/89/L5
spot/noun/de_standaard_20040517_01_72/89/L8	spot/noun/de_standaard_20040517_01_72/89	L8	ben	verb	ben/verb	zijn	False	L	9	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20040517_01_72/89/L6
spot/noun/de_standaard_20040517_01_72/89/L9	spot/noun/de_standaard_20040517_01_72/89	L9	zie	verb	zie/verb	zien	False	L	10	0.49528069999999996	555838	119	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20040517_01_72/89/L7
spot/noun/de_standaard_20040517_01_72/89/L10	spot/noun/de_standaard_20040517_01_72/89	L10	te	comp	te/comp	te	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20040517_01_72/89/L8
spot/noun/de_standaard_20040517_01_72/89/L11	spot/noun/de_standaard_20040517_01_72/89	L11	tentoonstelling	noun	tentoonstelling/noun	tentoonstellingen	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20040517_01_72/89/L9
spot/noun/de_standaard_20040517_01_72/89/L12	spot/noun/de_standaard_20040517_01_72/89	L12	wisselend	adj	wisselend/adj	wisselende	False	L	13	0.41324836	5062	1	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20040517_01_72/89/L10
spot/noun/de_standaard_20040517_01_72/89/L13	spot/noun/de_standaard_20040517_01_72/89	L13	en	vg	en/vg	en	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20040517_01_72/89/L11
spot/noun/de_standaard_20040517_01_72/89/L14	spot/noun/de_standaard_20040517_01_72/89	L14	collectie	noun	collectie/noun	collectie	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20040517_01_72/89/L12
spot/noun/de_standaard_20040517_01_72/89/L15	spot/noun/de_standaard_20040517_01_72/89	L15	de	det	de/det	de	False	L	16	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20040517_01_72/89/L13
spot/noun/de_standaard_20040517_01_72/89/R0	spot/noun/de_standaard_20040517_01_72/89	R0	van	prep	van/prep	van	True	R	1	0.040584682999999996	12638933	1714	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20040517_01_72/89/R0
spot/noun/de_standaard_20040517_01_72/89/R1	spot/noun/de_standaard_20040517_01_72/89	R1	Amsterdam	name	Amsterdam/name	Amsterdam	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20040517_01_72/89/R1
spot/noun/de_standaard_20040517_01_72/89/R2	spot/noun/de_standaard_20040517_01_72/89	R2	.	punct	./punct	.	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20040517_01_72/89/R2
spot/noun/de_standaard_20040517_01_72/89/R3	spot/noun/de_standaard_20040517_01_72/89	R3	sentence_delimiter	none	none	</sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040517_01_72/89/delimiter
spot/noun/de_standaard_20040517_01_72/89/R4	spot/noun/de_standaard_20040517_01_72/89	R4	sentence_delimiter	none	none	<sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20040517_01_72/89/delimiter
spot/noun/de_standaard_20040517_01_72/89/R5	spot/noun/de_standaard_20040517_01_72/89	R5	in	prep	in/prep	In	False	R	6	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20040517_01_72/89/R3
spot/noun/de_standaard_20040517_01_72/89/R6	spot/noun/de_standaard_20040517_01_72/89	R6	2007	noun	2007/noun	2007	False	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20040517_01_72/89/R4
spot/noun/de_standaard_20040517_01_72/89/R7	spot/noun/de_standaard_20040517_01_72/89	R7	zal	verb	zal/verb	zou	False	R	8	-0.24903896	1661300	169	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20040517_01_72/89/R5
spot/noun/de_standaard_20040517_01_72/89/R8	spot/noun/de_standaard_20040517_01_72/89	R8	de	det	de/det	de	False	R	9	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20040517_01_72/89/R6
spot/noun/de_standaard_20040517_01_72/89/R9	spot/noun/de_standaard_20040517_01_72/89	R9	verbouwing	noun	verbouwing/noun	verbouwing	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20040517_01_72/89/R7
spot/noun/de_standaard_20040517_01_72/89/R10	spot/noun/de_standaard_20040517_01_72/89	R10	aan	prep	aan/prep	aan	False	R	11	-0.23911099	2153601	221	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20040517_01_72/89/R8
spot/noun/de_standaard_20040517_01_72/89/R11	spot/noun/de_standaard_20040517_01_72/89	R11	het	det	het/det	het	False	R	12	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20040517_01_72/89/R9
spot/noun/de_standaard_20040517_01_72/89/R12	spot/noun/de_standaard_20040517_01_72/89	R12	Museumplein	name	Museumplein/name	Museumplein	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20040517_01_72/89/R10
spot/noun/de_standaard_20040517_01_72/89/R13	spot/noun/de_standaard_20040517_01_72/89	R13	rond_af	verb	rond_af/verb	afgerond	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20040517_01_72/89/R11
spot/noun/de_standaard_20040517_01_72/89/R14	spot/noun/de_standaard_20040517_01_72/89	R14	moet	verb	moet/verb	moeten	False	R	15	-0.4447023	1557442	130	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20040517_01_72/89/R12
spot/noun/de_standaard_20040517_01_72/89/R15	spot/noun/de_standaard_20040517_01_72/89	R15	ben	verb	ben/verb	zijn	False	R	16	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20040517_01_72/89/R13
spot/noun/de_standaard_20031004_01_9/761/L0	spot/noun/de_standaard_20031004_01_9/761	L0	ingebouwd	adj	ingebouwd/adj	ingebouwde	True	L	1	2.0854394	1897	2	TRUE	FALSE	TRUE	FALSE	2	1	spot/noun/de_standaard_20031004_01_9/761/L0
spot/noun/de_standaard_20031004_01_9/761/L1	spot/noun/de_standaard_20031004_01_9/761	L1	je	pron	je/pron	je	True	L	2	0.26621988	1142105	195	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20031004_01_9/761/L1
