_id	_cws.gekleurd.foc10.nav.weight.bound	_count.gekleurd.foc10.nav.weight.bound	_cws.gekleurd.foc10.nav.selection.bound	_count.gekleurd.foc10.nav.selection.bound	_cws.gekleurd.foc10.nav.no.bound	_count.gekleurd.foc10.nav.no.bound	_cws.gekleurd.foc10.all.weight.bound	_count.gekleurd.foc10.all.weight.bound	_cws.gekleurd.foc10.all.selection.bound	_count.gekleurd.foc10.all.selection.bound	_cws.gekleurd.foc10.all.no.bound	_count.gekleurd.foc10.all.no.bound	_cws.gekleurd.foc5.nav.weight.bound	_count.gekleurd.foc5.nav.weight.bound	_cws.gekleurd.foc5.nav.selection.bound	_count.gekleurd.foc5.nav.selection.bound	_cws.gekleurd.foc5.nav.no.bound	_count.gekleurd.foc5.nav.no.bound	_cws.gekleurd.foc5.all.weight.bound	_count.gekleurd.foc5.all.weight.bound	_cws.gekleurd.foc5.all.selection.bound	_count.gekleurd.foc5.all.selection.bound	_cws.gekleurd.foc5.all.no.bound	_count.gekleurd.foc5.all.no.bound
gekleurd/adj/nrc_handelsblad_19990417_142/1366	ben/verb;consumptie/noun;gezuiverd/adj;ongeschikt/adj;toevoeging/noun;vermengd/adj	6	ben/verb;consumptie/noun;gezuiverd/adj;ongeschikt/adj;toevoeging/noun;vermengd/adj	6	ben/verb;consumptie/noun;gezuiverd/adj;ongeschikt/adj;toevoeging/noun;vermengd/adj	6	ben/verb;consumptie/noun;door/prep;gezuiverd/adj;met/prep;ongeschikt/adj;toevoeging/noun;vermengd/adj;weer/adv	9	ben/verb;consumptie/noun;door/prep;gezuiverd/adj;met/prep;ongeschikt/adj;toevoeging/noun;vermengd/adj;weer/adv	9	ben/verb;consumptie/noun;door/prep;gezuiverd/adj;met/prep;ongeschikt/adj;toevoeging/noun;vermengd/adj;weer/adv	9	consumptie/noun;toevoeging/noun	2	consumptie/noun;toevoeging/noun	2	consumptie/noun;toevoeging/noun	2	consumptie/noun;door/prep;toevoeging/noun	3	consumptie/noun;door/prep;toevoeging/noun	3	consumptie/noun;door/prep;toevoeging/noun	3
gekleurd/adj/nrc_handelsblad_20020510_180/196	ben/verb;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	6	ben/verb;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	6	ben/verb;honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	6	ben/verb;honderden/noun;je/pron;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	7	ben/verb;honderden/noun;je/pron;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	7	ben/verb;honderden/noun;je/pron;klein/adj;plastic/noun;spiegel_DIM/noun;zie/verb	7	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4	honderden/noun;klein/adj;plastic/noun;spiegel_DIM/noun	4
gekleurd/adj/nrc_handelsblad_19991118_47/226	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6
gekleurd/adj/nrc_handelsblad_20010730_106/606	blikveld/noun;hoor/verb;kras/verb;streep/noun;zie/verb	5	blikveld/noun;hoor/verb;kras/verb;streep/noun;zie/verb	5	blikveld/noun;hoor/verb;kras/verb;streep/noun;zie/verb	5	blikveld/noun;die/pron;door/prep;hoor/verb;kras/verb;streep/noun;wat/det;zie/verb	8	blikveld/noun;die/pron;door/prep;hoor/verb;kras/verb;streep/noun;wat/det;zie/verb	8	blikveld/noun;die/pron;door/prep;hoor/verb;kras/verb;streep/noun;wat/det;zie/verb	8	blikveld/noun;streep/noun;zie/verb	3	blikveld/noun;streep/noun;zie/verb	3	blikveld/noun;streep/noun;zie/verb	3	blikveld/noun;die/pron;door/prep;streep/noun;wat/det;zie/verb	6	blikveld/noun;die/pron;door/prep;streep/noun;wat/det;zie/verb	6	blikveld/noun;die/pron;door/prep;streep/noun;wat/det;zie/verb	6
gekleurd/adj/nrc_handelsblad_20031128_886/256	kamer/noun;speler/noun;weiger/verb	3	kamer/noun;speler/noun;weiger/verb	3	kamer/noun;speler/noun;weiger/verb	3	een/det;kamer/noun;met/prep;speler/noun;weiger/verb	5	een/det;kamer/noun;met/prep;speler/noun;weiger/verb	5	een/det;kamer/noun;met/prep;speler/noun;weiger/verb	5	kamer/noun;speler/noun	2	kamer/noun;speler/noun	2	kamer/noun;speler/noun	2	een/det;kamer/noun;met/prep;speler/noun	4	een/det;kamer/noun;met/prep;speler/noun	4	een/det;kamer/noun;met/prep;speler/noun	4
gekleurd/adj/nrc_handelsblad_20011214_138/1211	gehuld/adj;hemel/noun;lomp/noun;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	9	gehuld/adj;hemel/noun;lomp/noun;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	9	gehuld/adj;hemel/noun;lomp/noun;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	9	die/pron;een/det;gehuld/adj;hemel/noun;hun/det;lomp/noun;op/prep;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	13	die/pron;een/det;gehuld/adj;hemel/noun;hun/det;lomp/noun;op/prep;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	13	die/pron;een/det;gehuld/adj;hemel/noun;hun/det;lomp/noun;op/prep;pastel/noun;strompel/verb;toeschouwer/noun;traag/adj;vredig/adj;weerbaar/adj	13	hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	5	hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	5	hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	5	een/det;hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	6	een/det;hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	6	een/det;hemel/noun;pastel/noun;traag/adj;vredig/adj;weerbaar/adj	6
gekleurd/adj/nrc_handelsblad_20020223_92/1594	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;stedelijk/adj;zwart/adj	3	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;stedelijk/adj;zwart/adj	3	elite/noun;stedelijk/adj;zwart/adj	3	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6	die/pron;een/det;elite/noun;op/prep;stedelijk/adj;zwart/adj	6
gekleurd/adj/nrc_handelsblad_20040306_38/289	patroon/noun;vrolijk/adj;wild/adj	3	patroon/noun;vrolijk/adj;wild/adj	3	patroon/noun;vrolijk/adj;wild/adj	3	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj;zo'n/det	6	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj;zo'n/det	6	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj;zo'n/det	6	patroon/noun;vrolijk/adj;wild/adj	3	patroon/noun;vrolijk/adj;wild/adj	3	patroon/noun;vrolijk/adj;wild/adj	3	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj	5	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj	5	een/det;met/prep;patroon/noun;vrolijk/adj;wild/adj	5
gekleurd/adj/nrc_handelsblad_20000211_39/41	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;één/pron	2	ben/verb;één/pron	2	ben/verb;één/pron	2	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;één/pron	2	ben/verb;één/pron	2	ben/verb;één/pron	2
gekleurd/adj/nrc_handelsblad_20010831_106/287	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;wit/noun;zit/verb;zwart/adj	10	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;wit/noun;zit/verb;zwart/adj	10	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;wit/noun;zit/verb;zwart/adj	10	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;vrijwel/adv;wit/noun;zit/verb;zwart/adj	11	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;vrijwel/adv;wit/noun;zit/verb;zwart/adj	11	blauw/noun;manschappen/noun;oranje/noun;rood/noun;sluit_uit/adj;traditioneel/adj;uniform/noun;vrijwel/adv;wit/noun;zit/verb;zwart/adj	11	manschappen/noun;rood/noun;sluit_uit/adj;wit/noun;zit/verb;zwart/adj	6	manschappen/noun;rood/noun;sluit_uit/adj;wit/noun;zit/verb;zwart/adj	6	manschappen/noun;rood/noun;sluit_uit/adj;wit/noun;zit/verb;zwart/adj	6	manschappen/noun;rood/noun;sluit_uit/adj;vrijwel/adv;wit/noun;zit/verb;zwart/adj	7	manschappen/noun;rood/noun;sluit_uit/adj;vrijwel/adv;wit/noun;zit/verb;zwart/adj	7	manschappen/noun;rood/noun;sluit_uit/adj;vrijwel/adv;wit/noun;zit/verb;zwart/adj	7
gekleurd/adj/nrc_handelsblad_19990413_49/700	ben/verb;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	8	ben/verb;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	8	ben/verb;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	8	ben/verb;door/prep;een/det;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	10	ben/verb;door/prep;een/det;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	10	ben/verb;door/prep;een/det;gezang/noun;gras_perk/noun;maak/verb;plastic/adj;tapijt/noun;vervang/verb;vogel/noun	10	gezang/noun;plastic/adj;tapijt/noun	3	gezang/noun;plastic/adj;tapijt/noun	3	gezang/noun;plastic/adj;tapijt/noun	3	door/prep;een/det;gezang/noun;plastic/adj;tapijt/noun	5	door/prep;een/det;gezang/noun;plastic/adj;tapijt/noun	5	door/prep;een/det;gezang/noun;plastic/adj;tapijt/noun	5
gekleurd/adj/nrc_handelsblad_19990723_116/76	Amsterdams/adj;boot_DIM/noun;gracht/noun;rood-groen/adj;toerist/noun;vrolijk/adj	6	Amsterdams/adj;boot_DIM/noun;gracht/noun;rood-groen/adj;toerist/noun;vrolijk/adj	6	Amsterdams/adj;boot_DIM/noun;gracht/noun;rood-groen/adj;toerist/noun;vrolijk/adj	6	Amsterdams/adj;boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;toerist/noun;voorbij/adv;vrolijk/adj	9	Amsterdams/adj;boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;toerist/noun;voorbij/adv;vrolijk/adj	9	Amsterdams/adj;boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;toerist/noun;voorbij/adv;vrolijk/adj	9	boot_DIM/noun;gracht/noun;rood-groen/adj;vrolijk/adj	4	boot_DIM/noun;gracht/noun;rood-groen/adj;vrolijk/adj	4	boot_DIM/noun;gracht/noun;rood-groen/adj;vrolijk/adj	4	boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;voorbij/adv;vrolijk/adj	7	boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;voorbij/adv;vrolijk/adj	7	boot_DIM/noun;een/det;gracht/noun;met/prep;rood-groen/adj;voorbij/adv;vrolijk/adj	7
gekleurd/adj/nrc_handelsblad_20010621_127/407	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;soort/noun;tropisch/adj;verschil/adj;vis/noun;zie/verb	7	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5	bont/adj;sierlijk/adj;tropisch/adj;vis/noun;zie/verb	5
gekleurd/adj/nrc_handelsblad_19990115_133/1253	ben/verb;diffuus/adj;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	6	ben/verb;diffuus/adj;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	6	ben/verb;diffuus/adj;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	6	ben/verb;diffuus/adj;door/prep;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	7	ben/verb;diffuus/adj;door/prep;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	7	ben/verb;diffuus/adj;door/prep;gelijkwaardig/adj;trappenhuis/noun;verschil/adj;volstrekt/adj	7	ben/verb;diffuus/adj;trappenhuis/noun;verschil/adj	4	ben/verb;diffuus/adj;trappenhuis/noun;verschil/adj	4	ben/verb;diffuus/adj;trappenhuis/noun;verschil/adj	4	ben/verb;diffuus/adj;door/prep;trappenhuis/noun;verschil/adj	5	ben/verb;diffuus/adj;door/prep;trappenhuis/noun;verschil/adj	5	ben/verb;diffuus/adj;door/prep;trappenhuis/noun;verschil/adj	5
gekleurd/adj/nrc_handelsblad_20040303_104/263	nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	4	nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	4	nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	4	deze/det;met/prep;nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	6	deze/det;met/prep;nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	6	deze/det;met/prep;nostalgie/noun;publiek/noun;vermaak/verb;wereld/noun	6	nostalgie/noun;publiek/noun;wereld/noun	3	nostalgie/noun;publiek/noun;wereld/noun	3	nostalgie/noun;publiek/noun;wereld/noun	3	met/prep;nostalgie/noun;publiek/noun;wereld/noun	4	met/prep;nostalgie/noun;publiek/noun;wereld/noun	4	met/prep;nostalgie/noun;publiek/noun;wereld/noun	4
gekleurd/adj/nrc_handelsblad_20020627_37/249	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb	4	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb	4	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb	4	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb;ze/pron	5	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb;ze/pron	5	Nederlands/adj;geschiedenis/noun;historisch/adj;maak/verb;ze/pron	5	historisch/adj;maak/verb	2	historisch/adj;maak/verb	2	historisch/adj;maak/verb	2	historisch/adj;maak/verb;ze/pron	3	historisch/adj;maak/verb;ze/pron	3	historisch/adj;maak/verb;ze/pron	3
gekleurd/adj/nrc_handelsblad_20000304_68/1294	onder_klasse/noun	1	onder_klasse/noun	1	onder_klasse/noun	1	een/det;onder_klasse/noun	2	een/det;onder_klasse/noun	2	een/det;onder_klasse/noun	2	onder_klasse/noun	1	onder_klasse/noun	1	onder_klasse/noun	1	een/det;onder_klasse/noun	2	een/det;onder_klasse/noun	2	een/det;onder_klasse/noun	2
gekleurd/adj/nrc_handelsblad_20001018_73/278	gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;zogeheten/adj	7	gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;zogeheten/adj	7	gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;zogeheten/adj	7	een/det;gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;waar/adv;zogeheten/adj	9	een/det;gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;waar/adv;zogeheten/adj	9	een/det;gebaar/adj;handel/verb;jas_DIM/noun;pit/noun;schreeuw/adj;vrouw/noun;waar/adv;zogeheten/adj	9	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5	gebaar/adj;handel/verb;jas_DIM/noun;schreeuw/adj;vrouw/noun	5
gekleurd/adj/nrc_handelsblad_20040223_18/170	geconcentreerd/adj;klein/adj;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	7	geconcentreerd/adj;klein/adj;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	7	geconcentreerd/adj;klein/adj;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	7	een/det;geconcentreerd/adj;klein/adj;met/prep;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	9	een/det;geconcentreerd/adj;klein/adj;met/prep;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	9	een/det;geconcentreerd/adj;klein/adj;met/prep;nerveus/adj;tenger/adj;trui/noun;vrolijk/adj;wiebel/verb	9	geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	4	geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	4	geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	4	een/det;geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	5	een/det;geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	5	een/det;geconcentreerd/adj;tenger/adj;trui/noun;vrolijk/adj	5
gekleurd/adj/nrc_handelsblad_20000707_33/1534	geschreven/adj;tekst/noun;wand/noun	3	geschreven/adj;tekst/noun;wand/noun	3	geschreven/adj;tekst/noun;wand/noun	3	alleen/adv;geschreven/adj;op/prep;tekst/noun;wand/noun	5	alleen/adv;geschreven/adj;op/prep;tekst/noun;wand/noun	5	alleen/adv;geschreven/adj;op/prep;tekst/noun;wand/noun	5	tekst/noun	1	tekst/noun	1	tekst/noun	1	alleen/adv;op/prep;tekst/noun	3	alleen/adv;op/prep;tekst/noun	3	alleen/adv;op/prep;tekst/noun	3
gekleurd/adj/nrc_handelsblad_20000509_26/98	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;kleding/noun;kleurig/adj;opvallend/adj;schutter/noun	5	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7	draag/verb;een/det;kleding/noun;kleurig/adj;op/prep;opvallend/adj;schutter/noun	7
gekleurd/adj/nrc_handelsblad_19991104_52/118	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	6	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	als/prep;een/det;met/prep;producent/noun;toef_DIM/noun;toneel/noun;verdriet/noun;vitaal/adj;vrolijk/adj	9	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	4	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6	een/det;met/prep;toef_DIM/noun;toneel/noun;verdriet/noun;vrolijk/adj	6
gekleurd/adj/nrc_handelsblad_20020802_167/439	inkt/noun;magisch/adj;schilderij/noun;tover_om/verb	4	inkt/noun;magisch/adj;schilderij/noun;tover_om/verb	4	inkt/noun;magisch/adj;schilderij/noun;tover_om/verb	4	inkt/noun;magisch/adj;met/prep;om/part;schilderij/noun;tover_om/verb	6	inkt/noun;magisch/adj;met/prep;om/part;schilderij/noun;tover_om/verb	6	inkt/noun;magisch/adj;met/prep;om/part;schilderij/noun;tover_om/verb	6	inkt/noun;tover_om/verb	2	inkt/noun;tover_om/verb	2	inkt/noun;tover_om/verb	2	inkt/noun;met/prep;om/part;tover_om/verb	4	inkt/noun;met/prep;om/part;tover_om/verb	4	inkt/noun;met/prep;om/part;tover_om/verb	4
gekleurd/adj/nrc_handelsblad_20011218_49/31	camembert/noun;chip/noun;glas_DIM/noun	3	camembert/noun;chip/noun;glas_DIM/noun	3	camembert/noun;chip/noun;glas_DIM/noun	3	camembert/noun;chip/noun;glas_DIM/noun	3	camembert/noun;chip/noun;glas_DIM/noun	3	camembert/noun;chip/noun;glas_DIM/noun	3	camembert/noun;glas_DIM/noun	2	camembert/noun;glas_DIM/noun	2	camembert/noun;glas_DIM/noun	2	camembert/noun;glas_DIM/noun	2	camembert/noun;glas_DIM/noun	2	camembert/noun;glas_DIM/noun	2
gekleurd/adj/nrc_handelsblad_20001221_116/603	donker/noun;er/noun;varieer/adj;wand/noun	4	donker/noun;er/noun;varieer/adj;wand/noun	4	donker/noun;er/noun;varieer/adj;wand/noun	4	donker/noun;door/prep;een/det;er/noun;haar/pron;varieer/adj;voorzien/prep;wand/noun	8	donker/noun;door/prep;een/det;er/noun;haar/pron;varieer/adj;voorzien/prep;wand/noun	8	donker/noun;door/prep;een/det;er/noun;haar/pron;varieer/adj;voorzien/prep;wand/noun	8	varieer/adj;wand/noun	2	varieer/adj;wand/noun	2	varieer/adj;wand/noun	2	door/prep;haar/pron;varieer/adj;voorzien/prep;wand/noun	5	door/prep;haar/pron;varieer/adj;voorzien/prep;wand/noun	5	door/prep;haar/pron;varieer/adj;voorzien/prep;wand/noun	5
gekleurd/adj/volkskrant_20020729_25/65	alge/noun;ben/verb;erg/adj;groen/adj;vies/adj	5	alge/noun;ben/verb;erg/adj;groen/adj;vies/adj	5	alge/noun;ben/verb;erg/adj;groen/adj;vies/adj	5	alge/noun;ben/verb;die/det;erg/adj;groen/adj;vies/adj;zeker/adv	7	alge/noun;ben/verb;die/det;erg/adj;groen/adj;vies/adj;zeker/adv	7	alge/noun;ben/verb;die/det;erg/adj;groen/adj;vies/adj;zeker/adv	7	groen/adj	1	groen/adj	1	groen/adj	1	die/det;groen/adj;zeker/adv	3	die/det;groen/adj;zeker/adv	3	die/det;groen/adj;zeker/adv	3
gekleurd/adj/volkskrant_19991211_52/793	jas_DIM/noun	1	jas_DIM/noun	1	jas_DIM/noun	1	jas_DIM/noun;op/prep	2	jas_DIM/noun;op/prep	2	jas_DIM/noun;op/prep	2	jas_DIM/noun	1	jas_DIM/noun	1	jas_DIM/noun	1	jas_DIM/noun	1	jas_DIM/noun	1	jas_DIM/noun	1
gekleurd/adj/volkskrant_20000519_105/677	bloedrood/adj;hemel/noun	2	bloedrood/adj;hemel/noun	2	bloedrood/adj;hemel/noun	2	bloedrood/adj;die/det;hemel/noun	3	bloedrood/adj;die/det;hemel/noun	3	bloedrood/adj;die/det;hemel/noun	3	bloedrood/adj;hemel/noun	2	bloedrood/adj;hemel/noun	2	bloedrood/adj;hemel/noun	2	bloedrood/adj;die/det;hemel/noun	3	bloedrood/adj;die/det;hemel/noun	3	bloedrood/adj;die/det;hemel/noun	3
gekleurd/adj/volkskrant_20010507_100/274	ben/verb;er/noun;sta/verb	3	ben/verb;er/noun;sta/verb	3	ben/verb;er/noun;sta/verb	3	ben/verb;er/noun;op/prep;sta/verb;weer/adv	5	ben/verb;er/noun;op/prep;sta/verb;weer/adv	5	ben/verb;er/noun;op/prep;sta/verb;weer/adv	5	er/noun;sta/verb	2	er/noun;sta/verb	2	er/noun;sta/verb	2	er/noun;op/prep;sta/verb;weer/adv	4	er/noun;op/prep;sta/verb;weer/adv	4	er/noun;op/prep;sta/verb;weer/adv	4
gekleurd/adj/volkskrant_19991115_124/57	scheld_uit/verb;voetballer/noun	2	scheld_uit/verb;voetballer/noun	2	scheld_uit/verb;voetballer/noun	2	datgeen/pron;die/pron;scheld_uit/verb;voetballer/noun	4	datgeen/pron;die/pron;scheld_uit/verb;voetballer/noun	4	datgeen/pron;die/pron;scheld_uit/verb;voetballer/noun	4	voetballer/noun	1	voetballer/noun	1	voetballer/noun	1	die/pron;voetballer/noun	2	die/pron;voetballer/noun	2	die/pron;voetballer/noun	2
