_id	_cws.hoekig.foc10.nav.weight.bound	_count.hoekig.foc10.nav.weight.bound	_cws.hoekig.foc10.nav.selection.bound	_count.hoekig.foc10.nav.selection.bound	_cws.hoekig.foc10.nav.no.bound	_count.hoekig.foc10.nav.no.bound	_cws.hoekig.foc10.all.weight.bound	_count.hoekig.foc10.all.weight.bound	_cws.hoekig.foc10.all.selection.bound	_count.hoekig.foc10.all.selection.bound	_cws.hoekig.foc10.all.no.bound	_count.hoekig.foc10.all.no.bound	_cws.hoekig.foc5.nav.weight.bound	_count.hoekig.foc5.nav.weight.bound	_cws.hoekig.foc5.nav.selection.bound	_count.hoekig.foc5.nav.selection.bound	_cws.hoekig.foc5.nav.no.bound	_count.hoekig.foc5.nav.no.bound	_cws.hoekig.foc5.all.weight.bound	_count.hoekig.foc5.all.weight.bound	_cws.hoekig.foc5.all.selection.bound	_count.hoekig.foc5.all.selection.bound	_cws.hoekig.foc5.all.no.bound	_count.hoekig.foc5.all.no.bound
hoekig/adj/volkskrant_19990211_33/416	glim_lach_DIM/noun;groot/adj;krachtig/adj;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun;sprong/noun	8	glim_lach_DIM/noun;groot/adj;krachtig/adj;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun;sprong/noun	8	glim_lach_DIM/noun;groot/adj;krachtig/adj;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun;sprong/noun	8	als/prep;boven/prep;glim_lach_DIM/noun;groot/adj;krachtig/adj;maar/adv;mannelijk/adj;niks/adv;pas/noun;pas_DIM/noun;schouder/noun;sprong/noun	12	als/prep;boven/prep;glim_lach_DIM/noun;groot/adj;krachtig/adj;maar/adv;mannelijk/adj;niks/adv;pas/noun;pas_DIM/noun;schouder/noun;sprong/noun	12	als/prep;boven/prep;glim_lach_DIM/noun;groot/adj;krachtig/adj;maar/adv;mannelijk/adj;niks/adv;pas/noun;pas_DIM/noun;schouder/noun;sprong/noun	12	groot/adj;krachtig/adj;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun	6	groot/adj;krachtig/adj;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun	6	groot/adj;krachtig/adj;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun	6	boven/prep;groot/adj;krachtig/adj;maar/adv;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun	8	boven/prep;groot/adj;krachtig/adj;maar/adv;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun	8	boven/prep;groot/adj;krachtig/adj;maar/adv;mannelijk/adj;pas/noun;pas_DIM/noun;schouder/noun	8
hoekig/adj/volkskrant_20001026_46/290	alleen/adj;dichtbij/adj;gelaat/noun;good/noun;old/noun;vaak/adj	6	alleen/adj;dichtbij/adj;gelaat/noun;good/noun;old/noun;vaak/adj	6	alleen/adj;dichtbij/adj;gelaat/noun;good/noun;old/noun;vaak/adj	6	alleen/adj;dichtbij/adj;door/prep;gelaat/noun;good/noun;old/noun;vaak/adj	7	alleen/adj;dichtbij/adj;door/prep;gelaat/noun;good/noun;old/noun;vaak/adj	7	alleen/adj;dichtbij/adj;door/prep;gelaat/noun;good/noun;old/noun;vaak/adj	7	alleen/adj;gelaat/noun;good/noun;old/noun	4	alleen/adj;gelaat/noun;good/noun;old/noun	4	alleen/adj;gelaat/noun;good/noun;old/noun	4	alleen/adj;door/prep;gelaat/noun;good/noun;old/noun	5	alleen/adj;door/prep;gelaat/noun;good/noun;old/noun	5	alleen/adj;door/prep;gelaat/noun;good/noun;old/noun	5
hoekig/adj/volkskrant_20010731_8/38	gekeerd/adj;gezicht/noun;jongeman/noun;trek/noun;uitzondering/noun;zie/verb	6	gekeerd/adj;gezicht/noun;jongeman/noun;trek/noun;uitzondering/noun;zie/verb	6	gekeerd/adj;gezicht/noun;jongeman/noun;trek/noun;uitzondering/noun;zie/verb	6	een/det;gekeerd/adj;gezicht/noun;jongeman/noun;met/prep;trek/noun;uitzondering/noun;zichzelf/pron;zie/verb	9	een/det;gekeerd/adj;gezicht/noun;jongeman/noun;met/prep;trek/noun;uitzondering/noun;zichzelf/pron;zie/verb	9	een/det;gekeerd/adj;gezicht/noun;jongeman/noun;met/prep;trek/noun;uitzondering/noun;zichzelf/pron;zie/verb	9	gekeerd/adj;jongeman/noun;trek/noun;zie/verb	4	gekeerd/adj;jongeman/noun;trek/noun;zie/verb	4	gekeerd/adj;jongeman/noun;trek/noun;zie/verb	4	een/det;gekeerd/adj;jongeman/noun;met/prep;trek/noun;zichzelf/pron;zie/verb	7	een/det;gekeerd/adj;jongeman/noun;met/prep;trek/noun;zichzelf/pron;zie/verb	7	een/det;gekeerd/adj;jongeman/noun;met/prep;trek/noun;zichzelf/pron;zie/verb	7
hoekig/adj/volkskrant_20020204_103/591	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj	5	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj	5	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj	5	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj;ze/pron	6	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj;ze/pron	6	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj;ze/pron	6	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj	5	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj	5	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj	5	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj;ze/pron	6	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj;ze/pron	6	charmant/adj;creatie/noun;draag/verb;val/adj;weinig/adj;ze/pron	6
hoekig/adj/volkskrant_20040216_56/368	achtergrond/noun;ben/verb;gezicht/noun;groep/noun;herkenbaar/adj;lang/adj	6	achtergrond/noun;ben/verb;gezicht/noun;groep/noun;herkenbaar/adj;lang/adj	6	achtergrond/noun;ben/verb;gezicht/noun;groep/noun;herkenbaar/adj;lang/adj	6	achtergrond/noun;ben/verb;gezicht/noun;groep/noun;herkenbaar/adj;lang/adj	6	achtergrond/noun;ben/verb;gezicht/noun;groep/noun;herkenbaar/adj;lang/adj	6	achtergrond/noun;ben/verb;gezicht/noun;groep/noun;herkenbaar/adj;lang/adj	6	achtergrond/noun;ben/verb;gezicht/noun;herkenbaar/adj;lang/adj	5	achtergrond/noun;ben/verb;gezicht/noun;herkenbaar/adj;lang/adj	5	achtergrond/noun;ben/verb;gezicht/noun;herkenbaar/adj;lang/adj	5	achtergrond/noun;ben/verb;gezicht/noun;herkenbaar/adj;lang/adj	5	achtergrond/noun;ben/verb;gezicht/noun;herkenbaar/adj;lang/adj	5	achtergrond/noun;ben/verb;gezicht/noun;herkenbaar/adj;lang/adj	5
hoekig/adj/volkskrant_20020311_88/108	beweging/noun;breng_bij/verb;elleboog/noun;knie/noun;ritmisch/adj;schouder/noun;snel/adj	7	beweging/noun;breng_bij/verb;elleboog/noun;knie/noun;ritmisch/adj;schouder/noun;snel/adj	7	beweging/noun;breng_bij/verb;elleboog/noun;knie/noun;ritmisch/adj;schouder/noun;snel/adj	7	beweging/noun;breng_bij/verb;elleboog/noun;knie/noun;met/prep;ritmisch/adj;schouder/noun;snel/adj	8	beweging/noun;breng_bij/verb;elleboog/noun;knie/noun;met/prep;ritmisch/adj;schouder/noun;snel/adj	8	beweging/noun;breng_bij/verb;elleboog/noun;knie/noun;met/prep;ritmisch/adj;schouder/noun;snel/adj	8	beweging/noun;elleboog/noun;knie/noun;ritmisch/adj;schouder/noun	5	beweging/noun;elleboog/noun;knie/noun;ritmisch/adj;schouder/noun	5	beweging/noun;elleboog/noun;knie/noun;ritmisch/adj;schouder/noun	5	beweging/noun;elleboog/noun;knie/noun;met/prep;ritmisch/adj;schouder/noun	6	beweging/noun;elleboog/noun;knie/noun;met/prep;ritmisch/adj;schouder/noun	6	beweging/noun;elleboog/noun;knie/noun;met/prep;ritmisch/adj;schouder/noun	6
hoekig/adj/volkskrant_20000118_59/554	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3	gebogen/adj;robuust/adj;vorm/noun	3
hoekig/adj/volkskrant_20010523_105/55	hectisch/adj;ritmiek/noun;wereldberoemd/adj	3	hectisch/adj;ritmiek/noun;wereldberoemd/adj	3	hectisch/adj;ritmiek/noun;wereldberoemd/adj	3	een/det;hectisch/adj;met/prep;ritmiek/noun;vervolgens/adv;wereldberoemd/adj	6	een/det;hectisch/adj;met/prep;ritmiek/noun;vervolgens/adv;wereldberoemd/adj	6	een/det;hectisch/adj;met/prep;ritmiek/noun;vervolgens/adv;wereldberoemd/adj	6	hectisch/adj;ritmiek/noun	2	hectisch/adj;ritmiek/noun	2	hectisch/adj;ritmiek/noun	2	hectisch/adj;met/prep;ritmiek/noun	3	hectisch/adj;met/prep;ritmiek/noun	3	hectisch/adj;met/prep;ritmiek/noun	3
hoekig/adj/volkskrant_20040216_85/321	aanmerking/noun;denk/verb;groot/adj;klein/adj;moment/noun;smerig/adj	6	aanmerking/noun;denk/verb;groot/adj;klein/adj;moment/noun;smerig/adj	6	aanmerking/noun;denk/verb;groot/adj;klein/adj;moment/noun;smerig/adj	6	aanmerking/noun;denk/verb;groot/adj;klein/adj;moment/noun;smerig/adj	6	aanmerking/noun;denk/verb;groot/adj;klein/adj;moment/noun;smerig/adj	6	aanmerking/noun;denk/verb;groot/adj;klein/adj;moment/noun;smerig/adj	6	aanmerking/noun;denk/verb;klein/adj;smerig/adj	4	aanmerking/noun;denk/verb;klein/adj;smerig/adj	4	aanmerking/noun;denk/verb;klein/adj;smerig/adj	4	aanmerking/noun;denk/verb;klein/adj;smerig/adj	4	aanmerking/noun;denk/verb;klein/adj;smerig/adj	4	aanmerking/noun;denk/verb;klein/adj;smerig/adj	4
hoekig/adj/volkskrant_20010419_178/220	achtergrond/noun;cameraman/noun;dankbaar/adj;landschap/noun	4	achtergrond/noun;cameraman/noun;dankbaar/adj;landschap/noun	4	achtergrond/noun;cameraman/noun;dankbaar/adj;landschap/noun	4	achtergrond/noun;cameraman/noun;dankbaar/adj;een/det;gebruik/part;landschap/noun	6	achtergrond/noun;cameraman/noun;dankbaar/adj;een/det;gebruik/part;landschap/noun	6	achtergrond/noun;cameraman/noun;dankbaar/adj;een/det;gebruik/part;landschap/noun	6	achtergrond/noun;cameraman/noun;landschap/noun	3	achtergrond/noun;cameraman/noun;landschap/noun	3	achtergrond/noun;cameraman/noun;landschap/noun	3	achtergrond/noun;cameraman/noun;een/det;landschap/noun	4	achtergrond/noun;cameraman/noun;een/det;landschap/noun	4	achtergrond/noun;cameraman/noun;een/det;landschap/noun	4
hoekig/adj/volkskrant_20040227_up.artikelen-A_233/296		0		0		0		0		0		0		0		0		0		0		0		0
hoekig/adj/volkskrant_20010420_113/452	asymmetrische/adj;beeld/noun;hout/noun;sprokkel/verb;strak/adj	5	asymmetrische/adj;beeld/noun;hout/noun;sprokkel/verb;strak/adj	5	asymmetrische/adj;beeld/noun;hout/noun;sprokkel/verb;strak/adj	5	asymmetrische/adj;beeld/noun;elkaar/pron;hout/noun;sprokkel/verb;strak/adj	6	asymmetrische/adj;beeld/noun;elkaar/pron;hout/noun;sprokkel/verb;strak/adj	6	asymmetrische/adj;beeld/noun;elkaar/pron;hout/noun;sprokkel/verb;strak/adj	6	asymmetrische/adj;beeld/noun;strak/adj	3	asymmetrische/adj;beeld/noun;strak/adj	3	asymmetrische/adj;beeld/noun;strak/adj	3	asymmetrische/adj;beeld/noun;strak/adj	3	asymmetrische/adj;beeld/noun;strak/adj	3	asymmetrische/adj;beeld/noun;strak/adj	3
hoekig/adj/volkskrant_19990806_76/389	ben/verb;genoegen/noun;kop/noun;lees_af/verb;pieper/noun;veel/adj;verschil/adj	7	ben/verb;genoegen/noun;kop/noun;lees_af/verb;pieper/noun;veel/adj;verschil/adj	7	ben/verb;genoegen/noun;kop/noun;lees_af/verb;pieper/noun;veel/adj;verschil/adj	7	af/part;ben/verb;die/pron;genoegen/noun;kop/noun;lees_af/verb;pieper/noun;veel/adj;verschil/adj	9	af/part;ben/verb;die/pron;genoegen/noun;kop/noun;lees_af/verb;pieper/noun;veel/adj;verschil/adj	9	af/part;ben/verb;die/pron;genoegen/noun;kop/noun;lees_af/verb;pieper/noun;veel/adj;verschil/adj	9	kop/noun;lees_af/verb;veel/adj;verschil/adj	4	kop/noun;lees_af/verb;veel/adj;verschil/adj	4	kop/noun;lees_af/verb;veel/adj;verschil/adj	4	kop/noun;lees_af/verb;veel/adj;verschil/adj	4	kop/noun;lees_af/verb;veel/adj;verschil/adj	4	kop/noun;lees_af/verb;veel/adj;verschil/adj	4
hoekig/adj/volkskrant_20030606_08/327	hartelijk/adj;iets/noun;kant/noun	3	hartelijk/adj;iets/noun;kant/noun	3	hartelijk/adj;iets/noun;kant/noun	3	die/det;hartelijk/adj;iets/noun;kant/noun;naast/prep;ze/pron	6	die/det;hartelijk/adj;iets/noun;kant/noun;naast/prep;ze/pron	6	die/det;hartelijk/adj;iets/noun;kant/noun;naast/prep;ze/pron	6	iets/noun;kant/noun	2	iets/noun;kant/noun	2	iets/noun;kant/noun	2	iets/noun;kant/noun;ze/pron	3	iets/noun;kant/noun;ze/pron	3	iets/noun;kant/noun;ze/pron	3
hoekig/adj/volkskrant_20040819_kk_24/157	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3	hip_hop/noun;jungle/noun;mengsel/noun	3
hoekig/adj/volkskrant_20010830_94/433	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;lijn/noun;vaak/adj	6	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;lijn/noun;vaak/adj	6	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;lijn/noun;vaak/adj	6	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;hij/pron;lijn/noun;uit/prep;vaak/adj;zijn/det	9	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;hij/pron;lijn/noun;uit/prep;vaak/adj;zijn/det	9	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;hij/pron;lijn/noun;uit/prep;vaak/adj;zijn/det	9	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;lijn/noun	5	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;lijn/noun	5	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;lijn/noun	5	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;hij/pron;lijn/noun;zijn/det	7	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;hij/pron;lijn/noun;zijn/det	7	angst/noun;beeldhouw/verb;danser/noun;gebroken/adj;hij/pron;lijn/noun;zijn/det	7
hoekig/adj/volkskrant_20020620_154/1375	computeranimatie/noun;vorm/noun	2	computeranimatie/noun;vorm/noun	2	computeranimatie/noun;vorm/noun	2	computeranimatie/noun;vorm/noun;ze/pron	3	computeranimatie/noun;vorm/noun;ze/pron	3	computeranimatie/noun;vorm/noun;ze/pron	3	computeranimatie/noun;vorm/noun	2	computeranimatie/noun;vorm/noun	2	computeranimatie/noun;vorm/noun	2	computeranimatie/noun;vorm/noun;ze/pron	3	computeranimatie/noun;vorm/noun;ze/pron	3	computeranimatie/noun;vorm/noun;ze/pron	3
hoekig/adj/volkskrant_20020319_81/463	elleboog/noun;leun/verb;voortouw/noun	3	elleboog/noun;leun/verb;voortouw/noun	3	elleboog/noun;leun/verb;voortouw/noun	3	elleboog/noun;leun/verb;voortouw/noun	3	elleboog/noun;leun/verb;voortouw/noun	3	elleboog/noun;leun/verb;voortouw/noun	3	elleboog/noun;leun/verb	2	elleboog/noun;leun/verb	2	elleboog/noun;leun/verb	2	elleboog/noun;leun/verb	2	elleboog/noun;leun/verb	2	elleboog/noun;leun/verb	2
hoekig/adj/parool_20040513_81/41	ritme/noun;speel/verb	2	ritme/noun;speel/verb	2	ritme/noun;speel/verb	2	minder/det;ritme/noun;speel/verb	3	minder/det;ritme/noun;speel/verb	3	minder/det;ritme/noun;speel/verb	3	ritme/noun;speel/verb	2	ritme/noun;speel/verb	2	ritme/noun;speel/verb	2	minder/det;ritme/noun;speel/verb	3	minder/det;ritme/noun;speel/verb	3	minder/det;ritme/noun;speel/verb	3
hoekig/adj/parool_20031215_101/79	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;minuscuul/adj;uniform/noun;zie/verb	8	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;minuscuul/adj;uniform/noun;zie/verb	8	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;minuscuul/adj;uniform/noun;zie/verb	8	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;minuscuul/adj;uniform/noun;zie/verb;zo/adv	9	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;minuscuul/adj;uniform/noun;zie/verb;zo/adv	9	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;minuscuul/adj;uniform/noun;zie/verb;zo/adv	9	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;zie/verb	6	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;zie/verb	6	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;zie/verb	6	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;zie/verb;zo/adv	7	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;zie/verb;zo/adv	7	beeld_merk/noun;ben/verb;danseres/noun;lekker/adj;maak/verb;zie/verb;zo/adv	7
hoekig/adj/parool_20011130_72/270	atypische/adj;klink/verb;musicus/noun;ongenuanceerd/adj;onnavolgbaar/adj;volstrekt/adj	6	atypische/adj;klink/verb;musicus/noun;ongenuanceerd/adj;onnavolgbaar/adj;volstrekt/adj	6	atypische/adj;klink/verb;musicus/noun;ongenuanceerd/adj;onnavolgbaar/adj;volstrekt/adj	6	atypische/adj;door/prep;klink/verb;musicus/noun;ongenuanceerd/adj;ongetwijfeld/adv;onnavolgbaar/adj;soms/adv;volstrekt/adj	9	atypische/adj;door/prep;klink/verb;musicus/noun;ongenuanceerd/adj;ongetwijfeld/adv;onnavolgbaar/adj;soms/adv;volstrekt/adj	9	atypische/adj;door/prep;klink/verb;musicus/noun;ongenuanceerd/adj;ongetwijfeld/adv;onnavolgbaar/adj;soms/adv;volstrekt/adj	9	atypische/adj	1	atypische/adj	1	atypische/adj	1	atypische/adj;door/prep;ongetwijfeld/adv	3	atypische/adj;door/prep;ongetwijfeld/adv	3	atypische/adj;door/prep;ongetwijfeld/adv	3
hoekig/adj/parool_20010316_68/1815	beugel/noun;fiets/noun;hoog/adj;kies/verb;stalen/adj;standaard/adj;tamelijk/adj	7	beugel/noun;fiets/noun;hoog/adj;kies/verb;stalen/adj;standaard/adj;tamelijk/adj	7	beugel/noun;fiets/noun;hoog/adj;kies/verb;stalen/adj;standaard/adj;tamelijk/adj	7	beugel/noun;een/det;fiets/noun;hoog/adj;kies/verb;met/prep;stalen/adj;standaard/adj;tamelijk/adj	9	beugel/noun;een/det;fiets/noun;hoog/adj;kies/verb;met/prep;stalen/adj;standaard/adj;tamelijk/adj	9	beugel/noun;een/det;fiets/noun;hoog/adj;kies/verb;met/prep;stalen/adj;standaard/adj;tamelijk/adj	9	hoog/adj;stalen/adj;standaard/adj;tamelijk/adj	4	hoog/adj;stalen/adj;standaard/adj;tamelijk/adj	4	hoog/adj;stalen/adj;standaard/adj;tamelijk/adj	4	een/det;hoog/adj;met/prep;stalen/adj;standaard/adj;tamelijk/adj	6	een/det;hoog/adj;met/prep;stalen/adj;standaard/adj;tamelijk/adj	6	een/det;hoog/adj;met/prep;stalen/adj;standaard/adj;tamelijk/adj	6
hoekig/adj/parool_20031114_85/4	ben/verb;keuken/noun;open/adj;woonkamer/noun	4	ben/verb;keuken/noun;open/adj;woonkamer/noun	4	ben/verb;keuken/noun;open/adj;woonkamer/noun	4	ben/verb;keuken/noun;met/prep;open/adj;woonkamer/noun	5	ben/verb;keuken/noun;met/prep;open/adj;woonkamer/noun	5	ben/verb;keuken/noun;met/prep;open/adj;woonkamer/noun	5	keuken/noun;open/adj;woonkamer/noun	3	keuken/noun;open/adj;woonkamer/noun	3	keuken/noun;open/adj;woonkamer/noun	3	keuken/noun;met/prep;open/adj;woonkamer/noun	4	keuken/noun;met/prep;open/adj;woonkamer/noun	4	keuken/noun;met/prep;open/adj;woonkamer/noun	4
hoekig/adj/parool_20001117_94/398	ben/verb;fragiel/adj;klink/verb;lekker/adj;pose/noun;vakkundig/adj	6	ben/verb;fragiel/adj;klink/verb;lekker/adj;pose/noun;vakkundig/adj	6	ben/verb;fragiel/adj;klink/verb;lekker/adj;pose/noun;vakkundig/adj	6	ben/verb;fragiel/adj;genoeg/adv;klink/verb;lekker/adj;pose/noun;steeds/adv;vakkundig/adj	8	ben/verb;fragiel/adj;genoeg/adv;klink/verb;lekker/adj;pose/noun;steeds/adv;vakkundig/adj	8	ben/verb;fragiel/adj;genoeg/adv;klink/verb;lekker/adj;pose/noun;steeds/adv;vakkundig/adj	8	ben/verb;klink/verb;lekker/adj;vakkundig/adj	4	ben/verb;klink/verb;lekker/adj;vakkundig/adj	4	ben/verb;klink/verb;lekker/adj;vakkundig/adj	4	ben/verb;genoeg/adv;klink/verb;lekker/adj;steeds/adv;vakkundig/adj	6	ben/verb;genoeg/adv;klink/verb;lekker/adj;steeds/adv;vakkundig/adj	6	ben/verb;genoeg/adv;klink/verb;lekker/adj;steeds/adv;vakkundig/adj	6
hoekig/adj/parool_20020104_17/50	Nederlands/noun;druk_uit/verb	2	Nederlands/noun;druk_uit/verb	2	Nederlands/noun;druk_uit/verb	2	Nederlands/noun;druk_uit/verb;hij/pron;uit/part	4	Nederlands/noun;druk_uit/verb;hij/pron;uit/part	4	Nederlands/noun;druk_uit/verb;hij/pron;uit/part	4	Nederlands/noun;druk_uit/verb	2	Nederlands/noun;druk_uit/verb	2	Nederlands/noun;druk_uit/verb	2	Nederlands/noun;druk_uit/verb;hij/pron;uit/part	4	Nederlands/noun;druk_uit/verb;hij/pron;uit/part	4	Nederlands/noun;druk_uit/verb;hij/pron;uit/part	4
hoekig/adj/parool_19990916_82/593	auditorium/noun;blik/noun;hemel/noun;omzoomd/adj;patio/noun;spierwit/adj;stoffig/adj;zacht/adj	8	auditorium/noun;blik/noun;hemel/noun;omzoomd/adj;patio/noun;spierwit/adj;stoffig/adj;zacht/adj	8	auditorium/noun;blik/noun;hemel/noun;omzoomd/adj;patio/noun;spierwit/adj;stoffig/adj;zacht/adj	8	auditorium/noun;blik/noun;door/prep;een/det;hemel/noun;omzoomd/adj;patio/noun;spierwit/adj;stoffig/adj;zacht/adj	10	auditorium/noun;blik/noun;door/prep;een/det;hemel/noun;omzoomd/adj;patio/noun;spierwit/adj;stoffig/adj;zacht/adj	10	auditorium/noun;blik/noun;door/prep;een/det;hemel/noun;omzoomd/adj;patio/noun;spierwit/adj;stoffig/adj;zacht/adj	10	auditorium/noun;blik/noun;hemel/noun;spierwit/adj	4	auditorium/noun;blik/noun;hemel/noun;spierwit/adj	4	auditorium/noun;blik/noun;hemel/noun;spierwit/adj	4	auditorium/noun;blik/noun;hemel/noun;spierwit/adj	4	auditorium/noun;blik/noun;hemel/noun;spierwit/adj	4	auditorium/noun;blik/noun;hemel/noun;spierwit/adj	4
hoekig/adj/parool_20040113_58/352	ben/verb;contrast/noun;herken/verb;improviseer/verb;manier/noun;patroon/noun;ritmisch/adj;schril/adj	8	ben/verb;contrast/noun;herken/verb;improviseer/verb;manier/noun;patroon/noun;ritmisch/adj;schril/adj	8	ben/verb;contrast/noun;herken/verb;improviseer/verb;manier/noun;patroon/noun;ritmisch/adj;schril/adj	8	ben/verb;contrast/noun;herken/verb;improviseer/verb;manier/noun;patroon/noun;ritmisch/adj;schril/adj;zijn/det	9	ben/verb;contrast/noun;herken/verb;improviseer/verb;manier/noun;patroon/noun;ritmisch/adj;schril/adj;zijn/det	9	ben/verb;contrast/noun;herken/verb;improviseer/verb;manier/noun;patroon/noun;ritmisch/adj;schril/adj;zijn/det	9	ben/verb;contrast/noun;improviseer/verb;manier/noun;schril/adj	5	ben/verb;contrast/noun;improviseer/verb;manier/noun;schril/adj	5	ben/verb;contrast/noun;improviseer/verb;manier/noun;schril/adj	5	ben/verb;contrast/noun;improviseer/verb;manier/noun;schril/adj;zijn/det	6	ben/verb;contrast/noun;improviseer/verb;manier/noun;schril/adj;zijn/det	6	ben/verb;contrast/noun;improviseer/verb;manier/noun;schril/adj;zijn/det	6
hoekig/adj/parool_20040323_62/365	agressief/adj;and/noun;ben/verb;hectisch/adj;veel/adj	5	agressief/adj;and/noun;ben/verb;hectisch/adj;veel/adj	5	agressief/adj;and/noun;ben/verb;hectisch/adj;veel/adj	5	agressief/adj;and/noun;ben/verb;hectisch/adj;veel/adj	5	agressief/adj;and/noun;ben/verb;hectisch/adj;veel/adj	5	agressief/adj;and/noun;ben/verb;hectisch/adj;veel/adj	5	agressief/adj;ben/verb;hectisch/adj;veel/adj	4	agressief/adj;ben/verb;hectisch/adj;veel/adj	4	agressief/adj;ben/verb;hectisch/adj;veel/adj	4	agressief/adj;ben/verb;hectisch/adj;veel/adj	4	agressief/adj;ben/verb;hectisch/adj;veel/adj	4	agressief/adj;ben/verb;hectisch/adj;veel/adj	4
hoekig/adj/parool_20001124_25/130	bak/noun;jaag/verb	2	bak/noun;jaag/verb	2	bak/noun;jaag/verb	2	bak/noun;jaag/verb;steeds/adv	3	bak/noun;jaag/verb;steeds/adv	3	bak/noun;jaag/verb;steeds/adv	3	bak/noun;jaag/verb	2	bak/noun;jaag/verb	2	bak/noun;jaag/verb	2	bak/noun;jaag/verb;steeds/adv	3	bak/noun;jaag/verb;steeds/adv	3	bak/noun;jaag/verb;steeds/adv	3
hoekig/adj/parool_20040610_77/78	herkenbaar/adj;speel/verb;stijl/noun	3	herkenbaar/adj;speel/verb;stijl/noun	3	herkenbaar/adj;speel/verb;stijl/noun	3	die/pron;een/det;herkenbaar/adj;speel/verb;stijl/noun	5	die/pron;een/det;herkenbaar/adj;speel/verb;stijl/noun	5	die/pron;een/det;herkenbaar/adj;speel/verb;stijl/noun	5	herkenbaar/adj;stijl/noun	2	herkenbaar/adj;stijl/noun	2	herkenbaar/adj;stijl/noun	2	die/pron;een/det;herkenbaar/adj;stijl/noun	4	die/pron;een/det;herkenbaar/adj;stijl/noun	4	die/pron;een/det;herkenbaar/adj;stijl/noun	4
