_id	_cws.gekleurd.foc10.nav.weight.bound	_count.gekleurd.foc10.nav.weight.bound	_cws.gekleurd.foc10.nav.selection.bound	_count.gekleurd.foc10.nav.selection.bound	_cws.gekleurd.foc10.nav.no.bound	_count.gekleurd.foc10.nav.no.bound	_cws.gekleurd.foc10.all.weight.bound	_count.gekleurd.foc10.all.weight.bound	_cws.gekleurd.foc10.all.selection.bound	_count.gekleurd.foc10.all.selection.bound	_cws.gekleurd.foc10.all.no.bound	_count.gekleurd.foc10.all.no.bound	_cws.gekleurd.foc5.nav.weight.bound	_count.gekleurd.foc5.nav.weight.bound	_cws.gekleurd.foc5.nav.selection.bound	_count.gekleurd.foc5.nav.selection.bound	_cws.gekleurd.foc5.nav.no.bound	_count.gekleurd.foc5.nav.no.bound	_cws.gekleurd.foc5.all.weight.bound	_count.gekleurd.foc5.all.weight.bound	_cws.gekleurd.foc5.all.selection.bound	_count.gekleurd.foc5.all.selection.bound	_cws.gekleurd.foc5.all.no.bound	_count.gekleurd.foc5.all.no.bound
gekleurd/adj/parool_19991007_29/98	alleen/adj;scherm/noun	2	alleen/adj;scherm/noun	2	alleen/adj;onderstreep/verb;scherm/noun	3	alleen/adj;dat/pron;een/det;met/prep;op/prep;scherm/noun;via/prep	7	alleen/adj;dat/pron;een/det;met/prep;op/prep;scherm/noun;via/prep	7	alleen/adj;dat/pron;de/det;dit/det;een/det;het/det;met/prep;niet/adv;onderstreep/verb;onlangs/adv;op/prep;scherm/noun;via/prep	13	scherm/noun	1	scherm/noun	1	scherm/noun	1	dat/pron;een/det;met/prep;op/prep;scherm/noun	5	dat/pron;een/det;met/prep;op/prep;scherm/noun	5	dat/pron;een/det;het/det;met/prep;op/prep;scherm/noun	6
gekleurd/adj/parool_20010119_9/598	Zuidafrikaans/adj;buurt/noun;jongen/noun	3	Zuidafrikaans/adj;buurt/noun;jongen/noun	3	Zuidafrikaans/adj;buurt/noun;jongen/noun;speel/verb;zondag/noun	5	Zuidafrikaans/adj;buurt/noun;hun/det;jongen/noun;op/prep	5	Zuidafrikaans/adj;buurt/noun;hun/det;jongen/noun;op/prep	5	Zuidafrikaans/adj;buurt/noun;de/det;hun/det;in/prep;jongen/noun;op/prep;speel/verb;zondag/noun	9	jongen/noun	1	jongen/noun	1	jongen/noun;speel/verb;zondag/noun	3	jongen/noun;op/prep	2	jongen/noun;op/prep	2	de/det;in/prep;jongen/noun;op/prep;speel/verb;zondag/noun	6
gekleurd/adj/parool_19990831_66/618	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	1996/noun;fel/adj;vergeleken/adj	3	dat/pron;fel/adj;vergeleken/adj	3	dat/pron;fel/adj;vergeleken/adj	3	1996/noun;bij/prep;dat/pron;de/det;fel/adj;het/det;in/prep;van/prep;vergeleken/adj	9	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	bij/prep;de/det;fel/adj;het/det;van/prep;vergeleken/adj	6
gekleurd/adj/parool_20020417_36/105	er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	5	er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	5	er/noun;heb/verb;lijn/noun;logo/noun;maak/verb;verf/noun	6	een/det;er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	6	een/det;er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	6	de/det;een/det;er/noun;heb/verb;lijn/noun;logo/noun;maak/verb;van/prep;verf/noun	9	er/noun;lijn/noun;maak/verb	3	er/noun;lijn/noun;maak/verb	3	er/noun;heb/verb;lijn/noun;maak/verb	4	een/det;er/noun;lijn/noun;maak/verb	4	een/det;er/noun;lijn/noun;maak/verb	4	een/det;er/noun;heb/verb;lijn/noun;maak/verb;van/prep	6
gekleurd/adj/parool_19990710_85/681	geef_af/verb;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	5	geef_af/verb;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	5	geef_af/verb;heb/verb;signaal/noun;soort/noun;vriend/noun;vriendin/noun;zoek_uit/verb	7	dan/adv;dat/pron;een/det;geef_af/verb;je/pron;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	9	dan/adv;dat/pron;een/det;geef_af/verb;je/pron;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	9	af/part;dan/adv;dat/pron;een/det;geef_af/verb;heb/verb;het/det;je/pron;nog/adv;ook/adv;signaal/noun;soort/noun;vriend/noun;vriendin/noun;zoek_uit/verb	15	soort/noun;vriendin/noun;zoek_uit/verb	3	soort/noun;vriendin/noun;zoek_uit/verb	3	soort/noun;vriend/noun;vriendin/noun;zoek_uit/verb	4	dat/pron;soort/noun;vriendin/noun;zoek_uit/verb	4	dat/pron;soort/noun;vriendin/noun;zoek_uit/verb	4	dat/pron;het/det;nog/adv;soort/noun;vriend/noun;vriendin/noun;zoek_uit/verb	7
gekleurd/adj/parool_20021005_67/624	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;benader/verb;drama/noun;perspectief/noun;uitstekend/adj;word/verb	7	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;benader/verb;de/det;drama/noun;eens/adv;ook/adv;perspectief/noun;uitstekend/adj;vanuit/prep;word/verb	11	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;benader/verb;perspectief/noun;word/verb	5	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;benader/verb;eens/adv;ook/adv;perspectief/noun;vanuit/prep;word/verb	8
gekleurd/adj/parool_20000525_109/355	chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun	5	chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun	5	chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun	5	als/prep;chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun;welk/det;zowel/adv	8	als/prep;chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun;welk/det;zowel/adv	8	als/prep;chocolade/noun;de/det;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun;welk/det;zowel/adv	9	hagel_slag/noun;voorraad/noun	2	hagel_slag/noun;voorraad/noun	2	hagel_slag/noun;voorraad/noun	2	als/prep;hagel_slag/noun;voorraad/noun;welk/det;zowel/adv	5	als/prep;hagel_slag/noun;voorraad/noun;welk/det;zowel/adv	5	als/prep;hagel_slag/noun;voorraad/noun;welk/det;zowel/adv	5
gekleurd/adj/parool_20000907_71/27	blond/adj;draag/verb;haar/noun;kort/adj	4	blond/adj;draag/verb;haar/noun;kort/adj	4	blond/adj;draag/verb;haar/noun;kort/adj;oorspronkelijk/adj	5	blond/adj;draag/verb;haar/det;haar/noun;kort/adj	5	blond/adj;draag/verb;haar/det;haar/noun;kort/adj	5	blond/adj;draag/verb;haar/det;haar/noun;in/prep;kort/adj;oorspronkelijk/adj;sinds/prep;zij/pron	9	blond/adj;haar/noun	2	blond/adj;haar/noun	2	blond/adj;haar/noun;oorspronkelijk/adj	3	blond/adj;haar/det;haar/noun	3	blond/adj;haar/det;haar/noun	3	blond/adj;haar/det;haar/noun;in/prep;oorspronkelijk/adj	5
gekleurd/adj/parool_20040518_102/284	ben/verb;glas/noun	2	ben/verb;glas/noun	2	ben/verb;fout/adj;glas/noun;goed/adj	4	ben/verb;glas/noun;helemaal/adv;met/prep	4	ben/verb;glas/noun;helemaal/adv;met/prep	4	ben/verb;de/det;fout/adj;glas/noun;goed/adj;helemaal/adv;met/prep	7	ben/verb;glas/noun	2	ben/verb;glas/noun	2	ben/verb;fout/adj;glas/noun	3	ben/verb;glas/noun;met/prep	3	ben/verb;glas/noun;met/prep	3	ben/verb;de/det;fout/adj;glas/noun;met/prep	5
gekleurd/adj/parool_20030619_65/333	mobieltje/noun;verwissel/verb	2	mobieltje/noun;verwissel/verb	2	kan/verb;mobieltje/noun;neem/verb;verwissel/verb	4	je/pron;mobieltje/noun;verwissel/verb	3	je/pron;mobieltje/noun;verwissel/verb	3	de/det;je/pron;kan/verb;mobieltje/noun;neem/verb;verwissel/verb	6	mobieltje/noun;verwissel/verb	2	mobieltje/noun;verwissel/verb	2	kan/verb;mobieltje/noun;verwissel/verb	3	je/pron;mobieltje/noun;verwissel/verb	3	je/pron;mobieltje/noun;verwissel/verb	3	de/det;je/pron;kan/verb;mobieltje/noun;verwissel/verb	5
gekleurd/adj/parool_20020518_86/771	platteland_gemeente/noun;straat_beeld/noun;tamelijk/adj;zie_uit/verb	4	platteland_gemeente/noun;straat_beeld/noun;tamelijk/adj;zie_uit/verb	4	platteland_gemeente/noun;straat_beeld/noun;tamelijk/adj;zie_uit/verb	4	een/det;platteland_gemeente/noun;sowieso/adv;straat_beeld/noun;tamelijk/adj;uit/part;zie_uit/verb	7	een/det;platteland_gemeente/noun;sowieso/adv;straat_beeld/noun;tamelijk/adj;uit/part;zie_uit/verb	7	een/det;het/det;in/prep;platteland_gemeente/noun;sowieso/adv;straat_beeld/noun;tamelijk/adj;uit/part;voor/prep;zie_uit/verb	10	platteland_gemeente/noun;tamelijk/adj;zie_uit/verb	3	platteland_gemeente/noun;tamelijk/adj;zie_uit/verb	3	platteland_gemeente/noun;tamelijk/adj;zie_uit/verb	3	een/det;platteland_gemeente/noun;sowieso/adv;tamelijk/adj;uit/part;zie_uit/verb	6	een/det;platteland_gemeente/noun;sowieso/adv;tamelijk/adj;uit/part;zie_uit/verb	6	een/det;platteland_gemeente/noun;sowieso/adv;tamelijk/adj;uit/part;voor/prep;zie_uit/verb	7
gekleurd/adj/parool_19990213_80/125	gegeven/noun;tint_DIM/noun;zorg/verb	3	gegeven/noun;tint_DIM/noun;zorg/verb	3	extra/adj;gegeven/noun;krijg/verb;tint_DIM/noun;zorg/verb	5	een/det;gegeven/noun;tint_DIM/noun;zorg/verb	4	een/det;gegeven/noun;tint_DIM/noun;zorg/verb	4	dit/det;een/det;extra/adj;gegeven/noun;het/det;krijg/verb;tint_DIM/noun;zorg/verb	8	gegeven/noun;tint_DIM/noun	2	gegeven/noun;tint_DIM/noun	2	extra/adj;gegeven/noun;krijg/verb;tint_DIM/noun	4	een/det;gegeven/noun;tint_DIM/noun	3	een/det;gegeven/noun;tint_DIM/noun	3	een/det;extra/adj;gegeven/noun;het/det;krijg/verb;tint_DIM/noun	6
gekleurd/adj/parool_20020308_65/232	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	beteken/verb;colbert/noun;dicht/adj;hemd/noun;neutraal/adj;organisatie/noun;pantalon/noun;schoen/noun	8	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	beteken/verb;binnen/prep;colbert/noun;de/det;dicht/adj;hemd/noun;neutraal/adj;organisatie/noun;pantalon/noun;schoen/noun	10	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;dicht/adj;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	6	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;dicht/adj;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	6
gekleurd/adj/parool_20030613_11/286	bedien/verb;bezoeker/noun;glasplaat/noun;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	7	bedien/verb;bezoeker/noun;glasplaat/noun;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	7	bedien/verb;bezoeker/noun;glasplaat/noun;mag/verb;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	8	bedien/verb;bezoeker/noun;die/det;glasplaat/noun;met/prep;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	9	bedien/verb;bezoeker/noun;die/det;glasplaat/noun;met/prep;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	9	bedien/verb;bezoeker/noun;de/det;die/det;glasplaat/noun;mag/verb;met/prep;ook/adv;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun;zelf/adv	13	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;mag/verb;ouderwets/adj;projector/noun	5	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;de/det;glasplaat/noun;mag/verb;ook/adv;ouderwets/adj;projector/noun;zelf/adv	8
gekleurd/adj/parool_20040426_03/256	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;procent/noun;stad/noun	6	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;de/det;groot/adj;in/prep;leerling/noun;procent/noun;stad/noun;van/prep	9	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;in/prep;stad/noun;van/prep	6
gekleurd/adj/parool_20000120_109/131		0		0		0	een/det	1	een/det	1	een/det	1		0		0		0	een/det	1	een/det	1	een/det	1
gekleurd/adj/parool_20041108_87/294	bedreig/adj;bekijk/verb;ben/verb;bril/noun;dubbelzinnig/adj;eenduidig/adj;internationaal/adj;werkelijkheid/noun	8	bedreig/adj;bekijk/verb;ben/verb;bril/noun;dubbelzinnig/adj;eenduidig/adj;internationaal/adj;werkelijkheid/noun	8	bedreig/adj;bekijk/verb;ben/verb;bril/noun;dubbelzinnig/adj;eenduidig/adj;internationaal/adj;werkelijkheid/noun;word/verb	9	bedreig/adj;bekijk/verb;ben/verb;bril/noun;die/det;door/prep;dubbelzinnig/adj;eenduidig/adj;en/adv;internationaal/adj;over/adv;weer/adv;werkelijkheid/noun	13	bedreig/adj;bekijk/verb;ben/verb;bril/noun;die/det;door/prep;dubbelzinnig/adj;eenduidig/adj;en/adv;internationaal/adj;over/adv;weer/adv;werkelijkheid/noun	13	bedreig/adj;bekijk/verb;ben/verb;bril/noun;de/det;die/det;door/prep;dubbelzinnig/adj;eenduidig/adj;en/adv;internationaal/adj;over/adv;we/pron;weer/adv;werkelijkheid/noun;word/verb;zij/pron	17	bekijk/verb;ben/verb;bril/noun	3	bekijk/verb;ben/verb;bril/noun	3	bekijk/verb;ben/verb;bril/noun	3	bekijk/verb;ben/verb;bril/noun;die/det;door/prep;en/adv;over/adv;weer/adv	8	bekijk/verb;ben/verb;bril/noun;die/det;door/prep;en/adv;over/adv;weer/adv	8	bekijk/verb;ben/verb;bril/noun;die/det;door/prep;en/adv;over/adv;weer/adv;zij/pron	9
gekleurd/adj/parool_19990906_91/753	ben/verb;blank/adj;kind/noun;vriendin/noun	4	ben/verb;blank/adj;kind/noun;vriendin/noun	4	belangrijk/adj;ben/verb;blank/adj;familie/noun;kind/noun;vriendin/noun	6	ben/verb;blank/adj;hun/det;kind/noun;vriendin/noun;wat/adv	6	ben/verb;blank/adj;hun/det;kind/noun;vriendin/noun;wat/adv	6	belangrijk/adj;ben/verb;blank/adj;familie/noun;hun/det;kind/noun;mijn/det;ook/adv;vriendin/noun;wat/adv	10	blank/adj;kind/noun;vriendin/noun	3	blank/adj;kind/noun;vriendin/noun	3	blank/adj;familie/noun;kind/noun;vriendin/noun	4	blank/adj;hun/det;kind/noun;vriendin/noun	4	blank/adj;hun/det;kind/noun;vriendin/noun	4	blank/adj;familie/noun;hun/det;kind/noun;ook/adv;vriendin/noun	6
gekleurd/adj/parool_19990428_102/67	persoonlijk/adj	1	persoonlijk/adj	1	22/noun;april/noun;ergernis/noun;persoonlijk/adj	4	door/prep;persoonlijk/adj	2	door/prep;persoonlijk/adj	2	22/noun;april/noun;door/prep;ergernis/noun;persoonlijk/adj;van/prep;zo/adv	7	persoonlijk/adj	1	persoonlijk/adj	1	22/noun;april/noun;ergernis/noun;persoonlijk/adj	4	door/prep;persoonlijk/adj	2	door/prep;persoonlijk/adj	2	22/noun;april/noun;door/prep;ergernis/noun;persoonlijk/adj;van/prep;zo/adv	7
gekleurd/adj/parool_19990322_131/189	eigen/adj;er/noun;geef/verb;kop_DIM/noun;thee/noun	5	eigen/adj;er/noun;geef/verb;kop_DIM/noun;thee/noun	5	eigen/adj;er/noun;geef/verb;kop_DIM/noun;thee/noun	5	een/det;eigen/adj;er/noun;geef/verb;kop_DIM/noun;met/prep;thee/noun	7	een/det;eigen/adj;er/noun;geef/verb;kop_DIM/noun;met/prep;thee/noun	7	de/det;een/det;eigen/adj;er/noun;geef/verb;het/det;in/prep;kop_DIM/noun;met/prep;thee/noun	10	geef/verb;kop_DIM/noun;thee/noun	3	geef/verb;kop_DIM/noun;thee/noun	3	geef/verb;kop_DIM/noun;thee/noun	3	geef/verb;kop_DIM/noun;met/prep;thee/noun	4	geef/verb;kop_DIM/noun;met/prep;thee/noun	4	de/det;geef/verb;het/det;kop_DIM/noun;met/prep;thee/noun	6
gekleurd/adj/parool_20020716_46/195	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj;wat/det	8	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj;wat/det	8	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj;wat/det	8	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj	7	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj	7	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj	7
gekleurd/adj/parool_20000419_45/170	beweegreden/noun;licht/adj;onderhandeling_tafel/noun	3	beweegreden/noun;licht/adj;onderhandeling_tafel/noun	3	bestuur_lid/noun;beweegreden/noun;directeur/noun;houd/verb;licht/adj;onderhandeling_tafel/noun	6	beweegreden/noun;een/det;licht/adj;onderhandeling_tafel/noun	4	beweegreden/noun;een/det;licht/adj;onderhandeling_tafel/noun	4	bestuur_lid/noun;beweegreden/noun;de/det;directeur/noun;een/det;houd/verb;licht/adj;onderhandeling_tafel/noun;over/prep;van/prep;weg/part	11	beweegreden/noun;licht/adj	2	beweegreden/noun;licht/adj	2	beweegreden/noun;houd/verb;licht/adj	3	beweegreden/noun;een/det;licht/adj	3	beweegreden/noun;een/det;licht/adj	3	beweegreden/noun;een/det;houd/verb;licht/adj;over/prep	5
gekleurd/adj/parool_20001007_92/108	bontjas/noun;broek/noun;cowboy_hoed/noun;haar/noun;leren/adj;liefst/adj;oorbel/noun;rits/noun;tegenwoordig/adj	9	bontjas/noun;broek/noun;cowboy_hoed/noun;haar/noun;leren/adj;liefst/adj;oorbel/noun;rits/noun;tegenwoordig/adj	9	bontjas/noun;broek/noun;cowboy_hoed/noun;haar/noun;het/adj;leren/adj;liefst/adj;oorbel/noun;rits/noun;tegenwoordig/adj	10	bontjas/noun;broek/noun;cowboy_hoed/noun;een/det;haar/noun;leren/adj;liefst/adj;met/prep;oorbel/noun;rits/noun;tegenwoordig/adj	11	bontjas/noun;broek/noun;cowboy_hoed/noun;een/det;haar/noun;leren/adj;liefst/adj;met/prep;oorbel/noun;rits/noun;tegenwoordig/adj	11	bontjas/noun;broek/noun;cowboy_hoed/noun;een/det;haar/noun;het/adj;leren/adj;liefst/adj;met/prep;oorbel/noun;rits/noun;tegenwoordig/adj	12	bontjas/noun;cowboy_hoed/noun;haar/noun	3	bontjas/noun;cowboy_hoed/noun;haar/noun	3	bontjas/noun;cowboy_hoed/noun;haar/noun	3	bontjas/noun;cowboy_hoed/noun;een/det;haar/noun	4	bontjas/noun;cowboy_hoed/noun;een/det;haar/noun	4	bontjas/noun;cowboy_hoed/noun;een/det;haar/noun	4
