filename	lemma	twcorpus	twppmi	twllr	twL	twR	socccorpus	soccppmi	soccllr	soccL	soccR	sample	tokenL	tokenR	stress
state_church.Semcor.ppmi3.ll0.Semcor.ppmi1.ll1	state_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll1	10	10	225	10	10	0.233312506695039
state_church.Semcor.ppmi3.ll0.Semcor.ppmi2.ll0	state_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll0	10	10	225	10	10	0.222382039029782
state_church.Semcor.ppmi3.ll0.Semcor.ppmi2.ll1	state_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll1	10	10	225	10	10	0.222382039029782
state_church.Semcor.ppmi3.ll1.COHA.ppmi0.ll0	state_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll0	10	10	225	10	10	0.201749678870186
state_church.Semcor.ppmi3.ll1.COHA.ppmi0.ll1	state_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll1	10	10	225	10	10	0.208997210728823
state_church.Semcor.ppmi3.ll1.COHA.ppmi1.ll0	state_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll0	10	10	225	10	10	0.20797568390446
state_church.Semcor.ppmi3.ll1.COHA.ppmi1.ll1	state_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll1	10	10	225	10	10	0.20797568390446
state_church.Semcor.ppmi3.ll1.COHA.ppmi2.ll0	state_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll0	10	10	225	10	10	0.218337629709604
state_church.Semcor.ppmi3.ll1.COHA.ppmi2.ll1	state_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll1	10	10	225	10	10	0.204973535837246
state_church.Semcor.ppmi3.ll1.Semcor.ppmi0.ll0	state_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll0	10	10	225	10	10	0.240148436272437
state_church.Semcor.ppmi3.ll1.Semcor.ppmi0.ll1	state_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll1	10	10	225	10	10	0.232815717836568
state_church.Semcor.ppmi3.ll1.Semcor.ppmi1.ll0	state_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll0	10	10	225	10	10	0.226488035486677
state_church.Semcor.ppmi3.ll1.Semcor.ppmi1.ll1	state_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll1	10	10	225	10	10	0.234098983048595
state_church.Semcor.ppmi3.ll1.Semcor.ppmi2.ll0	state_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll0	10	10	225	10	10	0.222382039029782
state_church.Semcor.ppmi3.ll1.Semcor.ppmi2.ll1	state_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll1	10	10	225	10	10	0.221450687001979
country_church.Semcor.ppmi0.ll0.COHA.ppmi0.ll0	country_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll0	10	10	626	10	10	0.232753459177935
country_church.Semcor.ppmi0.ll0.COHA.ppmi0.ll1	country_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll1	10	10	626	10	10	0.239190279966727
country_church.Semcor.ppmi0.ll0.COHA.ppmi1.ll0	country_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll0	10	10	626	10	10	0.234848143607099
country_church.Semcor.ppmi0.ll0.COHA.ppmi1.ll1	country_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll1	10	10	626	10	10	0.234848143607099
country_church.Semcor.ppmi0.ll0.COHA.ppmi2.ll0	country_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll0	10	10	621	10	10	0.212980672337054
country_church.Semcor.ppmi0.ll0.COHA.ppmi2.ll1	country_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll1	10	10	621	10	10	0.213066872758286
country_church.Semcor.ppmi0.ll0.Semcor.ppmi0.ll0	country_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll0	10	10	633	10	10	0.259538138188318
country_church.Semcor.ppmi0.ll0.Semcor.ppmi0.ll1	country_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll1	10	10	626	10	10	0.270126371913016
country_church.Semcor.ppmi0.ll0.Semcor.ppmi1.ll0	country_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll0	10	10	626	10	10	0.270803895059373
country_church.Semcor.ppmi0.ll0.Semcor.ppmi1.ll1	country_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll1	10	10	626	10	10	0.272597533594586
country_church.Semcor.ppmi0.ll0.Semcor.ppmi2.ll0	country_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll0	10	10	626	10	10	0.28481702782846
country_church.Semcor.ppmi0.ll0.Semcor.ppmi2.ll1	country_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll1	10	10	626	10	10	0.283966559565005
country_church.Semcor.ppmi0.ll1.COHA.ppmi0.ll0	country_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll0	10	10	612	10	10	0.234634210650469
country_church.Semcor.ppmi0.ll1.COHA.ppmi0.ll1	country_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll1	10	10	612	10	10	0.241885931750485
country_church.Semcor.ppmi0.ll1.COHA.ppmi1.ll0	country_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll0	10	10	612	10	10	0.221320150620556
country_church.Semcor.ppmi0.ll1.COHA.ppmi1.ll1	country_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll1	10	10	612	10	10	0.221397748625229
country_church.Semcor.ppmi0.ll1.COHA.ppmi2.ll0	country_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll0	10	10	594	10	10	0.245638821799397
country_church.Semcor.ppmi0.ll1.COHA.ppmi2.ll1	country_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll1	10	10	594	10	10	0.24585595436735
country_church.Semcor.ppmi0.ll1.Semcor.ppmi0.ll0	country_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll0	10	10	612	10	10	0.271045090751514
country_church.Semcor.ppmi0.ll1.Semcor.ppmi0.ll1	country_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll1	10	10	612	10	10	0.278547478481341
country_church.Semcor.ppmi0.ll1.Semcor.ppmi1.ll0	country_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll0	10	10	612	10	10	0.275282569824338
country_church.Semcor.ppmi0.ll1.Semcor.ppmi1.ll1	country_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll1	10	10	612	10	10	0.275282569824338
country_church.Semcor.ppmi0.ll1.Semcor.ppmi2.ll0	country_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll0	10	10	612	10	10	0.273764782968242
country_church.Semcor.ppmi0.ll1.Semcor.ppmi2.ll1	country_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll1	10	10	612	10	10	0.273539985443156
country_church.Semcor.ppmi1.ll0.COHA.ppmi0.ll0	country_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll0	10	10	466	10	10	0.241931962145174
country_church.Semcor.ppmi1.ll0.COHA.ppmi0.ll1	country_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll1	10	10	466	10	10	0.250672197954896
country_church.Semcor.ppmi1.ll0.COHA.ppmi1.ll0	country_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll0	10	10	466	10	10	0.258818884284317
country_church.Semcor.ppmi1.ll0.COHA.ppmi1.ll1	country_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll1	10	10	466	10	10	0.25621733350704
country_church.Semcor.ppmi1.ll0.COHA.ppmi2.ll0	country_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll0	10	10	466	10	10	0.26764144861554
country_church.Semcor.ppmi1.ll0.COHA.ppmi2.ll1	country_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll1	10	10	466	10	10	0.26764144861554
country_church.Semcor.ppmi1.ll0.Semcor.ppmi0.ll0	country_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll0	10	10	466	10	10	0.28037917991136
country_church.Semcor.ppmi1.ll0.Semcor.ppmi0.ll1	country_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll1	10	10	466	10	10	0.28354773616212
country_church.Semcor.ppmi1.ll0.Semcor.ppmi1.ll0	country_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll0	10	10	466	10	10	0.284191833338836
country_church.Semcor.ppmi1.ll0.Semcor.ppmi1.ll1	country_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll1	10	10	466	10	10	0.284191833338836
country_church.Semcor.ppmi1.ll0.Semcor.ppmi2.ll0	country_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll0	10	10	466	10	10	0.291358339203935
country_church.Semcor.ppmi1.ll0.Semcor.ppmi2.ll1	country_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll1	10	10	466	10	10	0.292381842606055
country_church.Semcor.ppmi1.ll1.COHA.ppmi0.ll0	country_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll0	10	10	461	10	10	0.239353225589791
country_church.Semcor.ppmi1.ll1.COHA.ppmi0.ll1	country_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll1	10	10	461	10	10	0.248764113727038
country_church.Semcor.ppmi1.ll1.COHA.ppmi1.ll0	country_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll0	10	10	461	10	10	0.255147299420359
country_church.Semcor.ppmi1.ll1.COHA.ppmi1.ll1	country_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll1	10	10	461	10	10	0.253082295694392
country_church.Semcor.ppmi1.ll1.COHA.ppmi2.ll0	country_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll0	10	10	461	10	10	0.266766001627537
country_church.Semcor.ppmi1.ll1.COHA.ppmi2.ll1	country_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll1	10	10	461	10	10	0.266766001627537
country_church.Semcor.ppmi1.ll1.Semcor.ppmi0.ll0	country_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll0	10	10	461	10	10	0.28240697283611
country_church.Semcor.ppmi1.ll1.Semcor.ppmi0.ll1	country_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll1	10	10	461	10	10	0.284064223991455
country_church.Semcor.ppmi1.ll1.Semcor.ppmi1.ll0	country_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll0	10	10	461	10	10	0.284667707127646
country_church.Semcor.ppmi1.ll1.Semcor.ppmi1.ll1	country_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll1	10	10	461	10	10	0.284667707127646
country_church.Semcor.ppmi1.ll1.Semcor.ppmi2.ll0	country_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll0	10	10	461	10	10	0.291815715488083
country_church.Semcor.ppmi1.ll1.Semcor.ppmi2.ll1	country_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll1	10	10	461	10	10	0.291815715488083
country_church.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll0	country_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll0	10	10	222	10	10	0.226888759784122
country_church.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll1	country_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll1	10	10	222	10	10	0.228171760821297
country_church.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll0	country_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll0	10	10	222	10	10	0.234280223717954
country_church.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll1	country_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll1	10	10	222	10	10	0.233477960604502
country_church.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll0	country_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll0	10	10	222	10	10	0.241282963934109
country_church.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll1	country_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll1	10	10	222	10	10	0.239499040590285
country_church.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll0	country_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll0	10	10	222	10	10	0.262791654316167
country_church.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll1	country_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll1	10	10	222	10	10	0.258968747071657
country_church.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll0	country_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll0	10	10	222	10	10	0.257352451947673
country_church.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll1	country_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll1	10	10	222	10	10	0.257352451947673
country_church.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll0	country_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll0	10	10	222	10	10	0.251840924644059
country_church.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll1	country_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll1	10	10	222	10	10	0.251309805314961
country_church.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll0	country_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll0	10	10	222	10	10	0.227560397843855
country_church.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll1	country_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll1	10	10	222	10	10	0.229859208286737
country_church.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll0	country_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll0	10	10	222	10	10	0.233172989482049
country_church.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll1	country_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll1	10	10	222	10	10	0.232863892221504
country_church.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll0	country_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll0	10	10	222	10	10	0.240666399965341
country_church.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll1	country_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll1	10	10	222	10	10	0.237790032397705
country_church.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll0	country_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll0	10	10	222	10	10	0.261030701895029
country_church.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll1	country_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll1	10	10	222	10	10	0.25829561866819
country_church.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll0	country_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll0	10	10	222	10	10	0.257352451947673
country_church.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll1	country_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll1	10	10	222	10	10	0.255435085231018
country_church.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll0	country_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll0	10	10	222	10	10	0.252472820440098
country_church.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll1	country_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll1	10	10	222	10	10	0.251692388066361
country_church.Semcor.ppmi2.ll0.COHA.ppmi0.ll0	country_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll0	10	10	277	10	10	0.236279608122107
country_church.Semcor.ppmi2.ll0.COHA.ppmi0.ll1	country_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll1	10	10	277	10	10	0.234714323801056
country_church.Semcor.ppmi2.ll0.COHA.ppmi1.ll0	country_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll0	10	10	277	10	10	0.242878110288543
country_church.Semcor.ppmi2.ll0.COHA.ppmi1.ll1	country_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll1	10	10	277	10	10	0.243223555830175
country_church.Semcor.ppmi2.ll0.COHA.ppmi2.ll0	country_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll0	10	10	277	10	10	0.248033718814229
country_church.Semcor.ppmi2.ll0.COHA.ppmi2.ll1	country_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll1	10	10	277	10	10	0.248980896141562
country_church.Semcor.ppmi2.ll0.Semcor.ppmi0.ll0	country_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll0	10	10	277	10	10	0.268225028777037
country_church.Semcor.ppmi2.ll0.Semcor.ppmi0.ll1	country_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll1	10	10	277	10	10	0.263231132052172
country_church.Semcor.ppmi2.ll0.Semcor.ppmi1.ll0	country_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll0	10	10	277	10	10	0.262385712485586
country_church.Semcor.ppmi2.ll0.Semcor.ppmi1.ll1	country_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll1	10	10	277	10	10	0.26046264578554
country_church.Semcor.ppmi2.ll0.Semcor.ppmi2.ll0	country_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll0	10	10	277	10	10	0.263622792745575
country_church.Semcor.ppmi2.ll0.Semcor.ppmi2.ll1	country_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll1	10	10	277	10	10	0.265703497714425
country_church.Semcor.ppmi2.ll1.COHA.ppmi0.ll0	country_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll0	10	10	277	10	10	0.231346850666061
country_church.Semcor.ppmi2.ll1.COHA.ppmi0.ll1	country_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll1	10	10	277	10	10	0.234239446181583
country_church.Semcor.ppmi2.ll1.COHA.ppmi1.ll0	country_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll0	10	10	277	10	10	0.243064860647377
country_church.Semcor.ppmi2.ll1.COHA.ppmi1.ll1	country_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll1	10	10	277	10	10	0.242388684039513
country_church.Semcor.ppmi2.ll1.COHA.ppmi2.ll0	country_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll0	10	10	277	10	10	0.247059902874457
country_church.Semcor.ppmi2.ll1.COHA.ppmi2.ll1	country_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll1	10	10	277	10	10	0.248519998187693
country_church.Semcor.ppmi2.ll1.Semcor.ppmi0.ll0	country_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll0	10	10	277	10	10	0.268225028777037
country_church.Semcor.ppmi2.ll1.Semcor.ppmi0.ll1	country_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll1	10	10	277	10	10	0.263231132052172
country_church.Semcor.ppmi2.ll1.Semcor.ppmi1.ll0	country_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll0	10	10	277	10	10	0.262385712485586
country_church.Semcor.ppmi2.ll1.Semcor.ppmi1.ll1	country_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll1	10	10	277	10	10	0.260747402514499
country_church.Semcor.ppmi2.ll1.Semcor.ppmi2.ll0	country_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll0	10	10	277	10	10	0.264329136646166
country_church.Semcor.ppmi2.ll1.Semcor.ppmi2.ll1	country_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll1	10	10	277	10	10	0.260142045757672
country_church.Semcor.ppmi3.ll0.COHA.ppmi0.ll0	country_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll0	10	10	156	10	10	0.207060304963787
country_church.Semcor.ppmi3.ll0.COHA.ppmi0.ll1	country_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll1	10	10	156	10	10	0.208985667167765
country_church.Semcor.ppmi3.ll0.COHA.ppmi1.ll0	country_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll0	10	10	156	10	10	0.20803380957726
country_church.Semcor.ppmi3.ll0.COHA.ppmi1.ll1	country_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll1	10	10	156	10	10	0.20803380957726
country_church.Semcor.ppmi3.ll0.COHA.ppmi2.ll0	country_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll0	10	10	156	10	10	0.221448273111759
country_church.Semcor.ppmi3.ll0.COHA.ppmi2.ll1	country_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll1	10	10	156	10	10	0.220161364267321
country_church.Semcor.ppmi3.ll0.Semcor.ppmi0.ll0	country_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll0	10	10	156	10	10	0.244664829093489
country_church.Semcor.ppmi3.ll0.Semcor.ppmi0.ll1	country_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll1	10	10	156	10	10	0.237471419666489
country_church.Semcor.ppmi3.ll0.Semcor.ppmi1.ll0	country_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll0	10	10	156	10	10	0.234744501081575
country_church.Semcor.ppmi3.ll0.Semcor.ppmi1.ll1	country_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll1	10	10	156	10	10	0.234744501081575
country_church.Semcor.ppmi3.ll0.Semcor.ppmi2.ll0	country_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll0	10	10	156	10	10	0.225616642168745
country_church.Semcor.ppmi3.ll0.Semcor.ppmi2.ll1	country_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll1	10	10	156	10	10	0.224931949925367
country_church.Semcor.ppmi3.ll1.COHA.ppmi0.ll0	country_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll0	10	10	156	10	10	0.205526332939925
country_church.Semcor.ppmi3.ll1.COHA.ppmi0.ll1	country_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll1	10	10	156	10	10	0.208985667167765
country_church.Semcor.ppmi3.ll1.COHA.ppmi1.ll0	country_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll0	10	10	156	10	10	0.20803380957726
country_church.Semcor.ppmi3.ll1.COHA.ppmi1.ll1	country_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll1	10	10	156	10	10	0.20803380957726
country_church.Semcor.ppmi3.ll1.COHA.ppmi2.ll0	country_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll0	10	10	156	10	10	0.223368447090033
country_church.Semcor.ppmi3.ll1.COHA.ppmi2.ll1	country_church	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll1	10	10	156	10	10	0.218008346295015
country_church.Semcor.ppmi3.ll1.Semcor.ppmi0.ll0	country_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll0	10	10	156	10	10	0.244664829093489
country_church.Semcor.ppmi3.ll1.Semcor.ppmi0.ll1	country_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll1	10	10	156	10	10	0.237471419666489
country_church.Semcor.ppmi3.ll1.Semcor.ppmi1.ll0	country_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll0	10	10	156	10	10	0.234483721524839
country_church.Semcor.ppmi3.ll1.Semcor.ppmi1.ll1	country_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll1	10	10	156	10	10	0.234744501081575
country_church.Semcor.ppmi3.ll1.Semcor.ppmi2.ll0	country_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll0	10	10	156	10	10	0.224925220686359
country_church.Semcor.ppmi3.ll1.Semcor.ppmi2.ll1	country_church	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll1	10	10	156	10	10	0.225616642168745
