cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_2	ann_1	votes
hoekig/adj/parool_20040513_81/41/L6	hoekig/adj/parool_20040513_81/41	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L7	hoekig/adj/parool_20040513_81/41	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L8	hoekig/adj/parool_20040513_81/41	L8	sfeer	noun	sfeer/noun	sfeer	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L9	hoekig/adj/parool_20040513_81/41	L9	en	vg	en/vg	en	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L10	hoekig/adj/parool_20040513_81/41	L10	vorm	noun	vorm/noun	vorm	False	L	11	2.9475314999999997	73809	67	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L11	hoekig/adj/parool_20040513_81/41	L11	over	prep	over/prep	over	False	L	12	-0.65675676	1300877	32	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L12	hoekig/adj/parool_20040513_81/41	L12	erg	adj	erg/adj	erg	False	L	13	0.6740284000000001	149936	14	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L13	hoekig/adj/parool_20040513_81/41	L13	heel	adv	heel/adv	heel	False	L	14	0.3668667	276441	19	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L14	hoekig/adj/parool_20040513_81/41	L14	ga	verb	ga/verb	gaat	False	L	15	-0.7625828	1085158	24	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/L15	hoekig/adj/parool_20040513_81/41	L15	stuk	noun	stuk/noun	stuk	False	L	16	1.2515906	114181	19	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R0	hoekig/adj/parool_20040513_81/41	R0	ritme	noun	ritme/noun	ritmes	True	R	1	4.287045	10084	35	TRUE	TRUE	TRUE	3
hoekig/adj/parool_20040513_81/41/R1	hoekig/adj/parool_20040513_81/41	R1	dan	comparative	dan/comparative	dan	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R2	hoekig/adj/parool_20040513_81/41	R2	we	pron	we/pron	we	True	R	3	-0.91411847	1359191	26	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R3	hoekig/adj/parool_20040513_81/41	R3	normaal	adj	normaal/adj	normaal	True	R	4	-0.24838397	53863	2	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R4	hoekig/adj/parool_20040513_81/41	R4	speel	verb	speel/verb	spelen	True	R	5	0.6818951999999999	330463	31	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R5	hoekig/adj/parool_20040513_81/41	R5	.	punct	./punct	.	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R6	hoekig/adj/parool_20040513_81/41	R6	""""	punct	"""/punct"	""""	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R7	hoekig/adj/parool_20040513_81/41	R7	sentence_delimiter	none	none	</sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R8	hoekig/adj/parool_20040513_81/41	R8	sentence_delimiter	none	none	<sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R9	hoekig/adj/parool_20040513_81/41	R9	maar	comp	maar/comp	Maar	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R10	hoekig/adj/parool_20040513_81/41	R10	ben	verb	ben/verb	is	False	R	11	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R11	hoekig/adj/parool_20040513_81/41	R11	Lost	name	Lost/name	Lost	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R12	hoekig/adj/parool_20040513_81/41	R12	nu	adv	nu/adv	nu	False	R	13	-0.5530329	803160	22	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R13	hoekig/adj/parool_20040513_81/41	R13	'	punct	'/punct	'	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R14	hoekig/adj/parool_20040513_81/41	R14	postrock-theater	name	postrock-theater/name	postrock-theater	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20040513_81/41/R15	hoekig/adj/parool_20040513_81/41	R15	'	punct	'/punct	'	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L0	hoekig/adj/parool_20031215_101/79	L0	lekker	adj	lekker/adj	lekker	True	L	1	1.1490688	26792	4	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L1	hoekig/adj/parool_20031215_101/79	L1	beeld_merk	noun	beeld_merk/noun	beeldmerk	True	L	2	4.2105026	313	1	TRUE	TRUE	TRUE	3
hoekig/adj/parool_20031215_101/79/L2	hoekig/adj/parool_20031215_101/79	L2	Mansons	det	Mansons/det	Mansons	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L3	hoekig/adj/parool_20031215_101/79	L3	ben	verb	ben/verb	is	True	L	4	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L4	hoekig/adj/parool_20031215_101/79	L4	zo	adv	zo/adv	Zo	True	L	5	0.18715410000000002	748301	43	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L5	hoekig/adj/parool_20031215_101/79	L5	sentence_delimiter	none	none	<sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L6	hoekig/adj/parool_20031215_101/79	L6	sentence_delimiter	none	none	</sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L7	hoekig/adj/parool_20031215_101/79	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L8	hoekig/adj/parool_20031215_101/79	L8	legio	adj	legio/adj	legio	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L9	hoekig/adj/parool_20031215_101/79	L9	podium	noun	podium/noun	podium	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L10	hoekig/adj/parool_20031215_101/79	L10	het	det	het/det	het	False	L	11	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L11	hoekig/adj/parool_20031215_101/79	L11	op	prep	op/prep	op	False	L	12	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L12	hoekig/adj/parool_20031215_101/79	L12	ook	adv	ook/adv	ook	False	L	13	-0.12693784	2214625	93	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L13	hoekig/adj/parool_20031215_101/79	L13	ben	verb	ben/verb	zijn	False	L	14	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L14	hoekig/adj/parool_20031215_101/79	L14	geschiedenis	noun	geschiedenis/noun	geschiedenis	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/L15	hoekig/adj/parool_20031215_101/79	L15	Duits	adj	Duits/adj	Duitse	False	L	16	-0.19758698	104339	4	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R0	hoekig/adj/parool_20031215_101/79	R0	maak	verb	maak/verb	gemaakt	True	R	1	0.5042694000000001	801559	63	FALSE	TRUE	FALSE	1
hoekig/adj/parool_20031215_101/79/R1	hoekig/adj/parool_20031215_101/79	R1	,	punct	,/punct	,	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R2	hoekig/adj/parool_20031215_101/79	R2	zie	verb	zie/verb	zien	True	R	3	0.057503212000000005	555838	28	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R3	hoekig/adj/parool_20031215_101/79	R3	we	pron	we/pron	we	True	R	4	-0.91411847	1359191	26	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R4	hoekig/adj/parool_20031215_101/79	R4	danseres	noun	danseres/noun	danseressen	True	R	5	2.1418664	2469	1	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R5	hoekig/adj/parool_20031215_101/79	R5	in	prep	in/prep	in	True	R	6	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R6	hoekig/adj/parool_20031215_101/79	R6	minuscuul	adj	minuscuul/adj	minuscule	True	R	7	2.5244756	1679	1	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R7	hoekig/adj/parool_20031215_101/79	R7	Duits	adj	Duits/adj	Duitse	True	R	8	-0.19758698	104339	4	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R8	hoekig/adj/parool_20031215_101/79	R8	uniform	noun	uniform/noun	uniformen	True	R	9	2.9921997000000005	5291	5	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R9	hoekig/adj/parool_20031215_101/79	R9	huppel_rond	verb	huppel_rond/verb	rondhuppelen	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R10	hoekig/adj/parool_20031215_101/79	R10	en	vg	en/vg	en	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R11	hoekig/adj/parool_20031215_101/79	R11	marcheer	verb	marcheer/verb	marcheert	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R12	hoekig/adj/parool_20031215_101/79	R12	Manson	name	Manson/name	Manson	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R13	hoekig/adj/parool_20031215_101/79	R13	over	prep	over/prep	over	True	R	14	-0.65675676	1300877	32	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R14	hoekig/adj/parool_20031215_101/79	R14	het	det	het/det	het	True	R	15	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031215_101/79/R15	hoekig/adj/parool_20031215_101/79	R15	podium	noun	podium/noun	podium	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L0	hoekig/adj/parool_20011130_72/270	L0	de	det	de/det	de	True	L	1	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L1	hoekig/adj/parool_20011130_72/270	L1	door	prep	door/prep	door	True	L	2	0.35598537	1310789	89	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L2	hoekig/adj/parool_20011130_72/270	L2	kom	verb	kom/verb	kwam	True	L	3	-0.57672817	973909	26	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L3	hoekig/adj/parool_20011130_72/270	L3	ongetwijfeld	adv	ongetwijfeld/adv	ongetwijfeld	True	L	4	0.65553176	21829	2	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L4	hoekig/adj/parool_20011130_72/270	L4	wat	pron	wat/pron	wat	True	L	5	-0.40469047	598351	19	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L5	hoekig/adj/parool_20011130_72/270	L5	,	punct	,/punct	,	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L6	hoekig/adj/parool_20011130_72/270	L6	het	det	het/det	het	True	L	7	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L7	hoekig/adj/parool_20011130_72/270	L7	klink	verb	klink/verb	klonk	True	L	8	2.1614687000000004	63033	26	TRUE	FALSE	FALSE	1
hoekig/adj/parool_20011130_72/270/L8	hoekig/adj/parool_20011130_72/270	L8	ongenuanceerd	adj	ongenuanceerd/adj	ongenuanceerd	True	L	9	3.0762112	973	1	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L9	hoekig/adj/parool_20011130_72/270	L9	en	vg	en/vg	en	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L10	hoekig/adj/parool_20011130_72/270	L10	onzuiver	adj	onzuiver/adj	onzuiver	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L11	hoekig/adj/parool_20011130_72/270	L11	,	punct	,/punct	,	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L12	hoekig/adj/parool_20011130_72/270	L12	ongelijk	adj	ongelijk/adj	Ongelijk	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L13	hoekig/adj/parool_20011130_72/270	L13	sentence_delimiter	none	none	<sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L14	hoekig/adj/parool_20011130_72/270	L14	sentence_delimiter	none	none	</sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/L15	hoekig/adj/parool_20011130_72/270	L15	.	punct	./punct	.	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R0	hoekig/adj/parool_20011130_72/270	R0	,	punct	,/punct	,	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R1	hoekig/adj/parool_20011130_72/270	R1	atypische	adj	atypische/adj	atypische	True	R	2	4.399583	258	1	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R2	hoekig/adj/parool_20011130_72/270	R2	en	vg	en/vg	en	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R3	hoekig/adj/parool_20011130_72/270	R3	voor	prep	voor/prep	voor	True	R	4	-0.457316	3806927	114	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R4	hoekig/adj/parool_20011130_72/270	R4	de	det	de/det	de	True	R	5	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R5	hoekig/adj/parool_20011130_72/270	R5	musicus	noun	musicus/noun	musici	True	R	6	1.1605976	6597	1	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R6	hoekig/adj/parool_20011130_72/270	R6	soms	adv	soms/adv	soms	True	R	7	1.9110967	121121	39	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R7	hoekig/adj/parool_20011130_72/270	R7	volstrekt	adj	volstrekt/adj	volstrekt	True	R	8	1.7476512999999998	10988	3	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R8	hoekig/adj/parool_20011130_72/270	R8	onnavolgbaar	adj	onnavolgbaar/adj	onnavolgbare	True	R	9	3.2435113999999996	1643	2	TRUE	FALSE	FALSE	1
hoekig/adj/parool_20011130_72/270/R9	hoekig/adj/parool_20011130_72/270	R9	dirigeer_gebaar	noun	dirigeer_gebaar/noun	dirigeergebaren	True	R	10	NA	NA	NA	TRUE	TRUE	TRUE	3
hoekig/adj/parool_20011130_72/270/R10	hoekig/adj/parool_20011130_72/270	R10	die	pron	die/pron	die	True	R	11	0.15846099	2519801	141	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R11	hoekig/adj/parool_20011130_72/270	R11	Tan	name	Tan/name	Tan	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R12	hoekig/adj/parool_20011130_72/270	R12	Dun	name	Dun/name	Dun	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R13	hoekig/adj/parool_20011130_72/270	R13	op	prep	op/prep	op	True	R	14	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R14	hoekig/adj/parool_20011130_72/270	R14	de	det	de/det	de	True	R	15	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20011130_72/270/R15	hoekig/adj/parool_20011130_72/270	R15	bok	noun	bok/noun	bok	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L0	hoekig/adj/parool_20010316_68/1815	L0	standaard	adj	standaard/adj	standaard	True	L	1	1.7029037	3834	1	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L1	hoekig/adj/parool_20010316_68/1815	L1	tamelijk	adj	tamelijk/adj	tamelijk	True	L	2	2.3087685000000002	8340	4	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L2	hoekig/adj/parool_20010316_68/1815	L2	een	det	een/det	een	True	L	3	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L3	hoekig/adj/parool_20010316_68/1815	L3	voor	prep	voor/prep	voor	True	L	4	-0.457316	3806927	114	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L4	hoekig/adj/parool_20010316_68/1815	L4	men	pron	men/pron	men	True	L	5	-0.68614316	166196	4	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L5	hoekig/adj/parool_20010316_68/1815	L5	kies	verb	kies/verb	koos	True	L	6	0.59598446	116271	10	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L6	hoekig/adj/parool_20010316_68/1815	L6	dus	adv	dus/adv	Dus	True	L	7	-0.71408266	257023	6	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L7	hoekig/adj/parool_20010316_68/1815	L7	sentence_delimiter	none	none	<sentence>	none	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L8	hoekig/adj/parool_20010316_68/1815	L8	sentence_delimiter	none	none	</sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L9	hoekig/adj/parool_20010316_68/1815	L9	""""	punct	"""/punct"	""""	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L10	hoekig/adj/parool_20010316_68/1815	L10	.	punct	./punct	.	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L11	hoekig/adj/parool_20010316_68/1815	L11	in	prep	in/prep	in	False	L	12	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L12	hoekig/adj/parool_20010316_68/1815	L12	fiets	noun	fiets/noun	fietsen	False	L	13	0.90759355	34189	4	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L13	hoekig/adj/parool_20010316_68/1815	L13	min	adj	min/adj	minder	False	L	14	1.2948947	109577	19	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L14	hoekig/adj/parool_20010316_68/1815	L14	veel	det	veel/det	veel	False	L	15	0.2775478	287287	18	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/L15	hoekig/adj/parool_20010316_68/1815	L15	dan	adv	dan/adv	dan	False	L	16	-0.37469998	853168	28	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R0	hoekig/adj/parool_20010316_68/1815	R0	en	vg	en/vg	en	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R1	hoekig/adj/parool_20010316_68/1815	R1	hoog	adj	hoog/adj	hoog	True	R	2	0.53236246	284594	23	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R2	hoekig/adj/parool_20010316_68/1815	R2	U_profiel	noun	U_profiel/noun	U-profiel	True	R	3	NA	NA	NA	TRUE	TRUE	TRUE	3
hoekig/adj/parool_20010316_68/1815/R3	hoekig/adj/parool_20010316_68/1815	R3	met	prep	met/prep	met	True	R	4	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R4	hoekig/adj/parool_20010316_68/1815	R4	stalen	adj	stalen/adj	stalen	True	R	5	1.5706361999999998	4364	1	TRUE	FALSE	FALSE	1
hoekig/adj/parool_20010316_68/1815/R5	hoekig/adj/parool_20010316_68/1815	R5	beugel	noun	beugel/noun	beugels	True	R	6	3.3152873999999994	765	1	TRUE	FALSE	TRUE	2
hoekig/adj/parool_20010316_68/1815/R6	hoekig/adj/parool_20010316_68/1815	R6	,	punct	,/punct	,	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R7	hoekig/adj/parool_20010316_68/1815	R7	waarin	pp	waarin/pp	waarin	True	R	8	NA	NA	NA	FALSE	TRUE	FALSE	1
hoekig/adj/parool_20010316_68/1815/R8	hoekig/adj/parool_20010316_68/1815	R8	de	det	de/det	de	True	R	9	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R9	hoekig/adj/parool_20010316_68/1815	R9	fiets	noun	fiets/noun	fietsen	True	R	10	0.90759355	34189	4	TRUE	FALSE	TRUE	2
hoekig/adj/parool_20010316_68/1815/R10	hoekig/adj/parool_20010316_68/1815	R10	vanaf	prep	vanaf/prep	vanaf	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R11	hoekig/adj/parool_20010316_68/1815	R11	één	num	één/num	één	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R12	hoekig/adj/parool_20010316_68/1815	R12	kant	noun	kant/noun	kant	True	R	13	1.3507341	86945	16	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R13	hoekig/adj/parool_20010316_68/1815	R13	in	prep	in/prep	in	True	R	14	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R14	hoekig/adj/parool_20010316_68/1815	R14	de	det	de/det	de	True	R	15	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20010316_68/1815/R15	hoekig/adj/parool_20010316_68/1815	R15	bekend	adj	bekend/adj	bekende	True	R	16	-0.7055791	128314	3	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/L0	hoekig/adj/parool_20031114_85/4	L0	de	det	de/det	De	True	L	1	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/L1	hoekig/adj/parool_20031114_85/4	L1	sentence_delimiter	none	none	<sentence>	none	L	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/L2	hoekig/adj/parool_20031114_85/4	L2	sentence_delimiter	none	none	<artikel>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R0	hoekig/adj/parool_20031114_85/4	R0	woonkamer	noun	woonkamer/noun	woonkamer	True	R	1	1.6589447	3997	1	TRUE	TRUE	TRUE	3
hoekig/adj/parool_20031114_85/4/R1	hoekig/adj/parool_20031114_85/4	R1	,	punct	,/punct	,	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R2	hoekig/adj/parool_20031114_85/4	R2	met	prep	met/prep	met	True	R	3	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R3	hoekig/adj/parool_20031114_85/4	R3	open	adj	open/adj	open	True	R	4	0.661304	65589	6	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R4	hoekig/adj/parool_20031114_85/4	R4	keuken	noun	keuken/noun	keuken	True	R	5	0.030456887999999998	20391	1	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R5	hoekig/adj/parool_20031114_85/4	R5	erbij	pp	erbij/pp	erbij	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R6	hoekig/adj/parool_20031114_85/4	R6	,	punct	,/punct	,	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R7	hoekig/adj/parool_20031114_85/4	R7	ben	verb	ben/verb	is	True	R	8	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R8	hoekig/adj/parool_20031114_85/4	R8	ruim	adv	ruim/adv	ruim	True	R	9	-0.38507447	93699	3	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R9	hoekig/adj/parool_20031114_85/4	R9	31	num	31/num	31	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R10	hoekig/adj/parool_20031114_85/4	R10	vierkant	adj	vierkant/adj	vierkante	True	R	11	2.7439415	16194	12	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R11	hoekig/adj/parool_20031114_85/4	R11	meter	noun	meter/noun	meter	True	R	12	-0.22407545	131418	5	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R12	hoekig/adj/parool_20031114_85/4	R12	.	punct	./punct	.	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R13	hoekig/adj/parool_20031114_85/4	R13	sentence_delimiter	none	none	</sentence>	none	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R14	hoekig/adj/parool_20031114_85/4	R14	sentence_delimiter	none	none	<sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20031114_85/4/R15	hoekig/adj/parool_20031114_85/4	R15	die	det	die/det	Die	False	R	16	0.26509740000000004	1365392	85	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20001117_94/398/L0	hoekig/adj/parool_20001117_94/398	L0	lekker	adj	lekker/adj	lekker	True	L	1	1.1490688	26792	4	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20001117_94/398/L1	hoekig/adj/parool_20001117_94/398	L1	steeds	adv	steeds/adv	steeds	True	L	2	0.0038655328000000004	252048	12	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20001117_94/398/L2	hoekig/adj/parool_20001117_94/398	L2	nog	adv	nog/adv	nog	True	L	3	-0.33778959999999997	1683041	57	FALSE	FALSE	FALSE	0
hoekig/adj/parool_20001117_94/398/L3	hoekig/adj/parool_20001117_94/398	L3	klink	verb	klink/verb	klinken	True	L	4	2.1614687000000004	63033	26	TRUE	TRUE	TRUE	3
hoekig/adj/parool_20001117_94/398/L4	hoekig/adj/parool_20001117_94/398	L4	me	pron	me/pron	me	True	L	5	-0.9944940000000001	283602	5	TRUE	FALSE	FALSE	1
hoekig/adj/parool_20001117_94/398/L5	hoekig/adj/parool_20001117_94/398	L5	every	noun	every/noun	every	True	L	6	NA	NA	NA	TRUE	FALSE	FALSE	1
