_id	_cws.stof.foc10.nav.ppmi_weight.bound	_count.stof.foc10.nav.ppmi_weight.bound	_cws.stof.foc10.nav.ppmi_sel.bound	_count.stof.foc10.nav.ppmi_sel.bound	_cws.stof.foc10.nav.no_ppmi.bound	_count.stof.foc10.nav.no_ppmi.bound	_cws.stof.foc10.all.ppmi_weight.bound	_count.stof.foc10.all.ppmi_weight.bound	_cws.stof.foc10.all.ppmi_sel.bound	_count.stof.foc10.all.ppmi_sel.bound	_cws.stof.foc10.all.no_ppmi.bound	_count.stof.foc10.all.no_ppmi.bound	_cws.stof.foc5.nav.ppmi_weight.bound	_count.stof.foc5.nav.ppmi_weight.bound	_cws.stof.foc5.nav.ppmi_sel.bound	_count.stof.foc5.nav.ppmi_sel.bound	_cws.stof.foc5.nav.no_ppmi.bound	_count.stof.foc5.nav.no_ppmi.bound	_cws.stof.foc5.all.ppmi_weight.bound	_count.stof.foc5.all.ppmi_weight.bound	_cws.stof.foc5.all.ppmi_sel.bound	_count.stof.foc5.all.ppmi_sel.bound	_cws.stof.foc5.all.no_ppmi.bound	_count.stof.foc5.all.no_ppmi.bound
stof/noun/het_laatste_nieuws_20040423_01_887/640	algemeen/noun;ben/verb;bijzonder/adj;discussie/noun;straf_recht/noun	5	algemeen/noun;ben/verb;bijzonder/adj;discussie/noun;straf_recht/noun	5	algemeen/noun;ben/verb;bijzonder/adj;discussie/noun;maatschappelijk/adj;straf_recht/noun;zal/verb	7	algemeen/noun;ben/verb;bijzonder/adj;de/det;discussie/noun;het/det;in/prep;straf_recht/noun;tot/prep;voor/prep	10	algemeen/noun;ben/verb;bijzonder/adj;de/det;discussie/noun;het/det;in/prep;straf_recht/noun;tot/prep;voor/prep	10	algemeen/noun;altijd/adv;ben/verb;bijzonder/adj;de/det;discussie/noun;een/pron;het/det;in/prep;maatschappelijk/adj;straf_recht/noun;tot/prep;voor/prep;wat/pron;wel/adv;zal/verb	16	ben/verb;bijzonder/adj;discussie/noun	3	ben/verb;bijzonder/adj;discussie/noun	3	ben/verb;bijzonder/adj;discussie/noun;maatschappelijk/adj;zal/verb	5	ben/verb;bijzonder/adj;discussie/noun;het/det;tot/prep	5	ben/verb;bijzonder/adj;discussie/noun;het/det;tot/prep	5	altijd/adv;ben/verb;bijzonder/adj;discussie/noun;het/det;maatschappelijk/adj;tot/prep;wel/adv;zal/verb	9
stof/noun/het_laatste_nieuws_19990119_01_176/175	dossier/noun;lig/verb	2	dossier/noun;lig/verb	2	dossier/noun;jaar/noun;lig/verb	3	dossier/noun;het/det;lig/verb;onder/prep	4	dossier/noun;het/det;lig/verb;onder/prep	4	dossier/noun;het/det;jaar/noun;lig/verb;onder/prep	5	dossier/noun;lig/verb	2	dossier/noun;lig/verb	2	dossier/noun;jaar/noun;lig/verb	3	dossier/noun;het/det;lig/verb;onder/prep	4	dossier/noun;het/det;lig/verb;onder/prep	4	dossier/noun;het/det;jaar/noun;lig/verb;onder/prep	5
stof/noun/het_nieuwsblad_20041104_01_156/534	zwaar/adj	1	zwaar/adj	1	aangeslagen/adj;voorzitter/noun;zwaar/adj	3	ook/adv;van/prep;zwaar/adj	3	ook/adv;van/prep;zwaar/adj	3	aangeslagen/adj;al/adv;kort/adv;ook/adv;van/prep;voorzitter/noun;zwaar/adj	7		0		0		0	ook/adv;van/prep	2	ook/adv;van/prep	2	al/adv;kort/adv;ook/adv;van/prep	4
stof/noun/het_nieuwsblad_20030412_01_77/156	doe/verb;veel/adj;waai_op/verb	3	doe/verb;veel/adj;waai_op/verb	3	Gents/adj;doe/verb;jaar/noun;politierechter/noun;uitspraak/noun;veel/adj;vorig/adj;waai_op/verb	8	de/det;die/pron;doe/verb;een/det;van/prep;veel/adj;waai_op/verb	7	de/det;die/pron;doe/verb;een/det;van/prep;veel/adj;waai_op/verb	7	Gents/adj;de/det;die/pron;doe/verb;een/det;jaar/noun;politierechter/noun;uitspraak/noun;van/prep;veel/adj;vorig/adj;waai_op/verb	12	doe/verb;veel/adj;waai_op/verb	3	doe/verb;veel/adj;waai_op/verb	3	doe/verb;jaar/noun;politierechter/noun;veel/adj;vorig/adj;waai_op/verb	6	die/pron;doe/verb;veel/adj;waai_op/verb	4	die/pron;doe/verb;veel/adj;waai_op/verb	4	die/pron;doe/verb;jaar/noun;politierechter/noun;veel/adj;vorig/adj;waai_op/verb	7
stof/noun/het_nieuwsblad_19990111_01_287/317	afkomstig/adj;ben/verb;loop_rond/verb	3	afkomstig/adj;ben/verb;loop_rond/verb	3	afkomstig/adj;ben/verb;loop_rond/verb	3	afkomstig/adj;ben/verb;buitenaf/adv;immer/adv;loop_rond/verb;van/prep	6	afkomstig/adj;ben/verb;buitenaf/adv;immer/adv;loop_rond/verb;van/prep	6	afkomstig/adj;ben/verb;buitenaf/adv;ik/pron;immer/adv;loop_rond/verb;van/prep	7	afkomstig/adj;ben/verb;loop_rond/verb	3	afkomstig/adj;ben/verb;loop_rond/verb	3	afkomstig/adj;ben/verb;loop_rond/verb	3	afkomstig/adj;ben/verb;buitenaf/adv;loop_rond/verb;van/prep	5	afkomstig/adj;ben/verb;buitenaf/adv;loop_rond/verb;van/prep	5	afkomstig/adj;ben/verb;buitenaf/adv;loop_rond/verb;van/prep	5
stof/noun/het_nieuwsblad_20010602_01_717/133	geur_hinder/noun;gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun	4	geur_hinder/noun;gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun	4	geur_hinder/noun;gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun	4	geur_hinder/noun;gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun;van/prep	5	geur_hinder/noun;gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun;van/prep	5	geur_hinder/noun;gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun;van/prep	5	gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun	3	gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun	3	gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun	3	gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun;van/prep	4	gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun;van/prep	4	gevaarlijk/adj;ontploffing_gevaar/noun;opslag/noun;van/prep	4
stof/noun/het_nieuwsblad_20010725_01_375/82	bied/verb;lang_speler/noun;vrouw_tennis/noun	3	bied/verb;lang_speler/noun;vrouw_tennis/noun	3	bied/verb;duik_onder/verb;film/noun;hoor/verb;lang_speler/noun;moet/verb;vrouw_tennis/noun;wereld_DIM/noun	8	bied/verb;dat/pron;een/det;genoeg/adv;het/det;in/prep;lang_speler/noun;van/prep;voor/prep;vrouw_tennis/noun	10	bied/verb;dat/pron;een/det;genoeg/adv;het/det;in/prep;lang_speler/noun;van/prep;voor/prep;vrouw_tennis/noun	10	bied/verb;dat/pron;duik_onder/verb;een/det;film/noun;genoeg/adv;het/det;hoor/verb;in/prep;lang_speler/noun;moet/verb;van/prep;voor/prep;vrouw_tennis/noun;wereld_DIM/noun	15	bied/verb;vrouw_tennis/noun	2	bied/verb;vrouw_tennis/noun	2	bied/verb;hoor/verb;vrouw_tennis/noun;wereld_DIM/noun	4	bied/verb;dat/pron;genoeg/adv;het/det;van/prep;voor/prep;vrouw_tennis/noun	7	bied/verb;dat/pron;genoeg/adv;het/det;van/prep;voor/prep;vrouw_tennis/noun	7	bied/verb;dat/pron;genoeg/adv;het/det;hoor/verb;van/prep;voor/prep;vrouw_tennis/noun;wereld_DIM/noun	9
stof/noun/het_nieuwsblad_20001012_01_458/291	adviseer/verb;chemisch/adj;gunstig/adj;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun;word/verb	9	adviseer/verb;chemisch/adj;gunstig/adj;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun;word/verb	9	adviseer/verb;chemisch/adj;gunstig/adj;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun;word/verb	9	adviseer/verb;chemisch/adj;de/det;echter/adv;gunstig/adj;het/det;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun;van/prep;word/verb	13	adviseer/verb;chemisch/adj;de/det;echter/adv;gunstig/adj;het/det;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun;van/prep;word/verb	13	adviseer/verb;chemisch/adj;de/det;echter/adv;gunstig/adj;het/det;hoeveelheid/noun;klein/adj;op/prep;opslag/noun;stook_olie/noun;terrein/noun;van/prep;word/verb	14	chemisch/adj;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun	6	chemisch/adj;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun	6	chemisch/adj;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun	6	chemisch/adj;het/det;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun;van/prep	8	chemisch/adj;het/det;hoeveelheid/noun;klein/adj;opslag/noun;stook_olie/noun;terrein/noun;van/prep	8	chemisch/adj;het/det;hoeveelheid/noun;klein/adj;op/prep;opslag/noun;stook_olie/noun;terrein/noun;van/prep	9
stof/noun/het_nieuwsblad_20000711_01_482/124	slik/verb	1	slik/verb	1	slik/verb;zal/verb	2	geen/det;slik/verb	2	geen/det;slik/verb	2	geen/det;slik/verb;vandaag/adv;we/pron;zal/verb	5	slik/verb	1	slik/verb	1	slik/verb;zal/verb	2	geen/det;slik/verb	2	geen/det;slik/verb	2	geen/det;slik/verb;vandaag/adv;we/pron;zal/verb	5
stof/noun/het_nieuwsblad_20021005_01_478/300	hang_af/verb	1	hang_af/verb	1	hang_af/verb;kies/verb;prijs/noun	3	de/det;die/pron;hang_af/verb;men/pron;van/prep;vooral/adv	6	de/det;die/pron;hang_af/verb;men/pron;van/prep;vooral/adv	6	af/part;de/det;die/pron;hang_af/verb;kies/verb;men/pron;prijs/noun;van/prep;vooral/adv	9	hang_af/verb	1	hang_af/verb	1	hang_af/verb;kies/verb	2	de/det;die/pron;hang_af/verb;men/pron;van/prep;vooral/adv	6	de/det;die/pron;hang_af/verb;men/pron;van/prep;vooral/adv	6	af/part;de/det;die/pron;hang_af/verb;kies/verb;men/pron;van/prep;vooral/adv	8
stof/noun/het_nieuwsblad_20010407_01_614/531	ben/verb;crème/noun;fraîche/noun;getoeter/verb;waai_op/verb	5	ben/verb;crème/noun;fraîche/noun;getoeter/verb;waai_op/verb	5	ben/verb;chaotisch/adj;crème/noun;fraîche/noun;getoeter/verb;waai_op/verb	6	ben/verb;crème/noun;dat/pron;de/det;fraîche/noun;getoeter/verb;het/det;van/prep;waai_op/verb	9	ben/verb;crème/noun;dat/pron;de/det;fraîche/noun;getoeter/verb;het/det;van/prep;waai_op/verb	9	ben/verb;chaotisch/adj;crème/noun;dat/det;dat/pron;de/det;fraîche/noun;getoeter/verb;het/det;van/prep;waai_op/verb	11	ben/verb;waai_op/verb	2	ben/verb;waai_op/verb	2	ben/verb;waai_op/verb	2	ben/verb;dat/pron;het/det;waai_op/verb	4	ben/verb;dat/pron;het/det;waai_op/verb	4	ben/verb;dat/det;dat/pron;het/det;waai_op/verb	5
stof/noun/het_nieuwsblad_20040920_01_158/464	Kaklamanos/noun;ben/verb;chemisch/adj;spoor/noun;stofwisseling/noun;vorm/verb;word/verb	7	Kaklamanos/noun;ben/verb;chemisch/adj;spoor/noun;stofwisseling/noun;vorm/verb;word/verb	7	Kaklamanos/noun;ben/verb;chemisch/adj;redactie/noun;spoor/noun;sprake/noun;stofwisseling/noun;vorm/verb;word/verb	9	Kaklamanos/noun;ben/verb;chemisch/adj;de/det;die/pron;er/adv;spoor/noun;stofwisseling/noun;van/prep;vorm/verb;word/verb	11	Kaklamanos/noun;ben/verb;chemisch/adj;de/det;die/pron;er/adv;spoor/noun;stofwisseling/noun;van/prep;vorm/verb;word/verb	11	Kaklamanos/noun;ben/verb;chemisch/adj;de/det;die/pron;er/adv;redactie/noun;spoor/noun;sprake/noun;stofwisseling/noun;tijdens/prep;van/prep;vorm/verb;word/verb	14	chemisch/adj;spoor/noun;stofwisseling/noun;word/verb	4	chemisch/adj;spoor/noun;stofwisseling/noun;word/verb	4	chemisch/adj;spoor/noun;stofwisseling/noun;word/verb	4	chemisch/adj;de/det;die/pron;spoor/noun;stofwisseling/noun;van/prep;word/verb	7	chemisch/adj;de/det;die/pron;spoor/noun;stofwisseling/noun;van/prep;word/verb	7	chemisch/adj;de/det;die/pron;spoor/noun;stofwisseling/noun;tijdens/prep;van/prep;word/verb	8
stof/noun/het_nieuwsblad_20000829_01_249/70	ben/verb;gerecycleerd/adj;maak/verb;materiaal/noun;schadelijk/adj	5	ben/verb;gerecycleerd/adj;maak/verb;materiaal/noun;schadelijk/adj	5	ben/verb;gerecycleerd/adj;maak/verb;materiaal/noun;schadelijk/adj	5	ben/verb;die/det;gerecycleerd/adj;maak/verb;materiaal/noun;schadelijk/adj;uit/prep	7	ben/verb;die/det;gerecycleerd/adj;maak/verb;materiaal/noun;schadelijk/adj;uit/prep	7	ben/verb;die/det;gerecycleerd/adj;maak/verb;materiaal/noun;schadelijk/adj;uit/prep;zonder/prep	8	gerecycleerd/adj;materiaal/noun;schadelijk/adj	3	gerecycleerd/adj;materiaal/noun;schadelijk/adj	3	gerecycleerd/adj;materiaal/noun;schadelijk/adj	3	gerecycleerd/adj;materiaal/noun;schadelijk/adj	3	gerecycleerd/adj;materiaal/noun;schadelijk/adj	3	gerecycleerd/adj;materiaal/noun;schadelijk/adj;zonder/prep	4
stof/noun/het_nieuwsblad_20021114_01_448/84	doe/verb;waai_op/verb	2	doe/verb;waai_op/verb	2	doe/verb;maand/noun;ontslag/noun;waai_op/verb	4	bij/prep;doe/verb;enkel/det;het/det;van/prep;waai_op/verb	6	bij/prep;doe/verb;enkel/det;het/det;van/prep;waai_op/verb	6	al/adv;bij/prep;doe/verb;enkel/det;het/det;maand/noun;ontslag/noun;van/prep;waai_op/verb	9	doe/verb;waai_op/verb	2	doe/verb;waai_op/verb	2	doe/verb;maand/noun;waai_op/verb	3	bij/prep;doe/verb;enkel/det;waai_op/verb	4	bij/prep;doe/verb;enkel/det;waai_op/verb	4	al/adv;bij/prep;doe/verb;enkel/det;maand/noun;waai_op/verb	6
stof/noun/het_nieuwsblad_20040512_01_167/304	kan/verb;ontplof/verb	2	kan/verb;ontplof/verb	2	kan/verb;ontplof/verb	2	die/pron;kan/verb;ontplof/verb	3	die/pron;kan/verb;ontplof/verb	3	die/pron;kan/verb;ontplof/verb	3	kan/verb;ontplof/verb	2	kan/verb;ontplof/verb	2	kan/verb;ontplof/verb	2	die/pron;kan/verb;ontplof/verb	3	die/pron;kan/verb;ontplof/verb	3	die/pron;kan/verb;ontplof/verb	3
stof/noun/het_nieuwsblad_20000125_01_310/472	ben/verb	1	ben/verb	1	ben/verb;gesprek/noun;kreet/noun;voorbij/adj;week/noun	5	ben/verb;de/det;er/adv;tot/prep	4	ben/verb;de/det;er/adv;tot/prep	4	ben/verb;de/det;er/adv;gesprek/noun;kreet/noun;over/prep;tot/prep;voorbij/adj;week/noun	9	ben/verb	1	ben/verb	1	ben/verb;gesprek/noun	2	ben/verb;er/adv;tot/prep	3	ben/verb;er/adv;tot/prep	3	ben/verb;er/adv;gesprek/noun;tot/prep	4
stof/noun/het_nieuwsblad_20000526_01_361/397	droog/adj;haal/verb;kilo_gram/noun;normaal/adj	4	droog/adj;haal/verb;kilo_gram/noun;normaal/adj	4	bijeen/adj;droog/adj;haal/verb;kilo_gram/noun;normaal/adj;seizoen/noun	6	droog/adj;een/det;haal/verb;in/prep;kilo_gram/noun;normaal/adj	6	droog/adj;een/det;haal/verb;in/prep;kilo_gram/noun;normaal/adj	6	bijeen/adj;droog/adj;een/det;haal/verb;in/prep;kilo_gram/noun;normaal/adj;seizoen/noun;we/pron	9	droog/adj;haal/verb;kilo_gram/noun	3	droog/adj;haal/verb;kilo_gram/noun	3	bijeen/adj;droog/adj;haal/verb;kilo_gram/noun	4	droog/adj;haal/verb;kilo_gram/noun	3	droog/adj;haal/verb;kilo_gram/noun	3	bijeen/adj;droog/adj;haal/verb;kilo_gram/noun;we/pron	5
stof/noun/het_nieuwsblad_20031128_01_221/138	ander/adj;dicht/adj;klas/noun;meng/verb;ontsta/verb;stof/noun;wolk/noun	7	ander/adj;dicht/adj;klas/noun;meng/verb;ontsta/verb;stof/noun;wolk/noun	7	ander/adj;dicht/adj;klas/noun;meng/verb;ontsta/verb;stof/noun;wolk/noun	7	ander/adj;de/det;dicht/adj;een/det;er/adv;in/prep;klas/noun;meng/verb;met/prep;ontsta/verb;stof/noun;wolk/noun	12	ander/adj;de/det;dicht/adj;een/det;er/adv;in/prep;klas/noun;meng/verb;met/prep;ontsta/verb;stof/noun;wolk/noun	12	ander/adj;de/det;dicht/adj;een/det;er/adv;in/prep;klas/noun;meng/verb;met/prep;ontsta/verb;stof/noun;wolk/noun;zich/pron	13	ander/adj;dicht/adj;meng/verb;ontsta/verb;stof/noun	5	ander/adj;dicht/adj;meng/verb;ontsta/verb;stof/noun	5	ander/adj;dicht/adj;meng/verb;ontsta/verb;stof/noun	5	ander/adj;dicht/adj;een/det;er/adv;meng/verb;met/prep;ontsta/verb;stof/noun	8	ander/adj;dicht/adj;een/det;er/adv;meng/verb;met/prep;ontsta/verb;stof/noun	8	ander/adj;dicht/adj;een/det;er/adv;meng/verb;met/prep;ontsta/verb;stof/noun;zich/pron	9
stof/noun/het_nieuwsblad_20000114_01_254/439	doe/verb;waai_op/verb	2	doe/verb;waai_op/verb	2	doe/verb;miljoen/noun;som/noun;waai_op/verb;zal/verb	5	circa/adv;doe/verb;heel/adv;waai_op/verb;wat/det	5	circa/adv;doe/verb;heel/adv;waai_op/verb;wat/det	5	circa/adv;doe/verb;heel/adv;miljoen/noun;nog/adv;som/noun;waai_op/verb;wat/det;zal/verb	9	doe/verb;waai_op/verb	2	doe/verb;waai_op/verb	2	doe/verb;waai_op/verb;zal/verb	3	doe/verb;heel/adv;waai_op/verb;wat/det	4	doe/verb;heel/adv;waai_op/verb;wat/det	4	doe/verb;heel/adv;nog/adv;waai_op/verb;wat/det;zal/verb	6
stof/noun/het_nieuwsblad_20030614_01_89/788	bazaar/noun;exotisch/adj;geur/noun;gevuld/adj;kleurrijk/adj;koopwaar/noun;prikkel/adj;specerij/noun;vers/adj	9	bazaar/noun;exotisch/adj;geur/noun;gevuld/adj;kleurrijk/adj;koopwaar/noun;prikkel/adj;specerij/noun;vers/adj	9	bazaar/noun;exotisch/adj;geur/noun;gevuld/adj;handelaar/noun;kleurrijk/adj;koopwaar/noun;prikkel/adj;specerij/noun;streek/noun;ver/adj;vers/adj	12	bazaar/noun;de/det;een/det;exotisch/adj;geur/noun;gevuld/adj;kleurrijk/adj;koopwaar/noun;met/prep;prikkel/adj;specerij/noun;uit/prep;van/prep;vers/adj	14	bazaar/noun;de/det;een/det;exotisch/adj;geur/noun;gevuld/adj;kleurrijk/adj;koopwaar/noun;met/prep;prikkel/adj;specerij/noun;uit/prep;van/prep;vers/adj	14	bazaar/noun;de/det;een/det;exotisch/adj;geur/noun;gevuld/adj;handelaar/noun;kleurrijk/adj;koopwaar/noun;met/prep;prikkel/adj;specerij/noun;streek/noun;uit/prep;van/prep;ver/adj;vers/adj	17	bazaar/noun;exotisch/adj;gevuld/adj;kleurrijk/adj;koopwaar/noun	5	bazaar/noun;exotisch/adj;gevuld/adj;kleurrijk/adj;koopwaar/noun	5	bazaar/noun;exotisch/adj;gevuld/adj;kleurrijk/adj;koopwaar/noun	5	bazaar/noun;de/det;een/det;exotisch/adj;gevuld/adj;kleurrijk/adj;koopwaar/noun;met/prep	8	bazaar/noun;de/det;een/det;exotisch/adj;gevuld/adj;kleurrijk/adj;koopwaar/noun;met/prep	8	bazaar/noun;de/det;een/det;exotisch/adj;gevuld/adj;kleurrijk/adj;koopwaar/noun;met/prep	8
stof/noun/het_nieuwsblad_20040915_01_50/33	discussie/noun;geef/verb;jeugd_trainer/noun;vele/adj;verplicht/adj	5	discussie/noun;geef/verb;jeugd_trainer/noun;vele/adj;verplicht/adj	5	discussie/noun;geef/verb;jeugd_trainer/noun;vele/adj;verplicht/adj;voer_in/verb	6	de/det;discussie/noun;geef/verb;het/det;jeugd_trainer/noun;tot/prep;van/prep;vele/adj;verplicht/adj	9	de/det;discussie/noun;geef/verb;het/det;jeugd_trainer/noun;tot/prep;van/prep;vele/adj;verplicht/adj	9	de/det;discussie/noun;geef/verb;het/det;jeugd_trainer/noun;tot/prep;van/prep;vele/adj;verplicht/adj;voer_in/verb	10	discussie/noun;verplicht/adj	2	discussie/noun;verplicht/adj	2	discussie/noun;verplicht/adj;voer_in/verb	3	de/det;discussie/noun;tot/prep;van/prep;verplicht/adj	5	de/det;discussie/noun;tot/prep;van/prep;verplicht/adj	5	de/det;discussie/noun;tot/prep;van/prep;verplicht/adj;voer_in/verb	6
stof/noun/het_nieuwsblad_20000520_01_268/57	dik/adj;laag/noun;rivaliteit/noun	3	dik/adj;laag/noun;rivaliteit/noun	3	dik/adj;laag/noun;rivaliteit/noun	3	dik/adj;een/det;laag/noun;onder/prep;rivaliteit/noun;van/prep	6	dik/adj;een/det;laag/noun;onder/prep;rivaliteit/noun;van/prep	6	dik/adj;een/det;laag/noun;onder/prep;rivaliteit/noun;tussen/prep;van/prep	7	dik/adj;laag/noun	2	dik/adj;laag/noun	2	dik/adj;laag/noun	2	dik/adj;een/det;laag/noun;onder/prep;van/prep	5	dik/adj;een/det;laag/noun;onder/prep;van/prep	5	dik/adj;een/det;laag/noun;onder/prep;van/prep	5
stof/noun/het_nieuwsblad_20040805_01_332/268	actief/adj;ben/verb;bestanddeel/noun	3	actief/adj;ben/verb;bestanddeel/noun	3	actief/adj;ben/verb;bestanddeel/noun	3	actief/adj;ben/verb;bestanddeel/noun;die/det;het/det;van/prep	6	actief/adj;ben/verb;bestanddeel/noun;die/det;het/det;van/prep	6	actief/adj;ben/verb;bestanddeel/noun;die/det;het/det;van/prep	6	actief/adj;ben/verb;bestanddeel/noun	3	actief/adj;ben/verb;bestanddeel/noun	3	actief/adj;ben/verb;bestanddeel/noun	3	actief/adj;ben/verb;bestanddeel/noun;die/det;het/det;van/prep	6	actief/adj;ben/verb;bestanddeel/noun;die/det;het/det;van/prep	6	actief/adj;ben/verb;bestanddeel/noun;die/det;het/det;van/prep	6
stof/noun/het_nieuwsblad_20010809_01_50/114	gevaarlijk/adj;ton/noun;transporteer/verb	3	gevaarlijk/adj;ton/noun;transporteer/verb	3	gevaarlijk/adj;meer/adj;ton/noun;transporteer/verb;voertuig/noun	5	die/pron;gevaarlijk/adj;ton/noun;transporteer/verb;van/prep;voor/prep	6	die/pron;gevaarlijk/adj;ton/noun;transporteer/verb;van/prep;voor/prep	6	die/pron;gevaarlijk/adj;meer/adj;ton/noun;transporteer/verb;van/prep;voertuig/noun;voor/prep	8	gevaarlijk/adj;transporteer/verb	2	gevaarlijk/adj;transporteer/verb	2	gevaarlijk/adj;transporteer/verb;voertuig/noun	3	die/pron;gevaarlijk/adj;transporteer/verb;voor/prep	4	die/pron;gevaarlijk/adj;transporteer/verb;voor/prep	4	die/pron;gevaarlijk/adj;transporteer/verb;voertuig/noun;voor/prep	5
stof/noun/het_nieuwsblad_20010612_01_134/500	bloem/noun;kleur/noun;verf/verb	3	bloem/noun;kleur/noun;verf/verb	3	bloem/noun;echt/adj;kleur/noun;verf/verb	4	bloem/noun;daarna/adv;de/det;in/prep;je/pron;kleur/noun;van/prep;verf/verb	8	bloem/noun;daarna/adv;de/det;in/prep;je/pron;kleur/noun;van/prep;verf/verb	8	bloem/noun;daarna/adv;de/det;echt/adj;in/prep;je/pron;kleur/noun;van/prep;verf/verb	9	kleur/noun;verf/verb	2	kleur/noun;verf/verb	2	kleur/noun;verf/verb	2	daarna/adv;de/det;in/prep;je/pron;kleur/noun;van/prep;verf/verb	7	daarna/adv;de/det;in/prep;je/pron;kleur/noun;van/prep;verf/verb	7	daarna/adv;de/det;in/prep;je/pron;kleur/noun;van/prep;verf/verb	7
stof/noun/het_nieuwsblad_20021019_01_780/207	breng/verb;exotisch/adj;glans/adj;goud/noun;rood/adj;rose/adj;verwerkt/adj	7	breng/verb;exotisch/adj;glans/adj;goud/noun;rood/adj;rose/adj;verwerkt/adj	7	breng/verb;exotisch/adj;glans/adj;goud/noun;rood/adj;rose/adj;verwerkt/adj	7	breng/verb;exotisch/adj;glans/adj;goud/noun;het/det;in/prep;met/prep;rood/adj;rose/adj;van/prep;verwerkt/adj	11	breng/verb;exotisch/adj;glans/adj;goud/noun;het/det;in/prep;met/prep;rood/adj;rose/adj;van/prep;verwerkt/adj	11	breng/verb;exotisch/adj;glans/adj;goud/noun;het/det;in/prep;met/prep;naar/prep;ons/pron;rood/adj;rose/adj;van/prep;verwerkt/adj	13	exotisch/adj;glans/adj;rood/adj;verwerkt/adj	4	exotisch/adj;glans/adj;rood/adj;verwerkt/adj	4	exotisch/adj;glans/adj;rood/adj;verwerkt/adj	4	exotisch/adj;glans/adj;in/prep;met/prep;rood/adj;verwerkt/adj	6	exotisch/adj;glans/adj;in/prep;met/prep;rood/adj;verwerkt/adj	6	exotisch/adj;glans/adj;in/prep;met/prep;rood/adj;verwerkt/adj	6
stof/noun/het_nieuwsblad_20040205_01_210/136	ben/verb;breng_aan/verb;koets_werk/noun;kras/verb;letter/noun;motor/noun;rammel/adj;vertoon/verb;zit/verb	9	ben/verb;breng_aan/verb;koets_werk/noun;kras/verb;letter/noun;motor/noun;rammel/adj;vertoon/verb;zit/verb	9	ben/verb;breng_aan/verb;koets_werk/noun;kras/verb;letter/noun;motor/noun;rammel/adj;vertoon/verb;zit/verb	9	ben/verb;breng_aan/verb;de/det;het/det;koets_werk/noun;kras/verb;letter/noun;motor/noun;onder/prep;rammel/adj;vertoon/verb;zit/verb	12	ben/verb;breng_aan/verb;de/det;het/det;koets_werk/noun;kras/verb;letter/noun;motor/noun;onder/prep;rammel/adj;vertoon/verb;zit/verb	12	ben/verb;breng_aan/verb;de/det;het/det;koets_werk/noun;kras/verb;letter/noun;motor/noun;onder/prep;ooit/adv;op/prep;rammel/adj;vertoon/verb;zit/verb	14	motor/noun;rammel/adj;zit/verb	3	motor/noun;rammel/adj;zit/verb	3	motor/noun;rammel/adj;zit/verb	3	de/det;het/det;motor/noun;onder/prep;rammel/adj;zit/verb	6	de/det;het/det;motor/noun;onder/prep;rammel/adj;zit/verb	6	de/det;het/det;motor/noun;onder/prep;op/prep;rammel/adj;zit/verb	7
stof/noun/het_nieuwsblad_20031108_01_172/407	haal/verb	1	haal/verb	1	broer/noun;haal/verb;trio/noun;wedstrijd/noun;win/verb	5	de/det;haal/verb;het/det;vanonder/prep;voor/prep	5	de/det;haal/verb;het/det;vanonder/prep;voor/prep	5	broer/noun;de/det;haal/verb;het/det;trio/noun;vanonder/prep;voor/prep;wedstrijd/noun;win/verb	9	haal/verb	1	haal/verb	1	haal/verb;trio/noun;wedstrijd/noun;win/verb	4	haal/verb;het/det;vanonder/prep;voor/prep	4	haal/verb;het/det;vanonder/prep;voor/prep	4	haal/verb;het/det;trio/noun;vanonder/prep;voor/prep;wedstrijd/noun;win/verb	7
