_id	_cws.grijs.foc10.nav.weight.bound	_count.grijs.foc10.nav.weight.bound	_cws.grijs.foc10.nav.selection.bound	_count.grijs.foc10.nav.selection.bound	_cws.grijs.foc10.nav.no.bound	_count.grijs.foc10.nav.no.bound	_cws.grijs.foc10.all.weight.bound	_count.grijs.foc10.all.weight.bound	_cws.grijs.foc10.all.selection.bound	_count.grijs.foc10.all.selection.bound	_cws.grijs.foc10.all.no.bound	_count.grijs.foc10.all.no.bound	_cws.grijs.foc5.nav.weight.bound	_count.grijs.foc5.nav.weight.bound	_cws.grijs.foc5.nav.selection.bound	_count.grijs.foc5.nav.selection.bound	_cws.grijs.foc5.nav.no.bound	_count.grijs.foc5.nav.no.bound	_cws.grijs.foc5.all.weight.bound	_count.grijs.foc5.all.weight.bound	_cws.grijs.foc5.all.selection.bound	_count.grijs.foc5.all.selection.bound	_cws.grijs.foc5.all.no.bound	_count.grijs.foc5.all.no.bound
grijs/adj/de_morgen_20001202_01_92/13	kleur/noun	1	kleur/noun	1	kleur/noun	1	een/det;kleur/noun	2	een/det;kleur/noun	2	een/det;kleur/noun	2	kleur/noun	1	kleur/noun	1	kleur/noun	1	een/det;kleur/noun	2	een/det;kleur/noun	2	een/det;kleur/noun	2
grijs/adj/de_morgen_20020511_01_17/399	achtergrond/noun;fotografeer/verb;gezicht/noun;neutraal/adj	4	achtergrond/noun;fotografeer/verb;gezicht/noun;neutraal/adj	4	achtergrond/noun;fotografeer/verb;gezicht/noun;neutraal/adj	4	achtergrond/noun;een/det;fotografeer/verb;gezicht/noun;neutraal/adj	5	achtergrond/noun;een/det;fotografeer/verb;gezicht/noun;neutraal/adj	5	achtergrond/noun;een/det;fotografeer/verb;gezicht/noun;neutraal/adj	5	achtergrond/noun;fotografeer/verb;neutraal/adj	3	achtergrond/noun;fotografeer/verb;neutraal/adj	3	achtergrond/noun;fotografeer/verb;neutraal/adj	3	achtergrond/noun;een/det;fotografeer/verb;neutraal/adj	4	achtergrond/noun;een/det;fotografeer/verb;neutraal/adj	4	achtergrond/noun;een/det;fotografeer/verb;neutraal/adj	4
grijs/adj/de_morgen_20041023_01_177/337	Flandria/noun;brommer/noun;rij/verb	3	Flandria/noun;brommer/noun;rij/verb	3	Flandria/noun;brommer/noun;rij/verb	3	Flandria/noun;brommer/noun;die/pron;een/det;nog/adv;rij/verb	6	Flandria/noun;brommer/noun;die/pron;een/det;nog/adv;rij/verb	6	Flandria/noun;brommer/noun;die/pron;een/det;nog/adv;rij/verb	6	Flandria/noun;brommer/noun;rij/verb	3	Flandria/noun;brommer/noun;rij/verb	3	Flandria/noun;brommer/noun;rij/verb	3	Flandria/noun;brommer/noun;een/det;rij/verb	4	Flandria/noun;brommer/noun;een/det;rij/verb	4	Flandria/noun;brommer/noun;een/det;rij/verb	4
grijs/adj/de_morgen_20020423_01_48/682	ben/verb;neiging/noun	2	ben/verb;neiging/noun	2	ben/verb;neiging/noun	2	ben/verb;die/det;het/det;neiging/noun;net/adv	5	ben/verb;die/det;het/det;neiging/noun;net/adv	5	ben/verb;die/det;het/det;neiging/noun;net/adv	5	ben/verb;neiging/noun	2	ben/verb;neiging/noun	2	ben/verb;neiging/noun	2	ben/verb;die/det;het/det;neiging/noun;net/adv	5	ben/verb;die/det;het/det;neiging/noun;net/adv	5	ben/verb;die/det;het/det;neiging/noun;net/adv	5
grijs/adj/de_morgen_20040109_01_7/2193	alles/noun	1	alles/noun	1	alles/noun	1	alles/noun;in/prep;zo/adv	3	alles/noun;in/prep;zo/adv	3	alles/noun;in/prep;zo/adv	3	alles/noun	1	alles/noun	1	alles/noun	1	alles/noun;zo/adv	2	alles/noun;zo/adv	2	alles/noun;zo/adv	2
grijs/adj/de_morgen_19991230_01_209/377	droog/adj;regenachtig/adj	2	droog/adj;regenachtig/adj	2	droog/adj;regenachtig/adj	2	droog/adj;morgen/adv;regenachtig/adj;vannacht/adv	4	droog/adj;morgen/adv;regenachtig/adj;vannacht/adv	4	droog/adj;morgen/adv;regenachtig/adj;vannacht/adv	4	droog/adj;regenachtig/adj	2	droog/adj;regenachtig/adj	2	droog/adj;regenachtig/adj	2	droog/adj;morgen/adv;regenachtig/adj;vannacht/adv	4	droog/adj;morgen/adv;regenachtig/adj;vannacht/adv	4	droog/adj;morgen/adv;regenachtig/adj;vannacht/adv	4
grijs/adj/de_morgen_20010314_01_211/561	gelukkig/adj;triestig/adj	2	gelukkig/adj;triestig/adj	2	gelukkig/adj;triestig/adj	2	gelukkig/adj;triestig/adj;zo/adv	3	gelukkig/adj;triestig/adj;zo/adv	3	gelukkig/adj;triestig/adj;zo/adv	3	triestig/adj	1	triestig/adj	1	triestig/adj	1	triestig/adj;zo/adv	2	triestig/adj;zo/adv	2	triestig/adj;zo/adv	2
grijs/adj/de_morgen_20030915_01_96/1024	zie/verb	1	zie/verb	1	zie/verb	1	geen/det;ons/det;ons/pron;wie/pron;zie/verb	5	geen/det;ons/det;ons/pron;wie/pron;zie/verb	5	geen/det;ons/det;ons/pron;wie/pron;zie/verb	5		0		0		0	geen/det;ons/pron	2	geen/det;ons/pron	2	geen/det;ons/pron	2
grijs/adj/de_morgen_20040814_01_44/481	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;helemaal/adv;in/prep	3	ben/verb;helemaal/adv;in/prep	3	ben/verb;helemaal/adv;in/prep	3	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;helemaal/adv;in/prep	3	ben/verb;helemaal/adv;in/prep	3	ben/verb;helemaal/adv;in/prep	3
grijs/adj/de_morgen_20010328_01_35/511	heer/noun;lees/verb;vat_samen/verb;volsta/verb	4	heer/noun;lees/verb;vat_samen/verb;volsta/verb	4	heer/noun;lees/verb;vat_samen/verb;volsta/verb	4	die/det;heer/noun;lees/verb;met/prep;vat_samen/verb;volsta/verb	6	die/det;heer/noun;lees/verb;met/prep;vat_samen/verb;volsta/verb	6	die/det;heer/noun;lees/verb;met/prep;vat_samen/verb;volsta/verb	6	heer/noun;lees/verb	2	heer/noun;lees/verb	2	heer/noun;lees/verb	2	die/det;heer/noun;lees/verb	3	die/det;heer/noun;lees/verb	3	die/det;heer/noun;lees/verb	3
grijs/adj/de_morgen_20010221_01_112/495	herinner/verb;muis/noun;receptioniste/noun	3	herinner/verb;muis/noun;receptioniste/noun	3	herinner/verb;muis/noun;receptioniste/noun	3	herinner/verb;muis/noun;receptioniste/noun	3	herinner/verb;muis/noun;receptioniste/noun	3	herinner/verb;muis/noun;receptioniste/noun	3	herinner/verb;muis/noun	2	herinner/verb;muis/noun	2	herinner/verb;muis/noun	2	herinner/verb;muis/noun	2	herinner/verb;muis/noun	2	herinner/verb;muis/noun	2
grijs/adj/de_standaard_19991009_01_152/40	duur_voort/adj;regen_zone/noun;regenachtig/adj;stroming/noun;trek/verb;weer/noun	6	duur_voort/adj;regen_zone/noun;regenachtig/adj;stroming/noun;trek/verb;weer/noun	6	duur_voort/adj;regen_zone/noun;regenachtig/adj;stroming/noun;trek/verb;weer/noun	6	duur_voort/adj;met/prep;ons/det;regen_zone/noun;regenachtig/adj;stroming/noun;trek/verb;weer/noun	8	duur_voort/adj;met/prep;ons/det;regen_zone/noun;regenachtig/adj;stroming/noun;trek/verb;weer/noun	8	duur_voort/adj;met/prep;ons/det;regen_zone/noun;regenachtig/adj;stroming/noun;trek/verb;weer/noun	8	regen_zone/noun;regenachtig/adj;weer/noun	3	regen_zone/noun;regenachtig/adj;weer/noun	3	regen_zone/noun;regenachtig/adj;weer/noun	3	met/prep;ons/det;regen_zone/noun;regenachtig/adj;weer/noun	5	met/prep;ons/det;regen_zone/noun;regenachtig/adj;weer/noun	5	met/prep;ons/det;regen_zone/noun;regenachtig/adj;weer/noun	5
grijs/adj/de_standaard_20000120_01_45/475	ben/verb;bui/noun	2	ben/verb;bui/noun	2	ben/verb;bui/noun	2	ben/verb;bui/noun;het/det;met/prep;nog/adv;steeds/adv	6	ben/verb;bui/noun;het/det;met/prep;nog/adv;steeds/adv	6	ben/verb;bui/noun;het/det;met/prep;nog/adv;steeds/adv	6	ben/verb;bui/noun	2	ben/verb;bui/noun	2	ben/verb;bui/noun	2	ben/verb;bui/noun;het/det;met/prep;nog/adv;steeds/adv	6	ben/verb;bui/noun;het/det;met/prep;nog/adv;steeds/adv	6	ben/verb;bui/noun;het/det;met/prep;nog/adv;steeds/adv	6
grijs/adj/de_standaard_20000216_01_62/433	ben/verb;licht/adj;motregen/noun;nevelig/adj;regen/noun;weer/noun	6	ben/verb;licht/adj;motregen/noun;nevelig/adj;regen/noun;weer/noun	6	ben/verb;licht/adj;motregen/noun;nevelig/adj;regen/noun;weer/noun	6	ben/verb;het/det;licht/adj;met/prep;motregen/noun;nevelig/adj;regen/noun;weer/noun	8	ben/verb;het/det;licht/adj;met/prep;motregen/noun;nevelig/adj;regen/noun;weer/noun	8	ben/verb;het/det;licht/adj;met/prep;motregen/noun;nevelig/adj;regen/noun;weer/noun	8	ben/verb;nevelig/adj;weer/noun	3	ben/verb;nevelig/adj;weer/noun	3	ben/verb;nevelig/adj;weer/noun	3	ben/verb;het/det;met/prep;nevelig/adj;weer/noun	5	ben/verb;het/det;met/prep;nevelig/adj;weer/noun	5	ben/verb;het/det;met/prep;nevelig/adj;weer/noun	5
grijs/adj/de_standaard_20010126_01_67/702	ben/verb;vooruitblik/noun	2	ben/verb;vooruitblik/noun	2	ben/verb;vooruitblik/noun	2	ben/verb;door/prep;het/det;vooruitblik/noun;wat/adv	5	ben/verb;door/prep;het/det;vooruitblik/noun;wat/adv	5	ben/verb;door/prep;het/det;vooruitblik/noun;wat/adv	5	vooruitblik/noun	1	vooruitblik/noun	1	vooruitblik/noun	1	door/prep;het/det;vooruitblik/noun;wat/adv	4	door/prep;het/det;vooruitblik/noun;wat/adv	4	door/prep;het/det;vooruitblik/noun;wat/adv	4
grijs/adj/de_standaard_20040703_01_23/926	rust/verb;schaduw/noun	2	rust/verb;schaduw/noun	2	rust/verb;schaduw/noun	2	een/det;in/prep;onder/prep;rust/verb;schaduw/noun	5	een/det;in/prep;onder/prep;rust/verb;schaduw/noun	5	een/det;in/prep;onder/prep;rust/verb;schaduw/noun	5	rust/verb	1	rust/verb	1	rust/verb	1	een/det;onder/prep;rust/verb	3	een/det;onder/prep;rust/verb	3	een/det;onder/prep;rust/verb	3
grijs/adj/de_standaard_20010801_01_47/478	kijk/verb;loop_brug/noun;voorkeur/noun;water/noun	4	kijk/verb;loop_brug/noun;voorkeur/noun;water/noun	4	kijk/verb;loop_brug/noun;voorkeur/noun;water/noun	4	een/det;het/det;kijk/verb;loop_brug/noun;voorkeur/noun;water/noun	6	een/det;het/det;kijk/verb;loop_brug/noun;voorkeur/noun;water/noun	6	een/det;het/det;kijk/verb;loop_brug/noun;voorkeur/noun;water/noun	6	kijk/verb;water/noun	2	kijk/verb;water/noun	2	kijk/verb;water/noun	2	het/det;kijk/verb;water/noun	3	het/det;kijk/verb;water/noun	3	het/det;kijk/verb;water/noun	3
grijs/adj/de_standaard_20020119_01_116/629	gedij/verb;schemer_zone/noun	2	gedij/verb;schemer_zone/noun	2	gedij/verb;schemer_zone/noun	2	een/det;gedij/verb;in/prep;schemer_zone/noun	4	een/det;gedij/verb;in/prep;schemer_zone/noun	4	een/det;gedij/verb;in/prep;schemer_zone/noun	4	gedij/verb;schemer_zone/noun	2	gedij/verb;schemer_zone/noun	2	gedij/verb;schemer_zone/noun	2	een/det;gedij/verb;in/prep;schemer_zone/noun	4	een/det;gedij/verb;in/prep;schemer_zone/noun	4	een/det;gedij/verb;in/prep;schemer_zone/noun	4
grijs/adj/de_standaard_20010119_01_63/441	boodschap/noun;verleden/noun	2	boodschap/noun;verleden/noun	2	boodschap/noun;verleden/noun	2	boodschap/noun;die/det;een/det;eens/adv;ons/pron;te/adv;vanuit/prep;verleden/noun	8	boodschap/noun;die/det;een/det;eens/adv;ons/pron;te/adv;vanuit/prep;verleden/noun	8	boodschap/noun;die/det;een/det;eens/adv;ons/pron;te/adv;vanuit/prep;verleden/noun	8	verleden/noun	1	verleden/noun	1	verleden/noun	1	een/det;eens/adv;te/adv;vanuit/prep;verleden/noun	5	een/det;eens/adv;te/adv;vanuit/prep;verleden/noun	5	een/det;eens/adv;te/adv;vanuit/prep;verleden/noun	5
grijs/adj/de_standaard_19990617_01_104/348	ben/verb;groot/adj;massa/noun;rest/noun	4	ben/verb;groot/adj;massa/noun;rest/noun	4	ben/verb;groot/adj;massa/noun;rest/noun	4	ben/verb;een/det;groot/adj;massa/noun;rest/noun	5	ben/verb;een/det;groot/adj;massa/noun;rest/noun	5	ben/verb;een/det;groot/adj;massa/noun;rest/noun	5	ben/verb;groot/adj;massa/noun;rest/noun	4	ben/verb;groot/adj;massa/noun;rest/noun	4	ben/verb;groot/adj;massa/noun;rest/noun	4	ben/verb;een/det;groot/adj;massa/noun;rest/noun	5	ben/verb;een/det;groot/adj;massa/noun;rest/noun	5	ben/verb;een/det;groot/adj;massa/noun;rest/noun	5
grijs/adj/de_standaard_20040521_01_68/1115	1947/noun;ben/verb;minnaar/noun	3	1947/noun;ben/verb;minnaar/noun	3	1947/noun;ben/verb;minnaar/noun	3	1947/noun;ben/verb;een/det;minnaar/noun;nauwelijks/adv;nog/adv	6	1947/noun;ben/verb;een/det;minnaar/noun;nauwelijks/adv;nog/adv	6	1947/noun;ben/verb;een/det;minnaar/noun;nauwelijks/adv;nog/adv	6	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;nauwelijks/adv;nog/adv	3	ben/verb;nauwelijks/adv;nog/adv	3	ben/verb;nauwelijks/adv;nog/adv	3
grijs/adj/de_standaard_19990806_01_44/173	gelukkig/adj;groen/noun;licht/noun	3	gelukkig/adj;groen/noun;licht/noun	3	gelukkig/adj;groen/noun;licht/noun	3	gelukkig/adj;groen/noun;het/det;licht/noun	4	gelukkig/adj;groen/noun;het/det;licht/noun	4	gelukkig/adj;groen/noun;het/det;licht/noun	4	gelukkig/adj;licht/noun	2	gelukkig/adj;licht/noun	2	gelukkig/adj;licht/noun	2	gelukkig/adj;het/det;licht/noun	3	gelukkig/adj;het/det;licht/noun	3	gelukkig/adj;het/det;licht/noun	3
grijs/adj/de_standaard_20000224_01_46/107	blijf/verb;dag/noun;erg/adj;heel/adj;zon/noun	5	blijf/verb;dag/noun;erg/adj;heel/adj;zon/noun	5	blijf/verb;dag/noun;erg/adj;heel/adj;zon/noun	5	blijf/verb;dag/noun;erg/adj;heel/adj;het/det;zon/noun	6	blijf/verb;dag/noun;erg/adj;heel/adj;het/det;zon/noun	6	blijf/verb;dag/noun;erg/adj;heel/adj;het/det;zon/noun	6	blijf/verb;dag/noun;erg/adj;heel/adj	4	blijf/verb;dag/noun;erg/adj;heel/adj	4	blijf/verb;dag/noun;erg/adj;heel/adj	4	blijf/verb;dag/noun;erg/adj;heel/adj	4	blijf/verb;dag/noun;erg/adj;heel/adj	4	blijf/verb;dag/noun;erg/adj;heel/adj	4
grijs/adj/de_standaard_20031010_01_94/1251	even/adj;kom_thuis/verb;verleden/noun	3	even/adj;kom_thuis/verb;verleden/noun	3	even/adj;kom_thuis/verb;verleden/noun	3	een/det;even/adj;in/prep;kom_thuis/verb;verleden/noun;zijn/det	6	een/det;even/adj;in/prep;kom_thuis/verb;verleden/noun;zijn/det	6	een/det;even/adj;in/prep;kom_thuis/verb;verleden/noun;zijn/det	6	even/adj;verleden/noun	2	even/adj;verleden/noun	2	even/adj;verleden/noun	2	een/det;even/adj;in/prep;verleden/noun	4	een/det;even/adj;in/prep;verleden/noun	4	een/det;even/adj;in/prep;verleden/noun	4
grijs/adj/de_standaard_20021030_01_56/417	groen/adj;idealist/noun;muis/noun	3	groen/adj;idealist/noun;muis/noun	3	groen/adj;idealist/noun;muis/noun	3	een/det;eerst/adv;groen/adj;idealist/noun;je/pron;muis/noun	6	een/det;eerst/adv;groen/adj;idealist/noun;je/pron;muis/noun	6	een/det;eerst/adv;groen/adj;idealist/noun;je/pron;muis/noun	6	muis/noun	1	muis/noun	1	muis/noun	1	een/det;eerst/adv;muis/noun	3	een/det;eerst/adv;muis/noun	3	een/det;eerst/adv;muis/noun	3
grijs/adj/de_standaard_20030726_01_0/980	aluminium/noun	1	aluminium/noun	1	aluminium/noun	1	aluminium/noun;in/prep	2	aluminium/noun;in/prep	2	aluminium/noun;in/prep	2	aluminium/noun	1	aluminium/noun	1	aluminium/noun	1	aluminium/noun;in/prep	2	aluminium/noun;in/prep	2	aluminium/noun;in/prep	2
grijs/adj/de_standaard_20010907_01_41/113	garnaal/noun;syntetisch/adj	2	garnaal/noun;syntetisch/adj	2	garnaal/noun;syntetisch/adj	2	garnaal/noun;heen/adv;meestal/adv;syntetisch/adj;uit/prep	5	garnaal/noun;heen/adv;meestal/adv;syntetisch/adj;uit/prep	5	garnaal/noun;heen/adv;meestal/adv;syntetisch/adj;uit/prep	5	garnaal/noun	1	garnaal/noun	1	garnaal/noun	1	garnaal/noun;meestal/adv;uit/prep	3	garnaal/noun;meestal/adv;uit/prep	3	garnaal/noun;meestal/adv;uit/prep	3
grijs/adj/de_standaard_20020321_01_44/104	dompel_onder/verb;landschap/noun;tint/noun;wolk/noun	4	dompel_onder/verb;landschap/noun;tint/noun;wolk/noun	4	dompel_onder/verb;landschap/noun;tint/noun;wolk/noun	4	dompel_onder/verb;dus/adv;het/det;in/prep;landschap/noun;ons/pron;tint/noun;wolk/noun	8	dompel_onder/verb;dus/adv;het/det;in/prep;landschap/noun;ons/pron;tint/noun;wolk/noun	8	dompel_onder/verb;dus/adv;het/det;in/prep;landschap/noun;ons/pron;tint/noun;wolk/noun	8	dompel_onder/verb;landschap/noun;tint/noun	3	dompel_onder/verb;landschap/noun;tint/noun	3	dompel_onder/verb;landschap/noun;tint/noun	3	dompel_onder/verb;het/det;in/prep;landschap/noun;tint/noun	5	dompel_onder/verb;het/det;in/prep;landschap/noun;tint/noun	5	dompel_onder/verb;het/det;in/prep;landschap/noun;tint/noun	5
grijs/adj/de_standaard_20040424_01_103/554	ervaren/adj;plaat/noun;stel/noun	3	ervaren/adj;plaat/noun;stel/noun	3	ervaren/adj;plaat/noun;stel/noun	3	door/prep;een/det;ervaren/adj;plaat/noun;stel/noun;ze/pron	6	door/prep;een/det;ervaren/adj;plaat/noun;stel/noun;ze/pron	6	door/prep;een/det;ervaren/adj;plaat/noun;stel/noun;ze/pron	6	ervaren/adj;stel/noun	2	ervaren/adj;stel/noun	2	ervaren/adj;stel/noun	2	door/prep;een/det;ervaren/adj;stel/noun	4	door/prep;een/det;ervaren/adj;stel/noun	4	door/prep;een/det;ervaren/adj;stel/noun	4
grijs/adj/de_standaard_20020107_01_30/9	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1	start/noun	1
grijs/adj/de_standaard_20020105_01_63/1225	ben/verb;diep/adj;dreigend/adj;schiet_door/verb;somber/adj;tint/noun;veeg/noun;wild/adj;zee/noun	9	ben/verb;diep/adj;dreigend/adj;schiet_door/verb;somber/adj;tint/noun;veeg/noun;wild/adj;zee/noun	9	ben/verb;diep/adj;dreigend/adj;schiet_door/verb;somber/adj;tint/noun;veeg/noun;wild/adj;zee/noun	9	ben/verb;die/pron;diep/adj;dreigend/adj;een/det;in/prep;met/prep;schiet_door/verb;somber/adj;tint/noun;veeg/noun;wild/adj;zee/noun	13	ben/verb;die/pron;diep/adj;dreigend/adj;een/det;in/prep;met/prep;schiet_door/verb;somber/adj;tint/noun;veeg/noun;wild/adj;zee/noun	13	ben/verb;die/pron;diep/adj;dreigend/adj;een/det;in/prep;met/prep;schiet_door/verb;somber/adj;tint/noun;veeg/noun;wild/adj;zee/noun	13	schiet_door/verb;somber/adj;tint/noun;zee/noun	4	schiet_door/verb;somber/adj;tint/noun;zee/noun	4	schiet_door/verb;somber/adj;tint/noun;zee/noun	4	een/det;met/prep;schiet_door/verb;somber/adj;tint/noun;zee/noun	6	een/det;met/prep;schiet_door/verb;somber/adj;tint/noun;zee/noun	6	een/det;met/prep;schiet_door/verb;somber/adj;tint/noun;zee/noun	6
grijs/adj/de_standaard_20020418_01_125/517	haar/noun;streng/noun;versier/verb	3	haar/noun;streng/noun;versier/verb	3	haar/noun;streng/noun;versier/verb	3	haar/det;haar/noun;in/prep;met/prep;streng/noun;versier/verb;ze/pron	7	haar/det;haar/noun;in/prep;met/prep;streng/noun;versier/verb;ze/pron	7	haar/det;haar/noun;in/prep;met/prep;streng/noun;versier/verb;ze/pron	7	haar/noun;streng/noun;versier/verb	3	haar/noun;streng/noun;versier/verb	3	haar/noun;streng/noun;versier/verb	3	haar/det;haar/noun;met/prep;streng/noun;versier/verb;ze/pron	6	haar/det;haar/noun;met/prep;streng/noun;versier/verb;ze/pron	6	haar/det;haar/noun;met/prep;streng/noun;versier/verb;ze/pron	6
grijs/adj/de_standaard_20020103_01_33/249	ben/verb;fris/adj;muis/noun;verschijning/noun	4	ben/verb;fris/adj;muis/noun;verschijning/noun	4	ben/verb;fris/adj;muis/noun;verschijning/noun	4	ben/verb;een/det;fris/adj;het/det;muis/noun;tussen/prep;verschijning/noun;ze/pron	8	ben/verb;een/det;fris/adj;het/det;muis/noun;tussen/prep;verschijning/noun;ze/pron	8	ben/verb;een/det;fris/adj;het/det;muis/noun;tussen/prep;verschijning/noun;ze/pron	8	fris/adj;muis/noun;verschijning/noun	3	fris/adj;muis/noun;verschijning/noun	3	fris/adj;muis/noun;verschijning/noun	3	een/det;fris/adj;het/det;muis/noun;tussen/prep;verschijning/noun	6	een/det;fris/adj;het/det;muis/noun;tussen/prep;verschijning/noun	6	een/det;fris/adj;het/det;muis/noun;tussen/prep;verschijning/noun	6
grijs/adj/de_standaard_19991108_01_4/144	gezicht/noun;oog/verb	2	gezicht/noun;oog/verb	2	gezicht/noun;oog/verb	2	als/prep;gezicht/noun;het/det;oog/verb	4	als/prep;gezicht/noun;het/det;oog/verb	4	als/prep;gezicht/noun;het/det;oog/verb	4	gezicht/noun	1	gezicht/noun	1	gezicht/noun	1	als/prep;gezicht/noun	2	als/prep;gezicht/noun	2	als/prep;gezicht/noun	2
grijs/adj/de_standaard_20020202_01_44/441	vaak/adj;wijs/verb;zilt/adj	3	vaak/adj;wijs/verb;zilt/adj	3	vaak/adj;wijs/verb;zilt/adj	3	een/det;vaak/adj;wijs/verb;zilt/adj	4	een/det;vaak/adj;wijs/verb;zilt/adj	4	een/det;vaak/adj;wijs/verb;zilt/adj	4	vaak/adj;wijs/verb	2	vaak/adj;wijs/verb	2	vaak/adj;wijs/verb	2	een/det;vaak/adj;wijs/verb	3	een/det;vaak/adj;wijs/verb	3	een/det;vaak/adj;wijs/verb	3
grijs/adj/de_standaard_20021011_01_15/106		0		0		0		0		0		0		0		0		0		0		0		0
grijs/adj/de_standaard_19990224_01_45/202	bot/noun;garnaal/noun;haring/noun;kabeljauw/noun;paling/noun;vis/verb	6	bot/noun;garnaal/noun;haring/noun;kabeljauw/noun;paling/noun;vis/verb	6	bot/noun;garnaal/noun;haring/noun;kabeljauw/noun;paling/noun;vis/verb	6	bot/noun;garnaal/noun;haring/noun;het/det;in/prep;kabeljauw/noun;paling/noun;uit/prep;vis/verb;ze/pron	10	bot/noun;garnaal/noun;haring/noun;het/det;in/prep;kabeljauw/noun;paling/noun;uit/prep;vis/verb;ze/pron	10	bot/noun;garnaal/noun;haring/noun;het/det;in/prep;kabeljauw/noun;paling/noun;uit/prep;vis/verb;ze/pron	10	garnaal/noun;kabeljauw/noun;vis/verb	3	garnaal/noun;kabeljauw/noun;vis/verb	3	garnaal/noun;kabeljauw/noun;vis/verb	3	garnaal/noun;in/prep;kabeljauw/noun;vis/verb;ze/pron	5	garnaal/noun;in/prep;kabeljauw/noun;vis/verb;ze/pron	5	garnaal/noun;in/prep;kabeljauw/noun;vis/verb;ze/pron	5
grijs/adj/de_standaard_20040929_01_36/252	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	die/det;gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	6	die/det;gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	6	die/det;gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	6	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5	gebouw/noun;groen/adj;ruimte/noun;straat/noun;wijk/verb	5
grijs/adj/de_standaard_20010213_01_51/378	gewoon/adj;klassiek/adj;stevig/adj;weinig/adj	4	gewoon/adj;klassiek/adj;stevig/adj;weinig/adj	4	gewoon/adj;klassiek/adj;stevig/adj;weinig/adj	4	een/det;gewoon/adj;klassiek/adj;met/prep;stevig/adj;weinig/adj	6	een/det;gewoon/adj;klassiek/adj;met/prep;stevig/adj;weinig/adj	6	een/det;gewoon/adj;klassiek/adj;met/prep;stevig/adj;weinig/adj	6	gewoon/adj;klassiek/adj	2	gewoon/adj;klassiek/adj	2	gewoon/adj;klassiek/adj	2	gewoon/adj;klassiek/adj;met/prep	3	gewoon/adj;klassiek/adj;met/prep	3	gewoon/adj;klassiek/adj;met/prep	3
grijs/adj/de_standaard_19990105_01_34/536	antwoord/verb;combinatie/noun;dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;welp/noun;wolf/noun	8	antwoord/verb;combinatie/noun;dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;welp/noun;wolf/noun	8	antwoord/verb;combinatie/noun;dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;welp/noun;wolf/noun	8	antwoord/verb;combinatie/noun;dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;welp/noun;wolf/noun	8	antwoord/verb;combinatie/noun;dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;welp/noun;wolf/noun	8	antwoord/verb;combinatie/noun;dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;welp/noun;wolf/noun	8	dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;wolf/noun	5	dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;wolf/noun	5	dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;wolf/noun	5	dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;wolf/noun	5	dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;wolf/noun	5	dynamisch/adj;jong/adj;oud/adj;verkrijg/verb;wolf/noun	5
