_id	_cws.schaal.foc10.nav.ppmi_weight.bound	_count.schaal.foc10.nav.ppmi_weight.bound	_cws.schaal.foc10.nav.ppmi_sel.bound	_count.schaal.foc10.nav.ppmi_sel.bound	_cws.schaal.foc10.nav.no_ppmi.bound	_count.schaal.foc10.nav.no_ppmi.bound	_cws.schaal.foc10.all.ppmi_weight.bound	_count.schaal.foc10.all.ppmi_weight.bound	_cws.schaal.foc10.all.ppmi_sel.bound	_count.schaal.foc10.all.ppmi_sel.bound	_cws.schaal.foc10.all.no_ppmi.bound	_count.schaal.foc10.all.no_ppmi.bound	_cws.schaal.foc5.nav.ppmi_weight.bound	_count.schaal.foc5.nav.ppmi_weight.bound	_cws.schaal.foc5.nav.ppmi_sel.bound	_count.schaal.foc5.nav.ppmi_sel.bound	_cws.schaal.foc5.nav.no_ppmi.bound	_count.schaal.foc5.nav.no_ppmi.bound	_cws.schaal.foc5.all.ppmi_weight.bound	_count.schaal.foc5.all.ppmi_weight.bound	_cws.schaal.foc5.all.ppmi_sel.bound	_count.schaal.foc5.all.ppmi_sel.bound	_cws.schaal.foc5.all.no_ppmi.bound	_count.schaal.foc5.all.no_ppmi.bound
schaal/noun/de_standaard_20010320_01_102/412	fragiel/adj;fragment/noun;maak/verb;maquette/noun;museum/noun;opgebouwd/adj;reëel/adj;subtiel/adj;verschil/adj	9	fragiel/adj;fragment/noun;maak/verb;maquette/noun;museum/noun;opgebouwd/adj;reëel/adj;subtiel/adj;verschil/adj	9	fragiel/adj;fragment/noun;maak/verb;maquette/noun;museum/noun;opgebouwd/adj;reëel/adj;subtiel/adj;verschil/adj	9	die/pron;een/det;fragiel/adj;fragment/noun;maak/verb;maquette/noun;museum/noun;op/prep;opgebouwd/adj;reëel/adj;subtiel/adj;van/prep;verschil/adj	13	die/pron;een/det;fragiel/adj;fragment/noun;maak/verb;maquette/noun;museum/noun;op/prep;opgebouwd/adj;reëel/adj;subtiel/adj;van/prep;verschil/adj	13	die/pron;een/det;elkaar/pron;fragiel/adj;fragment/noun;het/det;maak/verb;maquette/noun;museum/noun;op/prep;opgebouwd/adj;reëel/adj;subtiel/adj;uit/prep;van/prep;verschil/adj	16	fragiel/adj;museum/noun;opgebouwd/adj;reëel/adj;verschil/adj	5	fragiel/adj;museum/noun;opgebouwd/adj;reëel/adj;verschil/adj	5	fragiel/adj;museum/noun;opgebouwd/adj;reëel/adj;verschil/adj	5	fragiel/adj;museum/noun;opgebouwd/adj;reëel/adj;van/prep;verschil/adj	6	fragiel/adj;museum/noun;opgebouwd/adj;reëel/adj;van/prep;verschil/adj	6	fragiel/adj;het/det;museum/noun;opgebouwd/adj;reëel/adj;uit/prep;van/prep;verschil/adj	8
schaal/noun/de_standaard_20000115_01_3/218	electoraal/adj;gewicht/noun;klein/adj;leg/verb;noordoostelijk/adj	5	electoraal/adj;gewicht/noun;klein/adj;leg/verb;noordoostelijk/adj	5	electoraal/adj;gewicht/noun;klein/adj;leg/verb;noordoostelijk/adj;weinig/adj	6	de/det;electoraal/adj;gewicht/noun;in/prep;klein/adj;leg/verb;noordoostelijk/adj	7	de/det;electoraal/adj;gewicht/noun;in/prep;klein/adj;leg/verb;noordoostelijk/adj	7	de/det;electoraal/adj;gewicht/noun;in/prep;klein/adj;leg/verb;noordoostelijk/adj;weinig/adj	8	electoraal/adj;gewicht/noun	2	electoraal/adj;gewicht/noun	2	electoraal/adj;gewicht/noun;weinig/adj	3	de/det;electoraal/adj;gewicht/noun;in/prep	4	de/det;electoraal/adj;gewicht/noun;in/prep	4	de/det;electoraal/adj;gewicht/noun;in/prep;weinig/adj	5
schaal/noun/het_laatste_nieuws_20010508_01_138/315	drug/noun;groot/adj;verkoop/verb	3	drug/noun;groot/adj;verkoop/verb	3	ander/adj;drug/noun;groot/adj;heb/verb;moment/noun;verkoop/verb	6	drug/noun;groot/adj;op/prep;verkoop/verb	4	drug/noun;groot/adj;op/prep;verkoop/verb	4	ander/adj;drug/noun;groot/adj;heb/verb;hij/pron;moment/noun;nog/adv;ook/adv;op/prep;verkoop/verb	10	drug/noun;groot/adj;verkoop/verb	3	drug/noun;groot/adj;verkoop/verb	3	ander/adj;drug/noun;groot/adj;heb/verb;moment/noun;verkoop/verb	6	drug/noun;groot/adj;op/prep;verkoop/verb	4	drug/noun;groot/adj;op/prep;verkoop/verb	4	ander/adj;drug/noun;groot/adj;heb/verb;moment/noun;op/prep;verkoop/verb	7
schaal/noun/het_laatste_nieuws_20000923_01_654/352	bord/noun;gewicht/noun;leg/verb;zal/verb	4	bord/noun;gewicht/noun;leg/verb;zal/verb	4	bord/noun;gewicht/noun;leg/verb;moet/verb;zal/verb	5	al/adv;bord/noun;de/det;gewicht/noun;in/prep;leg/verb;zal/verb	7	al/adv;bord/noun;de/det;gewicht/noun;in/prep;leg/verb;zal/verb	7	al/adv;bord/noun;de/det;gewicht/noun;in/prep;leg/verb;moet/verb;onder/prep;zal/verb;zijn/det	10	bord/noun;gewicht/noun;leg/verb	3	bord/noun;gewicht/noun;leg/verb	3	bord/noun;gewicht/noun;leg/verb;moet/verb	4	al/adv;bord/noun;de/det;gewicht/noun;in/prep;leg/verb	6	al/adv;bord/noun;de/det;gewicht/noun;in/prep;leg/verb	6	al/adv;bord/noun;de/det;gewicht/noun;in/prep;leg/verb;moet/verb;onder/prep;zijn/det	9
schaal/noun/het_laatste_nieuws_20030523_01_14/28	groot/adj;groot_handelaar/noun;steel/verb;verdenk/verb;word/verb	5	groot/adj;groot_handelaar/noun;steel/verb;verdenk/verb;word/verb	5	groot/adj;groot_handelaar/noun;heb/verb;man/noun;steel/verb;verdenk/verb;word/verb	7	die/pron;een/det;groot/adj;groot_handelaar/noun;in/prep;op/prep;steel/verb;van/prep;verdenk/verb;word/verb	10	die/pron;een/det;groot/adj;groot_handelaar/noun;in/prep;op/prep;steel/verb;van/prep;verdenk/verb;word/verb	10	die/pron;een/det;groot/adj;groot_handelaar/noun;heb/verb;in/prep;man/noun;op/prep;steel/verb;van/prep;verdenk/verb;word/verb	12	groot/adj;verdenk/verb;word/verb	3	groot/adj;verdenk/verb;word/verb	3	groot/adj;heb/verb;verdenk/verb;word/verb	4	groot/adj;op/prep;verdenk/verb;word/verb	4	groot/adj;op/prep;verdenk/verb;word/verb	4	groot/adj;heb/verb;op/prep;verdenk/verb;word/verb	5
schaal/noun/het_laatste_nieuws_20000529_01_89/164	gemeente/noun;provincie/noun;schild/noun	3	gemeente/noun;provincie/noun;schild/noun	3	gemeente/noun;krijg/verb;provincie/noun;schild/noun	4	de/det;een/det;gemeente/noun;provincie/noun;schild/noun;van/prep	6	de/det;een/det;gemeente/noun;provincie/noun;schild/noun;van/prep	6	daar/adv;de/det;een/det;gemeente/noun;het/det;krijg/verb;provincie/noun;schild/noun;van/prep	9	provincie/noun	1	provincie/noun	1	krijg/verb;provincie/noun	2	een/det;provincie/noun	2	een/det;provincie/noun	2	daar/adv;een/det;het/det;krijg/verb;provincie/noun	5
schaal/noun/het_laatste_nieuws_20030621_01_487/1756	ambitieus/adj	1	ambitieus/adj	1	ambitieus/adj;ben/verb;hoe/adj	3	ambitieus/adj;de/det;op/prep;van/prep	4	ambitieus/adj;de/det;op/prep;van/prep	4	ambitieus/adj;ben/verb;de/det;hoe/adj;je/pron;op/prep;van/prep	7	ambitieus/adj	1	ambitieus/adj	1	ambitieus/adj;hoe/adj	2	ambitieus/adj;de/det;op/prep;van/prep	4	ambitieus/adj;de/det;op/prep;van/prep	4	ambitieus/adj;de/det;hoe/adj;op/prep;van/prep	5
schaal/noun/het_laatste_nieuws_20030122_01_502/266	steek/verb	1	steek/verb	1	coach/noun;reageer/verb;schreeuw/verb;steek/verb;zaterdag/noun	5	de/det;omhoog/adv;steek/verb;van/prep	4	de/det;omhoog/adv;steek/verb;van/prep	4	coach/noun;de/det;iedereen/pron;omhoog/adv;reageer/verb;schreeuw/verb;steek/verb;van/prep;zaterdag/noun	9	steek/verb	1	steek/verb	1	reageer/verb;schreeuw/verb;steek/verb;zaterdag/noun	4	de/det;omhoog/adv;steek/verb	3	de/det;omhoog/adv;steek/verb	3	de/det;omhoog/adv;reageer/verb;schreeuw/verb;steek/verb;zaterdag/noun	6
schaal/noun/het_laatste_nieuws_20031212_01_14/478	groot/adj;product/noun	2	groot/adj;product/noun	2	ben/verb;groot/adj;kom/verb;product/noun;wil/verb	5	groot/adj;met/prep;op/prep;product/noun	4	groot/adj;met/prep;op/prep;product/noun	4	ben/verb;buiten/adv;groot/adj;hij/pron;kom/verb;met/prep;naar/prep;op/prep;product/noun;wil/verb;zijn/det	11	groot/adj	1	groot/adj	1	groot/adj;kom/verb;wil/verb	3	groot/adj;met/prep;op/prep	3	groot/adj;met/prep;op/prep	3	buiten/adv;groot/adj;hij/pron;kom/verb;met/prep;naar/prep;op/prep;wil/verb;zijn/det	9
schaal/noun/het_laatste_nieuws_20011012_01_465/134	bied_aan/verb;constructeur/noun;dergelijk/adj;pan_Europees/adj	4	bied_aan/verb;constructeur/noun;dergelijk/adj;pan_Europees/adj	4	ben/verb;bied_aan/verb;constructeur/noun;dergelijk/adj;pan_Europees/adj;service/noun	6	bied_aan/verb;constructeur/noun;de/det;dergelijk/adj;die/pron;een/det;op/prep;pan_Europees/adj	8	bied_aan/verb;constructeur/noun;de/det;dergelijk/adj;die/pron;een/det;op/prep;pan_Europees/adj	8	ben/verb;bied_aan/verb;constructeur/noun;de/det;dergelijk/adj;die/pron;een/det;op/prep;pan_Europees/adj;service/noun	10	bied_aan/verb;constructeur/noun;dergelijk/adj;pan_Europees/adj	4	bied_aan/verb;constructeur/noun;dergelijk/adj;pan_Europees/adj	4	bied_aan/verb;constructeur/noun;dergelijk/adj;pan_Europees/adj;service/noun	5	bied_aan/verb;constructeur/noun;dergelijk/adj;die/pron;een/det;op/prep;pan_Europees/adj	7	bied_aan/verb;constructeur/noun;dergelijk/adj;die/pron;een/det;op/prep;pan_Europees/adj	7	bied_aan/verb;constructeur/noun;dergelijk/adj;die/pron;een/det;op/prep;pan_Europees/adj;service/noun	8
schaal/noun/het_laatste_nieuws_20011231_01_334/37		0		0	wedstrijd/noun;win/verb	2	de/det;met/prep	2	de/det;met/prep	2	de/det;het/det;met/prep;wedstrijd/noun;win/verb	5		0		0	win/verb	1	de/det;met/prep	2	de/det;met/prep	2	de/det;het/det;met/prep;win/verb	4
schaal/noun/het_laatste_nieuws_20030809_01_157/111	begin/verb;kleur/verb;laat/verb;leg/verb;lig/verb	5	begin/verb;kleur/verb;laat/verb;leg/verb;lig/verb	5	begin/verb;kleur/verb;laat/verb;leg/verb;lig/verb;rood/noun	6	begin/verb;de/det;eerst/adv;kleur/verb;laat/verb;leg/verb;lig/verb;op/prep	8	begin/verb;de/det;eerst/adv;kleur/verb;laat/verb;leg/verb;lig/verb;op/prep	8	begin/verb;de/det;eerst/adv;kleur/verb;laat/verb;leg/verb;lig/verb;op/prep;rood/noun;ze/pron	10	laat/verb;leg/verb;lig/verb	3	laat/verb;leg/verb;lig/verb	3	laat/verb;leg/verb;lig/verb	3	de/det;eerst/adv;laat/verb;leg/verb;lig/verb;op/prep	6	de/det;eerst/adv;laat/verb;leg/verb;lig/verb;op/prep	6	de/det;eerst/adv;laat/verb;leg/verb;lig/verb;op/prep	6
schaal/noun/het_laatste_nieuws_20040320_01_132/57	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;heroïne/noun;verhandel/verb;xtc/noun;zal/verb	8	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;heroïne/noun;verhandel/verb;xtc/noun;zal/verb	8	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;heb/verb;heroïne/noun;verhandel/verb;xtc/noun;zal/verb	9	Noord_Afrikaan/noun;cocaïne/noun;de/det;groot/adj;hasj/noun;heroïne/noun;op/prep;verhandel/verb;xtc/noun;zal/verb	10	Noord_Afrikaan/noun;cocaïne/noun;de/det;groot/adj;hasj/noun;heroïne/noun;op/prep;verhandel/verb;xtc/noun;zal/verb	10	Noord_Afrikaan/noun;allemaal/adv;cocaïne/noun;de/det;groot/adj;hasj/noun;heb/verb;heroïne/noun;op/prep;verhandel/verb;xtc/noun;zal/verb	12	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;xtc/noun;zal/verb	6	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;xtc/noun;zal/verb	6	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;xtc/noun;zal/verb	6	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;op/prep;xtc/noun;zal/verb	7	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;op/prep;xtc/noun;zal/verb	7	Noord_Afrikaan/noun;cocaïne/noun;groot/adj;hasj/noun;op/prep;xtc/noun;zal/verb	7
schaal/noun/het_laatste_nieuws_20011106_01_571/419	groot/adj;manifesteer/verb;probleem/noun	3	groot/adj;manifesteer/verb;probleem/noun	3	groot/adj;hoor/verb;manifesteer/verb;opper/verb;probleem/noun	5	groot/adj;manifesteer/verb;op/prep;probleem/noun	4	groot/adj;manifesteer/verb;op/prep;probleem/noun	4	groot/adj;het/det;hij/pron;hoor/verb;ik/pron;manifesteer/verb;op/prep;opper/verb;probleem/noun;zich/pron	10	groot/adj;manifesteer/verb;probleem/noun	3	groot/adj;manifesteer/verb;probleem/noun	3	groot/adj;manifesteer/verb;opper/verb;probleem/noun	4	groot/adj;manifesteer/verb;op/prep;probleem/noun	4	groot/adj;manifesteer/verb;op/prep;probleem/noun	4	groot/adj;het/det;hij/pron;manifesteer/verb;op/prep;opper/verb;probleem/noun;zich/pron	8
schaal/noun/het_laatste_nieuws_20020522_01_317/68	organisatie/noun	1	organisatie/noun	1	ben/verb;organisatie/noun;specifiek/adj	3	de/det;deze/det;in/prep;op/prep;organisatie/noun	5	de/det;deze/det;in/prep;op/prep;organisatie/noun	5	ben/verb;de/det;deze/det;het/det;in/prep;op/prep;organisatie/noun;specifiek/adj	8	organisatie/noun	1	organisatie/noun	1	organisatie/noun;specifiek/adj	2	deze/det;in/prep;op/prep;organisatie/noun	4	deze/det;in/prep;op/prep;organisatie/noun	4	deze/det;in/prep;op/prep;organisatie/noun;specifiek/adj	5
schaal/noun/het_laatste_nieuws_20041021_01_114/280	doe/verb;groot/adj	2	doe/verb;groot/adj	2	doe/verb;groot/adj;veel/adj	3	doe/verb;groot/adj;hetzelfde/adv;in/prep;nu/adv;op/prep	6	doe/verb;groot/adj;hetzelfde/adv;in/prep;nu/adv;op/prep	6	doe/verb;groot/adj;hetzelfde/adv;in/prep;nog/adv;nu/adv;op/prep;veel/adj	8	groot/adj	1	groot/adj	1	groot/adj;veel/adj	2	groot/adj;in/prep;op/prep	3	groot/adj;in/prep;op/prep	3	groot/adj;in/prep;nog/adv;op/prep;veel/adj	5
schaal/noun/het_laatste_nieuws_20030408_01_617/641	elf/noun;gewicht/noun;kan/verb;offensief/adj;offer_op/verb;werp/verb	6	elf/noun;gewicht/noun;kan/verb;offensief/adj;offer_op/verb;werp/verb	6	elf/noun;gewicht/noun;kan/verb;meer/adj;offensief/adj;offer_op/verb;slotfase/noun;trainer/noun;werp/verb	9	de/det;elf/noun;gewicht/noun;in/prep;kan/verb;offensief/adj;offer_op/verb;werp/verb	8	de/det;elf/noun;gewicht/noun;in/prep;kan/verb;offensief/adj;offer_op/verb;werp/verb	8	bij/prep;de/det;elf/noun;gewicht/noun;in/prep;kan/verb;meer/adj;offensief/adj;offer_op/verb;slotfase/noun;trainer/noun;werp/verb	12	gewicht/noun;kan/verb;offensief/adj;offer_op/verb;werp/verb	5	gewicht/noun;kan/verb;offensief/adj;offer_op/verb;werp/verb	5	gewicht/noun;kan/verb;meer/adj;offensief/adj;offer_op/verb;trainer/noun;werp/verb	7	gewicht/noun;kan/verb;offensief/adj;offer_op/verb;werp/verb	5	gewicht/noun;kan/verb;offensief/adj;offer_op/verb;werp/verb	5	gewicht/noun;kan/verb;meer/adj;offensief/adj;offer_op/verb;trainer/noun;werp/verb	7
schaal/noun/het_nieuwsblad_20030517_01_781/129	gehakt/adj;haal/verb;kruid/noun;vermeng/verb;vinaigrette/noun;vlees/noun	6	gehakt/adj;haal/verb;kruid/noun;vermeng/verb;vinaigrette/noun;vlees/noun	6	gehakt/adj;haal/verb;kruid/noun;vermeng/verb;vinaigrette/noun;vlees/noun	6	de/det;gehakt/adj;haal/verb;kruid/noun;met/prep;vermeng/verb;vinaigrette/noun;vlees/noun	8	de/det;gehakt/adj;haal/verb;kruid/noun;met/prep;vermeng/verb;vinaigrette/noun;vlees/noun	8	de/det;gehakt/adj;haal/verb;het/det;kruid/noun;met/prep;uit/prep;vermeng/verb;vinaigrette/noun;vlees/noun	10	haal/verb;vermeng/verb;vlees/noun	3	haal/verb;vermeng/verb;vlees/noun	3	haal/verb;vermeng/verb;vlees/noun	3	de/det;haal/verb;met/prep;vermeng/verb;vlees/noun	5	de/det;haal/verb;met/prep;vermeng/verb;vlees/noun	5	de/det;haal/verb;het/det;met/prep;uit/prep;vermeng/verb;vlees/noun	7
schaal/noun/het_nieuwsblad_19991211_01_629/44	alcohol_controle/noun;diep/noun;groot/adj	3	alcohol_controle/noun;diep/noun;groot/adj	3	19/noun;alcohol_controle/noun;diep/noun;groot/adj;nacht/noun;uur/noun	6	alcohol_controle/noun;de/det;diep/noun;groot/adj;in/prep;op/prep;tot/prep;van/prep	8	alcohol_controle/noun;de/det;diep/noun;groot/adj;in/prep;op/prep;tot/prep;van/prep	8	19/noun;alcohol_controle/noun;de/det;diep/noun;groot/adj;in/prep;nacht/noun;op/prep;tot/prep;uit/part;uur/noun;van/prep	12	alcohol_controle/noun;groot/adj	2	alcohol_controle/noun;groot/adj	2	alcohol_controle/noun;groot/adj;nacht/noun	3	alcohol_controle/noun;de/det;groot/adj;in/prep;op/prep	5	alcohol_controle/noun;de/det;groot/adj;in/prep;op/prep	5	alcohol_controle/noun;de/det;groot/adj;in/prep;nacht/noun;op/prep;uit/part	7
schaal/noun/het_nieuwsblad_20020802_01_411/248	gewicht/noun;kom_langs/verb;leg/verb;politiek/adj	4	gewicht/noun;kom_langs/verb;leg/verb;politiek/adj	4	ben/verb;eis/noun;gewicht/noun;kom_langs/verb;leg/verb;politiek/adj	6	de/det;er/adv;gewicht/noun;hun/det;in/prep;kom_langs/verb;leg/verb;politiek/adj	8	de/det;er/adv;gewicht/noun;hun/det;in/prep;kom_langs/verb;leg/verb;politiek/adj	8	ben/verb;de/det;eis/noun;er/adv;gewicht/noun;hun/det;in/prep;kom_langs/verb;leg/verb;politiek/adj	10	gewicht/noun;leg/verb;politiek/adj	3	gewicht/noun;leg/verb;politiek/adj	3	gewicht/noun;leg/verb;politiek/adj	3	de/det;er/adv;gewicht/noun;in/prep;leg/verb;politiek/adj	6	de/det;er/adv;gewicht/noun;in/prep;leg/verb;politiek/adj	6	de/det;er/adv;gewicht/noun;in/prep;leg/verb;politiek/adj	6
schaal/noun/het_nieuwsblad_20041230_01_384/571	aardbeving/noun;epicentrum/noun;haal/verb	3	aardbeving/noun;epicentrum/noun;haal/verb	3	aardbeving/noun;epicentrum/noun;haal/verb;negen/noun;vorm/verb	5	aardbeving/noun;de/det;die/pron;epicentrum/noun;haal/verb;op/prep;van/prep	7	aardbeving/noun;de/det;die/pron;epicentrum/noun;haal/verb;op/prep;van/prep	7	aardbeving/noun;de/det;die/pron;epicentrum/noun;haal/verb;het/det;negen/noun;op/prep;van/prep;vorm/verb	10	aardbeving/noun;haal/verb	2	aardbeving/noun;haal/verb	2	aardbeving/noun;haal/verb;negen/noun	3	aardbeving/noun;de/det;die/pron;haal/verb;op/prep;van/prep	6	aardbeving/noun;de/det;die/pron;haal/verb;op/prep;van/prep	6	aardbeving/noun;de/det;die/pron;haal/verb;negen/noun;op/prep;van/prep	7
schaal/noun/het_nieuwsblad_20020608_01_772/192	doe/verb;licht/adj;maak/verb;vochtig/adj	4	doe/verb;licht/adj;maak/verb;vochtig/adj	4	doe/verb;hard/adj;licht/adj;maak/verb;vochtig/adj;week/noun	6	dat/det;de/det;doe/verb;een/det;in/prep;licht/adj;maak/verb;vochtig/adj	8	dat/det;de/det;doe/verb;een/det;in/prep;licht/adj;maak/verb;vochtig/adj	8	dat/det;de/det;doe/verb;een/det;hard/adj;in/prep;je/pron;licht/adj;maak/verb;vochtig/adj;week/noun	11	doe/verb;maak/verb	2	doe/verb;maak/verb	2	doe/verb;hard/adj;maak/verb;week/noun	4	de/det;doe/verb;een/det;in/prep;maak/verb	5	de/det;doe/verb;een/det;in/prep;maak/verb	5	de/det;doe/verb;een/det;hard/adj;in/prep;je/pron;maak/verb;week/noun	8
schaal/noun/het_nieuwsblad_20040225_01_556/133	kracht/noun;schok/noun	2	kracht/noun;schok/noun	2	heb/verb;kracht/noun;schok/noun	3	de/det;een/det;kracht/noun;op/prep;schok/noun;van/prep	6	de/det;een/det;kracht/noun;op/prep;schok/noun;van/prep	6	de/det;een/det;heb/verb;kracht/noun;op/prep;schok/noun;van/prep	7	kracht/noun	1	kracht/noun	1	kracht/noun	1	de/det;kracht/noun;op/prep;van/prep	4	de/det;kracht/noun;op/prep;van/prep	4	de/det;kracht/noun;op/prep;van/prep	4
schaal/noun/het_nieuwsblad_20021005_01_146/98	bezienswaardigheid/noun;gebouw/noun;maquette/noun;omvat/verb	4	bezienswaardigheid/noun;gebouw/noun;maquette/noun;omvat/verb	4	bezienswaardigheid/noun;gebouw/noun;maquette/noun;meer/adj;omvat/verb	5	bezienswaardigheid/noun;gebouw/noun;maquette/noun;omvat/verb;op/prep;van/prep	6	bezienswaardigheid/noun;gebouw/noun;maquette/noun;omvat/verb;op/prep;van/prep	6	bezienswaardigheid/noun;gebouw/noun;maquette/noun;meer/adj;omvat/verb;op/prep;van/prep	7	bezienswaardigheid/noun;gebouw/noun;maquette/noun	3	bezienswaardigheid/noun;gebouw/noun;maquette/noun	3	bezienswaardigheid/noun;gebouw/noun;maquette/noun;meer/adj	4	bezienswaardigheid/noun;gebouw/noun;maquette/noun;op/prep;van/prep	5	bezienswaardigheid/noun;gebouw/noun;maquette/noun;op/prep;van/prep	5	bezienswaardigheid/noun;gebouw/noun;maquette/noun;meer/adj;op/prep;van/prep	6
schaal/noun/het_nieuwsblad_20000712_01_4/38	aard_schok/noun;dinsdag_ochtend/noun;schrik_op/verb	3	aard_schok/noun;dinsdag_ochtend/noun;schrik_op/verb	3	aard_schok/noun;ben/verb;dinsdag_ochtend/noun;schrik_op/verb	4	aard_schok/noun;de/det;dinsdag_ochtend/noun;door/prep;een/det;op/prep;schrik_op/verb;van/prep	8	aard_schok/noun;de/det;dinsdag_ochtend/noun;door/prep;een/det;op/prep;schrik_op/verb;van/prep	8	aard_schok/noun;ben/verb;de/det;dinsdag_ochtend/noun;door/prep;een/det;op/prep;schrik_op/verb;van/prep	9	aard_schok/noun	1	aard_schok/noun	1	aard_schok/noun	1	aard_schok/noun;de/det;op/prep;van/prep	4	aard_schok/noun;de/det;op/prep;van/prep	4	aard_schok/noun;de/det;op/prep;van/prep	4
schaal/noun/het_nieuwsblad_20020608_01_774/827	emmer/noun;giet_af/verb;koel_af/verb;laat/verb	4	emmer/noun;giet_af/verb;koel_af/verb;laat/verb	4	emmer/noun;giet_af/verb;koel_af/verb;laat/verb	4	een/det;emmer/noun;giet_af/verb;in/prep;koel_af/verb;laat/verb	6	een/det;emmer/noun;giet_af/verb;in/prep;koel_af/verb;laat/verb	6	een/det;emmer/noun;giet_af/verb;het/det;in/prep;koel_af/verb;laat/verb	7	emmer/noun;giet_af/verb	2	emmer/noun;giet_af/verb	2	emmer/noun;giet_af/verb	2	een/det;emmer/noun;giet_af/verb;in/prep	4	een/det;emmer/noun;giet_af/verb;in/prep	4	een/det;emmer/noun;giet_af/verb;in/prep	4
schaal/noun/het_nieuwsblad_19990506_01_325/427	bord/noun;plat/adj	2	bord/noun;plat/adj	2	bord/noun;heb/verb;plat/adj	3	bord/noun;plat/adj	2	bord/noun;plat/adj	2	bord/noun;heb/verb;ik/pron;niet/adv;plat/adj	5	bord/noun;plat/adj	2	bord/noun;plat/adj	2	bord/noun;heb/verb;plat/adj	3	bord/noun;plat/adj	2	bord/noun;plat/adj	2	bord/noun;heb/verb;ik/pron;niet/adv;plat/adj	5
schaal/noun/het_nieuwsblad_20020720_01_318/185	klein/adj;stook/verb;word/verb	3	klein/adj;stook/verb;word/verb	3	jaar/noun;klein/adj;sterf/verb;stook/verb;word/verb	5	in/prep;klein/adj;op/prep;stook/verb;word/verb	5	in/prep;klein/adj;op/prep;stook/verb;word/verb	5	bij/prep;dat/pron;het/det;in/prep;jaar/noun;klein/adj;op/prep;sterf/verb;stook/verb;word/verb	10	klein/adj;stook/verb;word/verb	3	klein/adj;stook/verb;word/verb	3	klein/adj;stook/verb;word/verb	3	klein/adj;op/prep;stook/verb;word/verb	4	klein/adj;op/prep;stook/verb;word/verb	4	bij/prep;dat/pron;het/det;klein/adj;op/prep;stook/verb;word/verb	7
schaal/noun/het_nieuwsblad_20000914_01_638/439	gewicht/noun;kan/verb;leg/verb;nodig/adj	4	gewicht/noun;kan/verb;leg/verb;nodig/adj	4	gewicht/noun;kan/verb;leg/verb;mis/verb;moet/verb;nodig/adj	6	de/det;gewicht/noun;in/prep;kan/verb;leg/verb;nodig/adj	6	de/det;gewicht/noun;in/prep;kan/verb;leg/verb;nodig/adj	6	de/det;gewicht/noun;het/det;in/prep;kan/verb;leg/verb;mis/verb;moet/verb;nodig/adj	9	gewicht/noun;kan/verb;leg/verb;nodig/adj	4	gewicht/noun;kan/verb;leg/verb;nodig/adj	4	gewicht/noun;kan/verb;leg/verb;nodig/adj	4	de/det;gewicht/noun;in/prep;kan/verb;leg/verb;nodig/adj	6	de/det;gewicht/noun;in/prep;kan/verb;leg/verb;nodig/adj	6	de/det;gewicht/noun;het/det;in/prep;kan/verb;leg/verb;nodig/adj	7
schaal/noun/het_nieuwsblad_20041030_01_321/234	ga_na/verb;organisatie/noun	2	ga_na/verb;organisatie/noun	2	communicatie/noun;ga_na/verb;organisatie/noun	3	de/det;ga_na/verb;na/part;organisatie/noun	4	de/det;ga_na/verb;na/part;organisatie/noun	4	communicatie/noun;de/det;ga_na/verb;na/part;ook/adv;organisatie/noun;ze/pron	7	ga_na/verb;organisatie/noun	2	ga_na/verb;organisatie/noun	2	ga_na/verb;organisatie/noun	2	ga_na/verb;na/part;organisatie/noun	3	ga_na/verb;na/part;organisatie/noun	3	ga_na/verb;na/part;ook/adv;organisatie/noun;ze/pron	5
schaal/noun/het_nieuwsblad_20010904_01_449/239	beperkt/adj;betaal_terug/verb;regionaal/adj;ziekenfonds/noun	4	beperkt/adj;betaal_terug/verb;regionaal/adj;ziekenfonds/noun	4	ander/adj;beperkt/adj;betaal_terug/verb;regionaal/adj;ziekenfonds/noun	5	beperkt/adj;betaal_terug/verb;met/prep;op/prep;regionaal/adj;van/prep;ziekenfonds/noun	7	beperkt/adj;betaal_terug/verb;met/prep;op/prep;regionaal/adj;van/prep;ziekenfonds/noun	7	ander/adj;beperkt/adj;betaal_terug/verb;het/det;met/prep;ook/adv;op/prep;regionaal/adj;van/prep;ziekenfonds/noun	10	beperkt/adj;betaal_terug/verb;regionaal/adj	3	beperkt/adj;betaal_terug/verb;regionaal/adj	3	beperkt/adj;betaal_terug/verb;regionaal/adj	3	beperkt/adj;betaal_terug/verb;met/prep;op/prep;regionaal/adj	5	beperkt/adj;betaal_terug/verb;met/prep;op/prep;regionaal/adj	5	beperkt/adj;betaal_terug/verb;het/det;met/prep;op/prep;regionaal/adj	6
