_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	-0.19952780843012602	-0.14047463092839504	472	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	279	horde	0.21184807227227478
horde.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	-0.20765367988692468	-0.15601471780995968	472	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	279	horde	0.20939311926444407
horde.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	-0.17984669613808063	-0.17830236223776874	472	1	all	bound	ppmi_weight	5_5	foc	472	all	10_10	279	horde	0.22277263943368492
horde.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	0.2462290762023363	-0.27693900900913176	472	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	279	horde	0.18775548666613448
horde.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	0.2648588129035866	-0.3000443516395407	472	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	279	horde	0.19449395748350035
horde.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.11093433523641696	-0.21216815528512237	472	1	all	bound	ppmi_sel	5_5	foc	472	nav	4_4	279	horde	0.22038024238468346
horde.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.1408660090888888	-0.18271747372740402	472	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	279	horde	0.2014670634862409
horde.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.1520365259284054	-0.2034504594907435	472	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	279	horde	0.197695859102118
horde.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.06155030113434729	-0.16304266354380811	472	1	all	bound	ppmi_sel	5_5	foc	472	nav	10_10	279	horde	0.2184547552595501
horde.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	0.23035234556625583	-0.259912490414356	472	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	279	horde	0.18517127610922085
horde.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	0.2555182396802515	-0.2832991067869411	472	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	279	horde	0.19146453082352707
