_id	popular	pop_agree	batch	pop_conf
grijs/adj/het_nieuwsblad_20020420_01_2/730	grijs_1	1	grijs_8	-0.19955909892337323
grijs/adj/het_nieuwsblad_20020514_01_287/72	grijs_2	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20011214_01_194/532	grijs_3	1	grijs_8	0.2571509133369633
grijs/adj/het_nieuwsblad_20000211_01_335/372	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20000731_01_142/109	grijs_2	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20000909_01_819/105	grijs_1	1	grijs_8	-0.19955909892337323
grijs/adj/het_nieuwsblad_20011205_01_477/24	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_19990816_01_110/58	grijs_2	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20041231_01_56/21	grijs_5	1	grijs_8	-0.6562691111837098
grijs/adj/het_nieuwsblad_20030621_01_407/139	grijs_1	1	grijs_8	0.16226463565512328
grijs/adj/het_nieuwsblad_20000418_01_409/588	grijs_6	1	grijs_8	0.2571509133369633
grijs/adj/het_nieuwsblad_20010115_01_199/369	grijs_1	1	grijs_8	0.2571509133369633
grijs/adj/nrc_handelsblad_20000930_142/550	unclear	0.67	grijs_1	-1.9440263545656284
grijs/adj/volkskrant_20000610_164/1193	grijs_5	0.67	grijs_2	-0.6326087001460914
grijs/adj/volkskrant_20041014_63/54	grijs_5	0.67	grijs_2	0.34925848655676667
grijs/adj/parool_20000808_26/645	other_sense	0.67	grijs_3	-1.0073484110897226
grijs/adj/algemeen_dagblad_20010517_21/391	grijs_4	0.75	grijs_4	0.20624944750200697
grijs/adj/de_morgen_19991218_01_41/753	grijs_5	1	grijs_5	0.9367022236192097
grijs/adj/de_morgen_20030915_01_96/1024	no_agreement	0.33	grijs_6	0.0011833082833492086
grijs/adj/nrc_handelsblad_20010713_428/19	grijs_4	0.67	grijs_1	0.2870422270406202
grijs/adj/nrc_handelsblad_20040221_106/205	grijs_4	1	grijs_2	-0.47262681345653357
grijs/adj/volkskrant_20040527_80/35	grijs_1	0.67	grijs_2	0.47825735529939106
grijs/adj/parool_19990316_29/430	grijs_1	1	grijs_3	0.46778270210847017
grijs/adj/parool_19990707_97/109	grijs_5	0.67	grijs_3	-1.2685170434390125
grijs/adj/algemeen_dagblad_19990525_101/1169	grijs_5	0.75	grijs_4	-0.8433238376926981
grijs/adj/algemeen_dagblad_19990818_9/630	grijs_4	0.75	grijs_4	-2.2635700213901346
grijs/adj/het_laatste_nieuws_20021204_01_378/376	grijs_1	1	grijs_7	0.7519223829124404
