_id	_cws.geldig.foc10.nav.weight.bound	_count.geldig.foc10.nav.weight.bound	_cws.geldig.foc10.nav.selection.bound	_count.geldig.foc10.nav.selection.bound	_cws.geldig.foc10.nav.no.bound	_count.geldig.foc10.nav.no.bound	_cws.geldig.foc10.all.weight.bound	_count.geldig.foc10.all.weight.bound	_cws.geldig.foc10.all.selection.bound	_count.geldig.foc10.all.selection.bound	_cws.geldig.foc10.all.no.bound	_count.geldig.foc10.all.no.bound	_cws.geldig.foc5.nav.weight.bound	_count.geldig.foc5.nav.weight.bound	_cws.geldig.foc5.nav.selection.bound	_count.geldig.foc5.nav.selection.bound	_cws.geldig.foc5.nav.no.bound	_count.geldig.foc5.nav.no.bound	_cws.geldig.foc5.all.weight.bound	_count.geldig.foc5.all.weight.bound	_cws.geldig.foc5.all.selection.bound	_count.geldig.foc5.all.selection.bound	_cws.geldig.foc5.all.no.bound	_count.geldig.foc5.all.no.bound
geldig/adj/het_laatste_nieuws_20000120_01_374/401	bakkelei/verb;ben/verb;experten/noun;word/verb	4	bakkelei/verb;ben/verb;experten/noun;word/verb	4	bakkelei/verb;ben/verb;experten/noun;word/verb	4	bakkelei/verb;ben/verb;dan/adv;er/adv;experten/noun;niet/adv;over/prep;word/verb	8	bakkelei/verb;ben/verb;dan/adv;er/adv;experten/noun;niet/adv;over/prep;word/verb	8	bakkelei/verb;ben/verb;dan/adv;er/adv;experten/noun;niet/adv;over/prep;word/verb	8	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;dan/adv;niet/adv;over/prep	4	ben/verb;dan/adv;niet/adv;over/prep	4	ben/verb;dan/adv;niet/adv;over/prep	4
geldig/adj/het_laatste_nieuws_20010813_01_183/72	bezit/noun;tik_aan/verb;vermindering/noun;zone/noun	4	bezit/noun;tik_aan/verb;vermindering/noun;zone/noun	4	bezit/noun;tik_aan/verb;vermindering/noun;zone/noun	4	bezit/noun;dus/adv;tik_aan/verb;vermindering/noun;zone/noun	5	bezit/noun;dus/adv;tik_aan/verb;vermindering/noun;zone/noun	5	bezit/noun;dus/adv;tik_aan/verb;vermindering/noun;zone/noun	5	bezit/noun;tik_aan/verb	2	bezit/noun;tik_aan/verb	2	bezit/noun;tik_aan/verb	2	bezit/noun;tik_aan/verb	2	bezit/noun;tik_aan/verb	2	bezit/noun;tik_aan/verb	2
geldig/adj/het_laatste_nieuws_20000307_01_504/240	ben/verb;excuus/noun	2	ben/verb;excuus/noun	2	ben/verb;excuus/noun	2	ben/verb;een/det;er/adv;excuus/noun;wel/adv	5	ben/verb;een/det;er/adv;excuus/noun;wel/adv	5	ben/verb;een/det;er/adv;excuus/noun;wel/adv	5	excuus/noun	1	excuus/noun	1	excuus/noun	1	een/det;er/adv;excuus/noun;wel/adv	4	een/det;er/adv;excuus/noun;wel/adv	4	een/det;er/adv;excuus/noun;wel/adv	4
geldig/adj/het_laatste_nieuws_20000706_01_137/108	eigenaar/noun;kan/verb;leg_voor/verb;papier/noun	4	eigenaar/noun;kan/verb;leg_voor/verb;papier/noun	4	eigenaar/noun;kan/verb;leg_voor/verb;papier/noun	4	eigenaar/noun;geen/det;kan/verb;leg_voor/verb;papier/noun	5	eigenaar/noun;geen/det;kan/verb;leg_voor/verb;papier/noun	5	eigenaar/noun;geen/det;kan/verb;leg_voor/verb;papier/noun	5	eigenaar/noun;kan/verb;leg_voor/verb;papier/noun	4	eigenaar/noun;kan/verb;leg_voor/verb;papier/noun	4	eigenaar/noun;kan/verb;leg_voor/verb;papier/noun	4	eigenaar/noun;geen/det;kan/verb;leg_voor/verb;papier/noun	5	eigenaar/noun;geen/det;kan/verb;leg_voor/verb;papier/noun	5	eigenaar/noun;geen/det;kan/verb;leg_voor/verb;papier/noun	5
geldig/adj/het_laatste_nieuws_19990528_01_71/140	ben/verb;betwist/verb;lozing/noun;vergunning/noun;veronderstelling/noun	5	ben/verb;betwist/verb;lozing/noun;vergunning/noun;veronderstelling/noun	5	ben/verb;betwist/verb;lozing/noun;vergunning/noun;veronderstelling/noun	5	ben/verb;betwist/verb;lozing/noun;vergunning/noun;veronderstelling/noun	5	ben/verb;betwist/verb;lozing/noun;vergunning/noun;veronderstelling/noun	5	ben/verb;betwist/verb;lozing/noun;vergunning/noun;veronderstelling/noun	5	ben/verb;betwist/verb;vergunning/noun;veronderstelling/noun	4	ben/verb;betwist/verb;vergunning/noun;veronderstelling/noun	4	ben/verb;betwist/verb;vergunning/noun;veronderstelling/noun	4	ben/verb;betwist/verb;vergunning/noun;veronderstelling/noun	4	ben/verb;betwist/verb;vergunning/noun;veronderstelling/noun	4	ben/verb;betwist/verb;vergunning/noun;veronderstelling/noun	4
geldig/adj/het_laatste_nieuws_20001201_01_388/236	ongeldig/adj;stem/noun;stem_brief/noun	3	ongeldig/adj;stem/noun;stem_brief/noun	3	ongeldig/adj;stem/noun;stem_brief/noun	3	bovenop/adv;een/det;nog/adv;ongeldig/adj;stem/noun;stem_brief/noun	6	bovenop/adv;een/det;nog/adv;ongeldig/adj;stem/noun;stem_brief/noun	6	bovenop/adv;een/det;nog/adv;ongeldig/adj;stem/noun;stem_brief/noun	6	ongeldig/adj;stem/noun;stem_brief/noun	3	ongeldig/adj;stem/noun;stem_brief/noun	3	ongeldig/adj;stem/noun;stem_brief/noun	3	ongeldig/adj;stem/noun;stem_brief/noun	3	ongeldig/adj;stem/noun;stem_brief/noun	3	ongeldig/adj;stem/noun;stem_brief/noun	3
geldig/adj/het_laatste_nieuws_20040921_01_480/245	bied_aan/verb;euro/noun	2	bied_aan/verb;euro/noun	2	bied_aan/verb;euro/noun	2	bied_aan/verb;een/det;euro/noun;voor/prep	4	bied_aan/verb;een/det;euro/noun;voor/prep	4	bied_aan/verb;een/det;euro/noun;voor/prep	4	euro/noun	1	euro/noun	1	euro/noun	1	euro/noun;voor/prep	2	euro/noun;voor/prep	2	euro/noun;voor/prep	2
geldig/adj/het_laatste_nieuws_20001004_01_578/871	ben/verb;laat_toe/verb;regel/noun;speler/noun	4	ben/verb;laat_toe/verb;regel/noun;speler/noun	4	ben/verb;laat_toe/verb;regel/noun;speler/noun	4	alle/det;ben/verb;deze/det;laat_toe/verb;regel/noun;speler/noun;voor/prep	7	alle/det;ben/verb;deze/det;laat_toe/verb;regel/noun;speler/noun;voor/prep	7	alle/det;ben/verb;deze/det;laat_toe/verb;regel/noun;speler/noun;voor/prep	7	ben/verb;regel/noun;speler/noun	3	ben/verb;regel/noun;speler/noun	3	ben/verb;regel/noun;speler/noun	3	alle/det;ben/verb;deze/det;regel/noun;speler/noun;voor/prep	6	alle/det;ben/verb;deze/det;regel/noun;speler/noun;voor/prep	6	alle/det;ben/verb;deze/det;regel/noun;speler/noun;voor/prep	6
geldig/adj/het_laatste_nieuws_20021022_01_198/99	ben/verb;bestuurder/noun;geverbaliseerd/verb;heb/verb;krijg/verb;proces-verbaal/noun;verzekerd/adj;wagen/noun;word/verb	9	ben/verb;bestuurder/noun;geverbaliseerd/verb;heb/verb;krijg/verb;proces-verbaal/noun;verzekerd/adj;wagen/noun;word/verb	9	ben/verb;bestuurder/noun;geverbaliseerd/verb;heb/verb;krijg/verb;proces-verbaal/noun;verzekerd/adj;wagen/noun;word/verb	9	ben/verb;bestuurder/noun;een/det;geverbaliseerd/verb;heb/verb;krijg/verb;niet/adv;proces-verbaal/noun;verzekerd/adj;wagen/noun;word/verb;ze/pron	12	ben/verb;bestuurder/noun;een/det;geverbaliseerd/verb;heb/verb;krijg/verb;niet/adv;proces-verbaal/noun;verzekerd/adj;wagen/noun;word/verb;ze/pron	12	ben/verb;bestuurder/noun;een/det;geverbaliseerd/verb;heb/verb;krijg/verb;niet/adv;proces-verbaal/noun;verzekerd/adj;wagen/noun;word/verb;ze/pron	12	ben/verb;bestuurder/noun;proces-verbaal/noun;verzekerd/adj;wagen/noun	5	ben/verb;bestuurder/noun;proces-verbaal/noun;verzekerd/adj;wagen/noun	5	ben/verb;bestuurder/noun;proces-verbaal/noun;verzekerd/adj;wagen/noun	5	ben/verb;bestuurder/noun;niet/adv;proces-verbaal/noun;verzekerd/adj;wagen/noun	6	ben/verb;bestuurder/noun;niet/adv;proces-verbaal/noun;verzekerd/adj;wagen/noun	6	ben/verb;bestuurder/noun;niet/adv;proces-verbaal/noun;verzekerd/adj;wagen/noun	6
geldig/adj/het_laatste_nieuws_20000502_01_118/402	ben/verb;bezit/noun;lijn/noun;moet/verb;vervoer_bewijs/noun	5	ben/verb;bezit/noun;lijn/noun;moet/verb;vervoer_bewijs/noun	5	ben/verb;bezit/noun;lijn/noun;moet/verb;vervoer_bewijs/noun	5	ben/verb;bezit/noun;een/det;iedereen/pron;lijn/noun;moet/verb;vervoer_bewijs/noun	7	ben/verb;bezit/noun;een/det;iedereen/pron;lijn/noun;moet/verb;vervoer_bewijs/noun	7	ben/verb;bezit/noun;een/det;iedereen/pron;lijn/noun;moet/verb;vervoer_bewijs/noun	7	ben/verb;bezit/noun;vervoer_bewijs/noun	3	ben/verb;bezit/noun;vervoer_bewijs/noun	3	ben/verb;bezit/noun;vervoer_bewijs/noun	3	ben/verb;bezit/noun;een/det;vervoer_bewijs/noun	4	ben/verb;bezit/noun;een/det;vervoer_bewijs/noun	4	ben/verb;bezit/noun;een/det;vervoer_bewijs/noun	4
geldig/adj/het_laatste_nieuws_19990312_01_5/30	18/noun;2004/noun;april/noun;beschik/verb;exploitatie_vergunning/noun;gemeente/noun;zwembad/noun	7	18/noun;2004/noun;april/noun;beschik/verb;exploitatie_vergunning/noun;gemeente/noun;zwembad/noun	7	18/noun;2004/noun;april/noun;beschik/verb;exploitatie_vergunning/noun;gemeente/noun;zwembad/noun	7	18/noun;2004/noun;april/noun;beschik/verb;een/det;exploitatie_vergunning/noun;gemeente/noun;nog/adv;over/prep;tot/prep;zwembad/noun	11	18/noun;2004/noun;april/noun;beschik/verb;een/det;exploitatie_vergunning/noun;gemeente/noun;nog/adv;over/prep;tot/prep;zwembad/noun	11	18/noun;2004/noun;april/noun;beschik/verb;een/det;exploitatie_vergunning/noun;gemeente/noun;nog/adv;over/prep;tot/prep;zwembad/noun	11	18/noun;2004/noun;april/noun;exploitatie_vergunning/noun;gemeente/noun	5	18/noun;2004/noun;april/noun;exploitatie_vergunning/noun;gemeente/noun	5	18/noun;2004/noun;april/noun;exploitatie_vergunning/noun;gemeente/noun	5	18/noun;2004/noun;april/noun;een/det;exploitatie_vergunning/noun;gemeente/noun;nog/adv;over/prep;tot/prep	9	18/noun;2004/noun;april/noun;een/det;exploitatie_vergunning/noun;gemeente/noun;nog/adv;over/prep;tot/prep	9	18/noun;2004/noun;april/noun;een/det;exploitatie_vergunning/noun;gemeente/noun;nog/adv;over/prep;tot/prep	9
geldig/adj/het_laatste_nieuws_19990318_01_308/99	20/noun;ben/verb;maart/noun;ticket/noun	4	20/noun;ben/verb;maart/noun;ticket/noun	4	20/noun;ben/verb;maart/noun;ticket/noun	4	20/noun;ben/verb;maart/noun;ticket/noun;vanaf/prep	5	20/noun;ben/verb;maart/noun;ticket/noun;vanaf/prep	5	20/noun;ben/verb;maart/noun;ticket/noun;vanaf/prep	5	20/noun;ben/verb;maart/noun;ticket/noun	4	20/noun;ben/verb;maart/noun;ticket/noun	4	20/noun;ben/verb;maart/noun;ticket/noun	4	20/noun;ben/verb;maart/noun;ticket/noun;vanaf/prep	5	20/noun;ben/verb;maart/noun;ticket/noun;vanaf/prep	5	20/noun;ben/verb;maart/noun;ticket/noun;vanaf/prep	5
geldig/adj/het_laatste_nieuws_20010523_01_55/65	ben/verb;gratis/adj;inwoner/noun;krijg/verb;oktober/noun;spaar_kaart/noun;zelfstandige/noun	7	ben/verb;gratis/adj;inwoner/noun;krijg/verb;oktober/noun;spaar_kaart/noun;zelfstandige/noun	7	ben/verb;gratis/adj;inwoner/noun;krijg/verb;oktober/noun;spaar_kaart/noun;zelfstandige/noun	7	ben/verb;bij/prep;die/pron;een/det;gratis/adj;inwoner/noun;krijg/verb;oktober/noun;spaar_kaart/noun;zelfstandige/noun	10	ben/verb;bij/prep;die/pron;een/det;gratis/adj;inwoner/noun;krijg/verb;oktober/noun;spaar_kaart/noun;zelfstandige/noun	10	ben/verb;bij/prep;die/pron;een/det;gratis/adj;inwoner/noun;krijg/verb;oktober/noun;spaar_kaart/noun;zelfstandige/noun	10	ben/verb;gratis/adj;oktober/noun;spaar_kaart/noun;zelfstandige/noun	5	ben/verb;gratis/adj;oktober/noun;spaar_kaart/noun;zelfstandige/noun	5	ben/verb;gratis/adj;oktober/noun;spaar_kaart/noun;zelfstandige/noun	5	ben/verb;bij/prep;die/pron;een/det;gratis/adj;oktober/noun;spaar_kaart/noun;zelfstandige/noun	8	ben/verb;bij/prep;die/pron;een/det;gratis/adj;oktober/noun;spaar_kaart/noun;zelfstandige/noun	8	ben/verb;bij/prep;die/pron;een/det;gratis/adj;oktober/noun;spaar_kaart/noun;zelfstandige/noun	8
geldig/adj/het_laatste_nieuws_19990320_01_287/32	OCMW_raad/noun;kan/verb;vergader/verb	3	OCMW_raad/noun;kan/verb;vergader/verb	3	OCMW_raad/noun;kan/verb;vergader/verb	3	OCMW_raad/noun;kan/verb;niet/adv;vergader/verb	4	OCMW_raad/noun;kan/verb;niet/adv;vergader/verb	4	OCMW_raad/noun;kan/verb;niet/adv;vergader/verb	4	OCMW_raad/noun;kan/verb;vergader/verb	3	OCMW_raad/noun;kan/verb;vergader/verb	3	OCMW_raad/noun;kan/verb;vergader/verb	3	OCMW_raad/noun;kan/verb;niet/adv;vergader/verb	4	OCMW_raad/noun;kan/verb;niet/adv;vergader/verb	4	OCMW_raad/noun;kan/verb;niet/adv;vergader/verb	4
geldig/adj/het_nieuwsblad_20000303_01_558/36	7/noun;ben/verb;dinsdag/noun;maart/noun;zaterdag/noun	5	7/noun;ben/verb;dinsdag/noun;maart/noun;zaterdag/noun	5	7/noun;ben/verb;dinsdag/noun;maart/noun;zaterdag/noun	5	7/noun;ben/verb;die/det;dinsdag/noun;maart/noun;zaterdag/noun	6	7/noun;ben/verb;die/det;dinsdag/noun;maart/noun;zaterdag/noun	6	7/noun;ben/verb;die/det;dinsdag/noun;maart/noun;zaterdag/noun	6	ben/verb;zaterdag/noun	2	ben/verb;zaterdag/noun	2	ben/verb;zaterdag/noun	2	ben/verb;die/det;zaterdag/noun	3	ben/verb;die/det;zaterdag/noun	3	ben/verb;die/det;zaterdag/noun	3
geldig/adj/het_nieuwsblad_19991229_01_232/316	aannemelijk/adj;ben/verb	2	aannemelijk/adj;ben/verb	2	aannemelijk/adj;ben/verb	2	aannemelijk/adj;ben/verb;ook/adv;voor/prep	4	aannemelijk/adj;ben/verb;ook/adv;voor/prep	4	aannemelijk/adj;ben/verb;ook/adv;voor/prep	4	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;ook/adv;voor/prep	3	ben/verb;ook/adv;voor/prep	3	ben/verb;ook/adv;voor/prep	3
geldig/adj/het_nieuwsblad_19990925_01_166/106	kom_in/verb;paspoort/noun;visum/noun	3	kom_in/verb;paspoort/noun;visum/noun	3	kom_in/verb;paspoort/noun;visum/noun	3	in/part;kom_in/verb;niet/adv;paspoort/noun;visum/noun;zonder/prep	6	in/part;kom_in/verb;niet/adv;paspoort/noun;visum/noun;zonder/prep	6	in/part;kom_in/verb;niet/adv;paspoort/noun;visum/noun;zonder/prep	6	kom_in/verb;paspoort/noun;visum/noun	3	kom_in/verb;paspoort/noun;visum/noun	3	kom_in/verb;paspoort/noun;visum/noun	3	in/part;kom_in/verb;niet/adv;paspoort/noun;visum/noun;zonder/prep	6	in/part;kom_in/verb;niet/adv;paspoort/noun;visum/noun;zonder/prep	6	in/part;kom_in/verb;niet/adv;paspoort/noun;visum/noun;zonder/prep	6
geldig/adj/het_nieuwsblad_20031017_01_447/69	bestuurder/noun;kan/verb;leg_voor/verb;vracht_wagen/noun	4	bestuurder/noun;kan/verb;leg_voor/verb;vracht_wagen/noun	4	bestuurder/noun;kan/verb;leg_voor/verb;vracht_wagen/noun	4	bestuurder/noun;geen/det;kan/verb;leg_voor/verb;vracht_wagen/noun	5	bestuurder/noun;geen/det;kan/verb;leg_voor/verb;vracht_wagen/noun	5	bestuurder/noun;geen/det;kan/verb;leg_voor/verb;vracht_wagen/noun	5	kan/verb;leg_voor/verb;vracht_wagen/noun	3	kan/verb;leg_voor/verb;vracht_wagen/noun	3	kan/verb;leg_voor/verb;vracht_wagen/noun	3	geen/det;kan/verb;leg_voor/verb;vracht_wagen/noun	4	geen/det;kan/verb;leg_voor/verb;vracht_wagen/noun	4	geen/det;kan/verb;leg_voor/verb;vracht_wagen/noun	4
geldig/adj/het_nieuwsblad_20040604_01_103/1501	afgekeurd/adj;doelpunt/noun;onterecht/adj;rood/noun	4	afgekeurd/adj;doelpunt/noun;onterecht/adj;rood/noun	4	afgekeurd/adj;doelpunt/noun;onterecht/adj;rood/noun	4	afgekeurd/adj;doelpunt/noun;een/det;onterecht/adj;rood/noun;voor/prep	6	afgekeurd/adj;doelpunt/noun;een/det;onterecht/adj;rood/noun;voor/prep	6	afgekeurd/adj;doelpunt/noun;een/det;onterecht/adj;rood/noun;voor/prep	6	afgekeurd/adj;doelpunt/noun;rood/noun	3	afgekeurd/adj;doelpunt/noun;rood/noun	3	afgekeurd/adj;doelpunt/noun;rood/noun	3	afgekeurd/adj;doelpunt/noun;een/det;rood/noun;voor/prep	5	afgekeurd/adj;doelpunt/noun;een/det;rood/noun;voor/prep	5	afgekeurd/adj;doelpunt/noun;een/det;rood/noun;voor/prep	5
geldig/adj/het_nieuwsblad_20011012_01_658/332	blijf/verb;datum/noun;eventueel/adj;krijg/verb;nieuw/adj;ticket/noun	6	blijf/verb;datum/noun;eventueel/adj;krijg/verb;nieuw/adj;ticket/noun	6	blijf/verb;datum/noun;eventueel/adj;krijg/verb;nieuw/adj;ticket/noun	6	blijf/verb;datum/noun;eventueel/adj;krijg/verb;nieuw/adj;ticket/noun;voor/prep;wie/pron	8	blijf/verb;datum/noun;eventueel/adj;krijg/verb;nieuw/adj;ticket/noun;voor/prep;wie/pron	8	blijf/verb;datum/noun;eventueel/adj;krijg/verb;nieuw/adj;ticket/noun;voor/prep;wie/pron	8	blijf/verb;datum/noun;eventueel/adj;nieuw/adj;ticket/noun	5	blijf/verb;datum/noun;eventueel/adj;nieuw/adj;ticket/noun	5	blijf/verb;datum/noun;eventueel/adj;nieuw/adj;ticket/noun	5	blijf/verb;datum/noun;eventueel/adj;nieuw/adj;ticket/noun;voor/prep	6	blijf/verb;datum/noun;eventueel/adj;nieuw/adj;ticket/noun;voor/prep	6	blijf/verb;datum/noun;eventueel/adj;nieuw/adj;ticket/noun;voor/prep	6
geldig/adj/het_nieuwsblad_19990309_01_451/101	aanwezig/adj;ben/verb;burgemeester/noun;hef_op/verb;kan/verb;moet/verb;raad_lid/noun;vergader/verb;vergadering/noun	9	aanwezig/adj;ben/verb;burgemeester/noun;hef_op/verb;kan/verb;moet/verb;raad_lid/noun;vergader/verb;vergadering/noun	9	aanwezig/adj;ben/verb;burgemeester/noun;hef_op/verb;kan/verb;moet/verb;raad_lid/noun;vergader/verb;vergadering/noun	9	aanwezig/adj;ben/verb;burgemeester/noun;er/adv;genoeg/det;hef_op/verb;kan/verb;langer/adv;moet/verb;niet/adv;nog/adv;raad_lid/noun;vergader/verb;vergadering/noun;wel/adv	15	aanwezig/adj;ben/verb;burgemeester/noun;er/adv;genoeg/det;hef_op/verb;kan/verb;langer/adv;moet/verb;niet/adv;nog/adv;raad_lid/noun;vergader/verb;vergadering/noun;wel/adv	15	aanwezig/adj;ben/verb;burgemeester/noun;er/adv;genoeg/det;hef_op/verb;kan/verb;langer/adv;moet/verb;niet/adv;nog/adv;raad_lid/noun;vergader/verb;vergadering/noun;wel/adv	15	aanwezig/adj;ben/verb;kan/verb;moet/verb;raad_lid/noun;vergader/verb	6	aanwezig/adj;ben/verb;kan/verb;moet/verb;raad_lid/noun;vergader/verb	6	aanwezig/adj;ben/verb;kan/verb;moet/verb;raad_lid/noun;vergader/verb	6	aanwezig/adj;ben/verb;kan/verb;moet/verb;nog/adv;raad_lid/noun;vergader/verb	7	aanwezig/adj;ben/verb;kan/verb;moet/verb;nog/adv;raad_lid/noun;vergader/verb	7	aanwezig/adj;ben/verb;kan/verb;moet/verb;nog/adv;raad_lid/noun;vergader/verb	7
geldig/adj/het_nieuwsblad_20010511_01_315/427	ben/verb;dag/noun;euro/noun;frank/noun	4	ben/verb;dag/noun;euro/noun;frank/noun	4	ben/verb;dag/noun;euro/noun;frank/noun	4	ben/verb;dag/noun;een/det;euro/noun;frank/noun	5	ben/verb;dag/noun;een/det;euro/noun;frank/noun	5	ben/verb;dag/noun;een/det;euro/noun;frank/noun	5	ben/verb;dag/noun	2	ben/verb;dag/noun	2	ben/verb;dag/noun	2	ben/verb;dag/noun;een/det	3	ben/verb;dag/noun;een/det	3	ben/verb;dag/noun;een/det	3
geldig/adj/het_nieuwsblad_19991129_01_298/24	alternatief/noun;ben/verb	2	alternatief/noun;ben/verb	2	alternatief/noun;ben/verb	2	alternatief/noun;ben/verb;geen/det;voor/prep	4	alternatief/noun;ben/verb;geen/det;voor/prep	4	alternatief/noun;ben/verb;geen/det;voor/prep	4	alternatief/noun;ben/verb	2	alternatief/noun;ben/verb	2	alternatief/noun;ben/verb	2	alternatief/noun;ben/verb;geen/det;voor/prep	4	alternatief/noun;ben/verb;geen/det;voor/prep	4	alternatief/noun;ben/verb;geen/det;voor/prep	4
geldig/adj/het_nieuwsblad_20000829_01_99/271	verklaring/noun	1	verklaring/noun	1	verklaring/noun	1	geen/det;verklaring/noun	2	geen/det;verklaring/noun	2	geen/det;verklaring/noun	2	verklaring/noun	1	verklaring/noun	1	verklaring/noun	1	geen/det;verklaring/noun	2	geen/det;verklaring/noun	2	geen/det;verklaring/noun	2
geldig/adj/het_nieuwsblad_20030828_01_228/105	ben/verb;sloop_vergunning/noun	2	ben/verb;sloop_vergunning/noun	2	ben/verb;sloop_vergunning/noun	2	ben/verb;sloop_vergunning/noun;wel/adv	3	ben/verb;sloop_vergunning/noun;wel/adv	3	ben/verb;sloop_vergunning/noun;wel/adv	3	sloop_vergunning/noun	1	sloop_vergunning/noun	1	sloop_vergunning/noun	1	sloop_vergunning/noun;wel/adv	2	sloop_vergunning/noun;wel/adv	2	sloop_vergunning/noun;wel/adv	2
geldig/adj/het_nieuwsblad_19991227_01_249/194	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun;ze/pron	4	ben/verb;bezit/noun;document/noun;ze/pron	4	ben/verb;bezit/noun;document/noun;ze/pron	4	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun	3	ben/verb;bezit/noun;document/noun	3
geldig/adj/het_nieuwsblad_19990917_01_470/208	arbeider/noun;breng_uit/verb;staking/noun;stem/noun;ver_zet/verb	5	arbeider/noun;breng_uit/verb;staking/noun;stem/noun;ver_zet/verb	5	arbeider/noun;breng_uit/verb;staking/noun;stem/noun;ver_zet/verb	5	arbeider/noun;breng_uit/verb;die/pron;een/det;er/adv;staking/noun;stem/noun;ver_zet/verb	8	arbeider/noun;breng_uit/verb;die/pron;een/det;er/adv;staking/noun;stem/noun;ver_zet/verb	8	arbeider/noun;breng_uit/verb;die/pron;een/det;er/adv;staking/noun;stem/noun;ver_zet/verb	8	arbeider/noun;breng_uit/verb;stem/noun	3	arbeider/noun;breng_uit/verb;stem/noun	3	arbeider/noun;breng_uit/verb;stem/noun	3	arbeider/noun;breng_uit/verb;die/pron;een/det;er/adv;stem/noun	6	arbeider/noun;breng_uit/verb;die/pron;een/det;er/adv;stem/noun	6	arbeider/noun;breng_uit/verb;die/pron;een/det;er/adv;stem/noun	6
geldig/adj/het_nieuwsblad_20040116_01_290/161	heb/verb;rijbewijs/noun	2	heb/verb;rijbewijs/noun	2	heb/verb;rijbewijs/noun	2	een/det;evenmin/adv;heb/verb;rijbewijs/noun	4	een/det;evenmin/adv;heb/verb;rijbewijs/noun	4	een/det;evenmin/adv;heb/verb;rijbewijs/noun	4	heb/verb;rijbewijs/noun	2	heb/verb;rijbewijs/noun	2	heb/verb;rijbewijs/noun	2	een/det;evenmin/adv;heb/verb;rijbewijs/noun	4	een/det;evenmin/adv;heb/verb;rijbewijs/noun	4	een/det;evenmin/adv;heb/verb;rijbewijs/noun	4
geldig/adj/het_nieuwsblad_19990923_01_73/178	afzeggingen/noun;ben/verb;reservatie/noun;voorkom/verb;voorschot/noun	5	afzeggingen/noun;ben/verb;reservatie/noun;voorkom/verb;voorschot/noun	5	afzeggingen/noun;ben/verb;reservatie/noun;voorkom/verb;voorschot/noun	5	afzeggingen/noun;ben/verb;bij/prep;een/det;na/prep;pas/adv;reservatie/noun;voorkom/verb;voorschot/noun	9	afzeggingen/noun;ben/verb;bij/prep;een/det;na/prep;pas/adv;reservatie/noun;voorkom/verb;voorschot/noun	9	afzeggingen/noun;ben/verb;bij/prep;een/det;na/prep;pas/adv;reservatie/noun;voorkom/verb;voorschot/noun	9	ben/verb;reservatie/noun;voorschot/noun	3	ben/verb;reservatie/noun;voorschot/noun	3	ben/verb;reservatie/noun;voorschot/noun	3	ben/verb;bij/prep;een/det;na/prep;pas/adv;reservatie/noun;voorschot/noun	7	ben/verb;bij/prep;een/det;na/prep;pas/adv;reservatie/noun;voorschot/noun	7	ben/verb;bij/prep;een/det;na/prep;pas/adv;reservatie/noun;voorschot/noun	7
geldig/adj/het_nieuwsblad_20040209_01_294/197	ben/verb;dien_in/verb;gouverneur/noun;kandidatuur/noun	4	ben/verb;dien_in/verb;gouverneur/noun;kandidatuur/noun	4	ben/verb;dien_in/verb;gouverneur/noun;kandidatuur/noun	4	ben/verb;bij/prep;dien_in/verb;een/det;er/adv;gouverneur/noun;in/part;kandidatuur/noun	8	ben/verb;bij/prep;dien_in/verb;een/det;er/adv;gouverneur/noun;in/part;kandidatuur/noun	8	ben/verb;bij/prep;dien_in/verb;een/det;er/adv;gouverneur/noun;in/part;kandidatuur/noun	8	gouverneur/noun;kandidatuur/noun	2	gouverneur/noun;kandidatuur/noun	2	gouverneur/noun;kandidatuur/noun	2	bij/prep;een/det;gouverneur/noun;in/part;kandidatuur/noun	5	bij/prep;een/det;gouverneur/noun;in/part;kandidatuur/noun	5	bij/prep;een/det;gouverneur/noun;in/part;kandidatuur/noun	5
geldig/adj/het_nieuwsblad_19990809_01_85/234	rede/noun	1	rede/noun	1	rede/noun	1	deze/det;geen/det;rede/noun;u/pron	4	deze/det;geen/det;rede/noun;u/pron	4	deze/det;geen/det;rede/noun;u/pron	4	rede/noun	1	rede/noun	1	rede/noun	1	deze/det;geen/det;rede/noun;u/pron	4	deze/det;geen/det;rede/noun;u/pron	4	deze/det;geen/det;rede/noun;u/pron	4
