_id	_cws.spoor.foc10.nav.ppmi_weight.bound	_count.spoor.foc10.nav.ppmi_weight.bound	_cws.spoor.foc10.nav.ppmi_sel.bound	_count.spoor.foc10.nav.ppmi_sel.bound	_cws.spoor.foc10.nav.no_ppmi.bound	_count.spoor.foc10.nav.no_ppmi.bound	_cws.spoor.foc10.all.ppmi_weight.bound	_count.spoor.foc10.all.ppmi_weight.bound	_cws.spoor.foc10.all.ppmi_sel.bound	_count.spoor.foc10.all.ppmi_sel.bound	_cws.spoor.foc10.all.no_ppmi.bound	_count.spoor.foc10.all.no_ppmi.bound	_cws.spoor.foc5.nav.ppmi_weight.bound	_count.spoor.foc5.nav.ppmi_weight.bound	_cws.spoor.foc5.nav.ppmi_sel.bound	_count.spoor.foc5.nav.ppmi_sel.bound	_cws.spoor.foc5.nav.no_ppmi.bound	_count.spoor.foc5.nav.no_ppmi.bound	_cws.spoor.foc5.all.ppmi_weight.bound	_count.spoor.foc5.all.ppmi_weight.bound	_cws.spoor.foc5.all.ppmi_sel.bound	_count.spoor.foc5.all.ppmi_sel.bound	_cws.spoor.foc5.all.no_ppmi.bound	_count.spoor.foc5.all.no_ppmi.bound
spoor/noun/de_morgen_20020626_01_107/190	ben/verb;deejay/noun;heb/verb;producer/noun;verdien/verb	5	ben/verb;deejay/noun;heb/verb;producer/noun;verdien/verb	5	ben/verb;deejay/noun;heb/verb;producer/noun;verdien/verb	5	al/adv;allen/adv;ben/verb;deejay/noun;geen/det;heb/verb;hun/det;producer/noun;toen/adv;verdien/verb	10	al/adv;allen/adv;ben/verb;deejay/noun;geen/det;heb/verb;hun/det;producer/noun;toen/adv;verdien/verb	10	al/adv;allen/adv;als/prep;ben/verb;deejay/noun;geen/det;heb/verb;hun/det;producer/noun;toen/adv;verdien/verb;ze/pron	12	deejay/noun;heb/verb;producer/noun;verdien/verb	4	deejay/noun;heb/verb;producer/noun;verdien/verb	4	deejay/noun;heb/verb;producer/noun;verdien/verb	4	allen/adv;deejay/noun;heb/verb;hun/det;producer/noun;verdien/verb	6	allen/adv;deejay/noun;heb/verb;hun/det;producer/noun;verdien/verb	6	allen/adv;als/prep;deejay/noun;heb/verb;hun/det;producer/noun;verdien/verb;ze/pron	8
spoor/noun/de_morgen_20030816_01_107/374	Colombiaans/adj;beken/verb;ben/verb;zijde/noun	4	Colombiaans/adj;beken/verb;ben/verb;zijde/noun	4	Colombiaans/adj;beken/verb;ben/verb;overheid/noun;zijde/noun	5	Colombiaans/adj;beken/verb;ben/verb;de/det;geen/det;van/prep;zijde/noun	7	Colombiaans/adj;beken/verb;ben/verb;de/det;geen/det;van/prep;zijde/noun	7	Colombiaans/adj;aan/prep;beken/verb;ben/verb;de/det;geen/det;overheid/noun;van/prep;zijde/noun	9	beken/verb;ben/verb	2	beken/verb;ben/verb	2	beken/verb;ben/verb;overheid/noun	3	beken/verb;ben/verb;de/det;geen/det;van/prep	5	beken/verb;ben/verb;de/det;geen/det;van/prep	5	beken/verb;ben/verb;de/det;geen/det;overheid/noun;van/prep	6
spoor/noun/de_standaard_20020813_01_12/743	ben/verb;kom_om/verb;rij_aan/verb;trein/noun;word/verb	5	ben/verb;kom_om/verb;rij_aan/verb;trein/noun;word/verb	5	ben/verb;kom_om/verb;rij_aan/verb;trein/noun;werk/noun;word/verb	6	ben/verb;de/det;door/prep;een/det;gistermiddag/adv;in/prep;kom_om/verb;rij_aan/verb;trein/noun;word/verb;zijn/det	11	ben/verb;de/det;door/prep;een/det;gistermiddag/adv;in/prep;kom_om/verb;rij_aan/verb;trein/noun;word/verb;zijn/det	11	aan/prep;ben/verb;de/det;door/prep;een/det;gistermiddag/adv;hij/pron;in/prep;kom_om/verb;rij_aan/verb;tijdens/prep;trein/noun;werk/noun;word/verb;zijn/det	15	rij_aan/verb;word/verb	2	rij_aan/verb;word/verb	2	rij_aan/verb;werk/noun;word/verb	3	de/det;door/prep;in/prep;rij_aan/verb;word/verb;zijn/det	6	de/det;door/prep;in/prep;rij_aan/verb;word/verb;zijn/det	6	aan/prep;de/det;door/prep;in/prep;rij_aan/verb;tijdens/prep;werk/noun;word/verb;zijn/det	9
spoor/noun/de_standaard_20000722_01_49/610	aanwezigheid/noun;ben/verb;ga_terug/verb;geschiedenis/noun;menselijk/adj;oud/adj;ver/adj	7	aanwezigheid/noun;ben/verb;ga_terug/verb;geschiedenis/noun;menselijk/adj;oud/adj;ver/adj	7	aanwezigheid/noun;ben/verb;ga_terug/verb;geschiedenis/noun;jaar/noun;menselijk/adj;miljoen/noun;oud/adj;veel/adj;ver/adj	10	aanwezigheid/noun;ben/verb;de/det;ga_terug/verb;geschiedenis/noun;menselijk/adj;oud/adj;terug/part;van/prep;ver/adj	10	aanwezigheid/noun;ben/verb;de/det;ga_terug/verb;geschiedenis/noun;menselijk/adj;oud/adj;terug/part;van/prep;ver/adj	10	aanwezigheid/noun;ben/verb;de/det;ga_terug/verb;geschiedenis/noun;hier/adv;jaar/noun;menselijk/adj;miljoen/noun;oud/adj;terug/part;van/prep;veel/adj;ver/adj	14	aanwezigheid/noun;ben/verb;menselijk/adj;ver/adj	4	aanwezigheid/noun;ben/verb;menselijk/adj;ver/adj	4	aanwezigheid/noun;ben/verb;menselijk/adj;ver/adj	4	aanwezigheid/noun;ben/verb;de/det;menselijk/adj;terug/part;van/prep;ver/adj	7	aanwezigheid/noun;ben/verb;de/det;menselijk/adj;terug/part;van/prep;ver/adj	7	aanwezigheid/noun;ben/verb;de/det;menselijk/adj;terug/part;van/prep;ver/adj	7
spoor/noun/de_standaard_20040316_01_92/1072	kelder/noun;stad/noun;stoot/verb	3	kelder/noun;stad/noun;stoot/verb	3	kelder/noun;stad/noun;stoot/verb;verbouwing_werk/noun	4	de/det;een/det;het/det;kelder/noun;men/pron;op/prep;stad/noun;stoot/verb;van/prep	9	de/det;een/det;het/det;kelder/noun;men/pron;op/prep;stad/noun;stoot/verb;van/prep	9	de/det;een/det;het/det;kelder/noun;men/pron;op/prep;stad/noun;stoot/verb;tijdens/prep;van/prep;verbouwing_werk/noun	11	stad/noun	1	stad/noun	1	stad/noun;verbouwing_werk/noun	2	de/det;een/det;men/pron;op/prep;stad/noun;van/prep	6	de/det;een/det;men/pron;op/prep;stad/noun;van/prep	6	de/det;een/det;men/pron;op/prep;stad/noun;tijdens/prep;van/prep;verbouwing_werk/noun	8
spoor/noun/de_standaard_20020720_01_26/342	groei_hormoon/noun;test/noun;varken/noun;vind/verb;word/verb	5	groei_hormoon/noun;test/noun;varken/noun;vind/verb;word/verb	5	groei_hormoon/noun;negatief/adj;test/noun;varken/noun;vind/verb;word/verb	6	er/adv;geen/det;groei_hormoon/noun;het/det;op/prep;test/noun;van/prep;varken/noun;vind/verb;word/verb	10	er/adv;geen/det;groei_hormoon/noun;het/det;op/prep;test/noun;van/prep;varken/noun;vind/verb;word/verb	10	er/adv;geen/det;groei_hormoon/noun;het/det;negatief/adj;op/prep;test/noun;van/prep;varken/noun;vind/verb;word/verb	11	groei_hormoon/noun;vind/verb;word/verb	3	groei_hormoon/noun;vind/verb;word/verb	3	groei_hormoon/noun;negatief/adj;vind/verb;word/verb	4	er/adv;geen/det;groei_hormoon/noun;het/det;van/prep;vind/verb;word/verb	7	er/adv;geen/det;groei_hormoon/noun;het/det;van/prep;vind/verb;word/verb	7	er/adv;geen/det;groei_hormoon/noun;het/det;negatief/adj;van/prep;vind/verb;word/verb	8
spoor/noun/de_standaard_20011210_01_113/98	kom/verb;toevallig/adj	2	kom/verb;toevallig/adj	2	geleden/adj;jaar/noun;kom/verb;plagiaat/noun;toevallig/adj;werk/noun	6	enkel/det;het/det;kom/verb;op/prep;toevallig/adj;van/prep	6	enkel/det;het/det;kom/verb;op/prep;toevallig/adj;van/prep	6	enkel/det;geleden/adj;het/det;hij/pron;jaar/noun;kom/verb;op/prep;plagiaat/noun;toevallig/adj;van/prep;werk/noun	11	toevallig/adj	1	toevallig/adj	1	geleden/adj;jaar/noun;plagiaat/noun;toevallig/adj	4	het/det;op/prep;toevallig/adj	3	het/det;op/prep;toevallig/adj	3	geleden/adj;het/det;jaar/noun;op/prep;plagiaat/noun;toevallig/adj	6
spoor/noun/de_standaard_20020703_01_63/584	ons/noun;smal/adj	2	ons/noun;smal/adj	2	bekijk/verb;criticus/noun;erg/adj;ons/noun;smal/adj	5	de/det;een/det;ons/noun;op/prep;smal/adj;van/prep	6	de/det;een/det;ons/noun;op/prep;smal/adj;van/prep	6	bekijk/verb;criticus/noun;de/det;een/det;erg/adj;helaas/adv;ons/noun;op/prep;smal/adj;van/prep	10	smal/adj	1	smal/adj	1	erg/adj;smal/adj	2	een/det;op/prep;smal/adj;van/prep	4	een/det;op/prep;smal/adj;van/prep	4	een/det;erg/adj;op/prep;smal/adj;van/prep	5
spoor/noun/de_standaard_20000914_01_117/302	ben/verb	1	ben/verb	1	begin/verb;ben/verb;groot/adj;iets/noun;realiseer/verb	5	ben/verb;het/det;op/prep	3	ben/verb;het/det;op/prep	3	begin/verb;ben/verb;groot/adj;het/det;iets/noun;op/prep;realiseer/verb;ze/pron;zich/pron	9	ben/verb	1	ben/verb	1	ben/verb;groot/adj;iets/noun	3	ben/verb;het/det;op/prep	3	ben/verb;het/det;op/prep	3	ben/verb;groot/adj;het/det;iets/noun;op/prep;ze/pron	6
spoor/noun/de_standaard_20011109_01_22/577	heb/verb;leg_bloot/verb;onderzoeker/noun	3	heb/verb;leg_bloot/verb;onderzoeker/noun	3	fortuin/noun;heb/verb;leg_bloot/verb;onderzoeker/noun	4	al/adv;allerlei/det;heb/verb;het/det;leg_bloot/verb;onderzoeker/noun;over/prep;van/prep	8	al/adv;allerlei/det;heb/verb;het/det;leg_bloot/verb;onderzoeker/noun;over/prep;van/prep	8	al/adv;allerlei/det;fortuin/noun;heb/verb;het/det;leg_bloot/verb;onderzoeker/noun;over/prep;van/prep	9	heb/verb;leg_bloot/verb;onderzoeker/noun	3	heb/verb;leg_bloot/verb;onderzoeker/noun	3	fortuin/noun;heb/verb;leg_bloot/verb;onderzoeker/noun	4	al/adv;allerlei/det;heb/verb;het/det;leg_bloot/verb;onderzoeker/noun;over/prep;van/prep	8	al/adv;allerlei/det;heb/verb;het/det;leg_bloot/verb;onderzoeker/noun;over/prep;van/prep	8	al/adv;allerlei/det;fortuin/noun;heb/verb;het/det;leg_bloot/verb;onderzoeker/noun;over/prep;van/prep	9
spoor/noun/de_standaard_20031204_01_13/114	gebruik/verb;papier_fabriek/noun;voer_aan/verb	3	gebruik/verb;papier_fabriek/noun;voer_aan/verb	3	gebruik/verb;hout/noun;papier_fabriek/noun;voer_aan/verb;zal/verb	5	de/det;gebruik/verb;het/det;in/prep;papier_fabriek/noun;van/prep;voer_aan/verb	7	de/det;gebruik/verb;het/det;in/prep;papier_fabriek/noun;van/prep;voer_aan/verb	7	aan/part;de/det;gebruik/verb;het/det;hout/noun;in/prep;papier_fabriek/noun;van/prep;voer_aan/verb;zal/verb	10	gebruik/verb	1	gebruik/verb	1	gebruik/verb;hout/noun	2	gebruik/verb;het/det;in/prep	3	gebruik/verb;het/det;in/prep	3	aan/part;gebruik/verb;het/det;hout/noun;in/prep	5
spoor/noun/de_standaard_20031206_01_83/1283	loop/verb;station/noun	2	loop/verb;station/noun	2	12/noun;januari/noun;kerst/noun;loop/verb;station/noun	5	het/det;in/prep;loop/verb;op/prep;station/noun;van/prep	6	het/det;in/prep;loop/verb;op/prep;station/noun;van/prep	6	12/noun;het/det;in/prep;januari/noun;kerst/noun;loop/verb;op/prep;station/noun;tot/prep;van/prep	10	station/noun	1	station/noun	1	kerst/noun;station/noun	2	het/det;in/prep;op/prep;station/noun;van/prep	5	het/det;in/prep;op/prep;station/noun;van/prep	5	het/det;in/prep;kerst/noun;op/prep;station/noun;van/prep	6
spoor/noun/de_standaard_19990713_01_103/396	ander/adj;ben/verb;sneeuw/noun;zichtbaar/adj	4	ander/adj;ben/verb;sneeuw/noun;zichtbaar/adj	4	ander/adj;ben/verb;kan/verb;sneeuw/noun;zichtbaar/adj;zit_aan/verb	6	achter/prep;ander/adj;ben/verb;beneden/adv;de/det;in/prep;sneeuw/noun;van/prep;zichtbaar/adj	9	achter/prep;ander/adj;ben/verb;beneden/adv;de/det;in/prep;sneeuw/noun;van/prep;zichtbaar/adj	9	achter/prep;ander/adj;ben/verb;beneden/adv;dan/adv;de/det;in/prep;je/det;je/pron;kan/verb;sneeuw/noun;van/prep;zichtbaar/adj;zit_aan/verb	14	ben/verb;sneeuw/noun;zichtbaar/adj	3	ben/verb;sneeuw/noun;zichtbaar/adj	3	ben/verb;sneeuw/noun;zichtbaar/adj;zit_aan/verb	4	ben/verb;de/det;in/prep;sneeuw/noun;zichtbaar/adj	5	ben/verb;de/det;in/prep;sneeuw/noun;zichtbaar/adj	5	ben/verb;de/det;in/prep;je/det;sneeuw/noun;zichtbaar/adj;zit_aan/verb	7
spoor/noun/de_standaard_19990310_01_10/335	cineast/noun;laat/adj;lichaam/noun;zet/verb	4	cineast/noun;laat/adj;lichaam/noun;zet/verb	4	cineast/noun;fantasie/noun;laat/adj;lichaam/noun;zal/verb;zet/verb	6	cineast/noun;de/det;een/det;het/det;in/prep;laat/adj;lichaam/noun;op/prep;van/prep;zet/verb	10	cineast/noun;de/det;een/det;het/det;in/prep;laat/adj;lichaam/noun;op/prep;van/prep;zet/verb	10	cineast/noun;de/det;een/det;fantasie/noun;het/det;in/prep;laat/adj;lichaam/noun;op/prep;van/prep;zal/verb;zet/verb	12	cineast/noun;laat/adj;zet/verb	3	cineast/noun;laat/adj;zet/verb	3	cineast/noun;fantasie/noun;laat/adj;zet/verb	4	cineast/noun;de/det;het/det;laat/adj;op/prep;van/prep;zet/verb	7	cineast/noun;de/det;het/det;laat/adj;op/prep;van/prep;zet/verb	7	cineast/noun;de/det;fantasie/noun;het/det;laat/adj;op/prep;van/prep;zet/verb	8
spoor/noun/de_standaard_20020906_01_28/617	ben/verb;brokstuk/noun;vind/verb;word/verb	4	ben/verb;brokstuk/noun;vind/verb;word/verb	4	ben/verb;brokstuk/noun;paar/noun;vind/verb;word/verb	5	ben/verb;brokstuk/noun;een/det;van/prep;vind/verb;word/verb	6	ben/verb;brokstuk/noun;een/det;van/prep;vind/verb;word/verb	6	ben/verb;brokstuk/noun;een/det;paar/noun;van/prep;vind/verb;word/verb	7	brokstuk/noun;vind/verb;word/verb	3	brokstuk/noun;vind/verb;word/verb	3	brokstuk/noun;paar/noun;vind/verb;word/verb	4	brokstuk/noun;van/prep;vind/verb;word/verb	4	brokstuk/noun;van/prep;vind/verb;word/verb	4	brokstuk/noun;paar/noun;van/prep;vind/verb;word/verb	5
spoor/noun/de_standaard_20000503_01_28/308	ander/adj;beschuldigd/adj	2	ander/adj;beschuldigd/adj	2	advocaat/noun;ander/adj;beschuldigd/adj;haal/verb;zal/verb	5	ander/adj;beschuldigd/adj;de/det;ongetwijfeld/adv;van/prep	5	ander/adj;beschuldigd/adj;de/det;ongetwijfeld/adv;van/prep	5	advocaat/noun;ander/adj;beschuldigd/adj;de/det;haal/verb;ongetwijfeld/adv;van/prep;zal/verb	8	ander/adj;beschuldigd/adj	2	ander/adj;beschuldigd/adj	2	ander/adj;beschuldigd/adj;haal/verb;zal/verb	4	ander/adj;beschuldigd/adj;de/det;ongetwijfeld/adv	4	ander/adj;beschuldigd/adj;de/det;ongetwijfeld/adv	4	ander/adj;beschuldigd/adj;de/det;haal/verb;ongetwijfeld/adv;zal/verb	6
spoor/noun/de_standaard_20010628_01_56/582	extra/adj;laat_na/verb;weinig/adj	3	extra/adj;laat_na/verb;weinig/adj	3	extra/adj;laat_na/verb;uitgave/noun;weinig/adj;zal/verb	5	de/det;extra/adj;in/prep;laat_na/verb;van/prep;weinig/adj	6	de/det;extra/adj;in/prep;laat_na/verb;van/prep;weinig/adj	6	de/det;extra/adj;in/prep;laat_na/verb;uitgave/noun;van/prep;weinig/adj;zal/verb	8	extra/adj;laat_na/verb;weinig/adj	3	extra/adj;laat_na/verb;weinig/adj	3	extra/adj;laat_na/verb;uitgave/noun;weinig/adj;zal/verb	5	de/det;extra/adj;in/prep;laat_na/verb;van/prep;weinig/adj	6	de/det;extra/adj;in/prep;laat_na/verb;van/prep;weinig/adj	6	de/det;extra/adj;in/prep;laat_na/verb;uitgave/noun;van/prep;weinig/adj;zal/verb	8
spoor/noun/de_standaard_20040803_01_37/413	ben/verb;oud/adj	2	ben/verb;oud/adj	2	ben/verb;hoe/adj;oud/adj;weet/verb	4	ben/verb;ook/adv;oud/adj	3	ben/verb;ook/adv;oud/adj	3	ben/verb;die/det;hoe/adj;niet/adv;ook/adv;oud/adj;we/pron;weet/verb	8	ben/verb;oud/adj	2	ben/verb;oud/adj	2	ben/verb;hoe/adj;oud/adj	3	ben/verb;ook/adv;oud/adj	3	ben/verb;ook/adv;oud/adj	3	ben/verb;die/det;hoe/adj;niet/adv;ook/adv;oud/adj	6
spoor/noun/de_standaard_20021130_01_59/1807	heb/verb	1	heb/verb	1	heb/verb;het/noun;kader/noun;verdeel/verb;zin/noun	5	geen/det;heb/verb;het/det;in/prep	4	geen/det;heb/verb;het/det;in/prep	4	dat/det;geen/det;heb/verb;het/det;het/noun;in/prep;kader/noun;toch/adv;verdeel/verb;zin/noun	10		0		0	kader/noun;verdeel/verb;zin/noun	3	geen/det;het/det;in/prep	3	geen/det;het/det;in/prep	3	geen/det;het/det;in/prep;kader/noun;toch/adv;verdeel/verb;zin/noun	7
spoor/noun/de_standaard_20040713_01_102/412	dader/noun;ontbreek/verb	2	dader/noun;ontbreek/verb	2	dader/noun;ontbreek/verb	2	dader/noun;de/det;elk/det;ontbreek/verb;van/prep	5	dader/noun;de/det;elk/det;ontbreek/verb;van/prep	5	dader/noun;de/det;elk/det;ontbreek/verb;van/prep	5	dader/noun;ontbreek/verb	2	dader/noun;ontbreek/verb	2	dader/noun;ontbreek/verb	2	dader/noun;de/det;elk/det;ontbreek/verb;van/prep	5	dader/noun;de/det;elk/det;ontbreek/verb;van/prep	5	dader/noun;de/det;elk/det;ontbreek/verb;van/prep	5
spoor/noun/de_standaard_20030329_01_28/829	ben/verb;diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;sji'itisch/adj;verraad/noun	7	ben/verb;diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;sji'itisch/adj;verraad/noun	7	ben/verb;bevolking/noun;diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;meer/adj;recent/adj;sji'itisch/adj;verraad/noun	10	ben/verb;bij/prep;de/det;die/pron;diep/adj;een/det;er/adv;gebeurtenis/noun;heb/verb;het/det;laat_na/verb;nog/adv;sji'itisch/adj;verraad/noun	14	ben/verb;bij/prep;de/det;die/pron;diep/adj;een/det;er/adv;gebeurtenis/noun;heb/verb;het/det;laat_na/verb;nog/adv;sji'itisch/adj;verraad/noun	14	ben/verb;bevolking/noun;bij/prep;de/det;die/pron;diep/adj;een/det;er/adv;gebeurtenis/noun;heb/verb;het/det;laat_na/verb;meer/adj;nog/adv;recent/adj;sji'itisch/adj;verraad/noun	17	diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;sji'itisch/adj	5	diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;sji'itisch/adj	5	diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;meer/adj;recent/adj;sji'itisch/adj	7	bij/prep;de/det;die/pron;diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;sji'itisch/adj	8	bij/prep;de/det;die/pron;diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;sji'itisch/adj	8	bij/prep;de/det;die/pron;diep/adj;gebeurtenis/noun;heb/verb;laat_na/verb;meer/adj;recent/adj;sji'itisch/adj	10
spoor/noun/de_standaard_20020824_01_54/738	ben/verb;bespeur/verb	2	ben/verb;bespeur/verb	2	ben/verb;bespeur/verb;moment/noun;overheers/verb	4	ben/verb;bespeur/verb;enkel/det;er/adv;geen/det;op/prep;van/prep	7	ben/verb;bespeur/verb;enkel/det;er/adv;geen/det;op/prep;van/prep	7	ben/verb;bespeur/verb;enkel/det;er/adv;geen/det;moment/noun;op/prep;overheers/verb;van/prep	9	ben/verb;bespeur/verb	2	ben/verb;bespeur/verb	2	ben/verb;bespeur/verb	2	ben/verb;bespeur/verb;er/adv;geen/det;van/prep	5	ben/verb;bespeur/verb;er/adv;geen/det;van/prep	5	ben/verb;bespeur/verb;er/adv;geen/det;van/prep	5
spoor/noun/de_standaard_20040209_01_132/20	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj	1
spoor/noun/de_standaard_20010618_01_12/1164	heb/verb;zet/verb	2	heb/verb;zet/verb	2	heb/verb;taak/noun;zet/verb	3	de/det;heb/verb;hijzelf/pron;op/prep;zet/verb	5	de/det;heb/verb;hijzelf/pron;op/prep;zet/verb	5	als/prep;de/det;heb/verb;hijzelf/pron;op/prep;taak/noun;zet/verb	7	zet/verb	1	zet/verb	1	zet/verb	1	de/det;op/prep;zet/verb	3	de/det;op/prep;zet/verb	3	de/det;op/prep;zet/verb	3
spoor/noun/de_standaard_20040518_01_42/308	afwerking/noun;ben/verb;brug/noun;lig/verb	4	afwerking/noun;ben/verb;brug/noun;lig/verb	4	afwerking/noun;ben/verb;brug/noun;lig/verb	4	afwerking/noun;ben/verb;brug/noun;de/det;lig/verb;nog/adv;van/prep	7	afwerking/noun;ben/verb;brug/noun;de/det;lig/verb;nog/adv;van/prep	7	afwerking/noun;ben/verb;brug/noun;de/det;lig/verb;niet/adv;nog/adv;van/prep	8	lig/verb	1	lig/verb	1	lig/verb	1	lig/verb;nog/adv	2	lig/verb;nog/adv	2	lig/verb;niet/adv;nog/adv	3
spoor/noun/de_standaard_20000531_01_101/288	glijd/verb	1	glijd/verb	1	glijd/verb;moment/noun	2	al/adv;de/det;een/det;glijd/verb;op/prep;over/prep	6	al/adv;de/det;een/det;glijd/verb;op/prep;over/prep	6	al/adv;dat/det;de/det;een/det;glijd/verb;moment/noun;op/prep;over/prep	8		0		0		0	al/adv;de/det;een/det;over/prep	4	al/adv;de/det;een/det;over/prep	4	al/adv;de/det;een/det;over/prep	4
spoor/noun/de_standaard_20000415_01_53/423	ben/verb;vertoon/verb	2	ben/verb;vertoon/verb	2	ben/verb;betrokken/adj;ga/verb;partij/noun;salaris_verhoging/noun;tevredenheid/noun;vertoon/verb	7	ben/verb;de/det;enig/det;van/prep;vertoon/verb;zonder/prep	6	ben/verb;de/det;enig/det;van/prep;vertoon/verb;zonder/prep	6	ben/verb;betrokken/adj;de/det;enig/det;ga/verb;partij/noun;salaris_verhoging/noun;tevredenheid/noun;van/prep;vertoon/verb;zonder/prep	11	vertoon/verb	1	vertoon/verb	1	betrokken/adj;partij/noun;tevredenheid/noun;vertoon/verb	4	de/det;enig/det;van/prep;vertoon/verb	4	de/det;enig/det;van/prep;vertoon/verb	4	betrokken/adj;de/det;enig/det;partij/noun;tevredenheid/noun;van/prep;vertoon/verb	7
spoor/noun/de_standaard_20020202_01_5/258	camouflage_pak/noun;emotie/noun;gehuld/adj;toelaatbaar/adj	4	camouflage_pak/noun;emotie/noun;gehuld/adj;toelaatbaar/adj	4	burger/noun;camouflage_pak/noun;dood/verb;emotie/noun;gehuld/adj;onschuldig/adj;toelaatbaar/adj;vertel/verb	8	camouflage_pak/noun;een/det;emotie/noun;gehuld/adj;het/det;in/prep;toelaatbaar/adj;van/prep;zonder/prep	9	camouflage_pak/noun;een/det;emotie/noun;gehuld/adj;het/det;in/prep;toelaatbaar/adj;van/prep;zonder/prep	9	burger/noun;camouflage_pak/noun;dood/verb;een/det;emotie/noun;gehuld/adj;het/det;in/prep;onschuldig/adj;toelaatbaar/adj;van/prep;vertel/verb;zonder/prep	13	camouflage_pak/noun;emotie/noun	2	camouflage_pak/noun;emotie/noun	2	camouflage_pak/noun;dood/verb;emotie/noun;vertel/verb	4	camouflage_pak/noun;een/det;emotie/noun;het/det;zonder/prep	5	camouflage_pak/noun;een/det;emotie/noun;het/det;zonder/prep	5	camouflage_pak/noun;dood/verb;een/det;emotie/noun;het/det;vertel/verb;zonder/prep	7
spoor/noun/de_standaard_20030503_01_7/2322	producer/noun;verval/noun;vlak_uit/verb	3	producer/noun;verval/noun;vlak_uit/verb	3	behendig/adj;er/noun;producer/noun;slaag/verb;verval/noun;vlak_uit/verb	6	alle/det;de/det;in/prep;producer/noun;uit/part;van/prep;verval/noun;vlak_uit/verb	8	alle/det;de/det;in/prep;producer/noun;uit/part;van/prep;verval/noun;vlak_uit/verb	8	alle/det;behendig/adj;de/det;er/noun;in/prep;producer/noun;slaag/verb;uit/part;van/prep;verval/noun;vlak_uit/verb	11	verval/noun;vlak_uit/verb	2	verval/noun;vlak_uit/verb	2	behendig/adj;er/noun;verval/noun;vlak_uit/verb	4	alle/det;in/prep;uit/part;van/prep;verval/noun;vlak_uit/verb	6	alle/det;in/prep;uit/part;van/prep;verval/noun;vlak_uit/verb	6	alle/det;behendig/adj;er/noun;in/prep;uit/part;van/prep;verval/noun;vlak_uit/verb	8
spoor/noun/de_standaard_19991015_01_55/46	asiel_beleid/noun;volwaardig/adj;zet/verb	3	asiel_beleid/noun;volwaardig/adj;zet/verb	3	Europees/adj;Fins/adj;asiel_beleid/noun;volwaardig/adj;zet/verb	5	asiel_beleid/noun;de/det;een/det;het/det;in/prep;op/prep;volwaardig/adj;zet/verb	8	asiel_beleid/noun;de/det;een/det;het/det;in/prep;op/prep;volwaardig/adj;zet/verb	8	Europees/adj;Fins/adj;asiel_beleid/noun;de/det;een/det;het/det;in/prep;op/prep;volwaardig/adj;zet/verb	10	asiel_beleid/noun;volwaardig/adj;zet/verb	3	asiel_beleid/noun;volwaardig/adj;zet/verb	3	Europees/adj;asiel_beleid/noun;volwaardig/adj;zet/verb	4	asiel_beleid/noun;de/det;op/prep;volwaardig/adj;zet/verb	5	asiel_beleid/noun;de/det;op/prep;volwaardig/adj;zet/verb	5	Europees/adj;asiel_beleid/noun;de/det;op/prep;volwaardig/adj;zet/verb	6
spoor/noun/de_standaard_19990625_01_25/117	trek/verb	1	trek/verb	1	Fin/noun;er/noun;het/noun;manier/noun;pak_aan/verb;trek/verb;wil/verb;zie_uit/verb	8	de/det;door/prep;het/det;naar/prep;trek/verb;uit/part	6	de/det;door/prep;het/det;naar/prep;trek/verb;uit/part	6	Fin/noun;de/det;door/prep;er/noun;het/det;het/noun;manier/noun;naar/prep;pak_aan/verb;trek/verb;uit/part;vooral/adv;wil/verb;ze/pron;zie_uit/verb	15	trek/verb	1	trek/verb	1	Fin/noun;manier/noun;trek/verb;wil/verb	4	de/det;door/prep;trek/verb;uit/part	4	de/det;door/prep;trek/verb;uit/part	4	Fin/noun;de/det;door/prep;manier/noun;trek/verb;uit/part;vooral/adv;wil/verb	8
spoor/noun/de_standaard_19990302_01_57/97	juist/adj;zit/verb	2	juist/adj;zit/verb	2	directie_comité/noun;juist/adj;voorzitter/noun;zeg/verb;zit/verb	5	gisteren/adv;het/det;juist/adj;op/prep;opnieuw/adv;van/prep;zit/verb	7	gisteren/adv;het/det;juist/adj;op/prep;opnieuw/adv;van/prep;zit/verb	7	directie_comité/noun;gisteren/adv;het/det;juist/adj;op/prep;opnieuw/adv;van/prep;voorzitter/noun;we/pron;zeg/verb;zit/verb	11	juist/adj;zit/verb	2	juist/adj;zit/verb	2	juist/adj;voorzitter/noun;zeg/verb;zit/verb	4	juist/adj;op/prep;opnieuw/adv;zit/verb	4	juist/adj;op/prep;opnieuw/adv;zit/verb	4	juist/adj;op/prep;opnieuw/adv;voorzitter/noun;zeg/verb;zit/verb	6
