	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geestig/adj/de_standaard_20040107_01_7/2088/L12	geestig/adj/de_standaard_20040107_01_7/2088	L12	sentence_delimiter	none	none	</sentence>	none	L	13			
geestig/adj/de_standaard_20040107_01_7/2088/L13	geestig/adj/de_standaard_20040107_01_7/2088	L13	.	punct	./punct	.	False	L	14			
geestig/adj/de_standaard_20040107_01_7/2088/L14	geestig/adj/de_standaard_20040107_01_7/2088	L14	ben	verb	ben/verb	zijn	False	L	15	0.38828874	9938754.0	2217.0
geestig/adj/de_standaard_20040107_01_7/2088/L15												
geestig/adj/de_standaard_20040107_01_7/2088/R0	geestig/adj/de_standaard_20040107_01_7/2088	R0	ben	verb	ben/verb	is	True	R	1	0.38828874	9938754.0	2217.0
geestig/adj/de_standaard_20040107_01_7/2088/R1	geestig/adj/de_standaard_20040107_01_7/2088	R1	.	punct	./punct	.	True	R	2			
geestig/adj/de_standaard_20040107_01_7/2088/R2	geestig/adj/de_standaard_20040107_01_7/2088	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
geestig/adj/de_standaard_20040107_01_7/2088/R3	geestig/adj/de_standaard_20040107_01_7/2088	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
geestig/adj/de_standaard_20040107_01_7/2088/R4	geestig/adj/de_standaard_20040107_01_7/2088	R4	ik	pron	ik/pron	Ik	False	R	5	-0.09482406	2577275.0	356.0
geestig/adj/de_standaard_20040107_01_7/2088/R5	geestig/adj/de_standaard_20040107_01_7/2088	R5	moet	verb	moet/verb	moet	False	R	6	-0.67454004	1557442.0	120.0
geestig/adj/de_standaard_20040107_01_7/2088/R6	geestig/adj/de_standaard_20040107_01_7/2088	R6	het	det	het/det	het	False	R	7	-0.028987847	11650779.0	1712.0
geestig/adj/de_standaard_20040107_01_7/2088/R7	geestig/adj/de_standaard_20040107_01_7/2088	R7	niet	adv	niet/adv	niet	False	R	8	-0.13294972	3455007.0	458.0
geestig/adj/de_standaard_20040107_01_7/2088/R8	geestig/adj/de_standaard_20040107_01_7/2088	R8	heb	verb	heb/verb	hebben	False	R	9	-0.45254478	4034811.0	387.0
geestig/adj/de_standaard_20040107_01_7/2088/R9	geestig/adj/de_standaard_20040107_01_7/2088	R9	van	prep	van/prep	van	False	R	10	-0.10687933	12638933.0	1718.0
geestig/adj/de_standaard_20040107_01_7/2088/R10	geestig/adj/de_standaard_20040107_01_7/2088	R10	mijn	det	mijn/det	mijn	False	R	11	-0.32394743	564919.0	62.0
geestig/adj/de_standaard_20040107_01_7/2088/R11	geestig/adj/de_standaard_20040107_01_7/2088	R11	charisma	noun	charisma/noun	charisma	False	R	12			
geestig/adj/de_standaard_20040107_01_7/2088/R12	geestig/adj/de_standaard_20040107_01_7/2088	R12	,	punct	,/punct	,	False	R	13			
geestig/adj/de_standaard_20040107_01_7/2088/R13	geestig/adj/de_standaard_20040107_01_7/2088	R13	maar	vg	maar/vg	maar	False	R	14			
geestig/adj/de_standaard_20040107_01_7/2088/R14	geestig/adj/de_standaard_20040107_01_7/2088	R14	louter	adv	louter/adv	louter	False	R	15			
geestig/adj/de_standaard_20040107_01_7/2088/R15												
geestig/adj/de_standaard_19990603_01_79/250/L0	geestig/adj/de_standaard_19990603_01_79/250	L0	ander	adj	ander/adj	andere	True	L	1	-0.3644667	663512.0	70.0
geestig/adj/de_standaard_19990603_01_79/250/L1	geestig/adj/de_standaard_19990603_01_79/250	L1	of	adj	of/adj	of	True	L	2	0.51359415	11768.0	3.0
geestig/adj/de_standaard_19990603_01_79/250/L2	geestig/adj/de_standaard_19990603_01_79/250	L2	een	adj	een/adj	één	True	L	3	0.48416203	12115.0	3.0
geestig/adj/de_standaard_19990603_01_79/250/L3	geestig/adj/de_standaard_19990603_01_79/250	L3	voor	prep	voor/prep	voor	True	L	4	-0.53236806	3806927.0	337.0
geestig/adj/de_standaard_19990603_01_79/250/L4	geestig/adj/de_standaard_19990603_01_79/250	L4	in	adj	in/adj	in	True	L	5	-0.5386906	90594.0	8.0
geestig/adj/de_standaard_19990603_01_79/250/L5	geestig/adj/de_standaard_19990603_01_79/250	L5	altijd	adv	altijd/adv	Altijd	True	L	6	0.76061964	292821.0	95.0
geestig/adj/de_standaard_19990603_01_79/250/L6	geestig/adj/de_standaard_19990603_01_79/250	L6	sentence_delimiter	none	none	<sentence>	none	L	7			
geestig/adj/de_standaard_19990603_01_79/250/L7	geestig/adj/de_standaard_19990603_01_79/250	L7	sentence_delimiter	none	none	</sentence>	none	L	8			
geestig/adj/de_standaard_19990603_01_79/250/L8	geestig/adj/de_standaard_19990603_01_79/250	L8	.	punct	./punct	.	False	L	9			
geestig/adj/de_standaard_19990603_01_79/250/L9	geestig/adj/de_standaard_19990603_01_79/250	L9	gedeisd	fixed	gedeisd/fixed	gedeisd	False	L	10			
geestig/adj/de_standaard_19990603_01_79/250/L10	geestig/adj/de_standaard_19990603_01_79/250	L10	opvallend	adj	opvallend/adj	opvallend	False	L	11	1.1310511	38314.0	18.0
geestig/adj/de_standaard_19990603_01_79/250/L11	geestig/adj/de_standaard_19990603_01_79/250	L11	dag	noun	dag/noun	dagen	False	L	12			
geestig/adj/de_standaard_19990603_01_79/250/L12	geestig/adj/de_standaard_19990603_01_79/250	L12	jong	adj	jong/adj	jongste	False	L	13	0.25959226	199012.0	39.0
geestig/adj/de_standaard_19990603_01_79/250/L13	geestig/adj/de_standaard_19990603_01_79/250	L13	de	det	de/det	de	False	L	14	-0.34015357	28074105.0	3021.0
geestig/adj/de_standaard_19990603_01_79/250/L14	geestig/adj/de_standaard_19990603_01_79/250	L14	zich	pron	zich/pron	zich	False	L	15	-0.26190528	1097010.0	128.0
geestig/adj/de_standaard_19990603_01_79/250/L15												
geestig/adj/de_standaard_19990603_01_79/250/R0	geestig/adj/de_standaard_19990603_01_79/250	R0	bedoeld	adj	bedoeld/adj	bedoelde	True	R	1	2.8416917	9585.0	25.0
geestig/adj/de_standaard_19990603_01_79/250/R1	geestig/adj/de_standaard_19990603_01_79/250	R1	opmerking	noun	opmerking/noun	opmerking	True	R	2	1.9873952000000001	17156.0	19.0
geestig/adj/de_standaard_19990603_01_79/250/R2	geestig/adj/de_standaard_19990603_01_79/250	R2	,	punct	,/punct	,	True	R	3			
geestig/adj/de_standaard_19990603_01_79/250/R3	geestig/adj/de_standaard_19990603_01_79/250	R3	geef	verb	geef/verb	geeft	True	R	4	-0.054550488	370341.0	53.0
geestig/adj/de_standaard_19990603_01_79/250/R4	geestig/adj/de_standaard_19990603_01_79/250	R4	hij	pron	hij/pron	hij	True	R	5	0.42110702	2403923.0	557.0
geestig/adj/de_standaard_19990603_01_79/250/R5	geestig/adj/de_standaard_19990603_01_79/250	R5	tegenwoordig	adj	tegenwoordig/adj	tegenwoordig	True	R	6	0.81841934	34946.0	12.0
geestig/adj/de_standaard_19990603_01_79/250/R6	geestig/adj/de_standaard_19990603_01_79/250	R6	zijn	det	zijn/det	zijn	True	R	7	0.45009774	2164588.0	515.0
geestig/adj/de_standaard_19990603_01_79/250/R7	geestig/adj/de_standaard_19990603_01_79/250	R7	persconferentie	noun	persconferentie/noun	persconferenties	True	R	8	1.1106261	13024.0	6.0
geestig/adj/de_standaard_19990603_01_79/250/R8	geestig/adj/de_standaard_19990603_01_79/250	R8	zonder	prep	zonder/prep	zonder	True	R	9	0.014109321000000001	226930.0	34.0
geestig/adj/de_standaard_19990603_01_79/250/R9	geestig/adj/de_standaard_19990603_01_79/250	R9	de	det	de/det	de	True	R	10	-0.34015357	28074105.0	3021.0
geestig/adj/de_standaard_19990603_01_79/250/R10	geestig/adj/de_standaard_19990603_01_79/250	R10	vaak	adj	vaak/adj	vaak	True	R	11	1.6399167000000001	194279.0	152.0
geestig/adj/de_standaard_19990603_01_79/250/R11	geestig/adj/de_standaard_19990603_01_79/250	R11	overbodig	adj	overbodig/adj	overbodige	True	R	12			
geestig/adj/de_standaard_19990603_01_79/250/R12	geestig/adj/de_standaard_19990603_01_79/250	R12	franje	noun	franje/noun	franjes	True	R	13			
geestig/adj/de_standaard_19990603_01_79/250/R13	geestig/adj/de_standaard_19990603_01_79/250	R13	.	punct	./punct	.	True	R	14			
geestig/adj/de_standaard_19990603_01_79/250/R14	geestig/adj/de_standaard_19990603_01_79/250	R14	sentence_delimiter	none	none	</sentence>	none	R	15			
geestig/adj/de_standaard_19990603_01_79/250/R15												
geestig/adj/de_standaard_20040918_01_119/772/L0	geestig/adj/de_standaard_20040918_01_119/772	L0	schrijf	verb	schrijf/verb	schrijft	True	L	1	1.6023715	160883.0	121.0
geestig/adj/de_standaard_20040918_01_119/772/L1	geestig/adj/de_standaard_20040918_01_119/772	L1	Glancey	noun	Glancey/noun	Glancey	True	L	2			
geestig/adj/de_standaard_20040918_01_119/772/L2	geestig/adj/de_standaard_20040918_01_119/772	L2	sentence_delimiter	none	none	<sentence>	none	L	3			
geestig/adj/de_standaard_20040918_01_119/772/L3	geestig/adj/de_standaard_20040918_01_119/772	L3	sentence_delimiter	none	none	</sentence>	none	L	4			
geestig/adj/de_standaard_20040918_01_119/772/L4	geestig/adj/de_standaard_20040918_01_119/772	L4	""""	punct	"""/punct"	""""	False	L	5			
geestig/adj/de_standaard_20040918_01_119/772/L5	geestig/adj/de_standaard_20040918_01_119/772	L5	.	punct	./punct	.	False	L	6			
geestig/adj/de_standaard_20040918_01_119/772/L6	geestig/adj/de_standaard_20040918_01_119/772	L6	architect	noun	architect/noun	architect	False	L	7	0.05602283	18782.0	3.0
geestig/adj/de_standaard_20040918_01_119/772/L7	geestig/adj/de_standaard_20040918_01_119/772	L7	een	det	een/det	een	False	L	8	0.27271274	11075723.0	2204.0
geestig/adj/de_standaard_20040918_01_119/772/L8	geestig/adj/de_standaard_20040918_01_119/772	L8	als	prep	als/prep	als	False	L	9	0.5876416	1263756.0	345.0
geestig/adj/de_standaard_20040918_01_119/772/L9	geestig/adj/de_standaard_20040918_01_119/772	L9	gesofisticeerds	noun	gesofisticeerds/noun	gesofisticeerds	False	L	10			
geestig/adj/de_standaard_20040918_01_119/772/L10	geestig/adj/de_standaard_20040918_01_119/772	L10	zoiets	pron	zoiets/pron	zoiets	False	L	11			
geestig/adj/de_standaard_20040918_01_119/772/L11	geestig/adj/de_standaard_20040918_01_119/772	L11	voor	prep	voor/prep	voor	False	L	12	-0.53236806	3806927.0	337.0
geestig/adj/de_standaard_20040918_01_119/772/L12	geestig/adj/de_standaard_20040918_01_119/772	L12	volg	verb	volg/verb	volgen	False	L	13	0.15921307	152227.0	27.0
geestig/adj/de_standaard_20040918_01_119/772/L13	geestig/adj/de_standaard_20040918_01_119/772	L13	zal	verb	zal/verb	zouden	False	L	14	-0.81023383	1661300.0	112.0
geestig/adj/de_standaard_20040918_01_119/772/L14	geestig/adj/de_standaard_20040918_01_119/772	L14	opleiding	noun	opleiding/noun	opleiding	False	L	15			
geestig/adj/de_standaard_20040918_01_119/772/L15												
geestig/adj/de_standaard_20040918_01_119/772/R0	geestig/adj/de_standaard_20040918_01_119/772	R0	,	punct	,/punct	,	True	R	1			
geestig/adj/de_standaard_20040918_01_119/772/R1	geestig/adj/de_standaard_20040918_01_119/772	R1	in	prep	in/prep	in	True	R	2	-0.17375587	9492181.0	1204.0
geestig/adj/de_standaard_20040918_01_119/772/R2	geestig/adj/de_standaard_20040918_01_119/772	R2	een	det	een/det	een	True	R	3	0.27271274	11075723.0	2204.0
geestig/adj/de_standaard_20040918_01_119/772/R3	geestig/adj/de_standaard_20040918_01_119/772	R3	stijl	noun	stijl/noun	stijl	True	R	4	1.8645465	25522.0	25.0
geestig/adj/de_standaard_20040918_01_119/772/R4	geestig/adj/de_standaard_20040918_01_119/772	R4	die	pron	die/pron	die	True	R	5	0.30651462	2519801.0	521.0
geestig/adj/de_standaard_20040918_01_119/772/R5	geestig/adj/de_standaard_20040918_01_119/772	R5	zet_aan	verb	zet_aan/verb	aanzet	True	R	6	0.024532482	12867.0	2.0
geestig/adj/de_standaard_20040918_01_119/772/R6	geestig/adj/de_standaard_20040918_01_119/772	R6	tot	prep	tot/prep	tot	True	R	7	-0.27504784	1139189.0	131.0
geestig/adj/de_standaard_20040918_01_119/772/R7	geestig/adj/de_standaard_20040918_01_119/772	R7	zelfrelativering	noun	zelfrelativering/noun	zelfrelativering	True	R	8	3.1509	283.0	1.0
geestig/adj/de_standaard_20040918_01_119/772/R8	geestig/adj/de_standaard_20040918_01_119/772	R8	.	punct	./punct	.	True	R	9			
geestig/adj/de_standaard_20040918_01_119/772/R9	geestig/adj/de_standaard_20040918_01_119/772	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
geestig/adj/de_standaard_20040918_01_119/772/R10	geestig/adj/de_standaard_20040918_01_119/772	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
geestig/adj/de_standaard_20040918_01_119/772/R11	geestig/adj/de_standaard_20040918_01_119/772	R11	maar	comp	maar/comp	Maar	False	R	12			
geestig/adj/de_standaard_20040918_01_119/772/R12	geestig/adj/de_standaard_20040918_01_119/772	R12	meteen	adv	meteen/adv	meteen	False	R	13	-0.2564057	127413.0	15.0
geestig/adj/de_standaard_20040918_01_119/772/R13	geestig/adj/de_standaard_20040918_01_119/772	R13	voel	verb	voel/verb	voel	False	R	14			
geestig/adj/de_standaard_20040918_01_119/772/R14	geestig/adj/de_standaard_20040918_01_119/772	R14	je	pron	je/pron	je	False	R	15	0.23705286	1142105.0	220.0
geestig/adj/de_standaard_20040918_01_119/772/R15												
geestig/adj/de_standaard_20031010_01_2/1050/L0	geestig/adj/de_standaard_20031010_01_2/1050	L0	,	punct	,/punct	,	True	L	1			
geestig/adj/de_standaard_20031010_01_2/1050/L1	geestig/adj/de_standaard_20031010_01_2/1050	L1	gemoedelijk	adj	gemoedelijk/adj	gemoedelijk	True	L	2	1.9404567	1897.0	2.0
geestig/adj/de_standaard_20031010_01_2/1050/L2	geestig/adj/de_standaard_20031010_01_2/1050	L2	ben	verb	ben/verb	was	True	L	3	0.38828874	9938754.0	2217.0
geestig/adj/de_standaard_20031010_01_2/1050/L3	geestig/adj/de_standaard_20031010_01_2/1050	L3	,	punct	,/punct	,	True	L	4			
geestig/adj/de_standaard_20031010_01_2/1050/L4	geestig/adj/de_standaard_20031010_01_2/1050	L4	finalist	noun	finalist/noun	finalist	True	L	5	0.45283028	4221.0	1.0
geestig/adj/de_standaard_20031010_01_2/1050/L5	geestig/adj/de_standaard_20031010_01_2/1050	L5	ander	adj	ander/adj	andere	True	L	6	-0.3644667	663512.0	70.0
geestig/adj/de_standaard_20031010_01_2/1050/L6	geestig/adj/de_standaard_20031010_01_2/1050	L6	de	det	de/det	de	True	L	7	-0.34015357	28074105.0	3021.0
geestig/adj/de_standaard_20031010_01_2/1050/L7	geestig/adj/de_standaard_20031010_01_2/1050	L7	,	punct	,/punct	,	True	L	8			
geestig/adj/de_standaard_20031010_01_2/1050/L8	geestig/adj/de_standaard_20031010_01_2/1050	L8	Clarke	name	Clarke/name	Clarke	True	L	9			
geestig/adj/de_standaard_20031010_01_2/1050/L9	geestig/adj/de_standaard_20031010_01_2/1050	L9	Kenneth	name	Kenneth/name	Kenneth	True	L	10			
geestig/adj/de_standaard_20031010_01_2/1050/L10	geestig/adj/de_standaard_20031010_01_2/1050	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
geestig/adj/de_standaard_20031010_01_2/1050/L11	geestig/adj/de_standaard_20031010_01_2/1050	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
geestig/adj/de_standaard_20031010_01_2/1050/L12	geestig/adj/de_standaard_20031010_01_2/1050	L12	.	punct	./punct	.	False	L	13			
geestig/adj/de_standaard_20031010_01_2/1050/L13	geestig/adj/de_standaard_20031010_01_2/1050	L13	kom_uit	verb	kom_uit/verb	uitkwam	False	L	14			
geestig/adj/de_standaard_20031010_01_2/1050/L14	geestig/adj/de_standaard_20031010_01_2/1050	L14	openlijk	adj	openlijk/adj	openlijk	False	L	15			
geestig/adj/de_standaard_20031010_01_2/1050/L15												
geestig/adj/de_standaard_20031010_01_2/1050/R0	geestig/adj/de_standaard_20031010_01_2/1050	R0	en	vg	en/vg	en	True	R	1			
geestig/adj/de_standaard_20031010_01_2/1050/R1	geestig/adj/de_standaard_20031010_01_2/1050	R1	heb	verb	heb/verb	had	True	R	2	-0.45254478	4034811.0	387.0
geestig/adj/de_standaard_20031010_01_2/1050/R2	geestig/adj/de_standaard_20031010_01_2/1050	R2	een	det	een/det	een	True	R	3	0.27271274	11075723.0	2204.0
geestig/adj/de_standaard_20031010_01_2/1050/R3	geestig/adj/de_standaard_20031010_01_2/1050	R3	goed	adj	goed/adj	goede	True	R	4	0.31662437	987502.0	205.0
geestig/adj/de_standaard_20031010_01_2/1050/R4	geestig/adj/de_standaard_20031010_01_2/1050	R4	reputatie	noun	reputatie/noun	reputatie	True	R	5	1.0121707	14366.0	6.0
geestig/adj/de_standaard_20031010_01_2/1050/R5	geestig/adj/de_standaard_20031010_01_2/1050	R5	als	prep	als/prep	als	True	R	6	0.5876416	1263756.0	345.0
geestig/adj/de_standaard_20031010_01_2/1050/R6	geestig/adj/de_standaard_20031010_01_2/1050	R6	voormalig	adj	voormalig/adj	voormalig	True	R	7	-0.7587267	71323.0	5.0
geestig/adj/de_standaard_20031010_01_2/1050/R7	geestig/adj/de_standaard_20031010_01_2/1050	R7	minister	noun	minister/noun	minister	True	R	8	-2.1473744	229276.0	4.0
geestig/adj/de_standaard_20031010_01_2/1050/R8	geestig/adj/de_standaard_20031010_01_2/1050	R8	van	prep	van/prep	van	True	R	9	-0.10687933	12638933.0	1718.0
geestig/adj/de_standaard_20031010_01_2/1050/R9	geestig/adj/de_standaard_20031010_01_2/1050	R9	Financiën	name	Financiën/name	Financiën	True	R	10			
geestig/adj/de_standaard_20031010_01_2/1050/R10	geestig/adj/de_standaard_20031010_01_2/1050	R10	.	punct	./punct	.	True	R	11			
geestig/adj/de_standaard_20031010_01_2/1050/R11	geestig/adj/de_standaard_20031010_01_2/1050	R11	sentence_delimiter	none	none	</sentence>	none	R	12			
geestig/adj/de_standaard_20031010_01_2/1050/R12	geestig/adj/de_standaard_20031010_01_2/1050	R12	sentence_delimiter	none	none	<sentence>	none	R	13			
geestig/adj/de_standaard_20031010_01_2/1050/R13	geestig/adj/de_standaard_20031010_01_2/1050	R13	ook	adv	ook/adv	Ook	False	R	14	0.39413226	2214625.0	499.0
geestig/adj/de_standaard_20031010_01_2/1050/R14	geestig/adj/de_standaard_20031010_01_2/1050	R14	hij	pron	hij/pron	hij	False	R	15	0.42110702	2403923.0	557.0
geestig/adj/de_standaard_20031010_01_2/1050/R15												
geestig/adj/de_standaard_20031128_01_93/1102/L0	geestig/adj/de_standaard_20031128_01_93/1102	L0	soms	adv	soms/adv	soms	True	L	1	2.0992339	121121.0	150.0
geestig/adj/de_standaard_20031128_01_93/1102/L1	geestig/adj/de_standaard_20031128_01_93/1102	L1	ben	verb	ben/verb	is	True	L	2	0.38828874	9938754.0	2217.0
geestig/adj/de_standaard_20031128_01_93/1102/L2	geestig/adj/de_standaard_20031128_01_93/1102	L2	pianist	noun	pianist/noun	pianist	True	L	3	1.6145021000000002	6624.0	5.0
geestig/adj/de_standaard_20031128_01_93/1102/L3	geestig/adj/de_standaard_20031128_01_93/1102	L3	en	vg	en/vg	en	True	L	4			
geestig/adj/de_standaard_20031128_01_93/1102/L4	geestig/adj/de_standaard_20031128_01_93/1102	L4	dirigent	noun	dirigent/noun	dirigent	True	L	5	1.6901852	8602.0	7.0
geestig/adj/de_standaard_20031128_01_93/1102/L5	geestig/adj/de_standaard_20031128_01_93/1102	L5	tussen	prep	tussen/prep	tussen	True	L	6	0.09261981	409604.0	68.0
geestig/adj/de_standaard_20031128_01_93/1102/L6	geestig/adj/de_standaard_20031128_01_93/1102	L6	spel_DIM	noun	spel_DIM/noun	spelletje	True	L	7	1.1028149	10972.0	5.0
geestig/adj/de_standaard_20031128_01_93/1102/L7	geestig/adj/de_standaard_20031128_01_93/1102	L7	het	det	het/det	Het	True	L	8	-0.028987847	11650779.0	1712.0
geestig/adj/de_standaard_20031128_01_93/1102/L8	geestig/adj/de_standaard_20031128_01_93/1102	L8	sentence_delimiter	none	none	<sentence>	none	L	9			
geestig/adj/de_standaard_20031128_01_93/1102/L9	geestig/adj/de_standaard_20031128_01_93/1102	L9	sentence_delimiter	none	none	</sentence>	none	L	10			
geestig/adj/de_standaard_20031128_01_93/1102/L10	geestig/adj/de_standaard_20031128_01_93/1102	L10	.	punct	./punct	.	False	L	11			
geestig/adj/de_standaard_20031128_01_93/1102/L11	geestig/adj/de_standaard_20031128_01_93/1102	L11	uit	part	uit/part	uit	False	L	12	-0.26775488	475164.0	55.0
geestig/adj/de_standaard_20031128_01_93/1102/L12	geestig/adj/de_standaard_20031128_01_93/1102	L12	grap_jas	noun	grap_jas/noun	grapjas	False	L	13			
geestig/adj/de_standaard_20031128_01_93/1102/L13	geestig/adj/de_standaard_20031128_01_93/1102	L13	de	det	de/det	de	False	L	14	-0.34015357	28074105.0	3021.0
geestig/adj/de_standaard_20031128_01_93/1102/L14	geestig/adj/de_standaard_20031128_01_93/1102	L14	solist	noun	solist/noun	solist	False	L	15			
geestig/adj/de_standaard_20031128_01_93/1102/L15												
geestig/adj/de_standaard_20031128_01_93/1102/R0	geestig/adj/de_standaard_20031128_01_93/1102	R0	,	punct	,/punct	,	True	R	1			
geestig/adj/de_standaard_20031128_01_93/1102/R1	geestig/adj/de_standaard_20031128_01_93/1102	R1	maar	vg	maar/vg	maar	True	R	2			
geestig/adj/de_standaard_20031128_01_93/1102/R2	geestig/adj/de_standaard_20031128_01_93/1102	R2	ook	adv	ook/adv	ook	True	R	3	0.39413226	2214625.0	499.0
geestig/adj/de_standaard_20031128_01_93/1102/R3	geestig/adj/de_standaard_20031128_01_93/1102	R3	ergerlijk	adj	ergerlijk/adj	ergerlijk	True	R	4	1.9545743000000002	936.0	1.0
geestig/adj/de_standaard_20031128_01_93/1102/R4	geestig/adj/de_standaard_20031128_01_93/1102	R4	.	punct	./punct	.	True	R	5			
geestig/adj/de_standaard_20031128_01_93/1102/R5	geestig/adj/de_standaard_20031128_01_93/1102	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
geestig/adj/de_standaard_20031128_01_93/1102/R6	geestig/adj/de_standaard_20031128_01_93/1102	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
geestig/adj/de_standaard_20031128_01_93/1102/R7	geestig/adj/de_standaard_20031128_01_93/1102	R7	Veronique	noun	Veronique/noun	Veronique	False	R	8			
geestig/adj/de_standaard_20031128_01_93/1102/R8	geestig/adj/de_standaard_20031128_01_93/1102	R8	Rubens	name	Rubens/name	Rubens	False	R	9			
geestig/adj/de_standaard_20031128_01_93/1102/R9	geestig/adj/de_standaard_20031128_01_93/1102	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
geestig/adj/de_standaard_20031128_01_93/1102/R10	geestig/adj/de_standaard_20031128_01_93/1102	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
geestig/adj/de_standaard_20031128_01_93/1102/R11	geestig/adj/de_standaard_20031128_01_93/1102	R11	Kristien	name	Kristien/name	Kristien	False	R	12			
