_id	_cws.hachelijk.foc10.nav.weight.bound	_count.hachelijk.foc10.nav.weight.bound	_cws.hachelijk.foc10.nav.selection.bound	_count.hachelijk.foc10.nav.selection.bound	_cws.hachelijk.foc10.nav.no.bound	_count.hachelijk.foc10.nav.no.bound	_cws.hachelijk.foc10.all.weight.bound	_count.hachelijk.foc10.all.weight.bound	_cws.hachelijk.foc10.all.selection.bound	_count.hachelijk.foc10.all.selection.bound	_cws.hachelijk.foc10.all.no.bound	_count.hachelijk.foc10.all.no.bound	_cws.hachelijk.foc5.nav.weight.bound	_count.hachelijk.foc5.nav.weight.bound	_cws.hachelijk.foc5.nav.selection.bound	_count.hachelijk.foc5.nav.selection.bound	_cws.hachelijk.foc5.nav.no.bound	_count.hachelijk.foc5.nav.no.bound	_cws.hachelijk.foc5.all.weight.bound	_count.hachelijk.foc5.all.weight.bound	_cws.hachelijk.foc5.all.selection.bound	_count.hachelijk.foc5.all.selection.bound	_cws.hachelijk.foc5.all.no.bound	_count.hachelijk.foc5.all.no.bound
hachelijk/adj/het_laatste_nieuws_19990705_01_114/93	bevrijd/verb;brandweer/noun;knel/verb;moet/verb;positie/noun;word/verb	6	bevrijd/verb;brandweer/noun;knel/verb;moet/verb;positie/noun;word/verb	6	bevrijd/verb;brandweer/noun;knel/verb;moet/verb;positie/noun;word/verb	6	bevrijd/verb;brandweer/noun;de/det;door/prep;hun/det;knel/verb;moet/verb;positie/noun;uit/prep;word/verb	10	bevrijd/verb;brandweer/noun;de/det;door/prep;hun/det;knel/verb;moet/verb;positie/noun;uit/prep;word/verb	10	bevrijd/verb;brandweer/noun;de/det;door/prep;hun/det;knel/verb;moet/verb;positie/noun;uit/prep;word/verb	10	bevrijd/verb;brandweer/noun;positie/noun;word/verb	4	bevrijd/verb;brandweer/noun;positie/noun;word/verb	4	bevrijd/verb;brandweer/noun;positie/noun;word/verb	4	bevrijd/verb;brandweer/noun;hun/det;positie/noun;uit/prep;word/verb	6	bevrijd/verb;brandweer/noun;hun/det;positie/noun;uit/prep;word/verb	6	bevrijd/verb;brandweer/noun;hun/det;positie/noun;uit/prep;word/verb	6
hachelijk/adj/het_laatste_nieuws_20001017_01_155/114	bevrijd/verb;brandweer/noun;moet/verb;positie/noun;verhakkelde/noun;word/verb;wrak/noun	7	bevrijd/verb;brandweer/noun;moet/verb;positie/noun;verhakkelde/noun;word/verb;wrak/noun	7	bevrijd/verb;brandweer/noun;moet/verb;positie/noun;verhakkelde/noun;word/verb;wrak/noun	7	bevrijd/verb;brandweer/noun;de/det;door/prep;het/det;moet/verb;positie/noun;uit/prep;verhakkelde/noun;word/verb;wrak/noun;zijn/det	12	bevrijd/verb;brandweer/noun;de/det;door/prep;het/det;moet/verb;positie/noun;uit/prep;verhakkelde/noun;word/verb;wrak/noun;zijn/det	12	bevrijd/verb;brandweer/noun;de/det;door/prep;het/det;moet/verb;positie/noun;uit/prep;verhakkelde/noun;word/verb;wrak/noun;zijn/det	12	bevrijd/verb;brandweer/noun;positie/noun;word/verb	4	bevrijd/verb;brandweer/noun;positie/noun;word/verb	4	bevrijd/verb;brandweer/noun;positie/noun;word/verb	4	bevrijd/verb;brandweer/noun;de/det;door/prep;positie/noun;uit/prep;word/verb;zijn/det	8	bevrijd/verb;brandweer/noun;de/det;door/prep;positie/noun;uit/prep;word/verb;zijn/det	8	bevrijd/verb;brandweer/noun;de/det;door/prep;positie/noun;uit/prep;word/verb;zijn/det	8
hachelijk/adj/het_laatste_nieuws_20000810_01_328/105	bevrijd/verb;firma/noun;foto/noun;kom/verb;meter/noun;positie/noun	6	bevrijd/verb;firma/noun;foto/noun;kom/verb;meter/noun;positie/noun	6	bevrijd/verb;firma/noun;foto/noun;kom/verb;meter/noun;positie/noun	6	bevrijd/verb;de/det;firma/noun;foto/noun;hen/pron;hun/det;kom/verb;meter/noun;positie/noun;uit/prep	10	bevrijd/verb;de/det;firma/noun;foto/noun;hen/pron;hun/det;kom/verb;meter/noun;positie/noun;uit/prep	10	bevrijd/verb;de/det;firma/noun;foto/noun;hen/pron;hun/det;kom/verb;meter/noun;positie/noun;uit/prep	10	bevrijd/verb;kom/verb;meter/noun;positie/noun	4	bevrijd/verb;kom/verb;meter/noun;positie/noun	4	bevrijd/verb;kom/verb;meter/noun;positie/noun	4	bevrijd/verb;hun/det;kom/verb;meter/noun;positie/noun;uit/prep	6	bevrijd/verb;hun/det;kom/verb;meter/noun;positie/noun;uit/prep	6	bevrijd/verb;hun/det;kom/verb;meter/noun;positie/noun;uit/prep	6
hachelijk/adj/het_nieuwsblad_19990724_01_140/726	even/adj;hijs/verb;moet/verb;word/verb;zeil/noun	5	even/adj;hijs/verb;moet/verb;word/verb;zeil/noun	5	even/adj;hijs/verb;moet/verb;word/verb;zeil/noun	5	even/adj;het/det;hijs/verb;moet/verb;word/verb;zeil/noun	6	even/adj;het/det;hijs/verb;moet/verb;word/verb;zeil/noun	6	even/adj;het/det;hijs/verb;moet/verb;word/verb;zeil/noun	6	even/adj;hijs/verb;word/verb	3	even/adj;hijs/verb;word/verb	3	even/adj;hijs/verb;word/verb	3	even/adj;het/det;hijs/verb;word/verb	4	even/adj;het/det;hijs/verb;word/verb	4	even/adj;het/det;hijs/verb;word/verb	4
hachelijk/adj/het_nieuwsblad_20000404_01_36/327	avontuur/noun;begeleid/verb;bekom/verb;kan/verb;politie_commissariaat/noun;word/verb	6	avontuur/noun;begeleid/verb;bekom/verb;kan/verb;politie_commissariaat/noun;word/verb	6	avontuur/noun;begeleid/verb;bekom/verb;kan/verb;politie_commissariaat/noun;word/verb	6	avontuur/noun;begeleid/verb;bekom/verb;het/det;hij/pron;kan/verb;naar/prep;politie_commissariaat/noun;word/verb;zijn/det	10	avontuur/noun;begeleid/verb;bekom/verb;het/det;hij/pron;kan/verb;naar/prep;politie_commissariaat/noun;word/verb;zijn/det	10	avontuur/noun;begeleid/verb;bekom/verb;het/det;hij/pron;kan/verb;naar/prep;politie_commissariaat/noun;word/verb;zijn/det	10	avontuur/noun;bekom/verb;kan/verb	3	avontuur/noun;bekom/verb;kan/verb	3	avontuur/noun;bekom/verb;kan/verb	3	avontuur/noun;bekom/verb;hij/pron;kan/verb;zijn/det	5	avontuur/noun;bekom/verb;hij/pron;kan/verb;zijn/det	5	avontuur/noun;bekom/verb;hij/pron;kan/verb;zijn/det	5
hachelijk/adj/het_nieuwsblad_20000125_01_589/210	avontuur/noun;begin/verb	2	avontuur/noun;begin/verb	2	avontuur/noun;begin/verb	2	aan/prep;avontuur/noun;begin/verb;zo'n/det;zomaar/adv	5	aan/prep;avontuur/noun;begin/verb;zo'n/det;zomaar/adv	5	aan/prep;avontuur/noun;begin/verb;zo'n/det;zomaar/adv	5	avontuur/noun;begin/verb	2	avontuur/noun;begin/verb	2	avontuur/noun;begin/verb	2	aan/prep;avontuur/noun;begin/verb;zo'n/det;zomaar/adv	5	aan/prep;avontuur/noun;begin/verb;zo'n/det;zomaar/adv	5	aan/prep;avontuur/noun;begin/verb;zo'n/det;zomaar/adv	5
hachelijk/adj/het_nieuwsblad_20020603_01_343/255	avontuur/noun;gevaarlijk/adj;lijk/verb;paus/noun;wandel_tocht/noun	5	avontuur/noun;gevaarlijk/adj;lijk/verb;paus/noun;wandel_tocht/noun	5	avontuur/noun;gevaarlijk/adj;lijk/verb;paus/noun;wandel_tocht/noun	5	avontuur/noun;de/det;een/det;gevaarlijk/adj;lijk/verb;naar/prep;paus/noun;wandel_tocht/noun	8	avontuur/noun;de/det;een/det;gevaarlijk/adj;lijk/verb;naar/prep;paus/noun;wandel_tocht/noun	8	avontuur/noun;de/det;een/det;gevaarlijk/adj;lijk/verb;naar/prep;paus/noun;wandel_tocht/noun	8	avontuur/noun;gevaarlijk/adj;lijk/verb	3	avontuur/noun;gevaarlijk/adj;lijk/verb	3	avontuur/noun;gevaarlijk/adj;lijk/verb	3	avontuur/noun;een/det;gevaarlijk/adj;lijk/verb;naar/prep	5	avontuur/noun;een/det;gevaarlijk/adj;lijk/verb;naar/prep	5	avontuur/noun;een/det;gevaarlijk/adj;lijk/verb;naar/prep	5
hachelijk/adj/het_nieuwsblad_19990106_01_495/361	omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb;zit/verb	6	omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb;zit/verb	6	omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb;zit/verb	6	dit/det;in/prep;omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb;zit/verb	8	dit/det;in/prep;omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb;zit/verb	8	dit/det;in/prep;omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb;zit/verb	8	omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb	5	omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb	5	omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb	5	in/prep;omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb	6	in/prep;omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb	6	in/prep;omstandigheid/noun;politiek/adj;tegenstander/noun;uiterst/adj;vang/verb	6
hachelijk/adj/het_nieuwsblad_20010503_01_745/356	aandenken/noun;avontuur/noun;doordrenkt/adj	3	aandenken/noun;avontuur/noun;doordrenkt/adj	3	aandenken/noun;avontuur/noun;doordrenkt/adj	3	aan/prep;aandenken/noun;avontuur/noun;dat/det;doordrenkt/adj;een/det	6	aan/prep;aandenken/noun;avontuur/noun;dat/det;doordrenkt/adj;een/det	6	aan/prep;aandenken/noun;avontuur/noun;dat/det;doordrenkt/adj;een/det	6	aandenken/noun;avontuur/noun	2	aandenken/noun;avontuur/noun	2	aandenken/noun;avontuur/noun	2	aan/prep;aandenken/noun;avontuur/noun;dat/det;een/det	5	aan/prep;aandenken/noun;avontuur/noun;dat/det;een/det	5	aan/prep;aandenken/noun;avontuur/noun;dat/det;een/det	5
hachelijk/adj/het_nieuwsblad_20010424_01_477/144	ben/verb;dat/noun;onderneming/noun;tijd/noun;vaak/adj	5	ben/verb;dat/noun;onderneming/noun;tijd/noun;vaak/adj	5	ben/verb;dat/noun;onderneming/noun;tijd/noun;vaak/adj	5	ben/verb;dat/noun;een/det;in/prep;onderneming/noun;tijd/noun;vaak/adj	7	ben/verb;dat/noun;een/det;in/prep;onderneming/noun;tijd/noun;vaak/adj	7	ben/verb;dat/noun;een/det;in/prep;onderneming/noun;tijd/noun;vaak/adj	7	onderneming/noun;tijd/noun;vaak/adj	3	onderneming/noun;tijd/noun;vaak/adj	3	onderneming/noun;tijd/noun;vaak/adj	3	een/det;in/prep;onderneming/noun;tijd/noun;vaak/adj	5	een/det;in/prep;onderneming/noun;tijd/noun;vaak/adj	5	een/det;in/prep;onderneming/noun;tijd/noun;vaak/adj	5
hachelijk/adj/het_nieuwsblad_20010809_01_265/104	bevrijd/verb;kano/noun;man/noun;positie/noun	4	bevrijd/verb;kano/noun;man/noun;positie/noun	4	bevrijd/verb;kano/noun;man/noun;positie/noun	4	bevrijd/verb;de/det;een/det;in/prep;kano/noun;man/noun;positie/noun;uit/prep;via/prep;zijn/det	10	bevrijd/verb;de/det;een/det;in/prep;kano/noun;man/noun;positie/noun;uit/prep;via/prep;zijn/det	10	bevrijd/verb;de/det;een/det;in/prep;kano/noun;man/noun;positie/noun;uit/prep;via/prep;zijn/det	10	bevrijd/verb;positie/noun	2	bevrijd/verb;positie/noun	2	bevrijd/verb;positie/noun	2	bevrijd/verb;de/det;in/prep;positie/noun;uit/prep;zijn/det	6	bevrijd/verb;de/det;in/prep;positie/noun;uit/prep;zijn/det	6	bevrijd/verb;de/det;in/prep;positie/noun;uit/prep;zijn/det	6
hachelijk/adj/het_nieuwsblad_20011116_01_264/209	knok/verb;situatie/noun;weg/noun	3	knok/verb;situatie/noun;weg/noun	3	knok/verb;situatie/noun;weg/noun	3	boven/adv;een/det;knok/verb;naar/prep;ons/pron;situatie/noun;vanuit/prep;weg/noun	8	boven/adv;een/det;knok/verb;naar/prep;ons/pron;situatie/noun;vanuit/prep;weg/noun	8	boven/adv;een/det;knok/verb;naar/prep;ons/pron;situatie/noun;vanuit/prep;weg/noun	8	knok/verb;situatie/noun	2	knok/verb;situatie/noun	2	knok/verb;situatie/noun	2	een/det;knok/verb;ons/pron;situatie/noun;vanuit/prep	5	een/det;knok/verb;ons/pron;situatie/noun;vanuit/prep	5	een/det;knok/verb;ons/pron;situatie/noun;vanuit/prep	5
hachelijk/adj/het_nieuwsblad_20041014_01_278/238	automobilist/noun;bevrijd/verb;gekneld/adj;positie/noun;ruk_uit/verb	5	automobilist/noun;bevrijd/verb;gekneld/adj;positie/noun;ruk_uit/verb	5	automobilist/noun;bevrijd/verb;gekneld/adj;positie/noun;ruk_uit/verb	5	allerijl/adv;automobilist/noun;bevrijd/verb;de/det;gekneld/adj;in/adv;positie/noun;ruk_uit/verb;uit/part;uit/prep;zijn/det	11	allerijl/adv;automobilist/noun;bevrijd/verb;de/det;gekneld/adj;in/adv;positie/noun;ruk_uit/verb;uit/part;uit/prep;zijn/det	11	allerijl/adv;automobilist/noun;bevrijd/verb;de/det;gekneld/adj;in/adv;positie/noun;ruk_uit/verb;uit/part;uit/prep;zijn/det	11	automobilist/noun;bevrijd/verb;gekneld/adj;positie/noun	4	automobilist/noun;bevrijd/verb;gekneld/adj;positie/noun	4	automobilist/noun;bevrijd/verb;gekneld/adj;positie/noun	4	automobilist/noun;bevrijd/verb;de/det;gekneld/adj;positie/noun;uit/prep;zijn/det	7	automobilist/noun;bevrijd/verb;de/det;gekneld/adj;positie/noun;uit/prep;zijn/det	7	automobilist/noun;bevrijd/verb;de/det;gekneld/adj;positie/noun;uit/prep;zijn/det	7
hachelijk/adj/het_nieuwsblad_20001202_01_84/195	bevrijd/verb;opgelopen/adj;recupereer/verb;situatie/noun;uiteindelijk/adj;word/verb;ziekenhuis/noun	7	bevrijd/verb;opgelopen/adj;recupereer/verb;situatie/noun;uiteindelijk/adj;word/verb;ziekenhuis/noun	7	bevrijd/verb;opgelopen/adj;recupereer/verb;situatie/noun;uiteindelijk/adj;word/verb;ziekenhuis/noun	7	bevrijd/verb;het/det;in/prep;opgelopen/adj;recupereer/verb;situatie/noun;toch/adv;uit/prep;uiteindelijk/adj;word/verb;ziekenhuis/noun;zijn/det	12	bevrijd/verb;het/det;in/prep;opgelopen/adj;recupereer/verb;situatie/noun;toch/adv;uit/prep;uiteindelijk/adj;word/verb;ziekenhuis/noun;zijn/det	12	bevrijd/verb;het/det;in/prep;opgelopen/adj;recupereer/verb;situatie/noun;toch/adv;uit/prep;uiteindelijk/adj;word/verb;ziekenhuis/noun;zijn/det	12	bevrijd/verb;recupereer/verb;situatie/noun;uiteindelijk/adj;word/verb	5	bevrijd/verb;recupereer/verb;situatie/noun;uiteindelijk/adj;word/verb	5	bevrijd/verb;recupereer/verb;situatie/noun;uiteindelijk/adj;word/verb	5	bevrijd/verb;in/prep;recupereer/verb;situatie/noun;toch/adv;uit/prep;uiteindelijk/adj;word/verb;zijn/det	9	bevrijd/verb;in/prep;recupereer/verb;situatie/noun;toch/adv;uit/prep;uiteindelijk/adj;word/verb;zijn/det	9	bevrijd/verb;in/prep;recupereer/verb;situatie/noun;toch/adv;uit/prep;uiteindelijk/adj;word/verb;zijn/det	9
hachelijk/adj/het_nieuwsblad_20011112_01_337/63	bevrijd/verb;klem/verb;positie/noun;wrak/noun;zit/verb	5	bevrijd/verb;klem/verb;positie/noun;wrak/noun;zit/verb	5	bevrijd/verb;klem/verb;positie/noun;wrak/noun;zit/verb	5	bevrijd/verb;het/det;in/prep;klem/verb;positie/noun;uit/prep;wrak/noun;zijn/det;zit/verb	9	bevrijd/verb;het/det;in/prep;klem/verb;positie/noun;uit/prep;wrak/noun;zijn/det;zit/verb	9	bevrijd/verb;het/det;in/prep;klem/verb;positie/noun;uit/prep;wrak/noun;zijn/det;zit/verb	9	bevrijd/verb;positie/noun;wrak/noun	3	bevrijd/verb;positie/noun;wrak/noun	3	bevrijd/verb;positie/noun;wrak/noun	3	bevrijd/verb;het/det;positie/noun;uit/prep;wrak/noun;zijn/det	6	bevrijd/verb;het/det;positie/noun;uit/prep;wrak/noun;zijn/det	6	bevrijd/verb;het/det;positie/noun;uit/prep;wrak/noun;zijn/det	6
hachelijk/adj/het_nieuwsblad_20010601_01_399/87	aankomst/noun;arbeider/noun;ben/verb;bevrijd/verb;collega/noun;gewond/adj;positie/noun	7	aankomst/noun;arbeider/noun;ben/verb;bevrijd/verb;collega/noun;gewond/adj;positie/noun	7	aankomst/noun;arbeider/noun;ben/verb;bevrijd/verb;collega/noun;gewond/adj;positie/noun	7	aankomst/noun;al/adv;arbeider/noun;ben/verb;bevrijd/verb;collega/noun;de/det;door/prep;gewond/adj;positie/noun;uit/prep;zijn/det	12	aankomst/noun;al/adv;arbeider/noun;ben/verb;bevrijd/verb;collega/noun;de/det;door/prep;gewond/adj;positie/noun;uit/prep;zijn/det	12	aankomst/noun;al/adv;arbeider/noun;ben/verb;bevrijd/verb;collega/noun;de/det;door/prep;gewond/adj;positie/noun;uit/prep;zijn/det	12	bevrijd/verb;collega/noun;positie/noun	3	bevrijd/verb;collega/noun;positie/noun	3	bevrijd/verb;collega/noun;positie/noun	3	al/adv;bevrijd/verb;collega/noun;door/prep;positie/noun;uit/prep;zijn/det	7	al/adv;bevrijd/verb;collega/noun;door/prep;positie/noun;uit/prep;zijn/det	7	al/adv;bevrijd/verb;collega/noun;door/prep;positie/noun;uit/prep;zijn/det	7
hachelijk/adj/het_nieuwsblad_20000522_01_278/212	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;het/det;onderneming/noun;ons/pron;voor/prep	5	ben/verb;het/det;onderneming/noun;ons/pron;voor/prep	5	ben/verb;het/det;onderneming/noun;ons/pron;voor/prep	5	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;het/det;onderneming/noun;ons/pron;voor/prep	5	ben/verb;het/det;onderneming/noun;ons/pron;voor/prep	5	ben/verb;het/det;onderneming/noun;ons/pron;voor/prep	5
hachelijk/adj/het_nieuwsblad_20010730_01_124/1007	bedel/verb;doel/noun;leid/verb;stand_DIM/noun;strafschop/noun;uiteindelijk/adj;wrevel/noun	7	bedel/verb;doel/noun;leid/verb;stand_DIM/noun;strafschop/noun;uiteindelijk/adj;wrevel/noun	7	bedel/verb;doel/noun;leid/verb;stand_DIM/noun;strafschop/noun;uiteindelijk/adj;wrevel/noun	7	bedel/verb;doel/noun;enkel/det;leid/verb;stand_DIM/noun;strafschop/noun;toch/adv;tot/prep;uiteindelijk/adj;voor/prep;wrevel/noun;zoveel/det	12	bedel/verb;doel/noun;enkel/det;leid/verb;stand_DIM/noun;strafschop/noun;toch/adv;tot/prep;uiteindelijk/adj;voor/prep;wrevel/noun;zoveel/det	12	bedel/verb;doel/noun;enkel/det;leid/verb;stand_DIM/noun;strafschop/noun;toch/adv;tot/prep;uiteindelijk/adj;voor/prep;wrevel/noun;zoveel/det	12	doel/noun;leid/verb;stand_DIM/noun;uiteindelijk/adj	4	doel/noun;leid/verb;stand_DIM/noun;uiteindelijk/adj	4	doel/noun;leid/verb;stand_DIM/noun;uiteindelijk/adj	4	doel/noun;enkel/det;leid/verb;stand_DIM/noun;toch/adv;tot/prep;uiteindelijk/adj;voor/prep	8	doel/noun;enkel/det;leid/verb;stand_DIM/noun;toch/adv;tot/prep;uiteindelijk/adj;voor/prep	8	doel/noun;enkel/det;leid/verb;stand_DIM/noun;toch/adv;tot/prep;uiteindelijk/adj;voor/prep	8
hachelijk/adj/het_nieuwsblad_20030627_01_637/109	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1	klus/noun	1
hachelijk/adj/het_nieuwsblad_20000916_01_549/25	ben/verb;druk/adj;fiets/verb;kom/verb;onderneming/noun;verandering/noun	6	ben/verb;druk/adj;fiets/verb;kom/verb;onderneming/noun;verandering/noun	6	ben/verb;druk/adj;fiets/verb;kom/verb;onderneming/noun;verandering/noun	6	ben/verb;binnenkort/adv;de/det;druk/adj;een/det;fiets/verb;in/prep;kom/verb;nog/adv;onderneming/noun;verandering/noun	11	ben/verb;binnenkort/adv;de/det;druk/adj;een/det;fiets/verb;in/prep;kom/verb;nog/adv;onderneming/noun;verandering/noun	11	ben/verb;binnenkort/adv;de/det;druk/adj;een/det;fiets/verb;in/prep;kom/verb;nog/adv;onderneming/noun;verandering/noun	11	ben/verb;kom/verb;onderneming/noun	3	ben/verb;kom/verb;onderneming/noun	3	ben/verb;kom/verb;onderneming/noun	3	ben/verb;een/det;kom/verb;nog/adv;onderneming/noun	5	ben/verb;een/det;kom/verb;nog/adv;onderneming/noun	5	ben/verb;een/det;kom/verb;nog/adv;onderneming/noun	5
hachelijk/adj/het_nieuwsblad_20030303_01_363/192	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;dat/det;een/det;onderneming/noun;soms/adv	5	ben/verb;dat/det;een/det;onderneming/noun;soms/adv	5	ben/verb;dat/det;een/det;onderneming/noun;soms/adv	5	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;onderneming/noun	2	ben/verb;dat/det;een/det;onderneming/noun;soms/adv	5	ben/verb;dat/det;een/det;onderneming/noun;soms/adv	5	ben/verb;dat/det;een/det;onderneming/noun;soms/adv	5
hachelijk/adj/het_nieuwsblad_20030819_01_644/35	arm/noun;avontuur/noun;ben/verb;kwijt/adj;overleef/verb	5	arm/noun;avontuur/noun;ben/verb;kwijt/adj;overleef/verb	5	arm/noun;avontuur/noun;ben/verb;kwijt/adj;overleef/verb	5	arm/noun;avontuur/noun;ben/verb;hij/pron;kwijt/adj;overleef/verb;zijn/det	7	arm/noun;avontuur/noun;ben/verb;hij/pron;kwijt/adj;overleef/verb;zijn/det	7	arm/noun;avontuur/noun;ben/verb;hij/pron;kwijt/adj;overleef/verb;zijn/det	7	avontuur/noun;overleef/verb	2	avontuur/noun;overleef/verb	2	avontuur/noun;overleef/verb	2	avontuur/noun;hij/pron;overleef/verb;zijn/det	4	avontuur/noun;hij/pron;overleef/verb;zijn/det	4	avontuur/noun;hij/pron;overleef/verb;zijn/det	4
hachelijk/adj/het_nieuwsblad_20021113_01_211/142	buig_om/verb;lijk/verb;situatie/noun	3	buig_om/verb;lijk/verb;situatie/noun	3	buig_om/verb;lijk/verb;situatie/noun	3	buig_om/verb;een/det;in/prep;lijk/verb;situatie/noun;voor/prep	6	buig_om/verb;een/det;in/prep;lijk/verb;situatie/noun;voor/prep	6	buig_om/verb;een/det;in/prep;lijk/verb;situatie/noun;voor/prep	6	buig_om/verb;situatie/noun	2	buig_om/verb;situatie/noun	2	buig_om/verb;situatie/noun	2	buig_om/verb;een/det;in/prep;situatie/noun	4	buig_om/verb;een/det;in/prep;situatie/noun	4	buig_om/verb;een/det;in/prep;situatie/noun	4
hachelijk/adj/het_nieuwsblad_20031220_01_655/196	ben/verb;hoofd/noun	2	ben/verb;hoofd/noun	2	ben/verb;hoofd/noun	2	ben/verb;dat/det;de/det;een/det;hoofd/noun	5	ben/verb;dat/det;de/det;een/det;hoofd/noun	5	ben/verb;dat/det;de/det;een/det;hoofd/noun	5	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;dat/det;een/det	3	ben/verb;dat/det;een/det	3	ben/verb;dat/det;een/det	3
hachelijk/adj/het_nieuwsblad_20041214_01_698/131	functioneer/verb;klus/noun;optimaal/adj;word/verb	4	functioneer/verb;klus/noun;optimaal/adj;word/verb	4	functioneer/verb;klus/noun;optimaal/adj;word/verb	4	een/det;functioneer/verb;klus/noun;optimaal/adj;word/verb;zo'n/det	6	een/det;functioneer/verb;klus/noun;optimaal/adj;word/verb;zo'n/det	6	een/det;functioneer/verb;klus/noun;optimaal/adj;word/verb;zo'n/det	6	functioneer/verb;klus/noun;optimaal/adj;word/verb	4	functioneer/verb;klus/noun;optimaal/adj;word/verb	4	functioneer/verb;klus/noun;optimaal/adj;word/verb	4	een/det;functioneer/verb;klus/noun;optimaal/adj;word/verb	5	een/det;functioneer/verb;klus/noun;optimaal/adj;word/verb	5	een/det;functioneer/verb;klus/noun;optimaal/adj;word/verb	5
hachelijk/adj/het_nieuwsblad_20021109_01_789/341	controle/noun;perfect/adj;situatie/noun;voorwiel/noun	4	controle/noun;perfect/adj;situatie/noun;voorwiel/noun	4	controle/noun;perfect/adj;situatie/noun;voorwiel/noun	4	controle/noun;dat/det;deze/det;een/det;het/det;in/prep;perfect/adj;situatie/noun;voorwiel/noun;zelfs/adv	10	controle/noun;dat/det;deze/det;een/det;het/det;in/prep;perfect/adj;situatie/noun;voorwiel/noun;zelfs/adv	10	controle/noun;dat/det;deze/det;een/det;het/det;in/prep;perfect/adj;situatie/noun;voorwiel/noun;zelfs/adv	10	controle/noun;perfect/adj;situatie/noun	3	controle/noun;perfect/adj;situatie/noun	3	controle/noun;perfect/adj;situatie/noun	3	controle/noun;deze/det;een/det;in/prep;perfect/adj;situatie/noun;zelfs/adv	7	controle/noun;deze/det;een/det;in/prep;perfect/adj;situatie/noun;zelfs/adv	7	controle/noun;deze/det;een/det;in/prep;perfect/adj;situatie/noun;zelfs/adv	7
hachelijk/adj/het_nieuwsblad_20040404_01_97/155	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1	moment/noun	1
hachelijk/adj/het_nieuwsblad_19990211_01_9/208	betrap/verb;leugen/noun;situatie/noun;villa/noun;word/verb	5	betrap/verb;leugen/noun;situatie/noun;villa/noun;word/verb	5	betrap/verb;leugen/noun;situatie/noun;villa/noun;word/verb	5	betrap/verb;een/det;hij/pron;leugen/noun;situatie/noun;toch/adv;villa/noun;word/verb;zijn/det	9	betrap/verb;een/det;hij/pron;leugen/noun;situatie/noun;toch/adv;villa/noun;word/verb;zijn/det	9	betrap/verb;een/det;hij/pron;leugen/noun;situatie/noun;toch/adv;villa/noun;word/verb;zijn/det	9	leugen/noun;situatie/noun	2	leugen/noun;situatie/noun	2	leugen/noun;situatie/noun	2	een/det;hij/pron;leugen/noun;situatie/noun;toch/adv	5	een/det;hij/pron;leugen/noun;situatie/noun;toch/adv	5	een/det;hij/pron;leugen/noun;situatie/noun;toch/adv	5
hachelijk/adj/het_nieuwsblad_20041224_01_100/712	analyse/noun;zie_uit/verb	2	analyse/noun;zie_uit/verb	2	analyse/noun;zie_uit/verb	2	analyse/noun;de/det;een/det;het/det;temeer/adv;uit/part;voor/prep;zie_uit/verb	8	analyse/noun;de/det;een/det;het/det;temeer/adv;uit/part;voor/prep;zie_uit/verb	8	analyse/noun;de/det;een/det;het/det;temeer/adv;uit/part;voor/prep;zie_uit/verb	8	zie_uit/verb	1	zie_uit/verb	1	zie_uit/verb	1	de/det;het/det;temeer/adv;uit/part;zie_uit/verb	5	de/det;het/det;temeer/adv;uit/part;zie_uit/verb	5	de/det;het/det;temeer/adv;uit/part;zie_uit/verb	5
